,question,chunks
20,,"Trayce Hockstad   
MCLS § 500.555  
This document is current through Act 35 of the 2024 Regular Legislative  Session and E.R.O. 2024 -1 
 
Michigan Compiled Laws Service   >  Chapter 500 Insurance Code of 1956 (§§ 500.100 — 500.8302)   >  Act 218 
of 1956 (Chs. 1 — 83)   >  Chapter 5A Data Security (§§ 500.550 — 500.565)  
 
§ 500.555. Comprehensive written information security program; requirements; 
duties of licensee and board of directors; third -party service provider; incident 
response plan; certification of compliance.   
 
Sec. 555.  
(1)  Commensurate with the size and complexity of the licensee, the nature and scope of the 
licensee’s activities, including its use of third -party service providers, and the sensitivity of the 
nonpublic information used by the licensee or in the licensee’s possession, custody, or control, 
each licensee shall develop, implement, and mainta in a comprehensive written information 
security program, based on the licensee’s risk assessment, that contains administrative, technical, 
and physical safeguards for the protection of nonpublic information and the licensee’s information 
system.  
(2)  A lic ensee’s information security program must be designed to do all of the following:  
(a)  Protect the security and confidentiality of nonpublic information and the security of the 
information system.  
(b)  Protect against any threats or hazards to the security  or integrity of nonpublic information 
and the information system.  
(c)  Protect against unauthorized access to or use of nonpublic information, and minimize the 
likelihood of harm to any consumer.  
(d)  Maintain policies and procedures for the secure dispos al on a periodic basis of any 
nonpublic information that is no longer necessary for business operations or for other 
legitimate business purposes.  
(3)  A licensee shall do all of the following:  
(a)  Designate 1 or more employees, an affiliate, or an outsid e vendor to act on behalf of the 
licensee that is responsible for the information security program.  
(b)  Identify reasonably foreseeable internal or external threats that could result in 
unauthorized access, transmission, disclosure, misuse, alteration, or  destruction of nonpublic 
information, including the security of information systems and nonpublic information that are 
accessible to, or held by, third -party service providers.  
(c)  Assess the likelihood and potential damage of these threats, taking into consideration the 
sensitivity of the nonpublic information."
21,,"Page 5 of 5 
18 Del. C. § 8604  
   e.  Identification of requirements for the remediation of any identified weaknesses in an 
information system and associated controls.  
f.  Documentation and reporting regarding cybersecurity events and related incident 
response activities.  
g.  As necessary, the evaluation and revision of the incident response plan following a 
cybersecurity event.  
(i) Annual certification to the Commissioner of domiciliary state. —   An insurer do miciled in 
this State shall do all of the following:  
(1)  Submit annually to the Commissioner a written statement by February 15, certifying that 
the insurer is in compliance with the requirements under in this section.  
(2)  Maintain for the Department’s examination all records, schedules, and data supporting a 
certificate under this subsection for a period of 5 years.  
(3)  To the extent an insurer has identified an area, system, or process that requires material 
improvement, updating, or redesign, documen t the identification and the remedial effort 
planned and underway to address the identified area, system, or process. Documentation under 
this paragraph (i)(3) must be available for the Commissioner’s inspection.  
History   
 
82 Del. Laws, c. 176, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
22,,"Page 2 of 4 
18 Del. C. § 8606  
   (2)  A licensee shall provide as much of the following information as possible:  
a.  Date of the cybersecurity event.  
b.  Description of how the information was exposed, lost, stolen, or breached, including the 
specific role and responsibility of a third -party  service provider, if any.  
c.  How the cybersecurity event was discovered.  
d.  Whether any lost, stolen, or breached information has been recovered and, if so, how it 
was lost, stolen, or breached.  
e.  The identity of the source of the cybersecurity event.  
f.  Whether the licensee has filed a police report or notified a regulatory, government, or 
law-enforcement agency and, if so, when the notification was provided.  
g.  Description of the specific types of information acquired without authorization. For the  
purposes of this paragraph (b)(2)g., “specific types of information” means particular data 
elements, including medical information, financial information, or information allowing 
identification of a consumer.  
h.  The period during which the cybersecurity event compromised the information system.  
i.  The number of total consumers in this State who are affected by the cybersecurity event. 
The licensee shall provide the best estimate in the initial report to the Commissioner and 
update the estimate with each subsequent report to the Commissioner under this section.  
j.  The results of an internal review identifying a lapse in either automated controls or 
internal procedures, or confirming that the automated controls or internal procedures were 
followed.  
k.  Description of efforts being undertaken to remediate the situation which permitted the 
cybersecurity event to occur.  
 l.   A copy of the licensee’s privacy policy and a statement outlining the steps the licensee 
will take to investigate and notify a consumer affected by a cybersecurity event.  
m.  The name of a contact person who is both familiar with the cybersecurity event and 
authorized to act for the licensee.  
(c) Notification to consumers. —   If a licensee determines that a cybersecurity event that has a 
reasonable likelihood of materially harming a consumer has occurred and the event is 1 for which 
the licensee is required under subsection (a) of this section to notify the Commissioner, the 
licensee shall provide notice of the event to each affected consu mer and provide a copy of the 
notice to the Commissioner.  
(1)  A licensee must provide notice under this subsection (c) of this section without 
unreasonable delay but no later than 60 days after determining that a cybersecurity event 
occurred, unless any o f the following apply:  
a.  Federal law requires a shorter time period.  
b.  A law -enforcement agency determines that the notice will impede a criminal 
investigation and the law -enforcement agency has requested that the licensee delay notice."
23,,"Page 2 of 5 
18 Del. C. § 8604  
   (3)  Assess the likelihood an d potential damage of a threat identified under paragraph (c)(2) of 
this section, taking into consideration the sensitivity of the nonpublic information.  
(4)  Assess the sufficiency of policies, procedures, information systems, and other safeguards 
in plac e to manage a threat identified under paragraph (c)(2) of this section, including 
consideration of threats in each relevant area of the licensee’s operations, including all of the 
following:  
a.  Employee training and management.  
b.  An information system, including network and software design and information 
classification, governance, processing, storage, transmission, and disposal.  
c.  Detecting, preventing, and responding to an attack, intrusion, or other system failure.  
(5)  Implement information safegu ards to manage the threats identified in the licensee’s 
ongoing assessment under paragraph (c)(2) of this section and, at least annually, assess the 
effectiveness of the safeguards’ key controls, systems, and procedures.  
(d) Risk management. —   Based on a  licensee’s risk assessment, the licensee shall do all of the 
following:  
(1)  Design an information security program to mitigate the identified risks, commensurate 
with all of the following:  
a.  The licensee’s size and complexity.  
b.  The nature and scope of the licensee’s activities, including the licensee’s use of a third -
party service provider.  
c.  The sensitivity of the nonpublic information that the licensee uses or has in the 
licensee’s possession, custody, or control.  
(2)  Determine if a security mea sure listed in paragraphs (d)(2)a. through k. of this section is 
appropriate and implement each appropriate security measure.  
a.  Place an access control on an information system, including a control to authenticate 
and permit access only to an authorized individual to protect against the unauthorized 
acquisition of nonpublic information.  
b.  Identify and manage the data, personnel, devices, systems, and facilities that enable the 
organization to achieve business purposes in accordance with their relative i mportance to 
business objectives and the organization’s risk strategy.  
c.  Restrict physical access to nonpublic information to authorized individuals only.  
d.  Protect by encryption or other appropriate means all nonpublic information while the 
nonpublic information is transmitted over an external network and all nonpublic 
information stored on a laptop computer or other portable computing or storage device or 
media.  
e.  Adopt both of the following:  
1.  Secure development practices for an application that  a licensee uses and was 
developed in -house."
24,,"Page 2 of 4 
RSA 420 -P:4 
   (1)  Employe e training and management;  
(2)  Information systems, including network and software design, as well as information 
classification, governance, processing, storage, transmission, and disposal; and  
(3)  Detecting, preventing, and responding to attacks, intru sions, or other systems failures.  
(e)  Implement information safeguards to manage the threats identified in its ongoing 
assessment, and no less than annually, assess the effectiveness of the safeguards’ key controls, 
systems, and procedures.  
IV.  Based on its risk assessment and to manage its risk, the licensee shall:  
(a)  Design its program to mitigate the identified risks, commensurate with the size and 
complexity of the licensee, the nature and scope of the licensee’s activities, including its use of 
third-party service providers, and the sensitivity of the nonpublic information used by the 
licensee or in the licensee’s possession, custody, or control.  
(b)  Determine which security measures listed below are appropriate and implement such 
security measures : 
(1)  Place access controls on information systems, including controls to authenticate and 
permit access only to authorized individuals to protect against the unauthorized acquisition 
of nonpublic information.  
(2)  Identify and manage the data, personnel,  devices, systems, and facilities that enable the 
organization to achieve business purposes in accordance with their relative importance to 
business objectives and the organization’s risk strategy.  
(3)  Restrict physical access to nonpublic information to authorized individuals only.  
(4)  Protect by encryption or other appropriate means, all nonpublic information while 
being transmitted over an external network and all nonpublic information stored on a 
laptop computer or other portable computing or storage device or media.  
(5)  Adopt secure development practices for in -house developed applications utilized by 
the licensee.  
(6)  Modify the information system in accordance with the licensee’s information security 
program.  
(7)  Utilize effective controls, which  may include multi -factor authentication procedures 
for any individual accessing nonpublic information.  
(8)  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions into, information systems.  
(9)  Include audit trails within the information security program designed to detect and 
respond to cybersecurity events and designed to reconstruct material financial transactions 
sufficient to support normal operations and obligations of the licensee.  
(10)  Implement  measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage or other 
catastrophes or technological failures."
25,,"Page 4 of 5 
Tenn. Code Ann. § 56 -2-1004 
   administrative, technical, and physical measures to protect and secure the information systems 
and nonpublic information accessible to, or held by, the third -party service provider;  
(7)  The licensee shal l monitor, evaluate, and adjust, as appropriate, its information security 
program, consistent with relevant changes in technology, the sensitivity of its nonpublic 
information, internal or external threats to its information, and its changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements, and changes to information systems;  
(8)   
(A)  As part of a licensee's information security program, a licensee must establish a 
written incident response p lan designed to promptly respond to, and recover from, a 
cybersecurity event that compromises the confidentiality, integrity, or availability of the 
licensee's nonpublic information or information systems or the continuing functionality of 
the licensee's o perations;  
(B)  The incident response plan must address:  
(i)  The licensee's internal process for responding to a cybersecurity event;  
(ii)  The goals of the licensee's incident response plan;  
(iii)  The definition of roles, responsibilities, and levels of decision -making authority 
relating to a cybersecurity event;  
(iv)  External and internal communications and information sharing;  
(v)  The requirements for remediating identified weaknesses in informa tion systems 
and associated controls;  
(vi)  Documentation and reporting regarding cybersecurity events and related incident 
response activities; and  
(vii)  The evaluation and revision, as necessary, of the incident response plan following 
a cybersecurity e vent; and  
(9)   
(A)  Each insurer domiciled in this state shall submit to the commissioner by April 15 of 
each year written certification that the insurer is in compliance with this section. Each 
insurer shall maintain for examination by the department all  records, schedules, and data 
supporting the certification for a period of five (5) years from the date of the corresponding 
certification.  
(B)  If an insurer identifies areas, systems, or processes requiring material improvement, 
updating, or redesign, th en the insurer must document planned and ongoing remedial 
efforts to address those areas, systems, or processes, and the documentation must be made 
available for inspection by the commissioner upon request.  
History    
                                     
Acts 2021, ch. 345, §  1."
26,,"Page 2 of 2 
47-18-2110. Protecting social security numbers from disclosure.  
   (B)  Disclosure is authorized or required under state or federal law; or  
(C)  Disclosure is made:  
(i)  To a consumer reporting agency as defined by the federal Fair Credit Reporting Act 
(15 U.S.C. §  1681 et seq.);  
(ii)  To a financial institution sub ject to the privacy provisions of the federal Gramm -
Leach -Bliley Act (15 U.S.C. §  6802); or  
(iii)  To a financial institution subject to the International Money Laundering 
Abatement and Financial Anti -Terrorism Act of 2001 (31 U.S.C. §  5311 et seq.).  
(c)  On and after January 1, 2009, a violation of subsection (a) is a Class B misdemeanor. Each 
violation of subsection (a) shall constitute a separate offense.  
(d)  In addition to the criminal offense created pursuant to subsections (a) and (b), on and after 
January 1, 2009, it is also a civil violation of this part, subject to the penalty provided in this part, 
for any person, any nonprofit or for profit business entity in this state, including, but not limited to, 
any sole proprietorship, partnership, limited  liability company, or corporation, engaged in any 
business, including, but not limited to, health care, to violate any of the prohibitions of subsection 
(a). 
(e)  Any state agency or nonprofit or for profit business entity engaged in the provision of heal th 
care services under Title XIX, including determining eligibility for Title XIX services, shall be 
exempted from the requirements of subsections (a) and (b).  
History    
                                     
Acts 2007, ch. 170, §  6; 2009, ch. 269, §  1; 2015, ch. 127, §§  1, 2.                                  
 
TENNESSEE CODE ANNOTATED  
Copyright © 2024 by The State of Tennessee All rights reserved  
 
 
End of Document"
27,,"Page 2 of 3 
Utah Code Ann. § 63A -19-401 
   (i)  identify any non -compliant processing activity;  
(ii)  document the non -compliant processing activity; and  
(iii)  prepare a strategy for bringing the non -compliant processing activity into compliance 
with this part;  
(f)  may not establish, maint ain, or use undisclosed or covert surveillance of individuals unless 
permitted by law;  
(g)  may not sell personal data unless expressly required by law;  
(h)  may not share personal data unless permitted by law;  
(i)   
(i)  that is a designated governmental entity, shall annually report to the state privacy 
officer:  
(A)  the types of personal data the designated governmental entity currently shares or 
sells;  
(B)  the basis for sharing or selling the personal data; and  
(C)  the classes of persons and the gover nmental entities that receive the personal data 
from the designated governmental entity; and  
(ii)  that is a state agency, shall annually report to the chief privacy officer:  
(A)  the types of personal data the state agency currently shares or sells;  
(B)  the basis for sharing or selling the personal data; and  
(C)  the classes of persons and the governmental entities that receive the personal data 
from the state agency; and  
(j)   
(i)  except as provided in Subsection (3), an employee of a governmental entit y shall 
complete a data privacy training program:  
(A)  within 30 days after beginning employment; and  
(B)  at least once in each calendar year; and  
(k)  is responsible for monitoring completion of data privacy training by the governmental 
entity’s employee s. 
(3)  An employee of a governmental entity that does not have access to personal data of 
individuals as part of the employee’s work duties is not required to complete a data privacy 
training program described in Subsection (2)(j)(i).  
(4)   
(a)  A contrac tor that enters into or renews an agreement with a governmental entity after May 
1, 2024, and processes or has access to personal data as a part of the contractor’s duties under 
the agreement, is subject to the requirements of this chapter with regard to t he personal data 
processed or accessed by the contractor to the same extent as required of the governmental 
entity."
28,,"Page 2 of 2 
Utah Code Ann. § 63A -19-301 
   (iv)  resources needed to develop, implement, and improve privacy programs;  
(d)  monitor high -risk data  processing activities within state agencies;  
(e)  receive information from state agencies regarding the sale, sharing, and processing 
personal data;  
(f)  coordinate with the Cyber Center to develop an incident response plan for data breaches 
affecting gov ernmental entities;  
(g)  coordinate with the state archivist to incorporate data privacy practices into records 
management;  
(h)  coordinate with the state archivist to incorporate data privacy training into the trainings 
described in Section 63A -12-110; an d 
(i)  create a data privacy training program for employees of governmental entities.  
(4)  The data privacy training program described in Subsection (3)(i) shall be made available to all 
governmental entities, and shall be designed to provide instruction r egarding:  
(a)  data privacy best practices, obligations, and responsibilities; and  
(b)  the relationship between privacy, records management, and security.  
(5)   
(a)  Except as provided in Subsection (5)(b), an employee of a state agency shall complete the  
data privacy training program described in Subsection (3)(i):  
(i)  within 30 days of beginning employment; and  
(ii)  at least once in each calendar year.  
(b)  An employee of a state agency that does not have access to personal data as part of the 
employee ’s work duties is not required to complete the data privacy training program 
described in Subsection (3)(i).  
(c)  Each state agency is responsible for monitoring completion of data privacy training by the 
state agency’s employees.  
(6)  To the extent that r esources permit, the office may provide expertise and assistance to 
governmental entities for high risk data processing activities.  
History   
 
2024 ch. 417, § 6, effective May 1, 2024.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
29,,"Page 1 of 2 
Utah Code Ann. § 63A -19-406 
    
Utah Code Ann. § 63A -19-406 
Current through May 1, 2024 of the 2024 General Session.  
 
Utah Code Annotated   >  Title 63A Utah Government Operations Code (Chs. 1 — 19)  >  Chapter 19. 
Government Data Privacy Act (Pts. 1 — 6)  >  Part 4. Duties of Governmental Entities (§§ 63A -19-401 — 63A-
19-406) 
 
63A-19-406. Data breach notice to individuals affected by data breach.   
 
(1)  A governmental entity shall provide a data breach notice to an individual or legal guardian of 
an individual affected by the data breach:  
(a)  after determining the scope of the data breach;  
(b)  after restoring the reasonable integrity of the affected system, if necessary; and  
(c)  without unreasonable delay except as provided in Subsection (1)(b).  
(2)  A governmental entity shall delay providing notification under Subsection (1) at the request of 
a law enforcement agency that determines th at notification may impede a criminal investigation, 
until such time as the law enforcement agency informs the governmental entity that notification 
will no longer impede the criminal investigation.  
(3)  The data breach  notice to an affected individual shall include:  
(a)  a description of the data breach;  
(b)  the individual’s personal data that was accessed or may have been accessed;  
(c)  steps the governmental entity is taking or has taken to mitigate the impact of the  data 
breach;  
(d)  recommendations to the individual on how to protect themselves from identity theft and 
other financial losses; and  
(e)  any other language required by the Cyber Center.  
(4)  Unless the governmental entity reasonably believes that providi ng notification would pose a 
threat to the safety of an individual, or unless an individual has designated to the governmental 
entity a preferred method of communication, a governmental entity shall provide notice by:  
(a)   
(i)  email, if reasonably availa ble and allowed by law; or  
(ii)  mail; and  
(b)  one of the following methods, if the individual’s contact information is reasonably 
available and the method is allowed by law:"
30,,"Page 1 of 3 
Utah Code Ann. § 63A -19-401 
    
Utah Code Ann. § 63A -19-401 
Current through May 1, 2024 of the 2024 General Session.  
 
Utah Code Annotated   >  Title 63A Utah Government Operations Code (Chs. 1 — 19)  >  Chapter 19. 
Government Data Privacy Act (Pts. 1 — 6)  >  Part 4. Duties of Governmental Entities (§§ 63A -19-401 — 63A-
19-406) 
 
63A-19-401. Duties of governmental entities.   
 
(1)   
(a)  Except as provided in Subsections (1)(b) and (c), a governmental entity shall comply with 
the requirements of this part.  
(b)   
(i)  If a governmental entity or a contractor described in Subsection (4)(a) is subject to a 
more restrictive or a more specific provision of law than found in this part, the 
governmental entity or contractor shall comply with the more restrictive or more specific 
provision of law.  
(ii)  For purposes of Subsection(1)(b)(i), Title 63G, Chapter 2, Government Records 
Access and Managem ent Act, is a more specific provision of law and shall control over the 
provisions of this part.  
(c)  A governmental entity that is exempt under Section 63G -2-702, 63G -2-703, or 63G -2-704 
from complying with the requirements in Title 63G, Chapter 2, Part 6 , Collection of 
Information and Accuracy of Records, is exempt from complying with the requirements in 
Sections 63A -19-402, 63A -19-403, and 63A -19-404. 
(2)  A governmental entity:  
(a)  shall implement and maintain a privacy program before May 1, 2025, that includes the 
governmental entity’s policies, practices, and procedures for the process of personal data;  
(b)  shall provide notice to an individual or the legal guardian of an individu al, if the 
individual’s personal data is affected by a data breach, in accordance with Section 63A -19-
406; 
(c)  shall obtain and process only the minimum amount of personal data reasonably necessary 
to efficiently achieve a specified purpose;  
(d)  shall me et the requirements of this part for all processing activities implemented by a 
governmental entity after May 1, 2024;  
(e)  shall for any processing activity implemented before May 1, 2024, as soon as is reasonably 
practicable, but no later than January 1,  2027:"
31,,"Page 1 of 2 
Utah Code Ann. § 63A -19-405 
    
Utah Code Ann. § 63A -19-405 
Current through May 1, 2024 of the 2024 General Session.  
 
Utah Code Annotated   >  Title 63A Utah Government Operations Code (Chs. 1 — 19)  >  Chapter 19. 
Government Data Privacy Act (Pts. 1 — 6)  >  Part 4. Duties of Governmental Entities (§§ 63A -19-401 — 63A-
19-406) 
 
63A-19-405. Data breach  notification to the Cyber Center and the Office of the 
Attorney General.   
 
(1)   
(a)  A governmental entity that identifies a data breach affecting 500 or more individuals shall 
notify the Cyber Center and the attorney general of the data breach.  
(b)  In addition to the notification required by Subsection (1)(a), a governmental entity that 
identifies the unauthorized access, acquisition, disclosure, loss of access, or destruction of data 
that compromises the security, confidentiality, availability, or int egrity of the computer 
systems used or information maintained by the governmental entity shall notify the Cyber 
Center.  
(2)  The notification under Subsection (1) shall:  
(a)  be made without unreasonable delay, but no later than five days from the discover y of the 
data breach; and  
(b)  include the following information:  
(i)  the date and time the data breach occurred;  
(ii)  the date the data breach was discovered;  
(iii)  a short description of the data breach that occurred;  
(iv)  the means by which access was gained to the system, computer, or network;  
(v)  the individual or entity who perpetrated the data breach;  
(vi)  steps the governmental entity is or has taken to mitigate the impact of the data breach; 
and 
(vii)  any other details requested by the Cybe r Center.  
(3)  For a data breach under Subsection (1)(a), the governmental entity shall provide the following 
information to the Cyber Center and the attorney general in addition to the information required 
under Subsection (2)(b):"
32,,"Page 2 of 2 
18 Okl. St. § 2070  
   B.  A covered entity that satisfies paragraphs 1 through 4 of subsection A of this section is entitled 
to an affirmative defense to any cause of action sounding in tort that is brought alleging that the 
failure to implement reasonable information security controls resulted in a data breach concerning 
personal information or restricted information.  
History   
 
Laws 2023, ch. 84, § 3, effective November 1, 2023.  
 
Oklahoma St atutes, Annotated by LexisNexis®  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
33,,"Page 3 of 4 
KRS § 292.336  
 Trayce Hockstad   iii.  Other disruptions or cessations of business activities;  
c.  Office relocation in the event of temporary or permanent loss of a principal place of 
business; and  
d.  Assignment of duties to qualified responsible persons in the event of the death or 
unavailability of key personnel; and  
3.  Otherwise minimize service di sruptions and client harm that could result from a sudden 
significant business interruption.  
(c)  The investment adviser shall, at least annually, review the plan, and the review shall be 
documented and maintained for three (3) years.  
(6)   
(a)  Every investment adviser that is registered or required to be registered shall establish and 
implement written physical security and cybersecurity policies and procedures designed to 
ensure the confidentiality, integrity, and availability of physical and e lectronic records and 
information.  
(b)  The policies and procedures shall:  
1.  Be tailored to the investment adviser’s business model, taking into account the size of 
the firm, types of services provided, and the number of locations;  
2.  At a minimum:  
a.  Protect against reasonably anticipated threats or hazards to the security or integrity 
of client records and information;  
b.  Ensure that the investment adviser safeguards confidential client records and 
information; and  
c.  Protect any records and informa tion for which the release could result in harm or 
inconvenience to any client; and  
3.  Cover at least the following five (5) functions:  
a.  Identification -development of organizational understanding to manage information 
security risk to systems, assets, data, and capabilities;  
b.  Protection -development and implementation of appropriate safeguards to ensure 
delivery of critical infrastructure services;  
c.  Detection -development and implementation of appropriate activities to identify the 
occurrence of an information security event;  
d.  Response -development and implementation of appropriate activities to take action 
regarding a detected information security event; and  
e.  Recovery -development and implementation of appropriate activities to maintain 
plans fo r resilience and to restore any capabilities or services that were impaired due to 
an information security event.  
(c)"
34,,"Page 3 of 6 
KRS § 304.3 -756 
 Trayce Hockstad   1.  Place access controls on information systems, including controls to authenticate and 
permit access only to authorized individuals to protect against the unauthorized acquisition 
of nonpubl ic information;  
2.  Identify and manage the data, personnel, devices, systems, and facilities that enable the 
organization to achieve business purposes in accordance with their relative importance to 
business objectives and the organization’s risk strategy ; 
3.  Restrict physical access to nonpublic information to authorized individuals only;  
4.  Protect, by encryption or other appropriate means, all nonpublic information:  
a.  While being transmitted over an external network; and  
b.  Stored on a laptop computer or other portable computing or storage device or 
media;  
5.  Adopt:  
a.  Secure development practices for in -house developed applications utilized by the 
licensee; and  
b.  Procedures for evaluating, assessing, or testing the security of externally d eveloped 
applications utilized by the licensee;  
6.  Modify the information system in accordance with the licensee’s information security 
program;  
7.  Utilize effective controls, which may include multi -factor authentication procedures for 
any individual ac cessing nonpublic information;  
8.  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions into, information systems;  
9.  Include audit trails within the information security program designed to:  
a.  Detec t and respond to cybersecurity events; and  
b.  Reconstruct material financial transactions sufficient to support normal operations 
and obligations of the licensee;  
10.  Implement measures to protect against destruction, loss, or damage of nonpublic 
informa tion due to environmental hazards, such as fire and water damage, or other 
catastrophes or technological failures; and  
11.  Develop, implement, and maintain procedures for the secure disposal of nonpublic 
information in any format;  
(c)  Include cybersecuri ty risks in the licensee’s enterprise risk management process;  
(d)  Stay informed regarding emerging threats or vulnerabilities;  
(e)  Utilize reasonable security measures when sharing information commensurate with the 
character of the sharing and the type of information shared; and  
(f)  Provide its personnel with cybersecurity awareness training that is updated as necessary to 
reflect risks identified by the licensee in its risk assessment."
35,,"Page 3 of 3 
Va. Code Ann. § 38.2 -623 
   3.  The definition of clear roles, responsibilities, and levels of decision -making authority;  
4.  External and internal communications and information sharing;  
5.  Identification of requirements fo r the remediation of any identified weaknesses in 
information systems and associated controls;  
6.  Documentation and reporting regarding cybersecurity events and related incident response 
activities; and  
7.  The evaluation and revision, as necessary, of th e incident response plan following a 
cybersecurity event.  
H.  Beginning in 2023 and annually thereafter, each insurer domiciled in the Commonwealth shall, 
by February 15, submit to the Commissioner a written statement certifying that the insurer is in 
comp liance with the requirements set forth in this section, any rules adopted pursuant to this 
article, and any requirements prescribed by the Commission. Each insurer shall maintain for 
examination by the Bureau all records, schedules, and data supporting thi s certificate for a period 
of five years. To the extent an insurer has identified areas, systems, or processes that require 
material improvement, updating, or redesign, the insurer shall document the identification and the 
remedial efforts planned and unde rway to address such areas, systems, or processes. Such 
documentation must be available for inspection by the Commissioner.  
History   
 
2020, c. 264.  
 
Code of Virginia 1950  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
36,,"Page 3 of 5 
Va. Code Ann. § 18.2 -186.6 
   2.  The last four digits of a driver’s license number, state identification card number, or 
account number.  
B.  If unencrypted or unredacted personal information was or is reasonably believed to have been 
accessed and acquired by an unauthorized person and causes, or the individual or entity reasonably 
believes has caused or will cause, identity theft or another fra ud to any resident of the 
Commonwealth, an individual or entity that owns or licenses computerized data that includes 
personal information shall disclose any breach of the security of the system following discovery or 
notification of the breach of the secu rity of the system to the Office of the Attorney General and 
any affected resident of the Commonwealth without unreasonable delay. Notice required by this 
section may be reasonably delayed to allow the individual or entity to determine the scope of the 
breach of the security of the system and restore the reasonable integrity of the system. Notice 
required by this section may be delayed if, after the individual or entity notifies a law -enforcement 
agency, the law -enforcement agency determines and advises the  individual or entity that the notice 
will impede a criminal or civil investigation, or homeland or national security. Notice shall be 
made without unreasonable delay after the law -enforcement agency determines that the 
notification will no longer impede t he investigation or jeopardize national or homeland security.  
C.  An individual or entity shall disclose the breach of the security of the system if encrypted 
information is accessed and acquired in an unencrypted form, or if the security breach involves a  
person with access to the encryption key and the individual or entity reasonably believes that such 
a breach has caused or will cause identity theft or other fraud to any resident of the 
Commonwealth.  
D.  An individual or entity that maintains computerize d data that includes personal information 
that the individual or entity does not own or license shall notify the owner or licensee of the 
information of any breach of the security of the system without unreasonable delay following 
discovery of the breach o f the security of the system, if the personal information was accessed and 
acquired by an unauthorized person or the individual or entity reasonably believes the personal 
information was accessed and acquired by an unauthorized person.  
E.  In the event an individual or entity provides notice to more than 1,000 persons at one time 
pursuant to this section, the individual or entity shall notify, without unreasonable delay, the 
Office of the Attorney General and all consumer reporting agencies that compile and  maintain files 
on consumers on a nationwide basis, as defined in 15 U.S.C. §  1681a (p), of the timing, 
distribution, and content of the notice.  
F.  An entity that maintains its own notification procedures as part of an information privacy or 
security poli cy for the treatment of personal information that are consistent with the timing 
requirements of this section shall be deemed to be in compliance with the notification 
requirements of this section if it notifies residents of the Commonwealth in accordance with its 
procedures in the event of a breach of the security of the system.  
G.  An entity that is subject to Title V of the Gramm -Leach -Bliley Act (15 U.S.C. §  6801 et seq.) 
and maintains procedures for notification of a breach  of the security of the system in accordance 
with the provision of that Act and any rules, regulations, or guidelines promulgated thereto shall 
be deemed to be in compliance with this section."
37,,"Page 2 of 3 
Va. Code Ann. § 38.2 -623 
   5.  Implement measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage or other catastrophes 
or technological failures;  
6.  Develop, implement, and maintain proc edures for the secure disposal of nonpublic 
information in any format;  
7.  Stay informed regarding emerging threats or vulnerabilities and utilize reasonable security 
measures when sharing information relative to the character of the sharing and the type o f 
information shared; and  
8.  Provide its personnel with cybersecurity awareness training.  
D.   
1.  If a licensee has a board of directors, the board or an appropriate committee of the board 
shall, at a minimum, require the licensee’s information executive  management or its delegates 
to (i) develop, implement, and maintain the licensee’s information security program and (ii) 
report in writing (a) the overall status of the information security program and the licensee’s 
compliance with this article and (b) m aterial matters related to the information security 
program, addressing issues such as risk assessment, risk management and control decisions, 
third -party service provider arrangements, results of testing, cybersecurity events or violations 
and management’ s responses thereto, and recommendations for changes in the information 
security program.  
2.  If executive management delegates any of its responsibilities under this section, it shall 
oversee the development, implementation, and maintenance of the license e’s information 
security program prepared by the delegate and shall receive a report from the delegate 
complying with the requirements of subdivision 1.  
E.  Beginning July 1, 2022, if a licensee utilizes a third -party service provider, the licensee shall:  
1.  Exercise due diligence in selecting its third -party service provider; and  
2.  Require a third -party service provider to implement appropriate administrative, technical, 
and physical measures to protect and secure the information systems and nonpublic 
information that are accessible to, or held by, the third -party service provider.  
F.  Each licensee shall monitor, evaluate, and adjust, as appropriate, the information security 
program consistent with any relevant changes in technology, the sensitivity of its nonpublic 
information, internal or external threats to information, and the licensee’s own changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements, and changes to information systems.  
G.  As part of its information security program, each licensee shall establish a written incident 
response plan designed to promptly respond to, and recover from, any cybersecurity event that 
compromises the confidentiality, integrity, or availability of nonp ublic information in its 
possession; the licensee’s information systems; or the continuing functionality of any aspect of the 
licensee’s business or operations. Such incident response plan shall address:  
1.  The internal process for responding to a cyberse curity event;  
2.  The goals of the incident response plan;"
