,question,chunks
28,,"Trayce Hockstad   
MCLS § 500.555  
This document is current through Act 35 of the 2024 Regular Legislative  Session and E.R.O. 2024 -1 
 
Michigan Compiled Laws Service   >  Chapter 500 Insurance Code of 1956 (§§ 500.100 — 500.8302)   >  Act 218 
of 1956 (Chs. 1 — 83)   >  Chapter 5A Data Security (§§ 500.550 — 500.565)  
 
§ 500.555. Comprehensive written information security program; requirements; 
duties of licensee and board of directors; third -party service provider; incident 
response plan; certification of compliance.   
 
Sec. 555.  
(1)  Commensurate with the size and complexity of the licensee, the nature and scope of the 
licensee’s activities, including its use of third -party service providers, and the sensitivity of the 
nonpublic information used by the licensee or in the licensee’s possession, custody, or control, 
each licensee shall develop, implement, and mainta in a comprehensive written information 
security program, based on the licensee’s risk assessment, that contains administrative, technical, 
and physical safeguards for the protection of nonpublic information and the licensee’s information 
system.  
(2)  A lic ensee’s information security program must be designed to do all of the following:  
(a)  Protect the security and confidentiality of nonpublic information and the security of the 
information system.  
(b)  Protect against any threats or hazards to the security  or integrity of nonpublic information 
and the information system.  
(c)  Protect against unauthorized access to or use of nonpublic information, and minimize the 
likelihood of harm to any consumer.  
(d)  Maintain policies and procedures for the secure dispos al on a periodic basis of any 
nonpublic information that is no longer necessary for business operations or for other 
legitimate business purposes.  
(3)  A licensee shall do all of the following:  
(a)  Designate 1 or more employees, an affiliate, or an outsid e vendor to act on behalf of the 
licensee that is responsible for the information security program.  
(b)  Identify reasonably foreseeable internal or external threats that could result in 
unauthorized access, transmission, disclosure, misuse, alteration, or  destruction of nonpublic 
information, including the security of information systems and nonpublic information that are 
accessible to, or held by, third -party service providers.  
(c)  Assess the likelihood and potential damage of these threats, taking into consideration the 
sensitivity of the nonpublic information."
29,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 480.900  
   (b)  Minimiz e the disruptive effects of such  incidents on the delivery of essential services 
to the people of this  State and on the essential functions of government that ensure the  
protection of the health, safety and welfare of the people of this  State; and  
(c)  Ensure the uninterrupted and continuous  delivery of essential services to the people of 
this State and the  uninterrupted and continuous operations of the essential functions  of 
government that ensure the protection of the health, safety and  welfare of  the people of 
this State.  
7.  Protecting and securing the statewide  cyberinfrastructure depends on collaboration and 
cooperation, including  the voluntary sharing of information and analysis regarding 
cybersecurity  threats, among local, state and federa l agencies and across a broad  spectrum of 
the public and private sectors.  
8.  Institutions of higher education play  a critical role in protecting and securing statewide 
cyberinfrastructure  by developing programs that support a skilled workforce, promote  
innovation  and contribute to a more secure statewide cyberinfrastructure.  
9.  It is therefore in the public interest  that the Legislature enact provisions to enable the State 
to prepare  for and mitigate risks to, and otherwise protect, information syst ems  and statewide 
cyberinfrastructure.  
History   
 
2017, ch. 307, § 2, p. 1632, effective July 1, 2017.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
30,,"Page 2 of 5 
18 Del. C. § 8604  
   (3)  Assess the likelihood an d potential damage of a threat identified under paragraph (c)(2) of 
this section, taking into consideration the sensitivity of the nonpublic information.  
(4)  Assess the sufficiency of policies, procedures, information systems, and other safeguards 
in plac e to manage a threat identified under paragraph (c)(2) of this section, including 
consideration of threats in each relevant area of the licensee’s operations, including all of the 
following:  
a.  Employee training and management.  
b.  An information system, including network and software design and information 
classification, governance, processing, storage, transmission, and disposal.  
c.  Detecting, preventing, and responding to an attack, intrusion, or other system failure.  
(5)  Implement information safegu ards to manage the threats identified in the licensee’s 
ongoing assessment under paragraph (c)(2) of this section and, at least annually, assess the 
effectiveness of the safeguards’ key controls, systems, and procedures.  
(d) Risk management. —   Based on a  licensee’s risk assessment, the licensee shall do all of the 
following:  
(1)  Design an information security program to mitigate the identified risks, commensurate 
with all of the following:  
a.  The licensee’s size and complexity.  
b.  The nature and scope of the licensee’s activities, including the licensee’s use of a third -
party service provider.  
c.  The sensitivity of the nonpublic information that the licensee uses or has in the 
licensee’s possession, custody, or control.  
(2)  Determine if a security mea sure listed in paragraphs (d)(2)a. through k. of this section is 
appropriate and implement each appropriate security measure.  
a.  Place an access control on an information system, including a control to authenticate 
and permit access only to an authorized individual to protect against the unauthorized 
acquisition of nonpublic information.  
b.  Identify and manage the data, personnel, devices, systems, and facilities that enable the 
organization to achieve business purposes in accordance with their relative i mportance to 
business objectives and the organization’s risk strategy.  
c.  Restrict physical access to nonpublic information to authorized individuals only.  
d.  Protect by encryption or other appropriate means all nonpublic information while the 
nonpublic information is transmitted over an external network and all nonpublic 
information stored on a laptop computer or other portable computing or storage device or 
media.  
e.  Adopt both of the following:  
1.  Secure development practices for an application that  a licensee uses and was 
developed in -house."
31,,"Page 4 of 5 
18 Del. C. § 8604  
   4.  Cybersecurity events or violations and management’ s responses to the events.  
5.  Recommendations for changes in the information security program.  
(3)  If executive management delegates any of its responsibilities under this section, all of the 
following must occur:  
a.  Executive management shall oversee t he development, implementation, and 
maintenance of the licensee’s information security program that the delegate prepares.  
b.  The delegate shall submit to executive management a report that complies with the 
requirements of the report to the board of dire ctors under paragraph (e)(2) of this section.  
(f) Oversight of third -party service provider arrangements. —    
(1)  A licensee shall exercise due diligence in selecting a third -party service provider.  
(2)  A licensee shall require a third -party service pro vider to implement appropriate 
administrative, technical, and physical measures to protect and secure the information system 
and nonpublic information that the third -party service provider has access to or holds. The 
third -party service provider is not con sidered to have access to or hold encrypted nonpublic 
information for purposes of this section if the associated protective process or key necessary to 
assign meaning to the nonpublic information is not within the third -party service provider’s 
possession.   
(g) Program adjustments. —   A licensee shall monitor, evaluate, and adjust as appropriate the 
information security program consistent with all of the following:  
(1)  Relevant changes in technology.  
(2)  The sensitivity of the licensee’s nonpublic inform ation.  
(3)  Internal or external threats to information.  
(4)  The licensee’s own changing business arrangements, such as mergers and acquisitions, 
alliances and joint ventures, outsourcing arrangements, and changes to information systems.  
(h) Incident resp onse plan. —    
(1)  As part of a licensee’s information security program, the licensee shall establish a written 
incident response plan designed to promptly respond to, and recover from, a cybersecurity 
event that compromises the confidentiality, integrit y, or availability of any of the following:  
a.  Nonpublic information in the licensee’s possession.  
b.  The licensee’s information system.  
c.  The continuing functionality of any aspect of the licensee’s business or operations.  
(2)  An incident response plan under this section must address all of the following areas:  
a.  The internal process for responding to a cybersecurity event.  
b.  The goals of the incident response plan.  
c.  The definition of clear roles, responsibilities, and levels of decision -maki ng authority.  
d.  External and internal communications and information sharing."
32,,"Page 3 of 5 
18 Del. C. § 8604  
   2.  Procedures for evaluating, assessing, or testing the security of an application that a 
licensee uses and was developed externally.  
f.  Modify the information system in accordance with the licensee’s informa tion security 
program.  
g.  Utilize effective controls, which may include multi -factor authentication procedures for 
employees or authorized individuals accessing nonpublic information.  
h.  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions, into an information system.  
i.  Include audit controls within the information security program designed to do both of 
the following:  
1.  Detect and respond to a cybersecurity event.  
2.  Reconstruct material financial transactions sufficient to support the licensee’s 
normal operations and obligations.  
j.  Implement measures to protect against the destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage, other 
catastrophes, or technological failures.  
k.  Develop, implement, and maintain procedures for the secure disposal of nonpublic 
information in any format.  
(3)  Include cybersecurity risks in the licensee’s enterprise risk management process.  
(4)  Stay informed regarding emerging threats or vulnerabilities and utilize reasonable security 
measures when sharing information relative to the character of the sharing and the type of 
information shared.  
(5)  Provide the licensee’s personnel with cybersecurity awareness training that is updated as 
necessary to reflect risks that the licensee identified in the licensee’s risk assessment under this 
section.  
(e) Oversight by board of directors. —   If a licensee has a board of directors, the board or an 
appropriate  committee of the board shall, at a minimum, do all of the following:  
(1)  Require the licensee’s executive management or its delegates to develop, implement, and 
maintain the licensee’s information security program.  
(2)  Require the licensee’s executive management or its delegates to report in writing at least 
annually all of the following information:  
a.  The overall status of the information security program and the licensee’s compliance 
with this chapter.  
b.  Material matters related to the information  security program, including addressing 
issues such as the following:  
1.  Risk assessment, risk management, and control decisions.  
2.  Third -party service provider arrangements.  
3.  Results of testing."
33,,"Page 2 of 4 
18 Del. C. § 8606  
   (2)  A licensee shall provide as much of the following information as possible:  
a.  Date of the cybersecurity event.  
b.  Description of how the information was exposed, lost, stolen, or breached, including the 
specific role and responsibility of a third -party  service provider, if any.  
c.  How the cybersecurity event was discovered.  
d.  Whether any lost, stolen, or breached information has been recovered and, if so, how it 
was lost, stolen, or breached.  
e.  The identity of the source of the cybersecurity event.  
f.  Whether the licensee has filed a police report or notified a regulatory, government, or 
law-enforcement agency and, if so, when the notification was provided.  
g.  Description of the specific types of information acquired without authorization. For the  
purposes of this paragraph (b)(2)g., “specific types of information” means particular data 
elements, including medical information, financial information, or information allowing 
identification of a consumer.  
h.  The period during which the cybersecurity event compromised the information system.  
i.  The number of total consumers in this State who are affected by the cybersecurity event. 
The licensee shall provide the best estimate in the initial report to the Commissioner and 
update the estimate with each subsequent report to the Commissioner under this section.  
j.  The results of an internal review identifying a lapse in either automated controls or 
internal procedures, or confirming that the automated controls or internal procedures were 
followed.  
k.  Description of efforts being undertaken to remediate the situation which permitted the 
cybersecurity event to occur.  
 l.   A copy of the licensee’s privacy policy and a statement outlining the steps the licensee 
will take to investigate and notify a consumer affected by a cybersecurity event.  
m.  The name of a contact person who is both familiar with the cybersecurity event and 
authorized to act for the licensee.  
(c) Notification to consumers. —   If a licensee determines that a cybersecurity event that has a 
reasonable likelihood of materially harming a consumer has occurred and the event is 1 for which 
the licensee is required under subsection (a) of this section to notify the Commissioner, the 
licensee shall provide notice of the event to each affected consu mer and provide a copy of the 
notice to the Commissioner.  
(1)  A licensee must provide notice under this subsection (c) of this section without 
unreasonable delay but no later than 60 days after determining that a cybersecurity event 
occurred, unless any o f the following apply:  
a.  Federal law requires a shorter time period.  
b.  A law -enforcement agency determines that the notice will impede a criminal 
investigation and the law -enforcement agency has requested that the licensee delay notice."
34,,"Page 5 of 5 
18 Del. C. § 8604  
   e.  Identification of requirements for the remediation of any identified weaknesses in an 
information system and associated controls.  
f.  Documentation and reporting regarding cybersecurity events and related incident 
response activities.  
g.  As necessary, the evaluation and revision of the incident response plan following a 
cybersecurity event.  
(i) Annual certification to the Commissioner of domiciliary state. —   An insurer do miciled in 
this State shall do all of the following:  
(1)  Submit annually to the Commissioner a written statement by February 15, certifying that 
the insurer is in compliance with the requirements under in this section.  
(2)  Maintain for the Department’s examination all records, schedules, and data supporting a 
certificate under this subsection for a period of 5 years.  
(3)  To the extent an insurer has identified an area, system, or process that requires material 
improvement, updating, or redesign, documen t the identification and the remedial effort 
planned and underway to address the identified area, system, or process. Documentation under 
this paragraph (i)(3) must be available for the Commissioner’s inspection.  
History   
 
82 Del. Laws, c. 176, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
35,,"Page 3 of 4 
RSA 420 -P:4 
   (11)  Develop, implement, and maintain procedures for the secure  disposal of nonpublic 
information in any format.  
(c)  Include cybersecurity risks in the licensee’s enterprise risk management process.  
(d)  Stay informed regarding emerging threats or vulnerabilities and utilize reasonable security 
measures when sharing information relative to the character of the sharing and the type of 
information shared.  
(e)  Provide its personnel with cybersecurity awareness training that is updated as necessary to 
reflect risks identified by the licensee in the risk assessment.  
V.  If the licensee has a board of directors, the board or an appropriate committee of the board 
shall, at a minimum:  
(a)  Require the licensee’s executive management or its delegates to develop, implement, and 
maintain the licensee’s information security progr am. 
(b)  Require the licensee’s executive management or its delegates to report in writing at least 
annually, the following information:  
(1)  The overall status of the information security program and the licensee’s compliance 
with this chapter; and  
(2)  Material matters related to the information security program, addressing issues such as 
risk assessment, risk management and control decisions, third -party service provider 
arrangements, results of testing, cybersecurity events or violations and management ’s 
responses thereto, and recommendations for changes in the program.  
(c)  If executive management delegates any of its responsibilities under RSA 420 -P:4, it shall 
oversee the development, implementation and maintenance of the licensee’s program prepared 
by the delegates and shall receive a report from the delegates complying with the requirements 
of the report to the board of directors.  
VI.   
(a)  With regard to oversight of third -party service providers, a licensee shall exercise due 
diligence in selecti ng its third -party service provider; and  
(b)  A licensee shall require a third -party service provider to implement appropriate 
administrative, technical, and physical measures to protect and secure the information systems 
and nonpublic information that are  accessible to, or held by, the third -party service provider.  
VII.  The licensee shall monitor, evaluate and adjust, as appropriate, the information security 
program consistent with any relevant changes in technology, the sensitivity of its nonpublic 
infor mation, internal or external threats to information, and the licensee’s own changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements and changes to information systems.  
VIII.   
(a)  As part of  its program, each licensee shall establish a written incident response plan 
designed to promptly respond to, and recover from, any cybersecurity event that compromises 
the confidentiality, integrity or availability of nonpublic information in its possessi on, the"
36,,"Page 2 of 4 
RSA 420 -P:4 
   (1)  Employe e training and management;  
(2)  Information systems, including network and software design, as well as information 
classification, governance, processing, storage, transmission, and disposal; and  
(3)  Detecting, preventing, and responding to attacks, intru sions, or other systems failures.  
(e)  Implement information safeguards to manage the threats identified in its ongoing 
assessment, and no less than annually, assess the effectiveness of the safeguards’ key controls, 
systems, and procedures.  
IV.  Based on its risk assessment and to manage its risk, the licensee shall:  
(a)  Design its program to mitigate the identified risks, commensurate with the size and 
complexity of the licensee, the nature and scope of the licensee’s activities, including its use of 
third-party service providers, and the sensitivity of the nonpublic information used by the 
licensee or in the licensee’s possession, custody, or control.  
(b)  Determine which security measures listed below are appropriate and implement such 
security measures : 
(1)  Place access controls on information systems, including controls to authenticate and 
permit access only to authorized individuals to protect against the unauthorized acquisition 
of nonpublic information.  
(2)  Identify and manage the data, personnel,  devices, systems, and facilities that enable the 
organization to achieve business purposes in accordance with their relative importance to 
business objectives and the organization’s risk strategy.  
(3)  Restrict physical access to nonpublic information to authorized individuals only.  
(4)  Protect by encryption or other appropriate means, all nonpublic information while 
being transmitted over an external network and all nonpublic information stored on a 
laptop computer or other portable computing or storage device or media.  
(5)  Adopt secure development practices for in -house developed applications utilized by 
the licensee.  
(6)  Modify the information system in accordance with the licensee’s information security 
program.  
(7)  Utilize effective controls, which  may include multi -factor authentication procedures 
for any individual accessing nonpublic information.  
(8)  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions into, information systems.  
(9)  Include audit trails within the information security program designed to detect and 
respond to cybersecurity events and designed to reconstruct material financial transactions 
sufficient to support normal operations and obligations of the licensee.  
(10)  Implement  measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage or other 
catastrophes or technological failures."
37,,"Page 2 of 5 
Tenn. Code Ann. § 56 -2-1004 
   (B)  Identify reas onably foreseeable internal or external threats that could result in 
unauthorized access, transmission, disclosure, misuse, alteration, or destruction of 
nonpublic information, including threats to the security of information systems and 
nonpublic informat ion accessible to or held by third -party service providers;  
(C)  Assess the likelihood and potential damage of reasonably foreseeable internal or 
external threats, taking into consideration the sensitivity of the nonpublic information 
involved;  
(D)  Assess  the sufficiency of policies, procedures, information systems, and other 
safeguards in place to manage threats throughout the licensee's operations, including in:  
(i)  Employee training and management;  
(ii)  Information systems, including network and softw are design, as well as 
information classification, governance, processing, storage, transmission, and disposal; 
and 
(iii)  Detection, prevention, and response to attacks, intrusions, or other information 
systems failures; and  
(E)  Implement information saf eguards to manage the threats identified in the licensee's 
risk assessment and, no less than annually, assess the effectiveness of the safeguards' key 
controls, systems, and procedures;  
(4)  Based on a licensee's risk assessment, the licensee shall:  
(A)  Design an information security program to mitigate the identified risks, commensurate 
with the size and complexity of the licensee and the nature and scope of its activities, 
including its use of third -party service providers, and the sensitivity of the non public 
information used by or in the possession, custody, or control of the licensee;  
(B)  Determine which of the following security measures are appropriate for the licensee 
and implement those security measures:  
(i)  Place access controls on information systems, including controls to authenticate and 
restrict access to authorized individuals to protect against the unauthorized acquisition 
of nonpublic information;  
(ii)  Identify and manage the data, personnel, devices, systems, and facilities that enable 
the licensee to achieve the licensee's business objectives in accordance with the relative 
importance of the data, personnel, devices, systems, and facilities to the licensee's 
business objectives and risk strategy;  
(iii)  Restrict physical access to nonpu blic information to authorized individuals;  
(iv)  Protect by encryption or other appropriate means nonpublic information being 
transmitted over an external network and nonpublic information stored on a laptop 
computer or other portable computing or storage  device or media;  
(v)  Adopt secure development practices for internally developed applications utilized 
by the licensee and procedures for evaluating, assessing, or testing the security of 
externally developed applications utilized by the licensee;"
38,,"Page 4 of 5 
Tenn. Code Ann. § 56 -2-1004 
   administrative, technical, and physical measures to protect and secure the information systems 
and nonpublic information accessible to, or held by, the third -party service provider;  
(7)  The licensee shal l monitor, evaluate, and adjust, as appropriate, its information security 
program, consistent with relevant changes in technology, the sensitivity of its nonpublic 
information, internal or external threats to its information, and its changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements, and changes to information systems;  
(8)   
(A)  As part of a licensee's information security program, a licensee must establish a 
written incident response p lan designed to promptly respond to, and recover from, a 
cybersecurity event that compromises the confidentiality, integrity, or availability of the 
licensee's nonpublic information or information systems or the continuing functionality of 
the licensee's o perations;  
(B)  The incident response plan must address:  
(i)  The licensee's internal process for responding to a cybersecurity event;  
(ii)  The goals of the licensee's incident response plan;  
(iii)  The definition of roles, responsibilities, and levels of decision -making authority 
relating to a cybersecurity event;  
(iv)  External and internal communications and information sharing;  
(v)  The requirements for remediating identified weaknesses in informa tion systems 
and associated controls;  
(vi)  Documentation and reporting regarding cybersecurity events and related incident 
response activities; and  
(vii)  The evaluation and revision, as necessary, of the incident response plan following 
a cybersecurity e vent; and  
(9)   
(A)  Each insurer domiciled in this state shall submit to the commissioner by April 15 of 
each year written certification that the insurer is in compliance with this section. Each 
insurer shall maintain for examination by the department all  records, schedules, and data 
supporting the certification for a period of five (5) years from the date of the corresponding 
certification.  
(B)  If an insurer identifies areas, systems, or processes requiring material improvement, 
updating, or redesign, th en the insurer must document planned and ongoing remedial 
efforts to address those areas, systems, or processes, and the documentation must be made 
available for inspection by the commissioner upon request.  
History    
                                     
Acts 2021, ch. 345, §  1."
39,,"Page 3 of 5 
Tenn. Code Ann. § 56 -2-1004 
   (vi)  Modify the licensee's information system in accordance with the licensee's 
information security program;  
(vii)  Utilize effective controls that may include multi -factor authentication procedures 
for authorized individuals accessing nonpublic information;  
(viii)  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions into, information systems;  
(ix)  Include audit trails within the information security program designed to detect and 
respond to cybersecurity events and to reconstruct material financial transactions 
sufficient to support normal operations and obligations of the licensee;  
(x)  Implement measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards , such as fire and water damage, 
technological failures, or other catastrophic events; and  
(xi)  Develop, implement, and maintain procedures for the secure disposal of nonpublic 
information in any format;  
(C)  Include cybersecurity risks in the licensee's enterprise risk management process;  
(D)  Remain informed regarding emerging threats or vulnerabilities to the licensee and 
utilize reasonable security measures when sharing information, relative to the nature of the 
sharing and the type of information bein g shared; or  
(E)  Provide personnel with cybersecurity awareness training that is updated as necessary 
to reflect risks identified by the licensee in the risk assessment;  
(5)  If the licensee has a board of directors, then the board or an appropriate commi ttee of the 
board shall, at a minimum:  
(A)  Require the licensee's executive management or delegates to develop, implement, and 
maintain the licensee's information security program;  
(B)  Require the licensee's executive management or delegates to report in  writing, at least 
annually:  
(i)  The status of the licensee's information security program and compliance with this 
part; and  
(ii)  Material matters related to the licensee's information security program, including 
risk assessment, risk management and con trol decisions, third -party service provider 
arrangements, results of testing, cybersecurity events or violations and the licensee's 
responses thereto, and recommendations for changes to the information security 
program; and  
(C)  If the licensee's executiv e management delegates any of the executive management's 
responsibilities under this section, then the executive management must oversee the 
development, implementation, and maintenance of the licensee's information security 
program prepared by the delegat es and must either prepare the report or receive a copy of 
the report prepared by the delegates pursuant to subdivision (5)(B);  
(6)  A licensee shall exercise due diligence in selecting a third -party service provider and, by 
July 1, 2023, require that each  third -party service provider implement appropriate"
40,,"Page 3 of 3 
Tenn. Code Ann. § 56 -2-1003 
   (C)  Information or data, except a person's age or sex, created by or derived from a 
healthcare provider or a consume r that relates to:  
(i)  The past, present, or future physical, mental, or behavioral health or health 
condition of a consumer or a member of a consumer's immediate family;  
(ii)  The provision of health care to a consumer; or  
(iii)  Payment for the provision of health care to a consumer;  
(13)  “Person” means an individual or non -governmental entity, including a sole 
proprietorship, corporation, limited liability company, partnership, trust, religious organization, 
association, nonprofit organization described in §  501(c) of the Internal Revenue Code that is 
exempt from federal income taxation under §  501(a) of the Internal Revenue Code (26 U.S.C. 
§ 501(a)), or another legal entity, whether formed as a for -profit or not -for-profit entity;  
(14)  “Public ly available information” means information that a licensee has a reasonable basis 
to believe is lawfully made available to the public. For purposes of this subdivision (14), a 
licensee has a reasonable basis to believe that information is lawfully made av ailable to the 
public if the licensee has taken steps reasonably necessary to determine:  
(A)  That the information is of a type that is available to the public through government 
records, widely distributed media, or public disclosures required by law; or  
(B)  That a consumer can direct that the information not be made available to the public 
and, if so, that the consumer has not made that direction;  
(15)  “Risk assessment” means the risk assessment that each licensee must conduct under §  56-
2-1004(3); and  
(16)  “Third -party service provider” means a person, not otherwise defined as a licensee, that 
contracts with a licensee to maintain, process, or store, or is otherwise permitted access to 
maintain, process, or store, nonpublic information through its prov ision of services to the 
licensee.  
History    
                                     
Acts 2021, ch. 345, §  1.                                  
 
TENNESSEE CODE ANNOTATED  
Copyright © 2024 by The State of Tennessee All rights reserved  
 
 
End of Document"
41,,"Page 2 of 4 
Tenn. Code Ann. § 56 -2-1006 
   (B)  A description of how the nonpublic information was exposed, lost, stolen, or breached, 
including the specific  roles and responsibilities of third -party service providers with respect 
to the nonpublic information, if any;  
(C)  How the cybersecurity event was discovered;  
(D)  Whether lost, stolen, or breached nonpublic information has been recovered and, if so, 
how recovery was accomplished;  
(E)  The identity of the source of the cybersecurity event;  
(F)  Whether the licensee has filed a police report or notified regulatory, governmental, or 
law enforcement agencies and, if so, when the notification was provided;  
(G)  A description of the specific types of nonpublic information or particular data 
elements acquired without authorization, which may include types of medical information, 
types of financial information, or types of information allowing for consumer 
identi fication;  
(H)  The period during which the licensee's information system was compromised by the 
cybersecurity event;  
(I)  The number of total consumers in this state affected by the cybersecurity event. The 
licensee shall provide its best estimate of this number of consumers in its initial report to 
the commissioner and update this estimate with each subsequent report to the 
commissioner pursuant to this subsection (b);  
(J)  The results of an internal review and whether the review identified whether automated 
controls or internal procedures were followed or adhered to;  
(K)  A description of the efforts to remediate the situation that permitted the cybersecurity 
event to occur;  
(L)  A copy of the licensee's privacy policy and a statement outlining the steps that the 
licensee will take to investigate which consumers were affected by the cybersecurity event 
and to notify affected consumers;  
(M)  The name of a person who is both knowledgeable regarding the cybersecurity event 
and authorized to act on behal f of the licensee to serve as a representative of the licensee 
for contact from the commissioner; and  
(N)  A copy of the notice sent to affected consumers, if the notice is required under 
subsection (c).  
(2)  Licensees shall continually provide material up dates or supplements to the information 
provided under subdivision (b)(1).  
(c)  Following a determination that a cybersecurity event has occurred and that the cybersecurity 
event has a reasonable likelihood of materially harming a consumer, a licensee shal l notify 
consumers residing in this state whose nonpublic information has been acquired, or reasonably 
believed to have been acquired, by the cybersecurity event. The disclosure must be made no later 
than forty -five (45) days after the determination of the  cybersecurity event, unless a longer period 
of time is required due to the legitimate needs of law enforcement. For purposes of this section, 
notice may be provided by:"
42,,"Page 2 of 3 
Utah Code Ann. § 63A -19-401 
   (i)  identify any non -compliant processing activity;  
(ii)  document the non -compliant processing activity; and  
(iii)  prepare a strategy for bringing the non -compliant processing activity into compliance 
with this part;  
(f)  may not establish, maint ain, or use undisclosed or covert surveillance of individuals unless 
permitted by law;  
(g)  may not sell personal data unless expressly required by law;  
(h)  may not share personal data unless permitted by law;  
(i)   
(i)  that is a designated governmental entity, shall annually report to the state privacy 
officer:  
(A)  the types of personal data the designated governmental entity currently shares or 
sells;  
(B)  the basis for sharing or selling the personal data; and  
(C)  the classes of persons and the gover nmental entities that receive the personal data 
from the designated governmental entity; and  
(ii)  that is a state agency, shall annually report to the chief privacy officer:  
(A)  the types of personal data the state agency currently shares or sells;  
(B)  the basis for sharing or selling the personal data; and  
(C)  the classes of persons and the governmental entities that receive the personal data 
from the state agency; and  
(j)   
(i)  except as provided in Subsection (3), an employee of a governmental entit y shall 
complete a data privacy training program:  
(A)  within 30 days after beginning employment; and  
(B)  at least once in each calendar year; and  
(k)  is responsible for monitoring completion of data privacy training by the governmental 
entity’s employee s. 
(3)  An employee of a governmental entity that does not have access to personal data of 
individuals as part of the employee’s work duties is not required to complete a data privacy 
training program described in Subsection (2)(j)(i).  
(4)   
(a)  A contrac tor that enters into or renews an agreement with a governmental entity after May 
1, 2024, and processes or has access to personal data as a part of the contractor’s duties under 
the agreement, is subject to the requirements of this chapter with regard to t he personal data 
processed or accessed by the contractor to the same extent as required of the governmental 
entity."
43,,"Page 3 of 3 
Utah Code Ann. § 53B -28-501 
   (13)  “Third -party contractor” means a person who:  
(a)  is not an institution or an employee of an institution; and  
(b)  pursuant to a contract with an education entity, collects or receives student data in 
order to provide a product or service, as describ ed in the contract, if the product or service 
is not related to school photography, yearbooks, graduation announcements, or a similar 
product or service.  
History   
 
2022 ch. 461, § 3, effective July 1, 2022.  
 
Utah Code Annotated  
Copyright © 2024 All rights  reserved.  
 
 
End of Document"
44,,"Page 2 of 2 
Utah Code Ann. § 63A -19-301 
   (iv)  resources needed to develop, implement, and improve privacy programs;  
(d)  monitor high -risk data  processing activities within state agencies;  
(e)  receive information from state agencies regarding the sale, sharing, and processing 
personal data;  
(f)  coordinate with the Cyber Center to develop an incident response plan for data breaches 
affecting gov ernmental entities;  
(g)  coordinate with the state archivist to incorporate data privacy practices into records 
management;  
(h)  coordinate with the state archivist to incorporate data privacy training into the trainings 
described in Section 63A -12-110; an d 
(i)  create a data privacy training program for employees of governmental entities.  
(4)  The data privacy training program described in Subsection (3)(i) shall be made available to all 
governmental entities, and shall be designed to provide instruction r egarding:  
(a)  data privacy best practices, obligations, and responsibilities; and  
(b)  the relationship between privacy, records management, and security.  
(5)   
(a)  Except as provided in Subsection (5)(b), an employee of a state agency shall complete the  
data privacy training program described in Subsection (3)(i):  
(i)  within 30 days of beginning employment; and  
(ii)  at least once in each calendar year.  
(b)  An employee of a state agency that does not have access to personal data as part of the 
employee ’s work duties is not required to complete the data privacy training program 
described in Subsection (3)(i).  
(c)  Each state agency is responsible for monitoring completion of data privacy training by the 
state agency’s employees.  
(6)  To the extent that r esources permit, the office may provide expertise and assistance to 
governmental entities for high risk data processing activities.  
History   
 
2024 ch. 417, § 6, effective May 1, 2024.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
45,,"Page 6 of 6 
Utah Code Ann. § 53E -9-301 
   (ii)  in response to that student’s request for information or feedback, without retention 
of that stu dent’s online activities or requests over time for the purpose of targeting 
subsequent ads.  
(20)  “Third -party contractor” means a person who:  
(a)  is not an education entity; and  
(b)  pursuant to a contract with an education entity, collects or receives s tudent data in 
order to provide a product or service, as described in the contract, if the product or service 
is not related to school photography, yearbooks, graduation announcements, or a similar 
product or service.  
(21)  “Written consent” means written authorization to collect or share a student’s student data, 
from:  
(a)  the student’s parent, if the student is not an adult student; or  
(b)  the student, if the student is an adult student.  
History   
 
C. 1953, 53A -1-1402, enacted by L. 2016, ch. 221, § 4; 2017 ch. 370, § 1, effective May 9, 2017; 
renumbered from 53A -1-1402 by L. 2018, ch. 1, § 219, effective January 24, 2018; 2018 ch. 304, § 1, 
effective May 8, 2018; 2018 ch. 389, § 4, effective July 1, 2018; 2019 ch. 87, § 3, effective May 14, 2019; 
2019 c h. 175, § 1, effective May 14, 2019; 2019 ch. 186, § 138, effective May 14, 2019; 2019 ch. 342, § 
13, effective May 14, 2019; 2020 ch. 408, § 27, effective May 12, 2020; 2023 ch. 328, § 98, effective 
May 3, 2023.  
 
Utah Code Annotated  
Copyright © 2024 All r ights reserved.  
 
 
End of Document"
