,question,chunks
38,,"Page 2 of 3 
47-18-2107. Release of personal consumer information.  
   (iii)  Account, credit card, or debit card number, in combination wi th any required 
security code, access code, or password that would permit access to an individual's 
financial account; and  
(B)  Does not include information that is lawfully made available to the general public 
from federal, state, or local government reco rds or information that has been redacted, or 
otherwise made unusable; and  
(5)  “Unauthorized person” includes an employee of the information holder who is discovered 
by the information holder to have obtained personal information with the intent to use it  for an 
unlawful purpose.  
(b)  Following discovery or notification of a breach of system security by an information holder, 
the information holder shall disclose the breach of system security to any resident of this state 
whose personal information was, or  is reasonably believed to have been, acquired by an 
unauthorized person. The disclosure must be made no later than forty -five (45) days from the 
discovery or notification of the breach of system security, unless a longer period of time is 
required due to the legitimate needs of law enforcement, as provided in subsection (d).  
(c)  Any information holder that maintains computerized data that includes personal information 
that the information holder does not own shall notify the owner or licensee of the infor mation of 
any breach of system security if the personal information was, or is reasonably believed to have 
been, acquired by an unauthorized person. The disclosure must be made no later than forty -five 
(45) days from the discovery or notification of the br each of system security, unless a longer 
period of time is required due to the legitimate needs of law enforcement, as provided in 
subsection (d).  
(d)  The notification required by this section may be delayed if a law enforcement agency 
determines that the  notification will impede a criminal investigation. If the notification is delayed, 
it must be made no later than forty -five (45) days after the law enforcement agency determines that 
notification will not compromise the investigation.  
(e)  For purposes of  this section, notice may be provided by one (1) of the following methods:  
(1)  Written notice;  
(2)  Electronic notice, if the notice provided is consistent with the provisions regarding 
electronic records and signatures set forth in 15 U.S.C. §  7001 or if  the information holder's 
primary method of communication with the resident of this state has been by electronic means; 
or 
(3)  Substitute notice, if the information holder demonstrates that the cost of providing notice 
would exceed two hundred fifty thousand dollars ($250,000), that the affected class of subject 
persons to be notified exceeds five hundred thousand (500,000) persons, or the information 
holder does not have sufficient contact information and the notice consists of all of the 
following:  
(A)  Email notice, when the information holder has an email address for the subject 
persons;  
(B)  Conspicuous posting of the notice on the information holder's website, if the 
information holder maintains a website page; and"
39,,"Page 3 of 3 
47-18-2107. Release of personal consumer information.  
   (C)  Notification to major stat ewide media.  
(f)  Notwithstanding subsection (e), if an information holder maintains its own notification 
procedures as part of an information security policy for the treatment of personal information and 
if the policy is otherwise consistent with the timi ng requirements of this section, the information 
holder is in compliance with the notification requirements of this section, as long as the 
information holder notifies subject persons in accordance with its policies in the event of a breach 
of system secur ity. 
(g)  If an information holder discovers circumstances requiring notification pursuant to this section 
of more than one thousand (1,000) persons at one (1) time, the information holder must also 
notify, without unreasonable delay, all consumer reportin g agencies, as defined by 15 U.S.C. 
§ 1681a, and credit bureaus that compile and maintain files on consumers on a nationwide basis, of 
the timing, distribution, and content of the notices.  
(h)  Any customer of an information holder who is a person or busin ess entity, but who is not an 
agency of this state or any political subdivision of this state, and who is injured by a violation of 
this section, may institute a civil action to recover damages and to enjoin the information holder 
from further action in vi olation of this section. The rights and remedies available under this section 
are cumulative to each other and to any other rights and remedies available under law.  
(i)  This section does not apply to any information holder that is subject to:  
(1)  Title V  of the Gramm -Leach -Bliley Act of 1999 (Pub. L. No. 106 -102); or  
(2)  The Health Insurance Portability and Accountability Act of 1996 (42 U.S.C. §  1320d et 
seq.), as expanded by the Health Information Technology for Clinical and Economic Health 
Act (42 U.S .C. §  300jj et seq., and 42 U.S.C. §  17921 et seq.).  
History    
                                     
Acts 2005, ch. 473, §  1; 2016, ch. 692, §§  1-4; 2017, ch. 91, §  1.                                  
 
TENNESSEE CODE ANNOTATED  
Copyright © 2024 by The State  of Tennessee All rights reserved  
 
 
End of Document"
40,,"Page 2 of 4 
Tenn. Code Ann. § 56 -2-1006 
   (B)  A description of how the nonpublic information was exposed, lost, stolen, or breached, 
including the specific  roles and responsibilities of third -party service providers with respect 
to the nonpublic information, if any;  
(C)  How the cybersecurity event was discovered;  
(D)  Whether lost, stolen, or breached nonpublic information has been recovered and, if so, 
how recovery was accomplished;  
(E)  The identity of the source of the cybersecurity event;  
(F)  Whether the licensee has filed a police report or notified regulatory, governmental, or 
law enforcement agencies and, if so, when the notification was provided;  
(G)  A description of the specific types of nonpublic information or particular data 
elements acquired without authorization, which may include types of medical information, 
types of financial information, or types of information allowing for consumer 
identi fication;  
(H)  The period during which the licensee's information system was compromised by the 
cybersecurity event;  
(I)  The number of total consumers in this state affected by the cybersecurity event. The 
licensee shall provide its best estimate of this number of consumers in its initial report to 
the commissioner and update this estimate with each subsequent report to the 
commissioner pursuant to this subsection (b);  
(J)  The results of an internal review and whether the review identified whether automated 
controls or internal procedures were followed or adhered to;  
(K)  A description of the efforts to remediate the situation that permitted the cybersecurity 
event to occur;  
(L)  A copy of the licensee's privacy policy and a statement outlining the steps that the 
licensee will take to investigate which consumers were affected by the cybersecurity event 
and to notify affected consumers;  
(M)  The name of a person who is both knowledgeable regarding the cybersecurity event 
and authorized to act on behal f of the licensee to serve as a representative of the licensee 
for contact from the commissioner; and  
(N)  A copy of the notice sent to affected consumers, if the notice is required under 
subsection (c).  
(2)  Licensees shall continually provide material up dates or supplements to the information 
provided under subdivision (b)(1).  
(c)  Following a determination that a cybersecurity event has occurred and that the cybersecurity 
event has a reasonable likelihood of materially harming a consumer, a licensee shal l notify 
consumers residing in this state whose nonpublic information has been acquired, or reasonably 
believed to have been acquired, by the cybersecurity event. The disclosure must be made no later 
than forty -five (45) days after the determination of the  cybersecurity event, unless a longer period 
of time is required due to the legitimate needs of law enforcement. For purposes of this section, 
notice may be provided by:"
41,,"Page 2 of 2 
Utah Code Ann. § 63A -19-406 
   (i)  text message with a summary of the data breach notice and instructions for accessing 
the full notice; or  
(ii)  telephone message with a summary of the data breach notice and instructions for 
accessing the full data breach notice.  
(5)  A governmental entity shall also provide a data breach notice in a manner that is reasonably 
calculated to have the best chance of being received by the affected individual or the legal 
guardian of an individual, such as through a press release, posting on appropriate social media 
accounts, or publishing notice in a newspaper of general circulation w hen: 
(a)  a data breach affects more than 500 individuals; and  
(b)  a governmental entity is unable to obtain an individual’s contact information to provide 
notice for any method listed in Subsection (4).  
History   
 
2024 ch. 417, § 13, effective May 1, 2024.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
42,,"Page 2 of 3 
13-44-202. Personal information — Disclosure of system security breach.  
   (a)  A person who maintains computerized data that includes personal information that the 
person does not own or license shal l notify and cooperate with the owner or licensee of the 
information of any breach of system security immediately following the person’s discovery of 
the breach if misuse of the personal information occurs or is reasonably likely to occur.  
(b)  Cooperation  under Subsection (3)(a) includes sharing information relevant to the breach 
with the owner or licensee of the information.  
(4)   
(a)  Notwithstanding Subsection (2), a person may delay providing notification under 
Subsection (1)(b) at the request of a law  enforcement agency that determines that notification 
may impede a criminal investigation.  
(b)  A person who delays providing notification under Subsection (4)(a) shall provide 
notification in good faith without unreasonable delay in the most expedient tim e possible after 
the law enforcement agency informs the person that notification will no longer impede the 
criminal investigation.  
(5)   
(a)  A notification required by Subsection (1)(b) may be provided:  
(i)  in writing by first -class mail to the most rece nt address the person has for the resident;  
(ii)  electronically, if the person’s primary method of communication with the resident is 
by electronic means, or if provided in accordance with the consumer disclosure provisions 
of 15 U.S.C. Section 7001;  
(iii)  by telephone, including through the use of automatic dialing technology not 
prohibited by other law; or  
(iv)  for residents of the state for whom notification in a manner described in Subsections 
(5)(a)(i) through (iii) is not feasible, by publishin g notice of the breach of system security:  
(A)  in a newspaper of general circulation; and  
(B)  as required in Section 45 -1-101. 
(b)  If a person maintains the person’s own notification procedures as part of an information 
security policy for the treatment  of personal information the person is considered to be in 
compliance with the notification requirement in Subsection (1)(b) if the procedures are 
otherwise consistent with this chapter’s timing requirements and the person notifies each 
affected Utah resid ent in accordance with the person’s information security policy in the event 
of a breach.  
(c)  A person who is regulated by state or federal law and maintains procedures for a breach of 
system security under applicable law established by the primary state or federal regulator is 
considered to be in compliance with this part if the person notifies each affected Utah resident 
in accordance with the other applicable law in the event of a breach.  
(6)"
43,,"Page 2 of 2 
Utah Code Ann. § 63A -19-405 
   (a)  the total number of  people affected by the data breach, including the total number of Utah 
residents affected; and  
(b)  the type of personal data involved in the data breach.  
(4)  If the information required by Subsection (2)(b) is not available within five days of 
discoveri ng the breach, the governmental entity shall provide as much of the information required 
under Subsection (2)(b) as is available and supplement the notification with additional information 
as soon as the information becomes available.  
(5)   
(a)  A governme ntal entity that experiences a data breach affecting fewer than 500 individuals 
shall create an internal incident report containing the information in Subsection (2)(b) as soon 
as practicable and shall provide additional information as the information beco mes available.  
(b)  A governmental entity shall provide to the Cyber Center:  
(i)  an internal incident report described in Subsection (5)(a) upon request of the Cyber 
Center; and  
(ii)  an annual report logging all of the governmental entity’s data breach  incidents 
affecting fewer than 500 individuals.  
History   
 
2024 ch. 417, § 12, effective May 1, 2024.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
44,,"Page 1 of 2 
Utah Code Ann. § 63A -19-406 
    
Utah Code Ann. § 63A -19-406 
Current through May 1, 2024 of the 2024 General Session.  
 
Utah Code Annotated   >  Title 63A Utah Government Operations Code (Chs. 1 — 19)  >  Chapter 19. 
Government Data Privacy Act (Pts. 1 — 6)  >  Part 4. Duties of Governmental Entities (§§ 63A -19-401 — 63A-
19-406) 
 
63A-19-406. Data breach notice to individuals affected by data breach.   
 
(1)  A governmental entity shall provide a data breach notice to an individual or legal guardian of 
an individual affected by the data breach:  
(a)  after determining the scope of the data breach;  
(b)  after restoring the reasonable integrity of the affected system, if necessary; and  
(c)  without unreasonable delay except as provided in Subsection (1)(b).  
(2)  A governmental entity shall delay providing notification under Subsection (1) at the request of 
a law enforcement agency that determines th at notification may impede a criminal investigation, 
until such time as the law enforcement agency informs the governmental entity that notification 
will no longer impede the criminal investigation.  
(3)  The data breach  notice to an affected individual shall include:  
(a)  a description of the data breach;  
(b)  the individual’s personal data that was accessed or may have been accessed;  
(c)  steps the governmental entity is taking or has taken to mitigate the impact of the  data 
breach;  
(d)  recommendations to the individual on how to protect themselves from identity theft and 
other financial losses; and  
(e)  any other language required by the Cyber Center.  
(4)  Unless the governmental entity reasonably believes that providi ng notification would pose a 
threat to the safety of an individual, or unless an individual has designated to the governmental 
entity a preferred method of communication, a governmental entity shall provide notice by:  
(a)   
(i)  email, if reasonably availa ble and allowed by law; or  
(ii)  mail; and  
(b)  one of the following methods, if the individual’s contact information is reasonably 
available and the method is allowed by law:"
45,,"Trayce Hockstad   
24 Okl. St. § 163  
This document is current with emergency effective legislation through Chapter 300 of the Second Regular 
Session of the 59th Legislature (2024) with exceptions to Chapter 182.  
 
Oklahoma Statutes, Annotated by LexisNexis®   >  Title 24. Debtor and Creditor (Chs. 1 — 9)  >  Chapter 8. 
Credit Services Organiz ation Act (§§ 131 — 166)  >  Security Breach Notification Act (§§ 161 — 166) 
 
§ 163. Disclosure of Security Breach —Notice   
 
A.  An individual or entity that owns or licenses computerized data that includes personal 
information shall disclose any breach of  the security of the system following discovery or 
notification of the breach of the security of the system to any resident of this state whose 
unencrypted and unredacted personal information was or is reasonably believed to have been 
accessed and acquired  by an unauthorized person and that causes, or the individual or entity 
reasonably believes has caused or will cause, identity theft or other fraud to any resident of this 
state. Except as provided in subsection D of this section or in order to take any me asures necessary 
to determine the scope of the breach and to restore the reasonable integrity of the system, the 
disclosure shall be made without unreasonable delay.  
B.  An individual or entity must disclose the breach of the security of the system if encr ypted 
information is accessed and acquired in an unencrypted form or if the security breach involves a 
person with access to the encryption key and the individual or entity reasonably believes that such 
breach has caused or will cause identity theft or oth er fraud to any resident of this state.  
C.  An individual or entity that maintains computerized data that includes personal information 
that the individual or entity does not own or license shall notify the owner or licensee of the 
information of any breac h of the security of the system as soon as practicable following discovery, 
if the personal information was or if the entity reasonably believes was accessed and acquired by 
an unauthorized person.  
D.  Notice required by this section may be delayed if a law enforcement agency determines and 
advises the individual or entity that the notice will impede a criminal or civil investigation or 
homeland or national security. Notice required by this section must be made without unreasonable 
delay after the law enf orcement agency determines that notification will no longer impede the 
investigation or jeopardize national or homeland security.  
History   
 
Laws 2008, HB 2245, c. 86, § 3, eff. November 1, 2008.  
 
Oklahoma Statutes, Annotated by LexisNexis®  
Copyright © 20 24 All rights reserved."
46,,"Trayce Hockstad   
24 Okl. St. § 164  
This document is current with emergency effective legislation through Chapter 300 of the Second Regular 
Session of the 59th Legislature (2024) with exceptions to Chapter 182.  
 
Oklahoma Statutes, Annotated by LexisNexis®   >  Title 24. Debtor and Creditor (Chs. 1 — 9)  >  Chapter 8. 
Credit Services Organization Act (§§ 131 — 166)  >  Security Breach Notification Act (§§ 161 — 166) 
 
§ 164. Compliance   
 
A.  An entity that maintains its own notification procedures as part of an information privacy or 
security policy for the treatment of personal information and that are consistent with the timing 
requirements of this act shall be deemed to be in compliance with the notification requirements of 
this act if it notifies residents of this state in accordance with its procedures in the event of a 
breach of security of the system.  
B.   
1.  A financial institution that complies with the notification requirements prescribed by the 
Federal Interagency Guidance on Response Programs for Unauthorized Access to Customer 
Information and Customer Notice is deemed to be in compliance with the provisions of this 
act. 
2.  An entity that complies with the notification requirements or procedures pursuant to the 
rules, regulation, procedures, or guidelines established by the primary or functional federal 
regulator of the entity shall be deemed to be in complia nce with the provisions of this act.  
History   
 
Laws 2008, HB 2245, c. 86, § 4, eff. November 1, 2008.  
 
Oklahoma Statutes, Annotated by LexisNexis®  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
47,,"Trayce Hockstad   
24 Okl. St. § 166  
This document is current with emergency effective legislation through Chapter 300 of the Second Regular 
Session of the 59th Legislature (2024) with exceptions to Chapter 182.  
 
Oklahoma Statutes, Annotated by LexisNexis®   >  Title 24. Debtor and Creditor (Chs. 1 — 9)  >  Chapter 8. 
Credit Services Organization Act (§§ 131 — 166)  >  Security Breach Notification Act (§§ 161 — 166) 
 
§ 166. Application of Act   
 
This act shall apply to the discovery or notification of a breach of the security of the system that 
occurs on or after November 1, 2008.  
History   
 
Laws 2008, HB 2245, c. 86, § 6, eff. November 1, 2008.  
 
Oklahoma Statutes, Annotated by LexisNexis®  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
48,,"Trayce Hockstad   
24 Okl. St. § 162  
This document is current with emergency effective legislation through Chapter 300 of the Second Regular 
Session of the 59th Legislature (2024) with exceptions to Chapter 182.  
 
Oklahoma Statutes, Annotated by LexisNexis®   >  Title 24. Debtor and Creditor (Chs. 1 — 9)  >  Chapter 8. 
Credit Services Organization Act (§§ 131 — 166)  >  Security Breach Notification Act (§§ 161 — 166) 
 
§ 162. Definitions   
 
As used in the Security Breach Notification Act:  
1.  “Breach of the security of a system” means the unauthorized access and acquisition of 
unencrypted and unredacted computerized data that compromises the security or 
confidentiality of personal information maintained by an individual or entity as part of a 
database of personal information regarding multiple individuals and that causes, or the 
individual or entity reasonably believes has  caused or will cause, identity theft or other fraud to 
any resident of this state. Good faith acquisition of personal information by an employee or 
agent of an individual or entity for the purposes of the individual or the entity is not a breach of 
the se curity of the system, provided that the personal information is not used for a purpose 
other than a lawful purpose of the individual or entity or subject to further unauthorized 
disclosure;  
2.  “Entity” includes corporations, business trusts, estates, part nerships, limited partnerships, 
limited liability partnerships, limited liability companies, associations, organizations, joint 
ventures, governments, governmental subdivisions, agencies, or instrumentalities, or any other 
legal entity, whether for profit or not -for-profit;  
3.  “Encrypted” means transformation of data through the use of an algorithmic process into a 
form in which there is a low probability of assigning meaning without use of a confidential 
process or key, or securing the information by anot her method that renders the data elements 
unreadable or unusable;  
4.  “Financial institution” means any institution the business of which is engaging in financial 
activities as defined by 15 U.S.C., Section 6809;  
5.  “Individual” means a natural person;  
6.  “Personal information” means the first name or first initial and last name in combination 
with and linked to any one or more of the following data elements that relate to a resident of 
this state, when the data elements are neither encrypted nor redact ed: 
a.  social security number,  
b.  driver license number or state identification card number issued in lieu of a driver 
license, or"
49,,"Trayce Hockstad   
24 Okl. St. § 165  
This document is current with emergency effective legislation through Chapter 300 of the Second Regular 
Session of the 59th Legislature (2024) with exceptions to Chapter 182.  
 
Oklahoma Statutes, Annotated by LexisNexis®   >  Title 24. Debtor and Creditor (Chs. 1 — 9)  >  Chapter 8. 
Credit Services Organiz ation Act (§§ 131 — 166)  >  Security Breach Notification Act (§§ 161 — 166) 
 
§ 165. Enforcement —Authority to Bring Action   
 
A.  A violation of this act that results in injury or loss to residents of this state may be enforced by 
the Attorney General or a  district attorney in the same manner as an unlawful practice under the 
Oklahoma Consumer Protection Act.  
B.  Except as provided in subsection C of this section, the Attorney General or a district attorney 
shall have exclusive authority to bring action and  may obtain either actual damages for a violation 
of this act or a civil penalty not to exceed One Hundred Fifty Thousand Dollars ($150,000.00) per 
breach of the security of the system or series of breaches of a similar nature that are discovered in 
a sing le investigation.  
C.  A violation of this act by a state -chartered or state -licensed financial institution shall be 
enforceable exclusively by the primary state regulator of the financial institution.  
History   
 
Laws 2008, HB 2245, c. 86, § 5, eff. November 1, 2008.  
 
Oklahoma Statutes, Annotated by LexisNexis®  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
50,,"Page 2 of 4 
KRS § 61.933  
 Trayce Hockstad   Department for Libraries and Archives, unless the provisions of subsection (3) of this 
section apply;  
b.  Within thirty -five (35) days of providing the notifications require d by subdivision a. 
of this subparagraph, notify all individuals impacted by the security breach as provided 
in subsection (2) of this section, unless the provisions of subsection (3) of this section 
apply; and  
c.  If the number of individuals to be notifi ed exceeds one thousand (1,000), the agency 
shall notify, at least seven (7) days prior to providing notice to individuals under 
subdivision b. of this subparagraph, the Commonwealth Office of Technology if the 
agency is an organizational unit of the execu tive branch of state government, the 
Department for Local Government if the agency is a unit of government listed under 
KRS 61.931(1)(b) or (c) that is not an organizational unit of the executive branch of 
state government, the Kentucky Department of Educa tion if the agency is a public 
school district listed under KRS 61.931(1)(d), or the Council on Postsecondary 
Education if the agency is an educational entity listed under KRS 61.931(1)(e); and 
notify all consumer credit reporting agencies included on the list maintained by the 
Office of the Attorney General that compile and maintain files on consumers on a 
nationwide basis, as defined in 15 U.S.C. sec. 1681a(p), of the timing, distribution, and 
content of the notice; or  
2.  If the agency determines that th e misuse of personal information has not occurred and is 
not likely to occur, the agency is not required to give notice, but shall maintain records that 
reflect the basis for its decision for a retention period set by the State Archives and Records 
Commiss ion as established by KRS 171.420. The agency shall notify the appropriate 
entities listed in paragraph (a)1. of this subsection that the misuse of personal information 
has not occurred.  
(2)   
(a)  The provisions of this subsection establish the requiremen ts for providing notice to 
individuals under subsection (1)(b)1.b. of this section. Notice shall be provided as follows:  
1.  Conspicuous posting of the notice on the Web site of the agency;  
2.  Notification to regional or local media if the security breach  is localized, and also to 
major statewide media if the security breach is widespread, including broadcast media, 
such as radio and television; and  
3.  Personal communication to individuals whose data has been breached using the method 
listed in subdivisio n a., b., or c. of this subparagraph that the agency believes is most likely 
to result in actual notification to those individuals, if the agency has the information 
available:  
a.  In writing, sent to the most recent address for the individual as reflected  in the 
records of the agency;  
b.  By electronic mail, sent to the most recent electronic mail address for the individual 
as reflected in the records of the agency, unless the individual has communicated to the 
agency in writing that they do not want email  notification; or"
51,,"Page 3 of 4 
KRS § 61.933  
 Trayce Hockstad   c.  By telephone, to the most recent telephone number for the individual as reflected in 
the records of the agency.  
(b)  The notice shall be clear and conspicuous, and shall include:  
1.  To the extent possible, a description of the categories of information that were subject to 
the security breach, including the elements of personal information that were or were 
believed to be acquired;  
2.  Contact information for the notifying agency, inc luding the address, telephone number, 
and toll -free number if a toll -free number is maintained;  
3.  A description of the general acts of the agency, excluding disclosure of defenses used 
for the protection of information, to protect the personal informatio n from further security 
breach; and  
4.  The toll -free numbers, addresses, and Web site addresses, along with a statement that 
the individual can obtain information from the following sources about steps the individual 
may take to avoid identity theft, for:  
a.  The major consumer credit reporting agencies;  
b.  The Federal Trade Commission; and  
c.  The Office of the Kentucky Attorney General.  
(c)  The agency providing notice pursuant to this subsection shall cooperate with any 
investigation conducted by the a gencies notified under subsection (1)(a) of this section and 
with reasonable requests from the Office of Consumer Protection of the Office of the Attorney 
General, consumer credit reporting agencies, and recipients of the notice, to verify the 
authenticity  of the notice.  
(3)   
(a)  The notices required by subsection (1) of this section shall not be made if, after 
consultation with a law enforcement agency, the agency receives a written request from a law 
enforcement agency for a delay in notification becaus e the notice may impede a criminal 
investigation. The written request may apply to some or all of the required notifications, as 
specified in the written request from the law enforcement agency. Upon written notification 
from the law enforcement agency tha t the criminal investigation has been completed, or that 
the sending of the required notifications will no longer impede a criminal investigation, the 
agency shall send the notices required by subsection (1)(b)1. of this section.  
(b)  The notice required b y subsection (1)(b)1.b. of this section may be delayed if the agency 
determines that measures necessary to restore the reasonable integrity of the data system 
cannot be implemented within the timeframe established by subsection (1)(b)1.b. of this 
section, and the delay is approved in writing by the Office of the Attorney General. If notice is 
delayed pursuant to this subsection, notice shall be made immediately after actions necessary 
to restore the integrity of the data system have been completed.  
(4)  Any waiver of the provisions of this section is contrary to public policy and shall be void and 
unenforceable.  
(5)  This section shall not apply to:"
52,,"Trayce Hockstad   
KRS § 61.933  
This document is current through Chapter 5 of the 2024 session.  
 
Michie’s™ Kentucky Revised Statutes   >  TITLE VIII Offices and Officers (Chs. 61 — 64)  >  CHAPTER 61 
General Provisions as to Offices and Officers — Social Security for Public Employees — Employees Retirement 
System (§§ 61.010 — 61.992)   >  Personal Information Sec urity and Breach Investigations (§§ 61.931 — 61.934)  
 
61.933. Notification of personal information security breach  — Investigation — 
Notice to affected individuals of result of investigation — Personal information not 
subject to requirements — Injunctive relief by Attorney General.   
 
(1)   
(a)  Any agency that collects, maintains, or stores personal information that determines or is 
notified of a security breach relating to personal information collected, maintained, or stored 
by the agency or by a nonaffiliated third party on behalf of the agency shall as soon as 
possible, but within seventy -two (72) hours of determi nation or notification of the security 
breach:  
1.  Notify the commissioner of the Kentucky State Police, the Auditor of Public Accounts, 
and the Attorney General. In addition, an agency shall notify the secretary of the Finance 
and Administration Cabinet o r his or her designee if an agency is an organizational unit of 
the executive branch of state government; notify the commissioner of the Department for 
Local Government if the agency is a unit of government listed in KRS 61.931(1)(b) or (c) 
that is not an organizational unit of the executive branch of state government; notify the 
commissioner of the Kentucky Department of Education if the agency is a public school 
district listed in KRS 61.931(1)(d); and notify the president of the Council on 
Postsecondary Education if the agency is an educational entity listed under KRS 
61.931(1)(e). Notification shall be in writing on a form developed by the Commonwealth 
Office of Technology. The Commonwealth Office of Technology shall promulgate 
administrative regulations  KRS 61.931 to 61.934 regarding the contents of the form; and  
2.  Begin conducting a reasonable and prompt investigation in accordance with the security 
and breach  investigation procedures and practices referenced in KRS 61.932(1)(b) to 
determine whether the security breach has resulted in or is likely to result in the misuse of 
the personal information.  
(b)  Upon conclusion of the agency’s investigation:  
1.  If the  agency determined that a security breach has occurred and that the misuse of 
personal information has occurred or is reasonably likely to occur, the agency shall:  
a.  Within forty -eight (48) hours of completion of the investigation, notify in writing all 
officers listed in paragraph (a)1. of this subsection, and the commissioner of the"
53,,"Page 3 of 3 
KRS § 304.3 -760 
 Trayce Hockstad   (a)  Investigation requirem ents under KRS 304.3 -758; or  
(b)  Notice requirements under this section.  
(6)   
(a)  In the case of a cybersecurity event involving nonpublic information that is used by a 
licensee acting as an assuming insurer, or that is in the possession, custody, or co ntrol of a 
licensee that is acting as an assuming insurer, and the assuming insurer does not have a direct 
contractual relationship with the affected consumers, the assuming insurer shall notify its 
affected ceding insurers and the commissioner of its stat e of domicile within three (3) business 
days of making the determination that a cybersecurity event has occurred.  
(b)  In the case of a cybersecurity  event involving nonpublic information that is in the 
possession, custody, or control of a third -party service provider of a licensee that is an 
assuming insurer, the assuming insurer shall notify its affected ceding insurers and the 
commissioner of its st ate of domicile within three (3) business days of receiving notice from its 
third -party service provider that a cybersecurity event has occurred.  
(c)  A ceding insurer under paragraph (a) or (b) of this subsection that has a direct contractual 
relationship  with affected consumers shall fulfill:  
1.  The consumer notification requirements imposed under KRS 365.732; and  
2.  Any other notification requirements relating to a cybersecurity event under this section.  
(d)  Except as provided in paragraph (a) or (b) of this subsection, a licensee acting as an 
assuming insurer shall not be subject to any notice obligations relating to a cybersecurity event 
or other data breach under this section.  
(7)   
(a)  Except as provided in paragraph (b) of this subsection, in the  case of a cybersecurity event 
involving nonpublic information that is in the possession, custody, or control of a licensee that 
is an insurer, or its third -party service provider, and for which a consumer accessed the 
insurer’s services through an indepen dent insurance producer, the insurer shall notify the 
producers of record at the same time as all affected consumers when a licensee is required to 
notify consumers under KRS 365.732.  
(b)  An insurer shall not be required to comply with paragraph (a) of th is subsection when the 
insurer does not have the current producer of record information for any individual consumer.  
History   
 
2022 ch. 149, § 6, effective January 1, 2023.  
 
Michie’s™ Kentucky Revised Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
54,,"Page 2 of 2 
Va. Code Ann. § 38.2 -626 
   D.  Notice required b y this section shall not be considered a debt communication as defined by the 
Fair Debt Collection Practices Act in 15 U.S.C. §  1692a.  
E.  Notice required by this section and §  38.2-625 may be delayed if, after the person notifies a 
law-enforcement agency,  the law -enforcement agency determines and advises the person that the 
notice will impede a criminal or civil investigation or jeopardize national or homeland security. 
Notice shall be made without unreasonable delay after the law -enforcement agency determ ines 
that the notification will no longer impede the investigation or jeopardize national or homeland 
security.  
F.  If there is a cybersecurity event in a system maintained by a third -party service provider, the 
licensee, once it has become aware of such c ybersecurity event, shall treat such event as it would 
under this section, unless the third -party service provider provides notice in accordance with this 
section. The computation of a licensee’s deadlines shall begin on the day after the third -party 
servi ce provider notifies a licensee of the cybersecurity event or the licensee otherwise has actual 
knowledge of the cybersecurity event, whichever is sooner.  
History   
 
2020, c. 264.  
 
Code of Virginia 1950  
Copyright © 2024 All rights reserved.  
 
 
End of Docum ent"
