,question,chunks
30,,"Page 2 of 2
Sec. 45.50.940. Definitions.
Trayce HockstadEnd of Document"
31,,"Trayce HockstadAlaska Stat. § 45.50.915
 Current through all 2023 legislation.
Alaska Statutes  >  Title 45. Trade and Commerce. (Chs. 01 — 98)  >  Chapter 50. Competitive Practices, 
Regulation of Competition, Consumer Protection. (Arts. 1 — 8)  >  Article 8. Alaska Uniform Trade Secrets Act. 
(§§ 45.50.910 — 45.50.945)
Sec. 45.50.915. Damages.
(a)  In addition to or in lieu of injunctive relief, a complainant may recover damages for the actual 
loss caused by misappropriation. A complainant also may recover for the unjust enrichment caused 
by misappropriation that is not taken into account in computing damages for actual loss.
(b)  If wilful and malicious misappropriation exists, the court may award exemplary damages in an 
amount not exceeding twice the damages awarded under (a) of this section.
History
(§ 1 ch 103 SLA 1988)
Alaska Statutes
Copyright © 2024 All rights reserved.
End of Document"
32,,"Trayce HockstadAlaska Stat. § 45.50.925
 Current through all 2023 legislation.
Alaska Statutes  >  Title 45. Trade and Commerce. (Chs. 01 — 98)  >  Chapter 50. Competitive Practices, 
Regulation of Competition, Consumer Protection. (Arts. 1 — 8)  >  Article 8. Alaska Uniform Trade Secrets Act. 
(§§ 45.50.910 — 45.50.945)
Sec. 45.50.925. Limitation of actions.
An action for misappropriation must be brought within three years after the misappropriation is 
discovered or by the exercise of reasonable diligence should have been discovered. For the 
purposes of this section, a continuing misappropriation constitutes a single claim.
History
(§ 1 ch 103 SLA 1988)
Alaska Statutes
Copyright © 2024 All rights reserved.
End of Document"
33,,"Trayce HockstadAlaska Stat. § 45.50.910
 Current through all 2023 legislation.
Alaska Statutes  >  Title 45. Trade and Commerce. (Chs. 01 — 98)  >  Chapter 50. Competitive Practices, 
Regulation of Competition, Consumer Protection. (Arts. 1 — 8)  >  Article 8. Alaska Uniform Trade Secrets Act. 
(§§ 45.50.910 — 45.50.945)
Sec. 45.50.910. Injunctive relief for misappropriation of trade secrets.
(a)  A court may enjoin actual or threatened misappropriation of trade secrets. Upon application to 
the court, an injunction shall be terminated when the trade secret has ceased to exist, but the 
injunction may be continued for an additional reasonable period of time in order to eliminate 
commercial advantage that otherwise would be derived from the misappropriation.
(b)  If the court determines that it would be unreasonable to prohibit future use of a trade secret, an 
injunction may condition future use upon payment of a reasonable royalty for no longer than the 
period of time the use could have been prohibited.
(c)  In appropriate circumstances, affirmative acts to protect a trade secret may be compelled by 
court order.
History
(§ 1 ch 103 SLA 1988)
Alaska Statutes
Copyright © 2024 All rights reserved.
End of Document"
34,,"Trayce HockstadAlaska Stat. § 45.50.930
 Current through all 2023 legislation.
Alaska Statutes  >  Title 45. Trade and Commerce. (Chs. 01 — 98)  >  Chapter 50. Competitive Practices, 
Regulation of Competition, Consumer Protection. (Arts. 1 — 8)  >  Article 8. Alaska Uniform Trade Secrets Act. 
(§§ 45.50.910 — 45.50.945)
Sec. 45.50.930. Effect on other laws.
(a)  AS 45.50.910 — 45.50.945 displace conflicting tort, restitutionary, and other state laws 
pertaining to civil liability for misappropriation of a trade secret.
(b)  AS 45.50.910 — 45.50.945 do not affect
(1)  contractual or other civil liability or relief that is not based upon misappropriation of a 
trade secret; or
(2)  criminal liability for misappropriation of a trade secret.
(c)  AS 45.50.910 — 45.50.945 do not apply to investigations or actions by the attorney general 
under AS 45.50.471 — 45.50.561 (Alaska Unfair Trade Practices and Consumer Protection Act) 
or under AS 45.50.562 — 45.50.596 (Alaska Restraint of Trade Act).
History
(§ 1 ch 103 SLA 1988; am § 46 ch 3 SLA 2017)
Alaska Statutes
Copyright © 2024 All rights reserved.
End of Document"
35,,"Page 2 of 2 
ORS § 276A.575  
   History   
 
2023 c.489, § 10, effective July 31, 2023, operative October 1, 2023.  
 
LexisNexis® Oregon Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
36,,"Trayce Hockstad   
ORS § 646.467  
Current through amendments effective on March 27, 2024  
 
LexisNexis® Oregon Annotated Statutes   >  Title 50 Trade Regulations and Practices (Chs. 645 — 650)  >  
Chapter 646 - Trade Practices and Antitrust Regulation (§§ 646.010 — 646.992)   >  Trade Secrets (§§ 646.461 — 
646.510)  
 
646.467 Attorney fees.   
 
The court may award reasonable attorney fees to the prevailing party if:  
(1)  A claim of misappropriation is made in bad faith;  
(2)  A motion to terminate an injunction is made or resisted in bad faith; or  
(3)  Willful or malicious misappropriation is found by the court or ju ry. 
History    
1987 c.537 § 5.  
 
LexisNexis® Oregon Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
37,,"Page 2 of 3 
ORS § 276A.555  
   (b)  Provide to public, private and nonprofit sectors in this state information and recomme nd 
best practices concerning cybersecurity, cyber resilience and recovery measures, including 
legal, insurance and other topics.  
(c)  Coordinate the sharing of information related to cybersecurity threats, risks, warnings and 
incidents, and promote public awareness and shared, real -time situational awareness among 
public, private and nonprofit sector entities.  
(d)  Provide cybersecurity assessment, scanning and analysis, monitoring and incident 
response services to public bodies, with priority given to publ ic bodies with the greatest need 
for services, including local governments, regional governments, special districts, education 
service districts, school districts and libraries.  
(e)  Collaborate with public bodies to coordinate cybersecurity efforts with o ngoing 
information technology modernization and resilience projects.  
(f)  Identify and participate in appropriate federal, multistate, regional, state, local or private 
sector programs and efforts that support or complement the center’s purpose.  
(g)  Pursu e and leverage federal sources of cybersecurity and cyber resilience funding to 
achieve state goals related to cybersecurity and cyber resilience.  
(h)  Manage and award funds distributed to the center for cybersecurity and cyber resilience 
initiatives.  
(i)  Encourage the development of Oregon’s cybersecurity workforce by, at a minimum:  
(A)  Identifying gaps and needs in workforce programs.  
(B)  Fostering the growth and development of cybersecurity  workforce development 
programs and career and technical education in school districts, community colleges 
operated under ORS chapter 341, and public universities listed in ORS 352.002.  
(C)  Assisting in curriculum review and standardization and providing recommendations to 
improve programs.  
(D)  Fostering industry involvement in internships, mentorship and apprenticeship 
programs and experiential learning programs.  
(E)  Building awareness of industry and career opportunities to recruit students into cyber -
related educational tracks.  
(4)   
(a)  Portland State University, Oregon State University and the University of Oregon shall 
enter into an operating agreement for administering the center, including the provision of 
administrative and staff support and fac ilities.  
(b)  A public university listed in ORS 352.002, or a community college operated under ORS 
chapter 341, not listed in paragraph (a) of this subsection may join the operating agreement and 
provide administrative and staff support and facilities. The  process for joining the operating 
agreement shall be described in the operating agreement or the charter developed under 
subsection (5) of this section."
38,,"Trayce Hockstad   
ORS § 646.473  
Current through amendments effective on March 27, 2024  
 
LexisNexis® Oregon Annotated Statutes   >  Title 50 Trade Regulations and Practices (Chs. 645 — 650)  >  
Chapter 646 - Trade Practices and Antitrust Regulation (§§ 646.010 — 646.992)   >  Trade Secrets (§§ 646.461 — 
646.510)  
 
646.473 Conflicting tort, restitution or other law providing civil remedies; exclusions 
for certain other remedies; limited immunity for public bodies and officers, 
emplo yees and agents.   
 
(1)  Except as provided in subsection (2) of this section, ORS 646.461 to 646.475 supersede 
conflicting tort, restitution or other law of Oregon providing civil remedies for misappropriation of 
a trade secret.  
(2)  ORS 646.461 to 646.475 shall not affect:  
(a)  Contractual remedies, whether or not based upon misappropriation of a trade secret;  
(b)  Other civil remedies that are not based upon misappropriation of a trade secret;  
(c)  Criminal remedies, whether or not based upon misap propriation of a trade secret; or  
(d)  Any defense, immunity or limitation of liability afforded public bodies, their officers, 
employees or agents under ORS 30.260 to 30.300.  
(3)  Notwithstanding any other provision in ORS 646.461 to 646.475, public bodie s and their 
officers, employees and agents are immune from any claim or action for misappropriation of a 
trade secret that is based on the disclosure or release of information in obedience to or in good 
faith reliance on any order of disclosure issued purs uant to ORS 192.311 to 192.431 or on the 
advice of an attorney authorized to advise the public body, its officers, employees or agents.  
History    
1987 c.537 § 8.  
 
LexisNexis® Oregon Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of D ocument"
39,,"Page 2 of 2 
646.461 Definitions for ORS 646.461 to 646.475.  
   (a)  Derives independent economic value, actual or potential, from not being generally 
known to the public or to other persons who can obtain economic value from its disclosu re 
or use; and  
(b)  Is the subject of efforts that are reasonable under the circumstances to maintain its 
secrecy.  
History    
1987 c.537 § 2.  
 
LexisNexis® Oregon Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
40,,"Page 2 of 3 
Md. Public Safety Code Ann. § 3 -509 
 Trayce Hockstad   (2)  An employee of a law enforcement agency who v iolates this subsection is subject to 
imprisonment not exceeding 1 year or a fine not exceeding $10,000 or both.  
(c)   
(1)  The Department of State Police and any law enforcement agency using an automatic 
license plate reader system shall adopt procedures relating to the operation and use of the 
system.  
(2)  The procedures shall include:  
(i)  which personnel in the Center or a law enforcement agency are authorized to query 
captured plate data gathered by an automatic license plate reader system;  
(ii)  an au dit process to ensure that information obtained through the use of an automatic 
license plate reader system is used only for legitimate law enforcement purposes, including 
audits of requests made by individual law enforcement agencies or an individual law 
enforcement officer; and  
(iii)  procedures and safeguards to ensure that Center staff with access to the automatic 
license plate reader database are adequately screened and trained.  
(d)  Information gathered by an automatic license plate reader system is n ot subject to disclosure 
under the Maryland Public Information Act.  
(e)  On or before March 1 of each year beginning in 2016, the Department of State Police, in 
conjunction with the Center and law enforcement agencies that maintain an automatic license pla te 
reader database, shall report to the Senate Judicial Proceedings Committee, the House Judiciary 
Committee, and the Legislative Policy Committee, in accordance with §  2-1257 of the State 
Government Article, on the following information based on data from  the previous calendar year:  
(1)  the total number of automatic license plate reader units being operated in the State by law 
enforcement agencies and the number of units submitting data to the Center;  
(2)  the number of automatic license plate reader read ings made by a law enforcement agency 
that maintains an automatic license plate reader database and the number of readings submitted 
to the Center;  
(3)  the number of automatic license plate reader readings being retained on the automatic 
license plate rea der database;  
(4)  the number of requests made to the Center and each law enforcement agency that 
maintains an automatic license plate reader database for automatic license plate reader data, 
including specific numbers for:  
(i)  the number of requests that  resulted in a release of information;  
(ii)  the number of out -of-state requests;  
(iii)  the number of federal requests;  
(iv)  the number of out -of-state requests that resulted in a release of information; and  
(v)  the number of federal requests that resulted in a release of information;  
(5)  any data breaches or unauthorized uses of the automatic license plate reader database; and"
41,,"Page 2 of 2 
Md. Transportation Code Ann. § 15 -207.1 
 Trayce Hockstad   (iv)  Validation and payment of customer or dealer incentives; and  
(5)  Shall indemnify the dealer for any third -party claims asserted against or damages incurred 
by the dealer to the extent the claims of damages are caused by access to and unlawful 
disclosure of consumer data resulting from a breach caused by the manufacturer , distributor, or 
factory branch, or its agent, or a third party to which the manufacturer, distributor, or factory 
branch, or its agent, has provided the consumer data in violation of this section.  
(c)  A manufacturer, distributor, or factory branch, or i ts agent, may not require that a dealer grant 
the manufacturer, distributor, or factory branch, or its agent, access to the dealer’s data 
management system through a franchise agreement or as a condition of renewal or continuation of 
the franchise agreemen t. 
(d)  Written consent under subsection (b)(2) of this section:  
(1)  Shall be separate from the dealer franchise agreement;  
(2)  Shall be executed by the dealer; and  
(3)  May be withdrawn by the dealer on 30 days’ written notice to the manufacturer, 
distributor, or factory branch.  
History   
 
2018, ch. 12, §  6; ch. 517.  
 
Michie’s™ Annotated Code of Maryland  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
42,,"Trayce Hockstad   
Md. Transportation Code Ann. § 15 -207.1 
 Current through all legislation from the 2023 Regular Session of the General Assembly.  
 
Michie’s™ Annotated Code of Maryland   >  Transportation (Titles 1 — 27)  >  Title 15. Vehicle Laws — 
Licensing of Businesses and Occupations. (Subts. 1 — 9)  >  Subti tle 2. Manufacturers, Distributors, and 
Factory Branches. (§§ 15 -201 — 15-214) 
 
§ 15-207.1. Access to consumer data from dealer.   
 
(a)   
(1)  In this section the following words have the meanings indicated.  
(2)   
(i)  “Consumer data” means nonpublic personal information, as defined in 15 U.S.C. 
§ 6809(4), collected by a dealer and provided by the dealer directly to a manufacturer, 
distributor, or factory branch, or its agent.  
(ii)  “Consumer data” does not include the same or similar data that is obta ined by a 
manufacturer from any other source.  
(3)  “Data management system” means a computer hardware or software system that:  
(i)  Is owned, leased, or licensed by a dealer, including a system of web -based applications;  
(ii)  Is located at the dealership or hosted remotely; and  
(iii)  Stores and provides access to consumer data collected and stored by the dealer.  
(b)  Notwithstanding the provisions of any franchise agreement, a manufacturer, distributor, or 
factory branch, or its agent:  
(1)  Shall allow a dealer to furnish consumer data in a widely accepted file format, such as 
comma -separated values, and through a third -party vendor selected by the dealer;  
(2)  May access or obtain consumer data directly from a dealer’s data management system only 
with the  express written consent of the dealer;  
(3)  May not take any adverse action against a dealer for refusing to grant access to the dealer’s 
data management system;  
(4)  May require that a franchised dealer of the manufacturer, distributor, or factory branch  
provide consumer data or transactional data that pertains to:  
(i)  Claims for warranty parts or repairs;  
(ii)  Sales and deliveries of new or certified pre -owned vehicles of any line make of the 
manufacturer, distributor, or factory branch;  
(iii)  Safety or recall obligations; or"
43,,"Trayce Hockstad   
Md. Public Safety Code Ann. § 3 -509 
 Current through all legislation from the 2023 Regular Session of the General Assembly.  
 
Michie’s™ Annotated Code of Maryland   >  Public Safety (Titles 1 — 15)  >  Title 3. Law Enforcement. (Subts. 
1 — 7)  >  Subtitle 5. Miscellaneous Provisions. (§§ 3 -501 — 3-530) 
 
§ 3-509. Use of captured license plate data.   
 
(a)   
(1)  In this section the following words have the meanings indicated.  
(2)   
(i)  “Active data” means:  
1.  data uploaded to individual automatic license plate reader system units before 
operation; and  
2.  data gathered during the operation of an automatic license plate reader system.  
(ii)  “Active data” does not include historical data.  
(3)  “Automatic license plat e reader system” means a system of one or more mobile or fixed 
high-speed cameras used in combination with computer algorithms to convert images of 
license plates into computer -readable data.  
(4)   
(i)  “Captured plate data” means the global positioning sy stem coordinates, dates and 
times, photographs, license plate numbers, and any other data collected by or derived from 
an automatic license plate reader system.  
(ii)  “Captured plate data” includes active data and historical data.  
(5)  “Center” means the M aryland Coordination and Analysis Center.  
(6)  “Historical data” means any data collected by an automatic license plate reader system and 
stored in an automatic license plate reader database operated by the Maryland Coordination 
and Analysis Center or by a  law enforcement agency.  
(7)  “Law enforcement agency” has the meaning stated in §  3-201(d) of this title.  
(8)  “Legitimate law enforcement purpose” means the investigation, detection, or analysis of a 
crime or a violation of the Maryland vehicle laws or t he operation of terrorist or missing or 
endangered person searches or alerts.  
(b)   
(1)  A law enforcement agency may not use captured plate data unless the agency has a 
legitimate law enforcement purpose."
44,,"Page 4 of 5 
Md. Insurance Code Ann. § 33 -103 
 Trayce Hockstad   (ii)  receive a report from the delegates that complies with the requirements for the report 
to the board of directors under paragraph (1) of this subsection.  
(h)  A carrier shall require a third -party service provider to implement appropriate administrative, 
technical, and physical measures to protect and secure the information systems and nonpublic 
information that are accessible to or held by the third -party service provider.  
(i)   
(1)  Each carrier shall establish a written incident response plan designed to promptly respond 
to, and recover from, any cybersecurity event that compromises the confidentiality, integrity, 
or availability of nonpublic information in its possession, the carrier’s information systems, or 
the continuing functionality of any aspect of the carrier’s business  or operations.  
(2)  The incident response plan shall address the following areas:  
(i)  the internal process for responding to a cybersecurity event;  
(ii)  the goals of the incident response plan;  
(iii)  the definition of clear roles, responsibilities, and  levels of decision -making authority;  
(iv)  external and internal communications and information sharing;  
(v)  identification of requirements for the remediation of identified weaknesses in 
information systems and associated controls;  
(vi)  documentation a nd reporting regarding cybersecurity events and related incident 
response activities; and  
(vii)  the evaluation and revision, as necessary, of the incident response plan following a 
cybersecurity event.  
(j)   
(1)  Except as provided in subsection (k) of this section, on or before April 15 each year, each 
carrier shall submit to the Commissioner a written statement certifying that the carrier is in 
compliance with the requirements set forth in this section.  
(2)  Each carrier shall maintain for examination by the Commissioner all records, schedules, 
and data supporting this certificate for a period of 5 years.  
(k)  A carrier that is not domiciled in the State is exempt from the provisions of subsection (j)(1) 
of this section if the carrier:  
(1)   
(i)  is dom iciled in another United States insuring jurisdiction that has adopted a law or 
regulation that is substantially similar to this section;  
(ii)  is subject to that law or regulation;  
(iii)  is required to file a certification of compliance with its domestic  regulator under that 
law or regulation; and  
(iv)  actually files the required certification with its domestic regulator; or  
(2)"
45,,"Page 5 of 7 
W. Va. Code § 18 -2-5h 
   (2)  Criminal records;  
(3)  Medical and health records; and  
(4)  Student biometric information.  
(e) Data Inventory — School Responsibilities. —   Schools shall not collect the following 
individual student data:  
(1)  Political affiliation and beliefs;  
(2)  Religion and religious beliefs and affiliations;  
(3)  Any data collected through affective computing;  
(4)  Any data concerning the sexual orientation or beliefs about sexual orientation of the 
student or any student’s family member; and  
(5)  Any data  concerning firearm’s ownership by any member of a student’s family.  
(f) Data Governance Manager. —   The state superintendent shall appoint a data governance 
manager, who shall report to and be under the general supervision of the state superintendent. Th e 
data governance manager shall have primary responsibility for privacy policy, including:  
(1)  Assuring that the use of technologies sustain, and do not erode, privacy protections 
relating to the use, collection, and disclosure of student data;  
(2)  Assur ing that student data contained in the student data system is handled in full 
compliance with the Student Data Accessibility, Transparency, and Accountability Act, 
FERPA, and other state and federal privacy laws;  
(3)  Evaluating legislative and regulatory proposals involving collection, use, and disclosure of 
student data by the Department of Education;  
(4)  Conducting a privacy impact assessment on proposed rules of the state board and 
department in general and on the privacy of student data, including the  type of personal 
information collected and the number of students affected;  
(5)  Coordinating with the general counsel of the state board and department, other legal 
entities, and organization officers to ensure that programs, policies, and procedures involving 
civil rights, civil liberties, and privacy considerations are addressed in an integrated and 
comprehensive manner;  
(6)  Preparing a report to the Legislature on an annual basis on activities of the department that 
affect privacy, including compla ints of privacy violations, internal controls, and other matters;  
(7)  Establishing department -wide policies necessary for implementing Fair Information 
Practice Principles to enhance privacy protections;  
(8)  Working with the Office of Data Management and  Analysis, the general counsel, and other 
officials in engaging with stakeholders about the quality, usefulness, openness, and privacy of 
data;  
(9)  Establishing and operating a department -wide Privacy Incident Response Program to 
ensure that incidents are  properly reported, investigated and mitigated, as appropriate;  
(10)  Establishing and operating a process for parents to file complaints of privacy violations;"
46,,"Page 3 of 7 
W. Va. Code § 18 -2-5h 
   (iv)  The authorized staff of othe r West Virginia state agencies as required by law and 
defined by interagency data -sharing agreements;  
(B)  Ensure that any inter -agency data -sharing agreements shall be posted on the 
Department website, and parents shall be notified of their right to opt o ut of sharing the 
child’s data pursuant to agreements.  
(C)  Use only aggregate data in public reports or in response to record requests in 
accordance with this section;  
(D)  Unless otherwise prohibited by law, develop criteria for the approval of research and 
data requests from state and local agencies, the Legislature, researchers working on behalf 
of the department, and the public. Student data maintained by the department shall remain 
redacted; and  
(E)  Notification to students and parents regarding stud ent privacy rights under federal and 
state law;  
(3)  Unless otherwise provided by law, the department shall not transfer confidential student 
information or redacted data that is confidential under this section to any federal, state or local 
agency or othe r person or entity, public or private, with the following exceptions:  
(A)  A student transfers out -of-state or a school or school district seeks help with locating 
an out -of-state transfer;  
(B)  A student leaves the state to attend an out -of-state institut ion of higher education or 
training program;  
(C)  A student registers for or takes a national or multistate assessment;  
(D)  A student voluntarily participates in a program for which a data transfer is a condition 
or requirement of participation;  
(E)  The department enters into a contract that governs databases, assessments, student or 
redacted data, special education or instructional supports with an in -state or out -of-state 
contractor for the purposes of state level reporting;  
(F)  A student is classi fied as “migrant” for federal reporting purposes;  
(G)  A federal agency is performing a compliance review; or  
(H)  In the event that the ACT or the SAT tests are adopted for use as the state summative 
assessment, nothing in this article prevents the ACT or  the College Board from using a 
student’s assessment results and necessary directory or other permissible information under 
this Act. If information classified as confidential is required, the ACT, SAT or College 
Board shall obtain affirmative written cons ent from the student if the student is eighteen 
years of age or older, or from the student’s parent or guardian if the student is under 
eighteen years of age. The consent shall contain a detailed list of confidential information 
required and the purpose of  its requirement.  
(4)  Develop a detailed data security plan that includes:  
(A)  Guidelines for the student data system and for individual student data including 
guidelines for authentication of authorized access;"
47,,"Page 2 of 4 
W. Va. Code § 33 -20-4 
   (K)  Errors and omission other than medical malpractice;  
(L)  Professional liability other than medical malpractice;  
(M)  Media liability;  
(N)  Commerci al lines travel risk, including accidental death and dismemberment;  
(O)  Product liability, product recall, and completed operations;  
(P)  Cybersecurity, including first and third -party commercial lines coverage for losses 
arising out of or relating to dat a privacy breach, network security, computer viruses, and 
similar exposures;  
(Q)  Highly protected commercial property;  
(R)  All commercial lines insurance coverages not excluded under § 33 -20-4(a)(4) of this 
code when purchased by a commercial policyholder with aggregate annual commercial 
insurance premiums of $25,000 or more excluding premiums for the types of insurance 
excluded under §33 -20-4(a)(4) of this code; and  
(S)  Any other commercial lines insurance coverage or risk that the commission er may, by 
order, exempt from rate filing and approval requirements in order to promote enhanced 
competition or to more effectively use the resources of the department that might otherwise 
be used to review commercial lines filings or because the commissio ner does not consider 
the filing and approval requirements to be necessary or desirable for the protection of the 
public.  
(4)  The exemptions from rate filing requirements in §33 -20-4(a)(3) of this code are not 
applicable to the following kinds of commerci al insurance:  
(A)  Workers’ compensation;  
(B)  Medical malpractice liability;  
(C)  Nonfleet commercial automobile liability policies covering four or fewer vehicles;  
(D)  Any coverage issued by an assigned risk or residual market plan pursuant to § 33 -20-
15 of this code, § 33 -20A-1 et seq. of this code, or the Mine Subsidence Insurance Fund 
created pursuant to § 33 -30-1 et seq. of this code.  
(5)  The commissioner may temporarily reinstate, for a period of no longer than one year, the 
requirement for rate fi lings for a specific insurance coverage set forth in § 33 -20-4(a)(3) of this 
code if, after a hearing, the commissioner makes a finding of fact that a reasonable degree of 
competition does not exist for that specific type of insurance coverage. The finding  of fact by 
the commissioner must specify the relevant tests used to determine whether a lack of a 
reasonable degree of competition exists and the results thereof. In the absence of such findings 
of fact by the commissioner, a competitive market is presume d to exist.  
(b)  Every filing shall state the proposed effective date and shall indicate the character and extent 
of the coverage contemplated. When a filing is not accompanied by the information upon which 
the insurer supports the filing and the commissio ner does not have sufficient information to 
determine whether the filing meets the requirements of this article, he or she shall require the 
insurer to furnish the information upon which it supports the filing and in that event the waiting 
period shall com mence as of the date the information is furnished. The information furnished in"
48,,"Page 4 of 7 
W. Va. Code § 18 -2-5h 
   (B)  Privacy compliance standards;  
(C)  Privacy and security audits;  
(D)  Breach planning, notification and procedures;  
(E)  Data retention and disposition policies; and  
(F)  Data security policies including electronic, physical, and administrative safeguards, 
such as data encryption and training of employees;  
(5)  Ensure routine and ongoing compliance by the department with FERPA, other relevant 
privacy laws and policies, and the privacy and security policies and procedures developed 
under the authority of this act, including the performance of compliance audits;  
(6)  Ensure that any contracts that govern databases, assessments or instructional supports that 
include student or redacted data and are outsourced to private vendors include express 
provisions that safeguard privacy and security and in clude penalties for noncompliance; and  
(7)  Notify the Governor and the Legislature annually of the following:  
(A)  New student data proposed for inclusion in the state student data system. Any proposal 
by the Department of Education to collect new student  data must include a statement 
regarding the purpose or reason and legal authority for the proposed collection. The 
proposal shall be announced to the general public for a review and comment period of at 
least sixty days and approved by the state board bef ore it becomes effective. Any new 
student data collection approved by the state board is a provisional requirement for a period 
sufficient to allow schools and school districts the opportunity to meet the new 
requirement;  
(B)  Changes to existing data coll ections required for any reason, including changes to 
federal reporting requirements made by the U.S. Department of Education and a statement 
of the reasons the changes were necessary;  
(C)  An explanation of any exceptions granted by the state board in the  past year regarding 
the release or out -of-state transfer of student or redacted data; and  
(D)  The results of any and all privacy compliance and security audits completed in the past 
year. Notifications regarding privacy compliance and security audits sha ll not include any 
information that would itself pose a security threat to the state or local student information 
systems or to the secure transmission of data between state and local systems by exposing 
vulnerabilities.  
(8)  Notify the Governor upon the s uspicion of a data security breach or confirmed breach and 
upon regular intervals as the breach is being managed. The parents shall be notified as soon as 
possible after the suspected or confirmed breach.  
(9)  Prohibit the collection of confidential studen t information as defined in subdivision ten of 
subsection (b) of this section.  
(d) Data Inventory — District Responsibilities. —   A school district shall not report to the state 
the following individual student data:  
(1)  Juvenile delinquency records;"
49,,"Page 3 of 3 
W. Va. Code § 5A -6-9 
   Copyright © 2024 All rights reserved.  
 
 
End of Document"
50,,"Page 2 of 2 
Iowa Code § 702.1A  
 Trayce Hockstad   10.  “Loss of services” means the reasonable value of the damage created by the unavailability 
or lack of utility of the property or services involved until repair or replacement can be 
effected.  
History   
 
2000 Acts, ch 1201, § 6.  
 
LexisNexis® Iowa Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
51,,"Page 3 of 3 
Iowa Code § 507F.3  
 Trayce Hockstad   (3)  Payment for the provision of health care services to a consumer.  
16.  “Person” means an  individual or a nongovernmental entity, including but not limited to a 
nongovernmental partnership, corporation, branch, agency, or association.  
17.  “Publicly available information” means information that a licensee has a reasonable basis 
to believe is l awfully made available to the general public from federal, state, or local 
government records, by widely distributed media, or by disclosure to the general public as 
required by federal, state, or local law. For purposes of this definition, a licensee has a 
reasonable basis to believe that information is lawfully made available to the general public if 
the licensee has determined all of the following:  
a.  That the information is of a type that is available to the general public.  
b.  That if a consumer may d irect that the information not be made available to the general 
public, that the consumer has not directed that the information not be made available to the 
general public.  
18.  “Risk assessment” means the assessment that a licensee is required to conduct pursuant to 
section 507F.4, subsection 3.  
19.  “Third -party service provider” means a person that is not a licensee that contracts with a 
licensee to maintain, process, store, or is otherwise permitted access to nonpublic information 
through the person’s p rovision of services to the licensee.  
History   
 
2021 Acts, ch 79, § 3, effective January 1, 2022.  
 
LexisNexis® Iowa Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
52,,"Page 2 of 3 
Iowa Code § 715.3  
 Trayce Hockstad   9.  “Owner or operator” mea ns the owner or lessee of a computer, or a person using such 
computer with the owner or lessee’s authorization, but does not include a person who owned a 
computer prior to the first retail sale of the computer.  
10.  “Person” means the same as defined in se ction 4.1.  
11.  “Personally identifiable information” means any of the following information with respect 
to the owner or operator of a computer:  
a.  The first name or first initial in combination with the last name.  
b.  A home or other physical address in cluding street name.  
c.  An electronic mail address.  
d.  Credit or debit card number, bank account number, or any password or access code 
associated with a credit or debit card or bank account.  
e.  Social security number, tax identification number, driver’ s license number, passport 
number, or any other government -issued identification number.  
f.  Account balance, overdraft history, or payment history that personally identifies an 
owner or operator of a computer.  
12.  “Ransomware” means a computer  or data contaminant, encryption, or lock that is placed 
or introduced without authorization into a computer, computer network, or computer system 
that restricts access by an authorized person to a computer, computer data, a computer system, 
or a computer network in a manner that results in the person responsible for the placement or 
introduction of the contaminant, encryption, or lock making a demand for payment of money 
or other consideration to remove the contaminant, encryption, or lock.  
13.  “Transmit”  means to transfer, send, or make available computer software using the 
internet or any other medium, including local area networks of computers other than a wireless 
transmission, and a disc or other data storage device. “Transmit” does not include an act ion by 
a person providing any of the following:  
a.  An internet connection, telephone connection, or other means of transmission capability 
such as a compact disc or digital video disc through which the computer software was 
made available.  
b.  The storage  or hosting of the computer software program or an internet site through 
which the software was made available.  
c.  An information location tool, such as a directory, index, reference, pointer, or hypertext 
link, through which the user of the computer loca ted the computer software, unless the 
person transmitting receives a direct economic benefit from the execution of such software 
on the computer.  
History   
 
2005 Acts, ch 94, § 3; 2013 Acts, ch 90, § 190, 191, 257; 2023 H.F. 143, § 2, effective July 1, 2023.  
 
LexisNexis® Iowa Annotated Statutes"
