,question,chunks
46,,"Page 2 of 4 
MCLS § 500.555  
 Trayce Hockstad   (d)  Assess the sufficiency of policies, procedures, information systems, and other safeguards 
in place to manage these threats, including consideration of threats in each relevant area of the 
licensee’s operations, including all of the following:  
(i)  Employee training and management.  
(ii)  Information systems, including network and software design, as well as information 
classification, governance, processing, storage, transmission, and disposal.  
(iii)  Detecting, preventing, and responding to attacks, intrusions, or other systems failures.  
(e)  Implement information safeguards to manage the threats identified in its ongoing 
assessment, and, no less than annually, assess the effectiveness of the s afeguards’ key controls, 
systems, and procedures.  
(4)  Based on its risk assessment, a licensee shall do all of the following:  
(a)  Design its information security program to mitigate the identified risks, commensurate 
with the size and complexity of the l icensee, the nature and scope of the licensee’s activities, 
including its use of third -party service providers, and the sensitivity of the nonpublic 
information used by the licensee or in the licensee’s possession, custody, or control.  
(b)  Determine which  of the following security measures are appropriate and implement those 
appropriate security measures:  
(i)  Placing access controls on information systems, including controls to authenticate and 
permit access only to authorized individuals to protect again st the unauthorized acquisition 
of nonpublic information.  
(ii)  Identifying and managing the data, personnel, devices, systems, and facilities that 
enable the organization to achieve business purposes in accordance with their relative 
importance to business objectives and the organization’s risk strategy.  
(iii)  Restricting physical access to nonpublic information to authorized individuals only.  
(iv)  Protecting by encryption or other appropriate means all nonpublic information while 
being transmitte d over an external network and all nonpublic information stored on a 
laptop computer or other portable computing or storage device or media.  
(v)  Adopting secure development practices for in -house developed applications utilized by 
the licensee.  
(vi)  Addi ng procedures for evaluating, assessing, or testing the security of externally 
developed applications used by the licensee.  
(vii)  Modifying the information system in accordance with the licensee’s information 
security program.  
(viii)  Using effective cont rols, which may include multi -factor authentication procedures 
for employees accessing nonpublic information.  
(ix)  Regularly testing and monitoring systems and procedures to detect actual and 
attempted attacks on, or intrusions into, information systems."
47,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 480.900  
   (b)  Minimiz e the disruptive effects of such  incidents on the delivery of essential services 
to the people of this  State and on the essential functions of government that ensure the  
protection of the health, safety and welfare of the people of this  State; and  
(c)  Ensure the uninterrupted and continuous  delivery of essential services to the people of 
this State and the  uninterrupted and continuous operations of the essential functions  of 
government that ensure the protection of the health, safety and  welfare of  the people of 
this State.  
7.  Protecting and securing the statewide  cyberinfrastructure depends on collaboration and 
cooperation, including  the voluntary sharing of information and analysis regarding 
cybersecurity  threats, among local, state and federa l agencies and across a broad  spectrum of 
the public and private sectors.  
8.  Institutions of higher education play  a critical role in protecting and securing statewide 
cyberinfrastructure  by developing programs that support a skilled workforce, promote  
innovation  and contribute to a more secure statewide cyberinfrastructure.  
9.  It is therefore in the public interest  that the Legislature enact provisions to enable the State 
to prepare  for and mitigate risks to, and otherwise protect, information syst ems  and statewide 
cyberinfrastructure.  
History   
 
2017, ch. 307, § 2, p. 1632, effective July 1, 2017.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
48,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 480.930  
   4.  A private entity may, in its discretion, make use of the information set forth in the statewide 
strategic plan.  
5.  Each agency of the State Government that has adopted a cybersecurity policy shall test the 
adherence of its employees to that policy on a periodic basis. Such an agency shall submit the 
results of the testing to the Office annually for consideration in the update of the statewide 
strategic plan.  
History   
 
2017, ch. 307, § 13, p. 1635, effective July 1, 2017; 2019, ch. 392, § 12, p. 2474, ef fective June 5, 2019.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
49,,"Page 1 of 2 
Nev. Rev. Stat. Ann. § 480.930  
    
Nev. Rev. Stat. Ann. § 480.930  
This document is current through the end of legislation from the 82nd Regular Session (2023). This 
document incorporates revisions received from the Legislative Counsel Bureau for NRS Chapters 1 to 
220. This document is current through the end of legislation from the 34th and 35th Special Sessions 
(2023), subject to revision  by the Legislative Counsel Bureau.  
 
Nevada Revised Statutes Annotated   >  Title 43. Public Safety; Vehicles; Watercraft. (Chs. 480 — 490)  >  
Chapter 480. Administration of Laws Relating to Public Safety. (§§ 480.010 — 480.950)   >  Security of 
Information  Systems (§§ 480.900 — 480.950)  
 
480.930. Office to prepare and update statewide strategic plan regarding security of 
information systems; use of information by private entity; state agencies with 
cybersecurity  policy required to test adherence to policy by employees and submit 
results to Office.   
 
1.  The Office shall prepare and make publicly available a statewide strategic plan that outlines 
policies, procedures, best practices and recommendations for prepar ing for and mitigating risks to, 
and otherwise protecting, the security of information systems in this State and for recovering from 
and otherwise responding to threats to or attacks on the security of information systems in this 
State. The statewide strat egic plan prepared and made available pursuant to this subsection must 
not identify or include information which allows for the identification of specific vulnerabilities in 
the information systems in this State.  
2.  The statewide strategic plan must inclu de, without limitation, policies, procedures, best 
practices and recommendations for:  
(a)  Identifying, preventing and responding to threats to and attacks on the security of 
information systems in this State;  
(b)  Ensuring the safety of, and the continued  delivery of essential services to, the people of 
this State in the event of a threat to or attack on the security of an information system in this 
State;  
(c)  Protecting the confidentiality of personal information that is stored on, transmitted to, from 
or through, or generated by an information system in this State;  
(d)  Investing in technologies, infrastructure and personnel for protecting the security of 
information systems; and  
(e)  Enhancing the voluntary sharing of information and any other collaboration among state 
agencies, local governments, agencies of the Federal Government and appropriate private 
entities regarding protecting the security of information systems.  
3.  The statewide strategic plan must be updated at least every 2 years."
50,,"Page 3 of 5 
18 Del. C. § 8604  
   2.  Procedures for evaluating, assessing, or testing the security of an application that a 
licensee uses and was developed externally.  
f.  Modify the information system in accordance with the licensee’s informa tion security 
program.  
g.  Utilize effective controls, which may include multi -factor authentication procedures for 
employees or authorized individuals accessing nonpublic information.  
h.  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions, into an information system.  
i.  Include audit controls within the information security program designed to do both of 
the following:  
1.  Detect and respond to a cybersecurity event.  
2.  Reconstruct material financial transactions sufficient to support the licensee’s 
normal operations and obligations.  
j.  Implement measures to protect against the destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage, other 
catastrophes, or technological failures.  
k.  Develop, implement, and maintain procedures for the secure disposal of nonpublic 
information in any format.  
(3)  Include cybersecurity risks in the licensee’s enterprise risk management process.  
(4)  Stay informed regarding emerging threats or vulnerabilities and utilize reasonable security 
measures when sharing information relative to the character of the sharing and the type of 
information shared.  
(5)  Provide the licensee’s personnel with cybersecurity awareness training that is updated as 
necessary to reflect risks that the licensee identified in the licensee’s risk assessment under this 
section.  
(e) Oversight by board of directors. —   If a licensee has a board of directors, the board or an 
appropriate  committee of the board shall, at a minimum, do all of the following:  
(1)  Require the licensee’s executive management or its delegates to develop, implement, and 
maintain the licensee’s information security program.  
(2)  Require the licensee’s executive management or its delegates to report in writing at least 
annually all of the following information:  
a.  The overall status of the information security program and the licensee’s compliance 
with this chapter.  
b.  Material matters related to the information  security program, including addressing 
issues such as the following:  
1.  Risk assessment, risk management, and control decisions.  
2.  Third -party service provider arrangements.  
3.  Results of testing."
51,,"Page 5 of 5 
18 Del. C. § 8604  
   e.  Identification of requirements for the remediation of any identified weaknesses in an 
information system and associated controls.  
f.  Documentation and reporting regarding cybersecurity events and related incident 
response activities.  
g.  As necessary, the evaluation and revision of the incident response plan following a 
cybersecurity event.  
(i) Annual certification to the Commissioner of domiciliary state. —   An insurer do miciled in 
this State shall do all of the following:  
(1)  Submit annually to the Commissioner a written statement by February 15, certifying that 
the insurer is in compliance with the requirements under in this section.  
(2)  Maintain for the Department’s examination all records, schedules, and data supporting a 
certificate under this subsection for a period of 5 years.  
(3)  To the extent an insurer has identified an area, system, or process that requires material 
improvement, updating, or redesign, documen t the identification and the remedial effort 
planned and underway to address the identified area, system, or process. Documentation under 
this paragraph (i)(3) must be available for the Commissioner’s inspection.  
History   
 
82 Del. Laws, c. 176, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
52,,"Page 1 of 2 
29 Del. C. § 9030C  
    
29 Del. C. § 9030C  
This document is current through 84 Del. Laws, c. 254.  
 
Delaware Code Annotated   >  Title 29 State Government (Pts. I — XI)  >  Part VIII Departments of Government 
(Chs. 79 — 90D)   >  Chapter 90C Department of Technology and Information (Subchs. I — III)  >  Subchapter 
III Cyber Security (§ 9030C)  
 
§ 9030C. Delaware Cyber Security Advisory Council   
 
(a)  There is hereby established a Delaware Cyber Security Advisory Council hereinafter referred 
to as the “DCSAC.” The DCSAC shall consist of 17 members to include the following:  
(1)  State Chief Information Officer, who shall serve as chair;  
(2)  State Chief Security Officer;  
(3)  Secretary of the Delaware Department of Safety and Homeland Security;  
(4)  Director of the Delaware Emergency Management Agency;  
(5)  Adjutant General of the Delaware National Guard;  
(6)  President of the League of Local Governments;  
(7)  President of the Delaware State Chamber of Commerce;  
(8)  President of the Delaware Association of School Administrators;  
(9)  Director of Consumer Protection of the Department of Justice;  
(10)  Chief Justice of the Supreme Court;  
(11)  President of the Delaware Healthcare Association;  
(12)  Four private sector representatives appointed by the Governor; and  
(13)  Two representatives of Higher Education appointed by the Governor.  
(b)  Members serving by virtue of position may appoint a des ignee to serve.  
(c)  Members appointed by the Governor shall serve at the pleasure of the Governor.  
(d)  The duties of the DCSAC are to do all of the following:  
(1)  Facilitate cross -industry collaboration to share best practices and mitigate cyber securit y 
risks related to critical infrastructure and protected systems;  
(2)  Develop recommendations for improving the overall cyber security posture across all 
sectors in Delaware;"
53,,"Page 4 of 5 
18 Del. C. § 8604  
   4.  Cybersecurity events or violations and management’ s responses to the events.  
5.  Recommendations for changes in the information security program.  
(3)  If executive management delegates any of its responsibilities under this section, all of the 
following must occur:  
a.  Executive management shall oversee t he development, implementation, and 
maintenance of the licensee’s information security program that the delegate prepares.  
b.  The delegate shall submit to executive management a report that complies with the 
requirements of the report to the board of dire ctors under paragraph (e)(2) of this section.  
(f) Oversight of third -party service provider arrangements. —    
(1)  A licensee shall exercise due diligence in selecting a third -party service provider.  
(2)  A licensee shall require a third -party service pro vider to implement appropriate 
administrative, technical, and physical measures to protect and secure the information system 
and nonpublic information that the third -party service provider has access to or holds. The 
third -party service provider is not con sidered to have access to or hold encrypted nonpublic 
information for purposes of this section if the associated protective process or key necessary to 
assign meaning to the nonpublic information is not within the third -party service provider’s 
possession.   
(g) Program adjustments. —   A licensee shall monitor, evaluate, and adjust as appropriate the 
information security program consistent with all of the following:  
(1)  Relevant changes in technology.  
(2)  The sensitivity of the licensee’s nonpublic inform ation.  
(3)  Internal or external threats to information.  
(4)  The licensee’s own changing business arrangements, such as mergers and acquisitions, 
alliances and joint ventures, outsourcing arrangements, and changes to information systems.  
(h) Incident resp onse plan. —    
(1)  As part of a licensee’s information security program, the licensee shall establish a written 
incident response plan designed to promptly respond to, and recover from, a cybersecurity 
event that compromises the confidentiality, integrit y, or availability of any of the following:  
a.  Nonpublic information in the licensee’s possession.  
b.  The licensee’s information system.  
c.  The continuing functionality of any aspect of the licensee’s business or operations.  
(2)  An incident response plan under this section must address all of the following areas:  
a.  The internal process for responding to a cybersecurity event.  
b.  The goals of the incident response plan.  
c.  The definition of clear roles, responsibilities, and levels of decision -maki ng authority.  
d.  External and internal communications and information sharing."
54,,"Page 1 of 2 
18 Del. C. § 8605  
    
18 Del. C. § 8605  
This document is current through 84 Del. Laws, c. 254.  
 
Delaware Code Annotated   >  Title 18 Insurance Code (Pts. I — II)  >  Part II Miscellaneous (Chs. 77 — 88)  >  
Chapter 86 Insurance Data Security Act (§§ 8601 — 8611)  
 
§ 8605. Investigation of a cybersecurity event.   
 
(a)  If a licensee learns that a cybersecurity  event has or may have occurred, the licensee, or an 
outside vendor or service provider designated to act on behalf of the licensee, shall conduct a 
prompt investigation.  
(b)  During an investigation under this section, the licensee, or an outside vendor o r service 
provider designated to act on behalf of the licensee, shall, at a minimum, do as much of the 
following as possible:  
(1)  Determine whether a cybersecurity event has occurred.  
(2)  Assess the nature and scope of the cybersecurity event.  
(3)  Ident ify the nonpublic information that may have been involved in the cybersecurity event.  
(4)  Perform or oversee reasonable measures to restore the security of the information system 
compromised in the cybersecurity  event to prevent further unauthorized acquisition, release, or 
use of nonpublic information that is in the licensee’s possession, custody, or control.  
(c)  If a licensee provides nonpublic information to a third -party service provider and learns that a 
cybersecurity event has or may have occurred in a system that the third -party service provider 
maintains, the licensee shall complete the steps listed in subsection (b) of this section or make 
reasonable efforts to confirm and document that the third -party s ervice provider has completed the 
steps.  
(d)  A licensee shall maintain records concerning a cybersecurity event for a period of at least 5 
years from the date of the cybersecurity event and shall produce those records upon the 
Commissioner’s demand.  
Histo ry  
 
82 Del. Laws, c. 176, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved."
55,,"Page 2 of 3 
RSA 21 -R:4 
   XI.  Developing, in concert with the commissioner of administrative services and the state 
budget office established in RSA 21 -I:6, the capital and operating budget requests for 
implementing each agency’s information technology plan, including, but not limited to, 
appropriate standards for the uniform presentation of the general budget requests.  
XII.  Developing, in concert with t he department of administrative services, division of 
procurement and support services, specifications for the procurement of computer hardware, 
software, related licenses, media, documentation, support and maintenance services, and other 
related services.  
XIII.  Developing and implementing a strategy to increase efficiency and effectiveness in all 
areas of state government by using information technology to its fullest potential.  
XIV.  Developing and implementing a strategy to consolidate statewide shared information 
technology services.  
XV.  Developing an information technology satisfaction measurement program to ensure 
information technology resources and strategic plans are meeting the needs of each agency.  
XVI.  Developing and implementing a strategy to  address cyber security risks to the state’s 
data, information, and technology resources.  
XVII.  Developing and implementing a strategy to address the state’s geographical 
information system (GIS) technology.  
XVIII.  Establishing as necessary, after consul tation with the information technology council, 
established under RSA 21 -R:6, statewide standards and protocols for information technology, 
networks, and cyber security, which shall be adhered to by all executive branch agencies 
unless granted a waiver by the commissioner.  
XIX.  Providing telecommunications services to state government.  
XX.  Adopting comprehensive and uniform standards, practices, procedures, instructions, and 
funding processes relative to statewide telephony services applicable to all stat e agencies. The 
comprehensive and uniform requirements shall be in the form of a manual and shall be subject 
to the approval of the governor and council, but shall not be subject to the rulemaking 
requirements of RSA 541 -A. 
XXI.  Establish and maintain wit hin the department a cybersecurity integration center to serve 
as the unified state center for coordinating cybersecurity monitoring, sharing information, 
distributing cybersecurity threat analysis, and enabling situational awareness between and 
among exec utive branch agencies and departments.  
History   
 
2008, 335:1, eff. September 5, 2008; 2012, 5:3, eff. May 11, 2012; 192:1, eff. July 1, 2012; 265:4, 6, 7, 
eff. June 18, 2012; 2014, 327:49, effective August 2, 2014; 2015, 276:30, effective July 1, 2015; 2016, 
147:2, effective July 1, 2016; 2021, 202:Pt III, § 9, effective July 1, 2021; 2023, 135:3, effective August 
29, 2023."
56,,"Page 1 of 3 
RSA 420 -P:6 
    
RSA 420 -P:6 
 Statutes current through Chapter 8 of the 2024 Regular Session.  
 
LEXIS™ New Hampshire Revised Statutes Annotated   >  Title XXXVII Insurance (Chs. 400 — 420-Q)  >  
Chapter 420 -P Insurance Data Security Law (§§ 420 -P:1 — 420-P:14)  
 
420-P:6. Notification of a Cybersecurity Event.   
 
I.  Each licensee shall notify the commissioner within 3 business days of a determination that a 
cybersecurity event has occurred when either of the following criteria has been met:  
(a)  New Hampshire is the licensee’s state of domicile, in the case of an insu rer, or this state is 
the licensee’s home state, in the case of a producer, as those terms are defined in RSA 402 -J, 
and the cybersecurity event has a reasonable likelihood of materially harming a consumer 
residing in this state or reasonable likelihood of  materially harming any material part of the 
normal operations of the licensee; or  
(b)  The licensee reasonably believes that the nonpublic information involves 250 or more 
consumers residing in New Hampshire and that the cybersecurity event:  
(1)  Impacts the licensee, in which case notice shall be provided to any government body, 
self-regulatory agency, or any other supervisory body pursuant to any state or federal law; 
or 
(2)  Has a reasonable likelihood of materially harming:  
(A)  Any consumer residing i n this state; or  
(B)  Any material part of the normal operations of the licensee.  
II.  The licensee shall provide as much of the following information as possible. The licensee shall 
provide the information in electronic form as directed by the commissioner. The licensee shall 
have a continuing obligation to update and supplement initial and  subsequent notifications to the 
commissioner regarding material changes to previously provided information relating to the 
cybersecurity event.  
(a)  Date of the cybersecurity event.  
(b)  Description of how the information was exposed, lost, stolen, or bre ached, including the 
specific roles and responsibilities of third -party service providers, if any.  
(c)  How the cybersecurity event was discovered.  
(d)  Whether any lost, stolen, or breached information has been recovered and, if so, how this 
was done.  
(e)  The identity of the source of the cybersecurity event."
57,,"Page 2 of 4 
RSA 420 -P:4 
   (1)  Employe e training and management;  
(2)  Information systems, including network and software design, as well as information 
classification, governance, processing, storage, transmission, and disposal; and  
(3)  Detecting, preventing, and responding to attacks, intru sions, or other systems failures.  
(e)  Implement information safeguards to manage the threats identified in its ongoing 
assessment, and no less than annually, assess the effectiveness of the safeguards’ key controls, 
systems, and procedures.  
IV.  Based on its risk assessment and to manage its risk, the licensee shall:  
(a)  Design its program to mitigate the identified risks, commensurate with the size and 
complexity of the licensee, the nature and scope of the licensee’s activities, including its use of 
third-party service providers, and the sensitivity of the nonpublic information used by the 
licensee or in the licensee’s possession, custody, or control.  
(b)  Determine which security measures listed below are appropriate and implement such 
security measures : 
(1)  Place access controls on information systems, including controls to authenticate and 
permit access only to authorized individuals to protect against the unauthorized acquisition 
of nonpublic information.  
(2)  Identify and manage the data, personnel,  devices, systems, and facilities that enable the 
organization to achieve business purposes in accordance with their relative importance to 
business objectives and the organization’s risk strategy.  
(3)  Restrict physical access to nonpublic information to authorized individuals only.  
(4)  Protect by encryption or other appropriate means, all nonpublic information while 
being transmitted over an external network and all nonpublic information stored on a 
laptop computer or other portable computing or storage device or media.  
(5)  Adopt secure development practices for in -house developed applications utilized by 
the licensee.  
(6)  Modify the information system in accordance with the licensee’s information security 
program.  
(7)  Utilize effective controls, which  may include multi -factor authentication procedures 
for any individual accessing nonpublic information.  
(8)  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions into, information systems.  
(9)  Include audit trails within the information security program designed to detect and 
respond to cybersecurity events and designed to reconstruct material financial transactions 
sufficient to support normal operations and obligations of the licensee.  
(10)  Implement  measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage or other 
catastrophes or technological failures."
58,,"Page 1 of 2 
RSA 21 -R:4-a 
    
RSA 21 -R:4-a 
 Statutes current through Chapter 8 of the 2024 Regular Session.  
 
LEXIS™ New Hampshire Revised Statutes Annotated   >  Title I The State and Its Government (§§ 1:1 — 21-
V:10)   >  Chapter 21 -R Department of Information Technology (§§ 21 -R:1 — 21-R:16)  
 
21-R:4-a. Duties of the Chief Information Security Officer.   
 
The chief information security officer shall be responsible for the following:  
I.  Chairing the cybersecurity advisory committee.  
II.  Developing, publishing, maintaining, and interpreting the statewide information security 
manual’s policies and standards.  
III.  Developing, managing, and executing th e statewide cyber disruption plan and an 
information security event response process.  
IV.  Staffing and training members of ESF -17 under the state emergency operations plan.  
V.  Identifying security requirements to limit the risks associated with identifie d executive 
branch business objectives as defined by the governor and the heads of state agencies.  
VI.  Providing information security subject matter expertise to the executive branch of the 
New Hampshire state government.  
VII.  Drafting and implementing an information security awareness and training program to be 
used by all state agencies.  
VIII.  Providing security metrics to track the performance of the information security program.  
IX.  Developing an information security governance and risk program, in cluding, but not 
limited to:  
(a)  Coordinating and conducting risk assessments of agencies and their information assets.  
(b)  Conducting and managing vulnerability assessments of agency networks, applications, 
databases, and systems.  
(c)  Conducting penetr ation tests of agency networks, applications, databases, and systems.  
(d)  Conducting information security risk assessments of third parties with access to state 
of New Hampshire information assets.  
X.  Serving as the chief of the New Hampshire cyber integ ration center.  
History"
59,,"Page 3 of 4 
RSA 420 -P:4 
   (11)  Develop, implement, and maintain procedures for the secure  disposal of nonpublic 
information in any format.  
(c)  Include cybersecurity risks in the licensee’s enterprise risk management process.  
(d)  Stay informed regarding emerging threats or vulnerabilities and utilize reasonable security 
measures when sharing information relative to the character of the sharing and the type of 
information shared.  
(e)  Provide its personnel with cybersecurity awareness training that is updated as necessary to 
reflect risks identified by the licensee in the risk assessment.  
V.  If the licensee has a board of directors, the board or an appropriate committee of the board 
shall, at a minimum:  
(a)  Require the licensee’s executive management or its delegates to develop, implement, and 
maintain the licensee’s information security progr am. 
(b)  Require the licensee’s executive management or its delegates to report in writing at least 
annually, the following information:  
(1)  The overall status of the information security program and the licensee’s compliance 
with this chapter; and  
(2)  Material matters related to the information security program, addressing issues such as 
risk assessment, risk management and control decisions, third -party service provider 
arrangements, results of testing, cybersecurity events or violations and management ’s 
responses thereto, and recommendations for changes in the program.  
(c)  If executive management delegates any of its responsibilities under RSA 420 -P:4, it shall 
oversee the development, implementation and maintenance of the licensee’s program prepared 
by the delegates and shall receive a report from the delegates complying with the requirements 
of the report to the board of directors.  
VI.   
(a)  With regard to oversight of third -party service providers, a licensee shall exercise due 
diligence in selecti ng its third -party service provider; and  
(b)  A licensee shall require a third -party service provider to implement appropriate 
administrative, technical, and physical measures to protect and secure the information systems 
and nonpublic information that are  accessible to, or held by, the third -party service provider.  
VII.  The licensee shall monitor, evaluate and adjust, as appropriate, the information security 
program consistent with any relevant changes in technology, the sensitivity of its nonpublic 
infor mation, internal or external threats to information, and the licensee’s own changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements and changes to information systems.  
VIII.   
(a)  As part of  its program, each licensee shall establish a written incident response plan 
designed to promptly respond to, and recover from, any cybersecurity event that compromises 
the confidentiality, integrity or availability of nonpublic information in its possessi on, the"
60,,"Page 4 of 5 
Tenn. Code Ann. § 56 -2-1004 
   administrative, technical, and physical measures to protect and secure the information systems 
and nonpublic information accessible to, or held by, the third -party service provider;  
(7)  The licensee shal l monitor, evaluate, and adjust, as appropriate, its information security 
program, consistent with relevant changes in technology, the sensitivity of its nonpublic 
information, internal or external threats to its information, and its changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements, and changes to information systems;  
(8)   
(A)  As part of a licensee's information security program, a licensee must establish a 
written incident response p lan designed to promptly respond to, and recover from, a 
cybersecurity event that compromises the confidentiality, integrity, or availability of the 
licensee's nonpublic information or information systems or the continuing functionality of 
the licensee's o perations;  
(B)  The incident response plan must address:  
(i)  The licensee's internal process for responding to a cybersecurity event;  
(ii)  The goals of the licensee's incident response plan;  
(iii)  The definition of roles, responsibilities, and levels of decision -making authority 
relating to a cybersecurity event;  
(iv)  External and internal communications and information sharing;  
(v)  The requirements for remediating identified weaknesses in informa tion systems 
and associated controls;  
(vi)  Documentation and reporting regarding cybersecurity events and related incident 
response activities; and  
(vii)  The evaluation and revision, as necessary, of the incident response plan following 
a cybersecurity e vent; and  
(9)   
(A)  Each insurer domiciled in this state shall submit to the commissioner by April 15 of 
each year written certification that the insurer is in compliance with this section. Each 
insurer shall maintain for examination by the department all  records, schedules, and data 
supporting the certification for a period of five (5) years from the date of the corresponding 
certification.  
(B)  If an insurer identifies areas, systems, or processes requiring material improvement, 
updating, or redesign, th en the insurer must document planned and ongoing remedial 
efforts to address those areas, systems, or processes, and the documentation must be made 
available for inspection by the commissioner upon request.  
History    
                                     
Acts 2021, ch. 345, §  1."
61,,"Page 3 of 5 
Tenn. Code Ann. § 56 -2-1004 
   (vi)  Modify the licensee's information system in accordance with the licensee's 
information security program;  
(vii)  Utilize effective controls that may include multi -factor authentication procedures 
for authorized individuals accessing nonpublic information;  
(viii)  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions into, information systems;  
(ix)  Include audit trails within the information security program designed to detect and 
respond to cybersecurity events and to reconstruct material financial transactions 
sufficient to support normal operations and obligations of the licensee;  
(x)  Implement measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards , such as fire and water damage, 
technological failures, or other catastrophic events; and  
(xi)  Develop, implement, and maintain procedures for the secure disposal of nonpublic 
information in any format;  
(C)  Include cybersecurity risks in the licensee's enterprise risk management process;  
(D)  Remain informed regarding emerging threats or vulnerabilities to the licensee and 
utilize reasonable security measures when sharing information, relative to the nature of the 
sharing and the type of information bein g shared; or  
(E)  Provide personnel with cybersecurity awareness training that is updated as necessary 
to reflect risks identified by the licensee in the risk assessment;  
(5)  If the licensee has a board of directors, then the board or an appropriate commi ttee of the 
board shall, at a minimum:  
(A)  Require the licensee's executive management or delegates to develop, implement, and 
maintain the licensee's information security program;  
(B)  Require the licensee's executive management or delegates to report in  writing, at least 
annually:  
(i)  The status of the licensee's information security program and compliance with this 
part; and  
(ii)  Material matters related to the licensee's information security program, including 
risk assessment, risk management and con trol decisions, third -party service provider 
arrangements, results of testing, cybersecurity events or violations and the licensee's 
responses thereto, and recommendations for changes to the information security 
program; and  
(C)  If the licensee's executiv e management delegates any of the executive management's 
responsibilities under this section, then the executive management must oversee the 
development, implementation, and maintenance of the licensee's information security 
program prepared by the delegat es and must either prepare the report or receive a copy of 
the report prepared by the delegates pursuant to subdivision (5)(B);  
(6)  A licensee shall exercise due diligence in selecting a third -party service provider and, by 
July 1, 2023, require that each  third -party service provider implement appropriate"
62,,"Page 2 of 5 
Tenn. Code Ann. § 56 -2-1004 
   (B)  Identify reas onably foreseeable internal or external threats that could result in 
unauthorized access, transmission, disclosure, misuse, alteration, or destruction of 
nonpublic information, including threats to the security of information systems and 
nonpublic informat ion accessible to or held by third -party service providers;  
(C)  Assess the likelihood and potential damage of reasonably foreseeable internal or 
external threats, taking into consideration the sensitivity of the nonpublic information 
involved;  
(D)  Assess  the sufficiency of policies, procedures, information systems, and other 
safeguards in place to manage threats throughout the licensee's operations, including in:  
(i)  Employee training and management;  
(ii)  Information systems, including network and softw are design, as well as 
information classification, governance, processing, storage, transmission, and disposal; 
and 
(iii)  Detection, prevention, and response to attacks, intrusions, or other information 
systems failures; and  
(E)  Implement information saf eguards to manage the threats identified in the licensee's 
risk assessment and, no less than annually, assess the effectiveness of the safeguards' key 
controls, systems, and procedures;  
(4)  Based on a licensee's risk assessment, the licensee shall:  
(A)  Design an information security program to mitigate the identified risks, commensurate 
with the size and complexity of the licensee and the nature and scope of its activities, 
including its use of third -party service providers, and the sensitivity of the non public 
information used by or in the possession, custody, or control of the licensee;  
(B)  Determine which of the following security measures are appropriate for the licensee 
and implement those security measures:  
(i)  Place access controls on information systems, including controls to authenticate and 
restrict access to authorized individuals to protect against the unauthorized acquisition 
of nonpublic information;  
(ii)  Identify and manage the data, personnel, devices, systems, and facilities that enable 
the licensee to achieve the licensee's business objectives in accordance with the relative 
importance of the data, personnel, devices, systems, and facilities to the licensee's 
business objectives and risk strategy;  
(iii)  Restrict physical access to nonpu blic information to authorized individuals;  
(iv)  Protect by encryption or other appropriate means nonpublic information being 
transmitted over an external network and nonpublic information stored on a laptop 
computer or other portable computing or storage  device or media;  
(v)  Adopt secure development practices for internally developed applications utilized 
by the licensee and procedures for evaluating, assessing, or testing the security of 
externally developed applications utilized by the licensee;"
