,question,chunks
28,,"Page 3 of 5 
Iowa Code § 507F.4  
 Trayce Hockstad   (5)  Adopt secure development practices for in -house developed applications utilized by 
the licensee, and procedures for evaluating, assessing, and testing the security of externally 
developed applications utilized by the l icensee.  
(6)  Modify information systems in accordance with the licensee’s information security 
program.  
(7)  Utilize effective controls, which may include multi -factor authentication procedures 
for authorized individuals accessing nonpublic information.  
(8)  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions into, information systems.  
(9)  Include audit trails within the information security program designed to detect and 
respond to cybersecurity eve nts, and designed to reconstruct material financial transactions 
sufficient to support the normal business operations and obligations of the licensee.  
(10)  Implement measures to protect against the destruction, loss, or damage of nonpublic 
information due  to environmental hazards, natural disasters, catastrophes, or technological 
failures.  
(11)  Develop, implement, and maintain procedures for the secure disposal of nonpublic 
information that is contained in any format.  
c.  Include cybersecurity risks in th e licensee’s enterprise -wide risk management process.  
d.  Maintain knowledge and understanding of emerging threats or vulnerabilities and utilize 
reasonable security measures, relative to the character of the sharing and the type of 
information being share d, when sharing information.  
e.  Provide the licensee’s personnel with cybersecurity awareness training that is updated as 
necessary to reflect risks identified by the licensee’s risk assessment.  
5.   
a.  If a licensee has a board of directors, the board o r an appropriate committee of the board 
shall at a minimum require the licensee’s executive management or the executive 
management’s delegates to:  
(1)  Develop, implement, and maintain the licensee’s information security program.  
(2)  Provide a written report to the board, at least annually, that documents all of the 
following:  
(a)  The overall status of the licensee’s information security program and the licensee’s 
compliance with this chapter.  
(b)  Material matters related to the licensee’s information  security program including 
issues such as risk assessment; risk management and control decisions; third -party 
service provider arrangements; results of testing, cybersecurity events, or violations; 
management’s response to cybersecurity events or violatio ns; and recommendations for 
changes in the licensee’s information security program.  
b.  If a licensee’s executive management delegates any of its responsibilities under this section 
the executive management shall oversee the delegate’s development, impleme ntation, and"
29,,"Trayce Hockstad   
MCLS § 18.230  
This document is current through Act 35 of the 2024 Regular Legislative Session and E.R.O. 2024 -1 
 
Michigan Compiled Laws Service   >  Chapter 18 Department of Management And Budget (§§ 18.1 — 18.1759)   
>  Act 132 of 2017 (§§ 18.221 — 18.230)  
 
§ 18.230. Chief information officer; duties; operation guidelines; contracts with 
clients; training; compensation for travel and expenses; fee schedule; disclosure of 
information.   
 
Sec. 10.  
(1)  After consultation with the advisory board, the chief information officer shall do all of the 
following:  
(a)  Approve the set of tools that t he Michigan cyber civilian corps may use in response to a 
cybersecurity incident.  
(b)  Determine the standards of expertise necessary for an individual to become a member of 
the Michigan cyber civilian corps.  
(c)  Establish and maintain a formal process to  track volunteer and advisor trainings and 
compliance with standards as determined by the department.  
(2)  After consultation with the advisory board, the department shall publish guidelines for the 
operation of the Michigan cyber civilian corps program. A t a minimum, the published guidelines 
must include the following:  
(a)  An explanation of the standard the department will use to determine whether an individual 
may serve as a Michigan cyber civilian corps volunteer and an explanation of the process by 
which an individual may become a Michigan cyber civilian corps volunteer.  
(b)  An explanation of the requirements the department will impose for a client to receive the 
assistance of the Michigan cyber civilian corps and an explanation of the process by which  a 
client may request and receive the assistance of the Michigan cyber civilian corps.  
(c)  An explanation of the process by which the Michigan cyber civilian corps will select and 
prioritize which prospective clients should receive assistance.  
(3)  The de partment may enter into contracts with clients as a condition to providing assistance 
through the Michigan cyber civilian corps.  
(4)  The department may provide appropriate training to individuals who wish to participate in the 
Michigan cyber civilian corp s and to existing Michigan cyber civilian corps volunteers and 
advisors."
30,,"Page 3 of 4 
MCLS § 500.555  
 Trayce Hockstad   (x)  Including audit trails within the information security program designed to detect and 
respond to cybersecurity events and designed to reconstruct material financial transactions 
sufficient to support normal operations and obligations of the licensee.  
(xi)  Implementing measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage or other 
catastrophes or technological failures.  
(xii)  Developing, implementing, and maintaini ng procedures for the secure disposal of 
nonpublic information in any format.  
(c)  Include cybersecurity risks in the licensee’s enterprise risk management process.  
(d)  Stay informed regarding emerging threats or vulnerabilities and utilize reasonable security 
measures when sharing information relative to the character of the sharing and the type of 
information shared.  
(e)  Provide its personnel with cybersecurity awareness training that is updated as necessary to 
reflect risks identified by the license e in the risk assessment.  
(5)  If a licensee has a board of directors, the board or an appropriate committee of the board shall, 
at a minimum, do all of the following:  
(a)  Require the licensee’s executive management or its delegates to develop, implement,  and 
maintain the licensee’s information security program.  
(b)  Require the licensee’s executive management or its delegates to report in writing, at least 
annually, all of the following information:  
(i)  The overall status of the information security prog ram and the licensee’s compliance 
with this chapter.  
(ii)  Material matters related to the information security program, addressing issues such as 
risk assessment, risk management and control decisions, results of testing, cybersecurity 
events or violation s, and management’s responses to the material matters described in this 
subparagraph, and recommendations for changes in the information security program.  
(iii)  If executive management delegates any of its responsibilities under this section, it 
shall ove rsee the development, implementation, and maintenance of the licensee’s 
information security program prepared by a delegate and shall receive a report from the 
delegate complying with the requirements of the report to the board of directors.  
(6)  A license e shall exercise due diligence in selecting its third -party service provider. A licensee 
shall require a third -party service provider to implement appropriate administrative, technical, and 
physical measures to protect and secure the information systems an d nonpublic information that 
are accessible to, or held by, the third -party service provider.  
(7)  A licensee shall monitor, evaluate, and adjust, as appropriate, the information security 
program consistent with any relevant changes in technology, the sens itivity of its nonpublic 
information, internal or external threats to information, and the licensee’s own changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements, and changes to information s ystems."
31,,"Trayce Hockstad   
MCLS § 15.232  
This document is current through Act 35 of the 2024 Regular Legislative Session and E.R.O. 2024 -1 
 
Michigan Compiled Laws Service   >  Chapter 15 Public Officers And Employees (§§ 15.1 — 15.715)   >  Act 442 
of 1976 (§§ 15.231 — 15.246)  
 
§ 15.232. Definitions.   
 
Sec. 2.  
As used in this act:  
(a)  “Cybersecurity  assessment” means an investigation undertaken by a person, governmental 
body, or other entity to identify vulnerabilities in cybersecurity plans.  
(b)  “Cybersecurity incident” includes, but is not limited to, a computer network intrusion or 
attempted intr usion; a breach of primary computer network controls; unauthorized access to 
programs, data, or information contained in a computer system; or actions by a third party that 
materially affect component performance or, because of impact to component systems,  prevent 
normal computer system activities.  
(c)  “Cybersecurity  plan” includes, but is not limited to, information about a person’s 
information systems, network security, encryption, network mapping, access control, 
passwords, authentication practices, computer hardware or software, or response to 
cybersecurity incide nts. 
(d)  “Cybersecurity vulnerability” means a deficiency within computer hardware or software, 
or within a computer network or information system, that could be exploited by unauthorized 
parties for use against an individual computer user or a computer n etwork or information 
system.  
(e)  “Field name” means the label or identification of an element of a computer database that 
contains a specific item of information, and includes but is not limited to a subject heading 
such as a column header, data dictiona ry, or record layout.  
(f)  “FOIA coordinator” means either of the following:  
(i)  An individual who is a public body.  
(ii)  An individual designated by a public body in accordance with section 6 to accept and 
process requests for public records under this act. 
(g)  “Person” means an individual, corporation, limited liability company, partnership, firm, 
organization, association, governmental entity, or other legal entity. Person does not include an 
individual serving a sentence of imprisonment in a state or  county correctional facility in this 
state or any other state, or in a federal correctional facility.  
(h)  “Public body” means any of the following:"
32,,"Page 2 of 4 
MCLS § 500.555  
 Trayce Hockstad   (d)  Assess the sufficiency of policies, procedures, information systems, and other safeguards 
in place to manage these threats, including consideration of threats in each relevant area of the 
licensee’s operations, including all of the following:  
(i)  Employee training and management.  
(ii)  Information systems, including network and software design, as well as information 
classification, governance, processing, storage, transmission, and disposal.  
(iii)  Detecting, preventing, and responding to attacks, intrusions, or other systems failures.  
(e)  Implement information safeguards to manage the threats identified in its ongoing 
assessment, and, no less than annually, assess the effectiveness of the s afeguards’ key controls, 
systems, and procedures.  
(4)  Based on its risk assessment, a licensee shall do all of the following:  
(a)  Design its information security program to mitigate the identified risks, commensurate 
with the size and complexity of the l icensee, the nature and scope of the licensee’s activities, 
including its use of third -party service providers, and the sensitivity of the nonpublic 
information used by the licensee or in the licensee’s possession, custody, or control.  
(b)  Determine which  of the following security measures are appropriate and implement those 
appropriate security measures:  
(i)  Placing access controls on information systems, including controls to authenticate and 
permit access only to authorized individuals to protect again st the unauthorized acquisition 
of nonpublic information.  
(ii)  Identifying and managing the data, personnel, devices, systems, and facilities that 
enable the organization to achieve business purposes in accordance with their relative 
importance to business objectives and the organization’s risk strategy.  
(iii)  Restricting physical access to nonpublic information to authorized individuals only.  
(iv)  Protecting by encryption or other appropriate means all nonpublic information while 
being transmitte d over an external network and all nonpublic information stored on a 
laptop computer or other portable computing or storage device or media.  
(v)  Adopting secure development practices for in -house developed applications utilized by 
the licensee.  
(vi)  Addi ng procedures for evaluating, assessing, or testing the security of externally 
developed applications used by the licensee.  
(vii)  Modifying the information system in accordance with the licensee’s information 
security program.  
(viii)  Using effective cont rols, which may include multi -factor authentication procedures 
for employees accessing nonpublic information.  
(ix)  Regularly testing and monitoring systems and procedures to detect actual and 
attempted attacks on, or intrusions into, information systems."
33,,"Trayce Hockstad   
MCLS § 18.222  
This document is current through Act 35 of the 2024 Regular Legislative Session and E.R.O. 2024 -1 
 
Michigan Compiled Laws Service   >  Chapter 18 Department of Management And Budget (§§ 18.1 — 18.1759)   
>  Act 132 of 2017 (§§ 18.221 — 18.230)  
 
§ 18.222. Definitions.   
 
Sec. 2.  
As used in this act:  
(a)  “Advisory board” means the Michigan cyber civilian corps advisory board created under 
section 9.  
(b)  “Chief information officer” means the individual within the department designated by the 
governor as the chief information officer for this state.  
(c)  “Client” means a municipal, educational, nonprofit, or critical infrastructure organization 
that has requested and is using the rapid response assistance of the Michigan cyber civilian 
corps under the direction of the department.  
(d)  “Critical infrastructure” means system s and assets, whether physical or virtual, so vital to 
the United States or this state that the incapacity or destruction of that system or asset would 
have a debilitating impact on security, economic security, public health or safety, or any 
combination o f these as determined by the department.  
(e)  “Cybersecurity incident” means an event occurring on or conducted through a computer 
network that actually or imminently jeopardizes the integrity, confidentiality, or availability of 
computers, information or communications systems or networks, physical or virtual 
infrastructure controlled by computers or information systems, or information resident on any 
of these. Cybersecurity incident includes, but is not limited to, the existence of a vulnerability 
in an i nformation system, system security procedures, internal controls, or implementation that 
is subject to exploitation.  
(f)  “Department” means the department of technology, management, and budget.  
(g)  “Michigan cyber civilian corps advisor” or “advisor” mea ns an individual who has entered 
into a volunteer agreement with the department to serve as a nondeployable advisor in the 
Michigan cyber civilian corps.  
(h)  “Michigan cyber civilian corps” means the program established by this act under which 
civilian vo lunteers who have expertise in addressing cybersecurity incidents may volunteer at 
the invitation of the department to provide rapid response assistance to a municipal, 
educational, nonprofit, or critical infrastructure organization in need of expert assis tance 
during a cybersecurity incident."
34,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 480.900  
   (b)  Minimiz e the disruptive effects of such  incidents on the delivery of essential services 
to the people of this  State and on the essential functions of government that ensure the  
protection of the health, safety and welfare of the people of this  State; and  
(c)  Ensure the uninterrupted and continuous  delivery of essential services to the people of 
this State and the  uninterrupted and continuous operations of the essential functions  of 
government that ensure the protection of the health, safety and  welfare of  the people of 
this State.  
7.  Protecting and securing the statewide  cyberinfrastructure depends on collaboration and 
cooperation, including  the voluntary sharing of information and analysis regarding 
cybersecurity  threats, among local, state and federa l agencies and across a broad  spectrum of 
the public and private sectors.  
8.  Institutions of higher education play  a critical role in protecting and securing statewide 
cyberinfrastructure  by developing programs that support a skilled workforce, promote  
innovation  and contribute to a more secure statewide cyberinfrastructure.  
9.  It is therefore in the public interest  that the Legislature enact provisions to enable the State 
to prepare  for and mitigate risks to, and otherwise protect, information syst ems  and statewide 
cyberinfrastructure.  
History   
 
2017, ch. 307, § 2, p. 1632, effective July 1, 2017.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
35,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 480.930  
   4.  A private entity may, in its discretion, make use of the information set forth in the statewide 
strategic plan.  
5.  Each agency of the State Government that has adopted a cybersecurity policy shall test the 
adherence of its employees to that policy on a periodic basis. Such an agency shall submit the 
results of the testing to the Office annually for consideration in the update of the statewide 
strategic plan.  
History   
 
2017, ch. 307, § 13, p. 1635, effective July 1, 2017; 2019, ch. 392, § 12, p. 2474, ef fective June 5, 2019.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
36,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 223.085  
   (c)  Information technology workforce for the State;  
(d)  Budgeting an d planning for information technology for the State;  
(e)  Data storage and integrity;  
(f)  Investment management for information technology;  
(g)  Information technology security, cyber security and privacy; and  
(h)  Any other duties or responsibilities pre scribed by statute or regulation.  
4.  The Governor shall appoint a Chief Innovation Officer of the State who is responsible for:  
(a)  Providing overall leadership and guidance relating to employee acquisition, career 
development, succession planning, reten tion, professional development and training, 
leadership development, compensation and benefits;  
(b)  Developing human resource plans and strategies prospectively by at least 10 years;  
(c)  Reviewing and monitoring the efficiency of the State Government and  providing 
recommendations on how to reduce costs, improve the delivery of services and ensure the cost -
effectiveness of all state governmental programs;  
(d)  Evaluating, overseeing and administering the competitiveness, appropriateness and 
effectiveness of the wages, salaries, benefits and work environment of public employees;  
(e)  Evaluating, overseeing and administering the training and readiness programs for public 
employees; and  
(f)  Developing comprehensive and strategic recruitment and retention pla ns to meet the 
human resource needs of the State.  
History   
 
1967, p. 1488; 1971, p. 1423; 1981, p. 1271; 1997, ch. 203, § 50(2), p. 616; 1999, ch. 603, § 1, p. 3278; 
2001, ch. 453, § 1, p. 2284; 2009, ch. 467, § 1, p. 2651; 2011, ch. 479, § 1, p. 2935; 20 11, ch. 507, § 1, p. 
3427; 2015, ch. 375, § 4, p. 2122, effective July 1, 2015; 2017, ch. 595, § 21.5, p. 4331, effective July 1, 
2017; 2021, ch. 422, § 1, p. 2739, effective July 1, 2021; 2021, ch. 436, § 1, p. 2785, effective July 1, 
2021; 2021, ch. 538,  § 1.3, p. 3650, effective July 1, 2021; 2021, ch. 545, § 16, p. 3705, effective July 1, 
2022; 2023, ch. 532, § 8, effective July 1, 2023.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
37,,"Page 5 of 5 
18 Del. C. § 8604  
   e.  Identification of requirements for the remediation of any identified weaknesses in an 
information system and associated controls.  
f.  Documentation and reporting regarding cybersecurity events and related incident 
response activities.  
g.  As necessary, the evaluation and revision of the incident response plan following a 
cybersecurity event.  
(i) Annual certification to the Commissioner of domiciliary state. —   An insurer do miciled in 
this State shall do all of the following:  
(1)  Submit annually to the Commissioner a written statement by February 15, certifying that 
the insurer is in compliance with the requirements under in this section.  
(2)  Maintain for the Department’s examination all records, schedules, and data supporting a 
certificate under this subsection for a period of 5 years.  
(3)  To the extent an insurer has identified an area, system, or process that requires material 
improvement, updating, or redesign, documen t the identification and the remedial effort 
planned and underway to address the identified area, system, or process. Documentation under 
this paragraph (i)(3) must be available for the Commissioner’s inspection.  
History   
 
82 Del. Laws, c. 176, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
38,,"Page 1 of 2 
29 Del. C. § 9030C  
    
29 Del. C. § 9030C  
This document is current through 84 Del. Laws, c. 254.  
 
Delaware Code Annotated   >  Title 29 State Government (Pts. I — XI)  >  Part VIII Departments of Government 
(Chs. 79 — 90D)   >  Chapter 90C Department of Technology and Information (Subchs. I — III)  >  Subchapter 
III Cyber Security (§ 9030C)  
 
§ 9030C. Delaware Cyber Security Advisory Council   
 
(a)  There is hereby established a Delaware Cyber Security Advisory Council hereinafter referred 
to as the “DCSAC.” The DCSAC shall consist of 17 members to include the following:  
(1)  State Chief Information Officer, who shall serve as chair;  
(2)  State Chief Security Officer;  
(3)  Secretary of the Delaware Department of Safety and Homeland Security;  
(4)  Director of the Delaware Emergency Management Agency;  
(5)  Adjutant General of the Delaware National Guard;  
(6)  President of the League of Local Governments;  
(7)  President of the Delaware State Chamber of Commerce;  
(8)  President of the Delaware Association of School Administrators;  
(9)  Director of Consumer Protection of the Department of Justice;  
(10)  Chief Justice of the Supreme Court;  
(11)  President of the Delaware Healthcare Association;  
(12)  Four private sector representatives appointed by the Governor; and  
(13)  Two representatives of Higher Education appointed by the Governor.  
(b)  Members serving by virtue of position may appoint a des ignee to serve.  
(c)  Members appointed by the Governor shall serve at the pleasure of the Governor.  
(d)  The duties of the DCSAC are to do all of the following:  
(1)  Facilitate cross -industry collaboration to share best practices and mitigate cyber securit y 
risks related to critical infrastructure and protected systems;  
(2)  Develop recommendations for improving the overall cyber security posture across all 
sectors in Delaware;"
39,,"Page 2 of 4 
18 Del. C. § 8606  
   (2)  A licensee shall provide as much of the following information as possible:  
a.  Date of the cybersecurity event.  
b.  Description of how the information was exposed, lost, stolen, or breached, including the 
specific role and responsibility of a third -party  service provider, if any.  
c.  How the cybersecurity event was discovered.  
d.  Whether any lost, stolen, or breached information has been recovered and, if so, how it 
was lost, stolen, or breached.  
e.  The identity of the source of the cybersecurity event.  
f.  Whether the licensee has filed a police report or notified a regulatory, government, or 
law-enforcement agency and, if so, when the notification was provided.  
g.  Description of the specific types of information acquired without authorization. For the  
purposes of this paragraph (b)(2)g., “specific types of information” means particular data 
elements, including medical information, financial information, or information allowing 
identification of a consumer.  
h.  The period during which the cybersecurity event compromised the information system.  
i.  The number of total consumers in this State who are affected by the cybersecurity event. 
The licensee shall provide the best estimate in the initial report to the Commissioner and 
update the estimate with each subsequent report to the Commissioner under this section.  
j.  The results of an internal review identifying a lapse in either automated controls or 
internal procedures, or confirming that the automated controls or internal procedures were 
followed.  
k.  Description of efforts being undertaken to remediate the situation which permitted the 
cybersecurity event to occur.  
 l.   A copy of the licensee’s privacy policy and a statement outlining the steps the licensee 
will take to investigate and notify a consumer affected by a cybersecurity event.  
m.  The name of a contact person who is both familiar with the cybersecurity event and 
authorized to act for the licensee.  
(c) Notification to consumers. —   If a licensee determines that a cybersecurity event that has a 
reasonable likelihood of materially harming a consumer has occurred and the event is 1 for which 
the licensee is required under subsection (a) of this section to notify the Commissioner, the 
licensee shall provide notice of the event to each affected consu mer and provide a copy of the 
notice to the Commissioner.  
(1)  A licensee must provide notice under this subsection (c) of this section without 
unreasonable delay but no later than 60 days after determining that a cybersecurity event 
occurred, unless any o f the following apply:  
a.  Federal law requires a shorter time period.  
b.  A law -enforcement agency determines that the notice will impede a criminal 
investigation and the law -enforcement agency has requested that the licensee delay notice."
40,,"Page 2 of 2 
29 Del. C. § 9030C  
   (3)  Develop recommendations for increasing information sharing between all sect ors in 
Delaware;  
(4)  Recommend resources and possible methods to accomplish the recommendations 
identified in paragraph (d)(3) of this section;  
(5)  Provide recommendations to the Office of the Governor regarding the interoperability of 
equipment, technol ogies, and software infrastructure related to the cyberattacks and 
cybersecurity;  
(6)  Identify and participate in appropriate federal, multistate, or private sector programs and 
efforts that support or complement its cybersecurity mission;  
(7)  Liaise with the National Cybersecurity and Communications Integration Center within the 
United States Department of Homeland Security, other state and federal agencies, and other 
public and private sector entities on issues relating to cybersecurity.  
(e)  The DCSAC may establish a subcommittee.  
(1)  The purpose and scope of the subcommittee will be the exchange of information about 
cybersecurity vulnerabilities and response plans with entities who do not wish to be publicly 
identified.  
(2)  The Chair of th e DCSAC will chair the subcommittee.  
(3)  The subcommittee will include at least 3 members of the DCSAC.  
(4)  The subcommittee will provide updates to the DCSAC as determined by DCSAC.  
(5)  The records of the subcommittee, including its summary information , findings, and 
recommendations, are not public records or subject to public inspection, except if shared with 
DCSAC.  
(6)  This subcommittee is not a public body subject to Chapter 100 of this title.  
(f)  The Delaware Department of Technology and Informati on shall provide staff and fiscal 
support to the DCSAC as part of the Department’s ongoing responsibility.  
History   
 
81 Del. Laws, c. 373, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
41,,"Page 3 of 5 
18 Del. C. § 8604  
   2.  Procedures for evaluating, assessing, or testing the security of an application that a 
licensee uses and was developed externally.  
f.  Modify the information system in accordance with the licensee’s informa tion security 
program.  
g.  Utilize effective controls, which may include multi -factor authentication procedures for 
employees or authorized individuals accessing nonpublic information.  
h.  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions, into an information system.  
i.  Include audit controls within the information security program designed to do both of 
the following:  
1.  Detect and respond to a cybersecurity event.  
2.  Reconstruct material financial transactions sufficient to support the licensee’s 
normal operations and obligations.  
j.  Implement measures to protect against the destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage, other 
catastrophes, or technological failures.  
k.  Develop, implement, and maintain procedures for the secure disposal of nonpublic 
information in any format.  
(3)  Include cybersecurity risks in the licensee’s enterprise risk management process.  
(4)  Stay informed regarding emerging threats or vulnerabilities and utilize reasonable security 
measures when sharing information relative to the character of the sharing and the type of 
information shared.  
(5)  Provide the licensee’s personnel with cybersecurity awareness training that is updated as 
necessary to reflect risks that the licensee identified in the licensee’s risk assessment under this 
section.  
(e) Oversight by board of directors. —   If a licensee has a board of directors, the board or an 
appropriate  committee of the board shall, at a minimum, do all of the following:  
(1)  Require the licensee’s executive management or its delegates to develop, implement, and 
maintain the licensee’s information security program.  
(2)  Require the licensee’s executive management or its delegates to report in writing at least 
annually all of the following information:  
a.  The overall status of the information security program and the licensee’s compliance 
with this chapter.  
b.  Material matters related to the information  security program, including addressing 
issues such as the following:  
1.  Risk assessment, risk management, and control decisions.  
2.  Third -party service provider arrangements.  
3.  Results of testing."
42,,"Page 2 of 4 
RSA 420 -P:4 
   (1)  Employe e training and management;  
(2)  Information systems, including network and software design, as well as information 
classification, governance, processing, storage, transmission, and disposal; and  
(3)  Detecting, preventing, and responding to attacks, intru sions, or other systems failures.  
(e)  Implement information safeguards to manage the threats identified in its ongoing 
assessment, and no less than annually, assess the effectiveness of the safeguards’ key controls, 
systems, and procedures.  
IV.  Based on its risk assessment and to manage its risk, the licensee shall:  
(a)  Design its program to mitigate the identified risks, commensurate with the size and 
complexity of the licensee, the nature and scope of the licensee’s activities, including its use of 
third-party service providers, and the sensitivity of the nonpublic information used by the 
licensee or in the licensee’s possession, custody, or control.  
(b)  Determine which security measures listed below are appropriate and implement such 
security measures : 
(1)  Place access controls on information systems, including controls to authenticate and 
permit access only to authorized individuals to protect against the unauthorized acquisition 
of nonpublic information.  
(2)  Identify and manage the data, personnel,  devices, systems, and facilities that enable the 
organization to achieve business purposes in accordance with their relative importance to 
business objectives and the organization’s risk strategy.  
(3)  Restrict physical access to nonpublic information to authorized individuals only.  
(4)  Protect by encryption or other appropriate means, all nonpublic information while 
being transmitted over an external network and all nonpublic information stored on a 
laptop computer or other portable computing or storage device or media.  
(5)  Adopt secure development practices for in -house developed applications utilized by 
the licensee.  
(6)  Modify the information system in accordance with the licensee’s information security 
program.  
(7)  Utilize effective controls, which  may include multi -factor authentication procedures 
for any individual accessing nonpublic information.  
(8)  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions into, information systems.  
(9)  Include audit trails within the information security program designed to detect and 
respond to cybersecurity events and designed to reconstruct material financial transactions 
sufficient to support normal operations and obligations of the licensee.  
(10)  Implement  measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage or other 
catastrophes or technological failures."
43,,"Page 4 of 5 
Tenn. Code Ann. § 56 -2-1004 
   administrative, technical, and physical measures to protect and secure the information systems 
and nonpublic information accessible to, or held by, the third -party service provider;  
(7)  The licensee shal l monitor, evaluate, and adjust, as appropriate, its information security 
program, consistent with relevant changes in technology, the sensitivity of its nonpublic 
information, internal or external threats to its information, and its changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements, and changes to information systems;  
(8)   
(A)  As part of a licensee's information security program, a licensee must establish a 
written incident response p lan designed to promptly respond to, and recover from, a 
cybersecurity event that compromises the confidentiality, integrity, or availability of the 
licensee's nonpublic information or information systems or the continuing functionality of 
the licensee's o perations;  
(B)  The incident response plan must address:  
(i)  The licensee's internal process for responding to a cybersecurity event;  
(ii)  The goals of the licensee's incident response plan;  
(iii)  The definition of roles, responsibilities, and levels of decision -making authority 
relating to a cybersecurity event;  
(iv)  External and internal communications and information sharing;  
(v)  The requirements for remediating identified weaknesses in informa tion systems 
and associated controls;  
(vi)  Documentation and reporting regarding cybersecurity events and related incident 
response activities; and  
(vii)  The evaluation and revision, as necessary, of the incident response plan following 
a cybersecurity e vent; and  
(9)   
(A)  Each insurer domiciled in this state shall submit to the commissioner by April 15 of 
each year written certification that the insurer is in compliance with this section. Each 
insurer shall maintain for examination by the department all  records, schedules, and data 
supporting the certification for a period of five (5) years from the date of the corresponding 
certification.  
(B)  If an insurer identifies areas, systems, or processes requiring material improvement, 
updating, or redesign, th en the insurer must document planned and ongoing remedial 
efforts to address those areas, systems, or processes, and the documentation must be made 
available for inspection by the commissioner upon request.  
History    
                                     
Acts 2021, ch. 345, §  1."
44,,"Page 2 of 2 
Tenn. Code Ann. § 49 -6-805 
   (B)  Dissemination of informative materials regarding the early detectio n and identification 
of potentially threatening behaviors and violent acts to teachers, administrators, school 
personnel, parents or guardians and students;  
(C)  Nonviolent conflict resolution training programs;  
(D)  Peer mediation programs and youth court s; 
(E)  Extended day and other school safety programs; and  
(F)  Comprehensive school counseling and mental health programs;  
(7)  Policies and procedures for annual school safety training for all students, teachers, and 
other school personnel. Instruction o n firearm safety required under §  49-6-1016 must be 
credited toward the annual school safety training required by the state -level safety team's 
template for district -wide school safety plans and building -level school safety plans for all 
students, teachers , and other school personnel who receive or provide the instruction;  
(8)  Policies and procedures for the safe evacuation of all students, teachers, other school 
personnel and visitors to the school in the event of a serious violent incident or other 
emerg ency;  
(9)  Policies and procedures relating to LEA and school cyber security preparedness to identify 
cyber security risk, implement mitigation planning, and protect cyber infrastructure against 
cyber attacks and other cyber security threats and incidents.  As used in this subdivision (9), 
“cyber security” means the art of protecting networks, devices, and data from unauthorized 
access or criminal use, and the practice of ensuring the confidentiality, integrity, and 
availability of information; and  
(10)  Policies and procedures to ensure that all individuals providing direct services to students 
or school staff in response to a school crisis have received the appropriate background checks 
in compliance with state law, including §  49-5-413. 
History    
                                     
Acts 2007, ch. 548, §  6; 2010, ch. 1100, §  76; 2012, ch. 575, §  1; 2021, ch. 335, §  1; 2023, ch. 367, §  6; 
2024, ch. 800, §  2.                                  
 
TENNESSEE CODE ANNOTATED  
Copyright © 2024 by The State of Tennessee All rights reserved  
 
 
End of Document"
45,,"Page 2 of 3 
Utah Code Ann. § 63C -27-201 
   (p)  the executive director of the D epartment of Natural Resources shall designate a 
representative with professional experience in information technology or cybersecurity;  
(q)  the highest ranking information technology official, or the official’s designee, from each 
of: 
(i)  the Judicial C ouncil;  
(ii)  the Utah Board of Higher Education;  
(iii)  the State Board of Education; and  
(iv)  the State Tax Commission;  
(r)  the governor shall appoint:  
(i)  one representative from the Utah National Guard; and  
(ii)  one representative from the Governor’s Office of Economic Opportunity;  
(s)  the president of the Senate shall appoint one member of the Senate; and  
(t)  the speaker of the House of Representatives shall appoint one member of the House of 
Representatives.  
(3)   
(a)  The governor’s des ignee shall serve as cochair of the commission.  
(b)  The commissioner of the Department of Public Safety shall serve as cochair of the 
commission.  
(4)   
(a)  The members described in Subsection (2) shall represent urban, rural, and suburban 
population area s. 
(b)  No fewer than half of the members described in Subsection (2) shall have professional 
experience in cybersecurity or in information technology.  
(5)  In addition to the membership described in Subsection (2), the commission shall seek 
information an d advice from state and private entities with expertise in critical infrastructure.  
(6)  As necessary to improve information and protect potential vulnerabilities, the commission 
shall seek information and advice from federal entities including:  
(a)  the Cybersecurity and Infrastructure Security Agency;  
(b)  the Federal Energy Regulatory Commission;  
(c)  the Federal Bureau of Investigation; and  
(d)  the United States Department of Transportation.  
(7)   
(a)  Except as provided in Subsections (7)(b) and (c),  a member is appointed for a term of four 
years.  
(b)  A member shall serve until the member’s successor is appointed and qualified."
