,question,chunks
10,,"Page 4 of 5 
Iowa Code § 507F.4  
 Trayce Hockstad   maintenance of the licensee’s information security program, and shall require the delegate to 
submit an annual written report to executive management that contains the information 
required under paragraph “a”, subparagraph (2). If the licensee  has a board of directors, the 
executive management shall provide a copy of the report to the board.  
6.  A licensee shall monitor, evaluate, and adjust the licensee’s information security program 
consistent with relevant changes in technology, the sensitiv ity of the licensee’s nonpublic 
information, changes to the licensee’s information systems, internal or external threats to the 
licensee’s nonpublic information, and the licensee’s changing business arrangements, including 
but not limited to mergers and ac quisitions, alliances and joint ventures, and outsourcing 
arrangements.  
7.  As part of a licensee’s information security program, a licensee shall establish a written 
incident response plan designed to promptly respond to, and recover from, a cybersecurity  event 
that compromises the confidentiality, integrity, or availability of nonpublic information in the 
licensee’s possession, the licensee’s information systems, or the continuing functionality of any 
aspect of the licensee’s operations. The written incid ent response plan must address all of the 
following:  
a.  The licensee’s internal process for responding to a cybersecurity event.  
b.  The goals of the licensee’s incident response plan.  
c.  The assignment of clear roles, responsibilities, and levels of dec ision -making authority for 
the licensee’s personnel that participate in the incident response plan.  
d.  External communications, internal communications, and information sharing related to a 
cybersecurity event.  
e.  The identification of remediation requir ements for weaknesses identified in information 
systems and associated controls.  
f.  Documentation and reporting regarding cybersecurity events and related incident response 
activities.  
g.  The evaluation and revision of the incident response plan, as appr opriate, following a 
cybersecurity event.  
8.  An insurer domiciled in this state shall annually submit to the commissioner on or before April 
15 a written certification that the insurer is in compliance with this section. Each insurer shall 
maintain all re cords, schedules, documentation, and data supporting the insurer’s certification for 
five years. To the extent an insurer has identified an area, system, or process that requires material 
improvement, updating, or redesign, the insurer shall document the p rocess used to identify the 
area, system, or process, and the remediation that has been implemented, or will be implemented, 
to address the area, system, or process. All records, schedules, documentation, and data described 
in this subsection shall be made  available for inspection by the commissioner, or the 
commissioner’s representative, upon request of the commissioner.  
9.  Licensees shall comply with this section no later than January 1, 2023.  
History"
11,,"Page 2 of 4 
MCLS § 500.555  
 Trayce Hockstad   (d)  Assess the sufficiency of policies, procedures, information systems, and other safeguards 
in place to manage these threats, including consideration of threats in each relevant area of the 
licensee’s operations, including all of the following:  
(i)  Employee training and management.  
(ii)  Information systems, including network and software design, as well as information 
classification, governance, processing, storage, transmission, and disposal.  
(iii)  Detecting, preventing, and responding to attacks, intrusions, or other systems failures.  
(e)  Implement information safeguards to manage the threats identified in its ongoing 
assessment, and, no less than annually, assess the effectiveness of the s afeguards’ key controls, 
systems, and procedures.  
(4)  Based on its risk assessment, a licensee shall do all of the following:  
(a)  Design its information security program to mitigate the identified risks, commensurate 
with the size and complexity of the l icensee, the nature and scope of the licensee’s activities, 
including its use of third -party service providers, and the sensitivity of the nonpublic 
information used by the licensee or in the licensee’s possession, custody, or control.  
(b)  Determine which  of the following security measures are appropriate and implement those 
appropriate security measures:  
(i)  Placing access controls on information systems, including controls to authenticate and 
permit access only to authorized individuals to protect again st the unauthorized acquisition 
of nonpublic information.  
(ii)  Identifying and managing the data, personnel, devices, systems, and facilities that 
enable the organization to achieve business purposes in accordance with their relative 
importance to business objectives and the organization’s risk strategy.  
(iii)  Restricting physical access to nonpublic information to authorized individuals only.  
(iv)  Protecting by encryption or other appropriate means all nonpublic information while 
being transmitte d over an external network and all nonpublic information stored on a 
laptop computer or other portable computing or storage device or media.  
(v)  Adopting secure development practices for in -house developed applications utilized by 
the licensee.  
(vi)  Addi ng procedures for evaluating, assessing, or testing the security of externally 
developed applications used by the licensee.  
(vii)  Modifying the information system in accordance with the licensee’s information 
security program.  
(viii)  Using effective cont rols, which may include multi -factor authentication procedures 
for employees accessing nonpublic information.  
(ix)  Regularly testing and monitoring systems and procedures to detect actual and 
attempted attacks on, or intrusions into, information systems."
12,,"Page 3 of 4 
MCLS § 500.555  
 Trayce Hockstad   (x)  Including audit trails within the information security program designed to detect and 
respond to cybersecurity events and designed to reconstruct material financial transactions 
sufficient to support normal operations and obligations of the licensee.  
(xi)  Implementing measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage or other 
catastrophes or technological failures.  
(xii)  Developing, implementing, and maintaini ng procedures for the secure disposal of 
nonpublic information in any format.  
(c)  Include cybersecurity risks in the licensee’s enterprise risk management process.  
(d)  Stay informed regarding emerging threats or vulnerabilities and utilize reasonable security 
measures when sharing information relative to the character of the sharing and the type of 
information shared.  
(e)  Provide its personnel with cybersecurity awareness training that is updated as necessary to 
reflect risks identified by the license e in the risk assessment.  
(5)  If a licensee has a board of directors, the board or an appropriate committee of the board shall, 
at a minimum, do all of the following:  
(a)  Require the licensee’s executive management or its delegates to develop, implement,  and 
maintain the licensee’s information security program.  
(b)  Require the licensee’s executive management or its delegates to report in writing, at least 
annually, all of the following information:  
(i)  The overall status of the information security prog ram and the licensee’s compliance 
with this chapter.  
(ii)  Material matters related to the information security program, addressing issues such as 
risk assessment, risk management and control decisions, results of testing, cybersecurity 
events or violation s, and management’s responses to the material matters described in this 
subparagraph, and recommendations for changes in the information security program.  
(iii)  If executive management delegates any of its responsibilities under this section, it 
shall ove rsee the development, implementation, and maintenance of the licensee’s 
information security program prepared by a delegate and shall receive a report from the 
delegate complying with the requirements of the report to the board of directors.  
(6)  A license e shall exercise due diligence in selecting its third -party service provider. A licensee 
shall require a third -party service provider to implement appropriate administrative, technical, and 
physical measures to protect and secure the information systems an d nonpublic information that 
are accessible to, or held by, the third -party service provider.  
(7)  A licensee shall monitor, evaluate, and adjust, as appropriate, the information security 
program consistent with any relevant changes in technology, the sens itivity of its nonpublic 
information, internal or external threats to information, and the licensee’s own changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements, and changes to information s ystems."
13,,"Page 3 of 5 
18 Del. C. § 8604  
   2.  Procedures for evaluating, assessing, or testing the security of an application that a 
licensee uses and was developed externally.  
f.  Modify the information system in accordance with the licensee’s informa tion security 
program.  
g.  Utilize effective controls, which may include multi -factor authentication procedures for 
employees or authorized individuals accessing nonpublic information.  
h.  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions, into an information system.  
i.  Include audit controls within the information security program designed to do both of 
the following:  
1.  Detect and respond to a cybersecurity event.  
2.  Reconstruct material financial transactions sufficient to support the licensee’s 
normal operations and obligations.  
j.  Implement measures to protect against the destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage, other 
catastrophes, or technological failures.  
k.  Develop, implement, and maintain procedures for the secure disposal of nonpublic 
information in any format.  
(3)  Include cybersecurity risks in the licensee’s enterprise risk management process.  
(4)  Stay informed regarding emerging threats or vulnerabilities and utilize reasonable security 
measures when sharing information relative to the character of the sharing and the type of 
information shared.  
(5)  Provide the licensee’s personnel with cybersecurity awareness training that is updated as 
necessary to reflect risks that the licensee identified in the licensee’s risk assessment under this 
section.  
(e) Oversight by board of directors. —   If a licensee has a board of directors, the board or an 
appropriate  committee of the board shall, at a minimum, do all of the following:  
(1)  Require the licensee’s executive management or its delegates to develop, implement, and 
maintain the licensee’s information security program.  
(2)  Require the licensee’s executive management or its delegates to report in writing at least 
annually all of the following information:  
a.  The overall status of the information security program and the licensee’s compliance 
with this chapter.  
b.  Material matters related to the information  security program, including addressing 
issues such as the following:  
1.  Risk assessment, risk management, and control decisions.  
2.  Third -party service provider arrangements.  
3.  Results of testing."
14,,"Page 2 of 5 
18 Del. C. § 8604  
   (3)  Assess the likelihood an d potential damage of a threat identified under paragraph (c)(2) of 
this section, taking into consideration the sensitivity of the nonpublic information.  
(4)  Assess the sufficiency of policies, procedures, information systems, and other safeguards 
in plac e to manage a threat identified under paragraph (c)(2) of this section, including 
consideration of threats in each relevant area of the licensee’s operations, including all of the 
following:  
a.  Employee training and management.  
b.  An information system, including network and software design and information 
classification, governance, processing, storage, transmission, and disposal.  
c.  Detecting, preventing, and responding to an attack, intrusion, or other system failure.  
(5)  Implement information safegu ards to manage the threats identified in the licensee’s 
ongoing assessment under paragraph (c)(2) of this section and, at least annually, assess the 
effectiveness of the safeguards’ key controls, systems, and procedures.  
(d) Risk management. —   Based on a  licensee’s risk assessment, the licensee shall do all of the 
following:  
(1)  Design an information security program to mitigate the identified risks, commensurate 
with all of the following:  
a.  The licensee’s size and complexity.  
b.  The nature and scope of the licensee’s activities, including the licensee’s use of a third -
party service provider.  
c.  The sensitivity of the nonpublic information that the licensee uses or has in the 
licensee’s possession, custody, or control.  
(2)  Determine if a security mea sure listed in paragraphs (d)(2)a. through k. of this section is 
appropriate and implement each appropriate security measure.  
a.  Place an access control on an information system, including a control to authenticate 
and permit access only to an authorized individual to protect against the unauthorized 
acquisition of nonpublic information.  
b.  Identify and manage the data, personnel, devices, systems, and facilities that enable the 
organization to achieve business purposes in accordance with their relative i mportance to 
business objectives and the organization’s risk strategy.  
c.  Restrict physical access to nonpublic information to authorized individuals only.  
d.  Protect by encryption or other appropriate means all nonpublic information while the 
nonpublic information is transmitted over an external network and all nonpublic 
information stored on a laptop computer or other portable computing or storage device or 
media.  
e.  Adopt both of the following:  
1.  Secure development practices for an application that  a licensee uses and was 
developed in -house."
15,,"Page 5 of 5 
18 Del. C. § 8604  
   e.  Identification of requirements for the remediation of any identified weaknesses in an 
information system and associated controls.  
f.  Documentation and reporting regarding cybersecurity events and related incident 
response activities.  
g.  As necessary, the evaluation and revision of the incident response plan following a 
cybersecurity event.  
(i) Annual certification to the Commissioner of domiciliary state. —   An insurer do miciled in 
this State shall do all of the following:  
(1)  Submit annually to the Commissioner a written statement by February 15, certifying that 
the insurer is in compliance with the requirements under in this section.  
(2)  Maintain for the Department’s examination all records, schedules, and data supporting a 
certificate under this subsection for a period of 5 years.  
(3)  To the extent an insurer has identified an area, system, or process that requires material 
improvement, updating, or redesign, documen t the identification and the remedial effort 
planned and underway to address the identified area, system, or process. Documentation under 
this paragraph (i)(3) must be available for the Commissioner’s inspection.  
History   
 
82 Del. Laws, c. 176, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
16,,"Page 2 of 4 
RSA 420 -P:4 
   (1)  Employe e training and management;  
(2)  Information systems, including network and software design, as well as information 
classification, governance, processing, storage, transmission, and disposal; and  
(3)  Detecting, preventing, and responding to attacks, intru sions, or other systems failures.  
(e)  Implement information safeguards to manage the threats identified in its ongoing 
assessment, and no less than annually, assess the effectiveness of the safeguards’ key controls, 
systems, and procedures.  
IV.  Based on its risk assessment and to manage its risk, the licensee shall:  
(a)  Design its program to mitigate the identified risks, commensurate with the size and 
complexity of the licensee, the nature and scope of the licensee’s activities, including its use of 
third-party service providers, and the sensitivity of the nonpublic information used by the 
licensee or in the licensee’s possession, custody, or control.  
(b)  Determine which security measures listed below are appropriate and implement such 
security measures : 
(1)  Place access controls on information systems, including controls to authenticate and 
permit access only to authorized individuals to protect against the unauthorized acquisition 
of nonpublic information.  
(2)  Identify and manage the data, personnel,  devices, systems, and facilities that enable the 
organization to achieve business purposes in accordance with their relative importance to 
business objectives and the organization’s risk strategy.  
(3)  Restrict physical access to nonpublic information to authorized individuals only.  
(4)  Protect by encryption or other appropriate means, all nonpublic information while 
being transmitted over an external network and all nonpublic information stored on a 
laptop computer or other portable computing or storage device or media.  
(5)  Adopt secure development practices for in -house developed applications utilized by 
the licensee.  
(6)  Modify the information system in accordance with the licensee’s information security 
program.  
(7)  Utilize effective controls, which  may include multi -factor authentication procedures 
for any individual accessing nonpublic information.  
(8)  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions into, information systems.  
(9)  Include audit trails within the information security program designed to detect and 
respond to cybersecurity events and designed to reconstruct material financial transactions 
sufficient to support normal operations and obligations of the licensee.  
(10)  Implement  measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage or other 
catastrophes or technological failures."
17,,"Page 2 of 2 
RSA 383 -C:4-401 
   (n)  The quality and results of prior financial audits and any fiduciary compliance audits, and 
the results of prior examinations;  
(o)  The adequacy of the trust company’s operating systems, such as the trust company’s 
information technology systems, the trust company’s cybersecurity systems, and the trust 
company’s disaster protection and recovery systems;  
(p)  The trust company’s past experience complying with applicable laws and its potential for 
compliance with applicabl e laws in the future; and  
(q)  Any other relevant factors under rules that the commissioner may adopt.  
History   
 
2015, 272:16, effective October 1, 2015.  
 
LEXIS™ New Hampshire Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
18,,"Page 3 of 4 
KRS § 292.336  
 Trayce Hockstad   iii.  Other disruptions or cessations of business activities;  
c.  Office relocation in the event of temporary or permanent loss of a principal place of 
business; and  
d.  Assignment of duties to qualified responsible persons in the event of the death or 
unavailability of key personnel; and  
3.  Otherwise minimize service di sruptions and client harm that could result from a sudden 
significant business interruption.  
(c)  The investment adviser shall, at least annually, review the plan, and the review shall be 
documented and maintained for three (3) years.  
(6)   
(a)  Every investment adviser that is registered or required to be registered shall establish and 
implement written physical security and cybersecurity policies and procedures designed to 
ensure the confidentiality, integrity, and availability of physical and e lectronic records and 
information.  
(b)  The policies and procedures shall:  
1.  Be tailored to the investment adviser’s business model, taking into account the size of 
the firm, types of services provided, and the number of locations;  
2.  At a minimum:  
a.  Protect against reasonably anticipated threats or hazards to the security or integrity 
of client records and information;  
b.  Ensure that the investment adviser safeguards confidential client records and 
information; and  
c.  Protect any records and informa tion for which the release could result in harm or 
inconvenience to any client; and  
3.  Cover at least the following five (5) functions:  
a.  Identification -development of organizational understanding to manage information 
security risk to systems, assets, data, and capabilities;  
b.  Protection -development and implementation of appropriate safeguards to ensure 
delivery of critical infrastructure services;  
c.  Detection -development and implementation of appropriate activities to identify the 
occurrence of an information security event;  
d.  Response -development and implementation of appropriate activities to take action 
regarding a detected information security event; and  
e.  Recovery -development and implementation of appropriate activities to maintain 
plans fo r resilience and to restore any capabilities or services that were impaired due to 
an information security event.  
(c)"
19,,"Page 4 of 6 
KRS § 304.3 -756 
 Trayce Hockstad   (5)   
(a)  A licensee’s executive management or its delegates shall , at a minimum:  
1.  Develop, implement, and maintain the licensee’s information security program; and  
2.  If the licensee has a board of directors or other appropriate committee, report at least 
annually, in writing, to the board or committee the following  information:  
a.  The overall status of the information security program and the licensee’s compliance 
with KRS 304.3 -750 to 304.3 -768; and  
b.  Material matters related to the information security program, addressing issues 
including risk assessment, risk management and control decisions, third -party service 
provider arrangements, results of testing, cybersecurity events or violations and 
management’s response to the events or violations, and recommendations for changes 
in the information security program.  
(b)  If a licensee’s executive management delegates any of its responsibilities under this 
subsection, executive management shall:  
1.  Oversee the development, implementation, and maintenance of the licensee’s 
information security program prepared by the d elegate or delegates; and  
2.  Receive a report from the delegate or delegates that complies with the requirements of 
paragraph (a)2. of this subsection.  
(6)  Each licensee that uses a third -party service provider shall:  
(a)  Exercise due diligence in selec ting the third -party service provider; and  
(b)  Require the third -party service provider to implement appropriate administrative, 
technical, and physical measures to protect and secure the information systems and nonpublic 
information that are accessible t o, or held by, the third -party service provider.  
(7)  Each licensee shall monitor, evaluate, and adjust, as appropriate, the information security 
program consistent with:  
(a)  Any relevant changes in technology;  
(b)  The sensitivity of its nonpublic inform ation;  
(c)  Internal or external threats to information; and  
(d)  The licensee’s own changing business arrangements, including mergers and acquisitions, 
alliances and joint ventures, outsourcing arrangements, and changes to information systems.  
(8)   
(a)  As part of its information security program, each licensee shall establish a written incident 
response plan designed to promptly respond to, and recover from, any cybersecurity event that 
compromises:  
1.  The confidentiality, integrity, or availability of nonpublic information in its possession;  
2.  The licensee’s information systems; or  
3.  The continuing functionality of any aspect of the licensee’s business or operations."
20,,"Page 2 of 5 
24-A M.R.S. § 2264  
 Trayce Hockstad   C.  Assess the likelihood and potential damage of the threats described in parag raph B, 
taking into consideration the sensitivity of the nonpublic information;  
D.  Assess the sufficiency of policies, procedures and other safeguards in place to 
manage the threats described in paragraph B, including consideration of threats in each 
relevant area of the licensee’s operations, including:  
(1)  Employee training and management;  
(2)  Information systems, including network and software design, as well as 
information classification, governance, processing, storage, transmission and 
disposal; a nd  
(3)  Detecting, preventing and responding to attacks, intrusions or other system 
failures; and  
E.  At least annually, assess the effectiveness of the key controls, information systems 
and procedures and other safeguards in paragraph D implemented to m anage the threats 
described in paragraph B that are identified in the licensee’s ongoing assessment.  
4. Risk management.  Based on its risk assessment pursuant to subsection 3, a licensee 
shall:  
A.  Design its information security program to mitigate the i dentified risks, 
commensurate with the size and complexity of the licensee, the nature and scope of the 
licensee’s activities, including its use of 3rd -party service providers, and the sensitivity 
of the nonpublic information used by the licensee or in the  licensee’s possession, 
custody or control;  
B.  Consider the following security measures and implement the measures considered 
appropriate:  
(1)  Place access controls on information systems, including controls to 
authenticate and permit access only to authorized individuals to protect against 
the unauthorized acquisition of nonpublic information;  
(2)  Identify and manage the data, personnel, devic es, systems and facilities that 
enable the licensee to achieve its business purposes in accordance with their 
relative importance to business objectives and the licensee’s risk management 
strategy;  
(3)  Restrict access at physical locations containing non public information to 
only authorized individuals;  
(4)  Protect, by encryption or other appropriate means, all nonpublic 
information while it is being transmitted over an external network and all 
nonpublic information stored on a laptop computer or other portable computing 
or storage device or media;  
(5)  Adopt secure development practices for applications developed and used by 
the licensee and procedures for evaluating, assessing or testing the security of 
externally developed applications used by the li censee;"
21,,"Page 3 of 5 
24-A M.R.S. § 2264  
 Trayce Hockstad   (6)  Modify information systems in accordance with the licensee’s information 
security program;  
(7)  Use effective controls, which may include multifactor authentication 
procedures, for individuals accessing nonpublic information;  
(8)  Regularly  test and monitor systems and procedures to detect actual and 
attempted attacks on or intrusions into information systems;  
(9)  Include audit trails within the information security program designed to 
detect and respond to cybersecurity events and to reco nstruct material financial 
transactions sufficient to support normal operations and obligations of the 
licensee;  
(10)  Implement measures to protect against destruction, loss or damage of 
nonpublic information due to environmental hazards, such as fire an d water 
damage, or other catastrophes or technological failures; and  
(11)  Develop, implement and maintain procedures for the secure disposal of 
nonpublic information in any format;  
C.  Include cybersecurity risks in the licensee’s enterprise risk manage ment process;  
D.  Stay informed regarding emerging threats to or vulnerabilities of information 
systems and use reasonable security measures when sharing information relative to the 
character of the sharing and the type of information shared; and  
E.  Provi de its personnel with cybersecurity awareness training that is updated as 
necessary to reflect risks identified by the licensee in its risk assessment.  
5. Oversight by board of directors.  If a licensee has a board of directors, the board or an 
appropriate  committee of the board, at a minimum, shall require the licensee’s executive 
management or the executive management’s delegates to:  
A.  Develop, implement and maintain the licensee’s information security program; and  
B.  Report to the board in writing at least annually the following information:  
(1)  The overall status of the licensee’s information security program and the 
licensee’s compliance with this chapter; and  
(2)  Material matters related to the information security program, addressing 
issues such  as risk assessment, risk management and control decisions, 3rd -
party service provider arrangements, results of testing, cybersecurity events or 
cybersecurity violations and the executive management’s responses to 
cybersecurity events or cybersecurity viol ations, and recommendations for 
changes to the information security program.  
If a licensee’s executive management delegates any of its responsibilities under this 
section, the licensee’s executive management shall oversee each delegate’s efforts 
with resp ect to the development, implementation and maintenance of the licensee’s 
information security program and shall require each delegate to submit a report to 
the board pursuant to paragraph B.  
6. Oversight of 3rd -party service provider arrangements.  A licen see shall:"
22,,"Page 4 of 5 
24-A M.R.S. § 2264  
 Trayce Hockstad   A.  Exercise due diligence in selecting its 3rd -party service providers; and  
B.  Require each 3rd -party service provider to implement appropriate administrative, 
technical and physical safeguards to protect and secure the information systems and  
nonpublic information that are accessible to or held by the 3rd -party service provider.  
7. Program adjustments.  A licensee shall monitor, evaluate and adjust, as appropriate, its 
information security program consistent with any relevant changes in techno logy, the 
sensitivity of the licensee’s nonpublic information, internal or external threats to nonpublic 
information and the licensee’s own changing business arrangements, such as mergers and 
acquisitions, alliances and joint ventures, outsourcing arrangem ents and changes to 
information systems.  
8. Incident response plan.  As part of its information security program, a licensee shall 
establish a written incident response plan designed to promptly respond to and recover 
from any cybersecurity  event that compromises the confidentiality, integrity or availability 
of nonpublic information in its possession; the licensee’s information systems; or the 
continuing functionality of any aspect of the licensee’s business or operations. The incident 
response plan must address the following areas:  
A.  The internal process for responding to a cybersecurity event;  
B.  The goals of the incident response plan;  
C.  The definition of clear roles, responsibilities and levels of decision -making 
authority;  
D.  External and internal communications and information sharing;  
E.  Requirements for the remediation of any identified weaknesses in the licensee’s 
information systems and associated controls;  
F.  Documentation and reporting regarding cybersecurity events and re lated incident 
response activities; and  
G.  The evaluation and revision as necessary of the incident response plan following a 
cybersecurity event.  
9. Annual certification to superintendent.  By April 15th annually, an insurance carrier 
domiciled in this S tate shall submit to the superintendent a written statement certifying that 
the insurance carrier is in compliance with the requirements set forth in this section. An 
insurance carrier shall maintain for examination by the superintendent all records, 
sched ules and data supporting this certification for a period of 5 years. To the extent that an 
insurance carrier has identified areas, systems or processes that require material 
improvement, updating or redesign, the insurance carrier shall document the identi fication 
and the remedial efforts planned and underway to address such areas, systems or processes. 
The documentation required pursuant to this subsection must be available for inspection by 
the superintendent.  
History"
23,,"Page 2 of 4 
Minn. Stat. § 60A.9851  
 Trayce Hockstad   (i)  employee training and management;  
(ii)  information systems, including network and software design, as well as information 
classification, governance, processing, storage, transmission, and disposal; and  
(iii)  detecting, preven ting, and responding to attacks, intrusions, or other systems failures; 
and 
(5)  implement information safeguards to manage the threats identified in its ongoing 
assessment, and no less than annually, assess the effectiveness of the safeguards’ key control s, 
systems, and procedures.  
Subd. 4. Risk management. —  Based on its risk assessment, the licensee shall:  
(1)  design its information security program to mitigate the identified risks, commensurate with 
the size and complexity of the licensee, the nature and scope of the licensee’s activities, 
including its use of third -party service providers, and the sensitivity of the nonpublic 
information used by the licensee or in the licensee’s possession, custody, or control;  
(2)  determine which of the following se curity measures are appropriate and implement any 
appropriate security measures:  
(i)  place access controls on information systems, including controls to authenticate and 
permit access only to authorized individuals, to protect against the unauthorized acq uisition 
of nonpublic information;  
(ii)  identify and manage the data, personnel, devices, systems, and facilities that enable the 
organization to achieve business purposes in accordance with their relative importance to 
business objectives and the organiz ation’s risk strategy;  
(iii)  restrict physical access to nonpublic information to authorized individuals only;  
(iv)  protect, by encryption or other appropriate means, all nonpublic information while 
being transmitted over an external network and all nonpublic information stored on a 
laptop computer or other portable computing or storage device or media;  
(v)  adopt secure development practices for in -house developed applications utilized by the 
licensee;  
(vi)  modify the information system in accordanc e with the licensee’s information security 
program;  
(vii)  utilize effective controls, which may include multifactor authentication procedures 
for any authorized individual accessing nonpublic information;  
(viii)  regularly test and monitor systems and pro cedures to detect actual and attempted 
attacks on, or intrusions into, information systems;  
(ix)  include audit trails within the information security program designed to detect and 
respond to cybersecurity events and designed to reconstruct material finan cial transactions 
sufficient to support normal operations and obligations of the licensee;  
(x)  implement measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage, other 
catastrophes, or technological failures; and"
24,,"Page 10 of 18 
NY CLS Pub Ser § 66  
   In every case in which the commission chooses to have the audit provided for in this 
subdivision or pu rsuant to subdivision fourteen of section sixty -five of this article 
performed by independent auditors, it shall have authority to select the auditors, and to 
require the company being audited to enter into a contract with the auditors providing for 
their payment by the company. Such contract shall provide further that the auditors shall 
work for and under the direction of the commission according to such terms as the 
commission may determine are necessary and reasonable.  
(b)  Each corporation subject to an  audit under this subdivision shall file a report with the 
commission within thirty days after issuance of such audit detailing its plan to implement 
the recommendations made in the audit. After review of such plan, the commission may 
require each combined  electric and gas corporation amend its plan in a particular manner. 
Such plan shall thereafter become enforceable upon approval by the commission. The 
commission shall have power to commence a proceeding to examine any such 
corporation’s compliance with t he recommendations of such audit.  
(c)  Upon the application of a gas or electric corporation for a major change in rates as 
defined in subdivision twelve of this section, the commission shall review that 
corporation’s compliance with the directions and recommendations made previously by the 
commission, as a result of the most recently completed management and operations audit. 
The commission shall incorporate the findings of such review in its opinion or order, and 
such findings shall be enforceable by t he commission.  
(d)  The commission shall have the power to provide for an annual audit of gas 
corporations and electric corporations relating to the adequacy of cyber -security policies, 
protocols, procedures and protections including, but not limited to, a s such policies, 
protocols, procedures and protections relate to critical energy infrastructure as defined in 
subdivision fourteen of section 1 -103 of the energy law and customer privacy including but 
not limited to customer electric and gas consumption da ta. The commission shall have the 
discretion to have such audits performed by its staff or by an independent third party.  
20.  Notwithstanding any general or special law, rule or regulation, the commission shall have 
the power to provide for the refund of any revenues received by any gas or electric corporation 
which cause the corporation to have revenues in the aggregate in excess of its authorized rate 
of return for a period of twelve months. The commission may initiate a proceeding with 
respect to such a  refund after the conclusion of any such twelve month period.  
21.   
(a)  Each electric corporation subject to section twenty -five-a of this chapter shall annually, 
on or before December fifteenth, submit to the commission an emergency response plan for 
review and approval. The emergency response plan shall be designed for the reasonably 
prompt restoration of service in the case of an emergency event, defined for purposes of 
this subdivision as an event where widespread outages have occurred in the service 
territory of the company due to storms, cyber attack, or other causes beyond the control of 
the company. The emergency response plan shall include, but need not be limited to, the 
following: (i) the identification of management staff responsible for company  operations 
during an emergency; (ii) a communications system with customers during an emergency 
that extends beyond normal business hours and business conditions; (iii) identification of"
25,,"Page 3 of 4 
La. R.S. § 22:2504  
 Trayce Hockstad   (h)  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on or intrusions into information systems.  
(i)  Include audit trails within the information security program designed to detect and 
respond to cybersecurity events and designed to reconstruct material financial transactions 
sufficient to support normal operations and obligations of the licensee.  
(j)  Implement measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage or other 
catastrophes or technological failures.  
(k)  Develop, implement, and maintain procedures for the secure disposal of nonpublic 
information in any format.  
(3)  Include cybersecurity risks in the licensee’s enterprise risk management process.  
(4)  Stay informed regarding emerging threats or vulnerabilities.  
(5)  Use reasonable security measures when shar ing information relative to the character of the 
sharing and the type of information shared.  
(6)  Provide its personnel with cybersecurity awareness training that reflects current risks 
identified by the licensee in the risk assessment.  
E.  If a licensee h as a board of directors, the board or an appropriate committee of the board shall, 
at a minimum, require a licensee’s executive management or its delegates to do all of the 
following:  
(1)  Develop, implement, and maintain the licensee’s information securit y program.  
(2)  Report in writing, at least annually, all of the following information:  
(a)  The overall status of the information security program and the licensee’s compliance 
with this Chapter.  
(b)  Material matters related to the information security p rogram, addressing issues such as 
risk assessment, risk management and control decisions, third -party service provider 
arrangements, results of testing, cybersecurity events or violations and management’s 
responses thereto, and recommendations for changes in the information security program.  
(3)  If executive management delegates any of the responsibilities provided for in this Section, 
management shall oversee the development, implementation, and maintenance of the 
licensee’s information security program p repared by the delegates and shall receive a report 
from the delegates complying with the requirements of the report to the board of directors 
above.  
F.  With regard to third -party service providers, a licensee shall do all of the following:  
(1)  Exercise due diligence in selecting a third -party service provider.  
(2)  Require third -party service providers to implement appropriate administrative, technical, 
and physical measures to protect and secure the information systems and nonpublic 
information that are  accessible to or held by the third -party service provider.  
G.  A licensee shall monitor, evaluate, and adjust, as appropriate, the information security program 
consistent with any relevant changes in technology, the sensitivity of its nonpublic informatio n,"
