,question,chunks
24,,"Page 3 of 3 
Md. State Finance and Procurement Code Ann. § 3.5 -303 
 Trayce Hockstad   2.  for information technology procured by a State unit on or after January 1, 2020, 
enforce the nonvisual access clause developed under § 3.5 -311 of this subtitle, 
including the enforcement of the civil penalty described in § 3.5 -311(a)(2)(iii)1 of this 
subtitle.  
(d)   
(1)  The Governor shall include an appropriation in the annual budget bill in an amount 
necessary to cover the costs of implementing the statewide cybersecurity master plan 
developed under subsection (a) of this section without the need for the Department to operate a 
charge -back model for cybersecurity services provided to other units of State government or 
units of local government.  
(2)  On or befo re January 31 each year, in a separate report or included within a general budget 
report, the Governor shall submit a report in accordance with § 2 -1257 of the State 
Government Article to the Senate Budget and Taxation Committee and the House 
Appropriation s Committee that includes:  
(i)  specific information on the information technology budget and cybersecurity budget 
that the Governor has submitted to the General Assembly for the upcoming fiscal year; and  
(ii)  how the budgets listed under item (i) of this  paragraph compare to the annual overview 
of the U.S. President’s budget submission on information technology and cybersecurity to 
Congress conducted by the U.S. Office of Management and Budget.  
History   
 
2008, ch. 9, §  2; 2018, chs. 467, 631, 632; 2021, ch. 318, §  1; renumbered from § 3A -303 by 2022, ch. 
241, § 1 and ch. 242, § 1; ch. 241, § 2; ch. 242, § 2; ch. 243, § 1; 2023, ch. 49, § 2.  
 
Michie’s™ Annotated Code of Maryland  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
25,,"Trayce Hockstad   
Md. State Finance and Procurement Code Ann. § 3.5-407 
 Current through all legislation from the 2023 Regular Session of the General Assembly.  
 
Michie’s™ Annotated Code of Maryland   >  State Finance and Procurement (Divs. I — II)  >  Division I. State 
Finance. (Titles 1 — 10A)   >  Title 3.5. Departmen t of Information Technology. (Subts. 1 — 7)  >  Subtitle 4. 
Telecommunications. (§§ 3.5 -401 — 3.5-407) 
 
§ 3.5 -407. Local cybersecurity preparedness and response plans — Report of 
incidents.    
 
(a)  This section does not apply to municipal governments.  
(b)  In a manner and frequency established in regulations adopted by the Department, each county 
government, local school system, and local health department shall:  
(1)  in consultation with the local emergency manager, create or update a cybersecurity  
preparedness and response plan; and  
(2)  complete a cybersecurity preparedness assessment.  
(c)  The assessment required under paragraph (b)(2) of this section may, in accordance with the 
preference of each county government, be performed by the Department  or by a vendor authorized 
by the Department.  
(d)   
(1)  Each local government shall report a cybersecurity incident, including an attack on a State 
system being used by the local government, to the appropriate local emergency manager and 
the State Securit y Operations Center in the Department in accordance with paragraph (2) of 
this subsection.  
(2)  For the reporting of cybersecurity incidents to local emergency managers under 
subparagraph (i) of this paragraph, the State Chief Information Security Officer shall 
determine:  
(i)  the criteria for determining when an incident must be reported;  
(ii)  the manner in which to report; and  
(iii)  the time period within which a report must be made.  
(3)  The State Security Operations Center shall immediately notify the  appropriate agencies of 
a cybersecurity incident reported under this subsection through the State Security Operations 
Center.  
History"
26,,"Page 2 of 3 
Md. State Finance and Procurement Code Ann. § 3.5 -2A.04  
 Trayce Hockstad   that introduces a serious risk to entities  connected to the network or to the State, take or direct 
actions required to mitigate the threat;  
(8)  manage security awareness training for all appropriate employees of units of State 
government;  
(9)  assist in the development of data management, data g overnance, and data specification 
standards to promote standardization and reduce risk;  
(10)  assist in the development of a digital identity standard and specification applicable to all 
parties communicating, interacting, or conducting business with or on  behalf of a unit of State 
government;  
(11)  develop and maintain information technology security policy, standards, and guidance 
documents, consistent with best practices developed by the National Institute of Standards and 
Technology;  
(12)  to the extent  practicable, seek, identify, and inform relevant stakeholders of any available 
financial assistance provided by the federal government or non -State entities to support the 
work of the Office;  
(13)  provide technical assistance to localities in mitigating and recovering from cybersecurity 
incidents; and  
(14)  provide technical services, advice, and guidance to units of local government to improve 
cybersecurity preparedness, prevention, response, and recovery practices.  
(c)  The Office, in coordination with the Maryland Department of Emergency Management, shall:  
(1)  assist local political subdivisions, including counties, school systems, school boards, and 
local health departments, in:  
(i)  the development of cybersecurity preparedness and response plans; an d 
(ii)  implementing best practices and guidance developed by the Department; and  
(2)  connect local entities to appropriate resources for any other purpose related to 
cybersecurity preparedness and response.  
(d)  The Office, in coordination with the Maryl and Department of Emergency Management, may:  
(1)  conduct regional exercises, as necessary, in coordination with the National Guard, local 
emergency managers, and other State and local entities; and  
(2)  establish regional assistance groups to deliver or c oordinate support services to local 
political subdivisions, agencies, or regions.  
(e)   
(1)  On or before December 31 each year, the Office shall report to the Governor and, in 
accordance with § 2 -1257 of the State Government Article, the Senate Budget and  Taxation 
Committee, the Senate Education, Health, and Environmental Affairs Committee, the House 
Appropriations Committee, the House Health and Government Operations Committee, and the 
Joint Committee on Cybersecurity, Information Technology, and Biotechn ology on the 
activities of the Office and the state of cybersecurity preparedness in Maryland, including:"
27,,"Page 4 of 5 
Md. Insurance Code Ann. § 33 -103 
 Trayce Hockstad   (ii)  receive a report from the delegates that complies with the requirements for the report 
to the board of directors under paragraph (1) of this subsection.  
(h)  A carrier shall require a third -party service provider to implement appropriate administrative, 
technical, and physical measures to protect and secure the information systems and nonpublic 
information that are accessible to or held by the third -party service provider.  
(i)   
(1)  Each carrier shall establish a written incident response plan designed to promptly respond 
to, and recover from, any cybersecurity event that compromises the confidentiality, integrity, 
or availability of nonpublic information in its possession, the carrier’s information systems, or 
the continuing functionality of any aspect of the carrier’s business  or operations.  
(2)  The incident response plan shall address the following areas:  
(i)  the internal process for responding to a cybersecurity event;  
(ii)  the goals of the incident response plan;  
(iii)  the definition of clear roles, responsibilities, and  levels of decision -making authority;  
(iv)  external and internal communications and information sharing;  
(v)  identification of requirements for the remediation of identified weaknesses in 
information systems and associated controls;  
(vi)  documentation a nd reporting regarding cybersecurity events and related incident 
response activities; and  
(vii)  the evaluation and revision, as necessary, of the incident response plan following a 
cybersecurity event.  
(j)   
(1)  Except as provided in subsection (k) of this section, on or before April 15 each year, each 
carrier shall submit to the Commissioner a written statement certifying that the carrier is in 
compliance with the requirements set forth in this section.  
(2)  Each carrier shall maintain for examination by the Commissioner all records, schedules, 
and data supporting this certificate for a period of 5 years.  
(k)  A carrier that is not domiciled in the State is exempt from the provisions of subsection (j)(1) 
of this section if the carrier:  
(1)   
(i)  is dom iciled in another United States insuring jurisdiction that has adopted a law or 
regulation that is substantially similar to this section;  
(ii)  is subject to that law or regulation;  
(iii)  is required to file a certification of compliance with its domestic  regulator under that 
law or regulation; and  
(iv)  actually files the required certification with its domestic regulator; or  
(2)"
28,,"Page 1 of 2 
W. Va. Code § 5A -6B-4 
    
W. Va. Code § 5A -6B-4 
 Current through all 2024 Regular Session Legislation.  
 
Michie's ™ West Virginia Code   >  Chapter 5A. Department of Administration. (Arts. 1 — 12)  >  Article 6B. 
Cyber Security Program. (§§ 5A -6B-1 — 5A-6B-6) 
 
§ 5A -6B-4. Responsibilities of agencies for cybersecurity.   
 
State agencies and other entities subject to the provisions of this article shall:  
(1)  Undergo an appropriate cyber risk assessment as required by the cybersecurity framework 
or as directed by the Chief Information Security Officer;  
(2)  Adhere to the cybersecurity standard established by the Chief Information Security Of ficer 
in the use of information technology infrastructure;  
(3)  Adhere to enterprise cybersecurity policies and standards;  
(4)  Manage cybersecurity policies and procedures where more restricted security controls are 
deemed appropriate;  
(5)  Submit all cyb ersecurity policy and standard exception requests to the Chief Information 
Security Officer for approval;  
(6)  Complete and submit a cyber risk self -assessment report to the Chief Information Security 
Officer by December 31, 2020;  
(7)  Manage a plan of action and milestones based on the findings of the cyber risk assessment 
and business needs; and  
(8)  Submit annual reports to the Chief Security Information Officer no later than November 1 
of each year beginning on November 1, 2023. The report shall cont ain an analysis and 
evaluation of each agency or entity’s cybersecurity readiness, ability to keep user data safe, 
data classifications, and other steps that the agency or entity has taken towards information 
technology modernization that are consistent wi th the objectives of §5A -6-4d and §5A -6-4e of 
this code.  
History   
 
2019, c. 123, effective June 5, 2019; 2023, c. 167, effective June 8, 2023.  
 
Michie's ™ West Virginia Code  
Copyright © 2024 All rights reserved."
29,,"Page 4 of 7 
W. Va. Code § 18 -2-5h 
   (B)  Privacy compliance standards;  
(C)  Privacy and security audits;  
(D)  Breach planning, notification and procedures;  
(E)  Data retention and disposition policies; and  
(F)  Data security policies including electronic, physical, and administrative safeguards, 
such as data encryption and training of employees;  
(5)  Ensure routine and ongoing compliance by the department with FERPA, other relevant 
privacy laws and policies, and the privacy and security policies and procedures developed 
under the authority of this act, including the performance of compliance audits;  
(6)  Ensure that any contracts that govern databases, assessments or instructional supports that 
include student or redacted data and are outsourced to private vendors include express 
provisions that safeguard privacy and security and in clude penalties for noncompliance; and  
(7)  Notify the Governor and the Legislature annually of the following:  
(A)  New student data proposed for inclusion in the state student data system. Any proposal 
by the Department of Education to collect new student  data must include a statement 
regarding the purpose or reason and legal authority for the proposed collection. The 
proposal shall be announced to the general public for a review and comment period of at 
least sixty days and approved by the state board bef ore it becomes effective. Any new 
student data collection approved by the state board is a provisional requirement for a period 
sufficient to allow schools and school districts the opportunity to meet the new 
requirement;  
(B)  Changes to existing data coll ections required for any reason, including changes to 
federal reporting requirements made by the U.S. Department of Education and a statement 
of the reasons the changes were necessary;  
(C)  An explanation of any exceptions granted by the state board in the  past year regarding 
the release or out -of-state transfer of student or redacted data; and  
(D)  The results of any and all privacy compliance and security audits completed in the past 
year. Notifications regarding privacy compliance and security audits sha ll not include any 
information that would itself pose a security threat to the state or local student information 
systems or to the secure transmission of data between state and local systems by exposing 
vulnerabilities.  
(8)  Notify the Governor upon the s uspicion of a data security breach or confirmed breach and 
upon regular intervals as the breach is being managed. The parents shall be notified as soon as 
possible after the suspected or confirmed breach.  
(9)  Prohibit the collection of confidential studen t information as defined in subdivision ten of 
subsection (b) of this section.  
(d) Data Inventory — District Responsibilities. —   A school district shall not report to the state 
the following individual student data:  
(1)  Juvenile delinquency records;"
30,,"Page 1 of 2 
W. Va. Code § 5A -6B-2 
    
W. Va. Code § 5A -6B-2 
 Current through all 2024 Regular Session Legislation.  
 
Michie's ™ West Virginia Code   >  Chapter 5A. Department of Administration. (Arts. 1 — 12)  >  Article 6B. 
Cyber Security Program. (§§ 5A -6B-1 — 5A-6B-6) 
 
§ 5A -6B-2. Definitions.   
 
As used in this article:  
“Cybersecurity  framework” means computer technology security guidance for organizations to 
assess and improve their ability to prevent, detect, and respond to cyber incidents.  
“Cyber incident” means any event that threatens the security, confidentiality, integrity, or 
availability of information assets, information systems, or the networks that deliver the 
information.  
“Cyber risk assessment” means the process of identifying, analyzing and evaluating risk and 
applying the appropriate security controls relevant to the inf ormation custodians.  
“Cyber risk management service” means technologies, practices and policies that address 
threats and vulnerabilities in networks, computers, programs and data, flowing from or enabled 
by connection to digital infrastructure, information  systems or industrial control systems, 
including, but not limited to, information security, supply chain assurance, information 
assistance and hardware or software assurance.  
“Enterprise” means the collective departments, agencies and boards within state government 
that provide services to citizens and other state entities.  
“Information custodian” means a department, agency or person that has the actual custody of, 
or is responsible for the accountability for a set of data assets.  
“Plan of action and miles tones” means a remedial plan, or the process of accepting or resolving 
risk, which helps the information custodian to identify and assess information system security 
and privacy weaknesses, set priorities and monitor progress toward mitigating the weakness es. 
“Privacy impact assessment” means a procedure or tool for identifying and assessing privacy 
risks throughout the development life cycle of a program or system.  
“Security controls” means safeguards or countermeasures to avoid, detect, counteract or 
minimize security risks to physical property, information, computer systems or other assets.  
History   
 
2019, c. 123, effective June 5, 2019."
31,,"Page 1 of 2 
W. Va. Code § 5A -6C-3 
    
W. Va. Code § 5A -6C-3 
 Current through all 2024 Regular Session Legislation.  
 
Michie's ™ West Virginia Code   >  Chapter 5A. Department of Administration. (Arts. 1 — 12)  >  Article 6C. 
West Virginia Cyber Incident Reporting. (§§ 5A -6C-1 — 5A-6C-4) 
 
§ 5A -6C-3. Cyber Incident reporting; when required.   
 
(a)  Qualified cybersecurity  incidents shall be reported to the Cybersecurity Office before any 
citizen notification, but no later than 10 days following a determination that the entity experienced 
a qualifying cybersecurity incident.  
(b)  A qualified cybersecurity incident meets at least one of the following criteria:  
(1)  State or federal law requires the reporting of the incident to regulatory or law -enforcement 
agencies or affected citizens;  
(2)  The ability of the entity that experienced the incident to conduct business is substa ntially 
affected; or  
(3)  The incident would be classified as emergency, severe, or high by the U.S. Cybersecurity 
and Infrastructure Security Agency.  
(c)  The report of the cybersecurity incident to the Cybersecurity Office shall contain at a 
minimum:  
(1)  The approximate date of the incident;  
(2)  The date the incident was discovered;  
(3)  The nature of any data that may have been illegally obtained or accessed; and  
(4)  A list of the state and federal regulatory agencies, self -regulatory bodies, and f oreign 
regulatory agencies to whom the notice has been or will be provided.  
(d)  The procedure for reporting cybersecurity incidents shall be established by the Cybersecurity 
Office and disseminated to the entities listed §5A -6C-2 of this code.  
History   
 
2021, c. 149, effective July 5, 2021.  
 
Michie's ™ West Virginia Code  
Copyright © 2024 All rights reserved."
32,,"Page 1 of 1 
W. Va. Code § 5A -6B-5 
    
W. Va. Code § 5A -6B-5 
 Current through all 2024 Regular Session Legislation.  
 
Michie's ™ West Virginia Code   >  Chapter 5A. Department of Administration. (Arts. 1 — 12)  >  Article 6B. 
Cyber Security Program. (§§ 5A -6B-1 — 5A-6B-6) 
 
§ 5A -6B-5. Exemption from disclosure.   
 
Any information, including, but not limited to, cyber risk assessments, plans of action and 
milestones, remediation plans, or information indicating the cyber threat, vulnerability, 
information or data that may identify or expose potential impacts or risk to agencies or to the state 
or that could threaten the technology infrastructure critica l to government operations and services, 
public safety or health is exempt from §29B -1-1 et seq. of this code.  
History   
 
2019, c. 123, effective June 5, 2019.  
 
Michie's ™ West Virginia Code  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
33,,"Page 2 of 3 
Iowa Code § 554G.3  
 Trayce Hockstad   (a)  The security requirements of the federal Health  Insurance Portability and 
Accountability Act of 1996, as set forth in 45 C.F.R. pt. 164, subpt. C.  
(b)  Title V of the federal Gramm -Leach -Bliley Act of 1999, Pub. L. No. 106 -102, as 
amended.  
(c)  The federal Information Security Modernization Act of 2014 , Pub. L. No. 113 -283. 
(d)  The federal Health Information Technology for Economic and Clinical Health Act 
as set forth in 45 C.F.R. pt. 162.  
(e)  Chapter 507F.  
(f)  Any applicable rules, regulations, or guidelines for critical infrastructure protection 
adopted by the federal environmental protection agency, the federal cybersecurity and 
infrastructure security agency, or the north American reliability corporation.  
(2)  When a framework listed in subparagraph (1) is amended, a covered entity whose 
cybersecu rity program reasonably conforms to that framework shall reasonably conform 
the elements of its cybersecurity program to the amended framework within the time frame 
provided in the relevant framework upon which the covered entity intends to rely to 
support  its affirmative defense, but in no event later than one year after the effective date of 
the amended framework.  
c.   
(1)  The cybersecurity  program reasonably complies with both the current version of the 
payment card industry data security standard and conforms to the current version of 
another applicable industry -recognized cybersecurity framework listed in paragraph “a”, 
subject to subpara graph (2) and subsection 2.  
(2)  When a final revision to the payment card industry data security standard is published, 
a covered entity whose cybersecurity program reasonably complies with that standard shall 
reasonably comply the elements of its cyberse curity program with the revised standard 
within the time frame provided in the relevant framework upon which the covered entity 
intends to rely to support its affirmative defense, but not later than the effective date for 
compliance.  
2.  If a covered entit y’s cybersecurity program reasonably conforms to a combination of industry -
recognized cybersecurity frameworks, or complies with a standard, as in the case of the payment 
card industry data security standard, as described in subsection 1, paragraph “a” or “c”, and two or 
more of those frameworks are revised, the covered entity whose cybersecurity program reasonably 
conforms to or complies with, as applicable, those frameworks shall reasonably conform the 
elements of its cybersecurity program to or comply wi th, as applicable, all of the revised 
frameworks within the time frames provided in the relevant frameworks but in no event later than 
one year after the latest publication date stated in the revisions.  
History   
 
2023 H.F. 553, § 3, effective July 1, 2023 ."
34,,"Trayce Hockstad   
Iowa Code § 507F.7  
 This document is current through legislation until February 28, 2024, regular session.  
 
LexisNexis® Iowa Annotated Statutes   >  Title XIII Commerce (Subts. 1 — 5)  >  Subtitle 1 Insurance and 
Related Regulation (Chs. 505 — 523I)   >  Iowa Code Ch. 507F ( §§ 507F.1 — 507F.16)  
 
507F.7 Cybersecurity event — notification and report to the commissioner.   
 
1.  A licensee shall notify the commissioner no later than three business days from the date of the 
licensee’s confirmation of a cybersecurity  event if any of the following conditions apply:  
a.  The licensee is an insurer who is domiciled in this state, or is a producer whose home state 
is this state, and any of the following apply:  
(1)  The laws of this state or federal law requires that notice  of the cybersecurity event be 
given by the licensee to a government body, self -regulatory agency, or other supervisory 
body.  
(2)  The cybersecurity  event has a reasonable likelihood of causing material harm to a 
material part of the normal business, operations, or security of the licensee.  
b.  The licensee reasonably believes that nonpublic information compromised by the 
cybersecurity event involves two hundred fifty or more consumers and either of the following 
apply:  
(1)  State or federal law requires that notice of the cybersecurity event be given by the 
licensee to a government body, self -regulatory agency, or other supervisory body.  
(2)  The cybe rsecurity event has a reasonable likelihood of causing material harm to a 
consumer, or to a material part of the normal business, operations, or security of the 
licensee.  
2.  A licensee’s notification to the commissioner pursuant to subsection 1 shall prov ide, in the 
form and manner prescribed by the commissioner by rule, as much of the following information as 
is available to the licensee at the time of the notification:  
a.  The date and time of the cybersecurity event.  
b.  A description of how nonpublic i nformation was exposed, lost, stolen, or breached, 
including the specific roles and responsibilities of the licensee’s third -party service providers, 
if any.  
c.  How the licensee discovered or became aware of the cybersecurity event.  
d.  If any lost, stole n, or breached nonpublic information has been recovered and if so, how the 
recovery occurred.  
e.  The identity of the source of the cybersecurity event."
35,,"Page 2 of 2 
Iowa Code § 507F.7  
 Trayce Hockstad   f.  The identity of any regulatory, governmental, or law enforcement agencies the licensee has 
notified , and the date and time of each notification.  
g.  A description of the specific types of nonpublic information that were lost, stolen, or 
breached.  
h.  The total number of consumers affected by the cybersecurity event. The licensee shall 
provide the best e stimate of affected consumers in the licensee’s initial report to the 
commissioner and shall update the estimate in each subsequent report to the commissioner 
under subsection 3.  
i.  The results of any internal review conducted by the licensee that identif ied a lapse in the 
licensee’s automated controls or internal procedures, or that confirmed the licensee’s 
compliance with all automated controls or internal procedures.  
j.  A description of the licensee’s efforts to remediate the circumstances that allowed  the 
cybersecurity event.  
k.  A copy of the licensee’s privacy policy.  
l.  A statement outlining the steps the licensee is taking to identify and notify consumers 
affected by the cybersecurity event.  
m.  The contact information for the individual authorize d to act on behalf of the licensee and 
who is also knowledgeable regarding the cybersecurity event.  
3.  A licensee shall have a continuing obligation to update and supplement the licensee’s initial 
notification to the commissioner as material changes to information previously provided to the 
commissioner occur.  
History   
 
2021 Acts, ch 79, § 7, effective January 1, 2022.  
 
LexisNexis® Iowa Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
36,,"Page 4 of 5 
Iowa Code § 507F.4  
 Trayce Hockstad   maintenance of the licensee’s information security program, and shall require the delegate to 
submit an annual written report to executive management that contains the information 
required under paragraph “a”, subparagraph (2). If the licensee  has a board of directors, the 
executive management shall provide a copy of the report to the board.  
6.  A licensee shall monitor, evaluate, and adjust the licensee’s information security program 
consistent with relevant changes in technology, the sensitiv ity of the licensee’s nonpublic 
information, changes to the licensee’s information systems, internal or external threats to the 
licensee’s nonpublic information, and the licensee’s changing business arrangements, including 
but not limited to mergers and ac quisitions, alliances and joint ventures, and outsourcing 
arrangements.  
7.  As part of a licensee’s information security program, a licensee shall establish a written 
incident response plan designed to promptly respond to, and recover from, a cybersecurity  event 
that compromises the confidentiality, integrity, or availability of nonpublic information in the 
licensee’s possession, the licensee’s information systems, or the continuing functionality of any 
aspect of the licensee’s operations. The written incid ent response plan must address all of the 
following:  
a.  The licensee’s internal process for responding to a cybersecurity event.  
b.  The goals of the licensee’s incident response plan.  
c.  The assignment of clear roles, responsibilities, and levels of dec ision -making authority for 
the licensee’s personnel that participate in the incident response plan.  
d.  External communications, internal communications, and information sharing related to a 
cybersecurity event.  
e.  The identification of remediation requir ements for weaknesses identified in information 
systems and associated controls.  
f.  Documentation and reporting regarding cybersecurity events and related incident response 
activities.  
g.  The evaluation and revision of the incident response plan, as appr opriate, following a 
cybersecurity event.  
8.  An insurer domiciled in this state shall annually submit to the commissioner on or before April 
15 a written certification that the insurer is in compliance with this section. Each insurer shall 
maintain all re cords, schedules, documentation, and data supporting the insurer’s certification for 
five years. To the extent an insurer has identified an area, system, or process that requires material 
improvement, updating, or redesign, the insurer shall document the p rocess used to identify the 
area, system, or process, and the remediation that has been implemented, or will be implemented, 
to address the area, system, or process. All records, schedules, documentation, and data described 
in this subsection shall be made  available for inspection by the commissioner, or the 
commissioner’s representative, upon request of the commissioner.  
9.  Licensees shall comply with this section no later than January 1, 2023.  
History"
37,,"Page 2 of 3 
N.J. Stat. § 2C:20 -25 
   (2)  is or contains governmental records or other information that is protected from 
disclosure by law,  court order or rule of court; or  
(3)  has a value exceeding $5,000.  
A violation of subsection f. is a crime of the fourth degree, except that it is a crime of the third 
degree if the value of the damage exceeds $5,000.  
A violation of any subsection of thi s section is a crime of the first degree if the offense results 
in: 
(1)  a substantial interruption or impairment of public communication, transportation, 
supply of water, gas or power, or other public service.  The term ‘substantial interruption or 
impair ment‘ shall mean such interruption or impairment that:  
(a)  affects 10 or more structures or habitations;  
(b)  lasts for two or more hours; or  
(c)  creates a risk of death or significant bodily injury to any person;  
(2)  damages or loss in excess of $250,0 00; or  
(3)  significant bodily injury to any person.  
Every sentence of imprisonment for a crime  of the first degree committed in violation of this 
section shall include a minimum term of one -third to one -half of the sentence imposed, during 
which term the defendant shall not be eligible for parole.  
h.  Every sentence imposed upon a conviction pursua nt to this section shall, if the victim is a 
government agency, include a period of imprisonment. The period of imprisonment shall 
include a minimum term of one -third to one -half of the sentence imposed, during which term 
the defendant shall not be eligibl e for parole.  The victim shall be deemed to be a government 
agency if a computer, computer network, computer storage medium, computer system, 
computer equipment, computer program, computer software, computer data or data base that is 
a subject of the crim e is owned, operated or maintained by or on behalf of a governmental 
agency or unit of State or local government or a public authority.  The defendant shall be 
strictly liable under this subsection and it shall not be a defense that the defendant did not 
know or intend that the victim was a government agency, or that the defendant intended that 
there be other victims of the crime.  
A violation of any subsection of this section shall be a distinct offense from a violation of any 
other subsection of this secti on, and a conviction for a violation of any subsection of this section 
shall not merge with a conviction for a violation of any other subsection of this section or section 
10 of P.L. 1984, c. 184 (C. 2C:20 -31), or for conspiring or attempting to violate an y subsection of 
this section or section 10 of P.L. 1984, c. 184 (C. 2C:20 -31), and a separate sentence shall be 
imposed for each such conviction.  
When a violation of any subsection of this section involves an offense committed against a person 
under 18 yea rs of age, the violation shall constitute an aggravating circumstance to be considered 
by the court when determining the appropriate sentence to be imposed.  
History"
38,,"Page 2 of 2 
N.J. Stat. § 52:17B -193.3  
   commonly known as the open public records act, as amended and supplemented, may n ot be 
discoverable in any civil or criminal action, and may not be subject to subpoena, unless the 
subpoena is issued by the New Jersey State Legislature and is deemed necessary for the purposes 
of legislative oversight.  
g.  Notwithstanding the provisions of subsection f. of this section, the New Jersey Office of 
Homeland Security and Preparedness may anonymize and share cyber threat indicators and 
relevant defensive measures to help prevent additional or future attacks and share cybersecurity 
incident noti fications with relevant law enforcement authorities.  
h.  Information submitted to the New Jersey Office of Homeland Security and Preparedness 
through the cyber incident reporting system shall be subject to privacy and protection procedures 
developed and im plemented by the office, which shall be based on the comparable privacy 
protection procedures developed for information received and shared pursuant to the federal Cyber 
Security Information Sharing Act of 2015 (6 U.S.C. § 1501 et seq.).  
History   
 
L. 2023 , c. 19, § 2, effective March 13, 2023.  
 
LexisNexis® New Jersey Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
39,,"Page 1 of 2 
N.J. Stat. § 52:17B -193.3  
    
N.J. Stat. § 52:17B -193.3 
 Current through New Jersey 220th Second Annual Session, L. 2023, c. 280 and J.R. 18  
 
LexisNexis® New Jersey Annotated Statutes   >  Title 52. State Government, Departments and Officers (Subts. 1 
— 5)  >  Subtitle 3. Executive and Administrative Department s (Chs. 14 — 27J)  >  Chapter 17B. Department of 
Law and Public Safety (§§ 52:17B -1 — 52:17B -247) 
 
§ 52:17B -193.3. Report, cybersecurity incidents, New Jersey Office of Homeland 
Security and Preparedness   
 
a.  Every public agency and government contractor shall report cybersecurity incidents to the New 
Jersey Office of Homeland Security and Preparedness. The report shall be made within 72 hours of 
when the public agency or government contractor reasonably believ es that a cybersecurity incident 
has occurred.  
b.  The New Jersey Office of Homeland Security and Preparedness shall receive and maintain 
cybersecurity incident notifications from public agencies, government contractors, and private 
entities in accordance with this act [C.52:17B -193.2 et seq.].  
c.  No later than 90 days after the effective date of this act, the Director of the New Jersey Office 
of Homeland Security and Preparedness shall establish cyber incident reporting capabilities to 
facilitate submissi on of timely, secure, and confidential cybersecurity incident notifications from 
public agencies, government contractors, and private entities to the office.  
d.  No later than 90 days after the effective date of this act, the New Jersey Office of Homeland 
Security and Preparedness shall prominently post instructions for submitting cybersecurity 
incident notifications on its website. The instructions shall include, at a minimum, the types of 
cybersecurity incidents to be reported and any other information to  be included in the notifications 
made through the established cyber incident reporting system.  
e.  The cyber incident reporting system shall permit the New Jersey Office of Homeland Security 
and Preparedness to:  
(1)  securely accept a cybersecurity  incident notification from any individual or private entity, 
regardless of whether the entity is a public agency or government contractor;  
(2)  track and identify trends in cybersecurity incidents reported through the cyber incident 
reporting system; and  
(3)  produce reports on the types of incidents, indicators, defensive measures, and entities 
reported through the cyber incident reporting system.  
f.  Any cybersecurity incident notification submitted to the New Jersey Office of Homeland 
Security and Prepa redness pursuant to P.L.2023, c.19 (C.52:17B -193.2 et seq.) shall be deemed 
confidential, non -public, and not subject to the provisions of P.L.1963, c.73 (C.47:1A -1 et seq.),"
40,,"Page 2 of 2 
N.J. Stat. § 58:31 -4.1 
   pursuant to subsection a. of section 4 of P.L.2017, c.133 (C.58:31 -4), a revision pursuant to 
subsection b. of this section, or a certification pursuant to this section. Any audit shall be 
conducted by a qualified and independ ent cybersecurity company, at the water purveyor’s 
expense. Following the audit, the water purveyor shall submit the audit and any corrective action 
plans derived from the audit to the New Jersey Cybersecurity and Communications Integration 
Cell.  
e.  A wat er purveyor shall, upon the request of the board, the department, or the New Jersey 
Cybersecurity and Communications Integration Cell, provide proof of compliance with the 
requirements of this section, in a form and manner as determined by the board, the d epartment, or 
by the New Jersey Cybersecurity and Communications Integration Cell.  
f.  The board shall update any requirements it has established for cybersecurity programs pursuant 
to subsection a. of section 4 of P.L.2017, c.133 (C.58:31 -4) to conform to  the requirements of this 
section.  
History   
 
L. 2021, c. 262, § 3, effective November 8, 2021.  
 
LexisNexis® New Jersey Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
