,question,chunks
26,,"Page 1 of 2 
W. Va. Code § 5A -6B-3 
    
W. Va. Code § 5A -6B-3 
 Current through all 2024 Regular Session Legislation.  
 
Michie's ™ West Virginia Code   >  Chapter 5A. Department of Administration. (Arts. 1 — 12)  >  Article 6B. 
Cyber Security Program. (§§ 5A -6B-1 — 5A-6B-6) 
 
§ 5A -6B-3. Powers and duties of Chief Information Security Officer; staff; rule -
making.   
 
(a)  The West Virginia Cybersecurity  Office is under the supervision and control of a Chief 
Information Security Officer appointed by the Chief Technology Officer and shall be staffed 
appropriately by the Office of Technology to implement the provisions of this article.  
(b)  The Chief Inform ation Security Officer has the following powers and duties:  
(1)  Develop policies, procedures and standards necessary to establish an enterprise 
cybersecurity program that recognizes the interdependent relationship and complexity of 
technology in governmen t operations and the nature of shared risk of cyber threats to the state;  
(2)  Create a cyber risk management service designed to ensure that officials at all levels 
understand their responsibilities for managing their agencies’ cyber risk;  
(3)  Designate a cyber risk standard for the cybersecurity framework;  
(4)  Establish the cyber risk assessment requirements such as assessment type, scope, 
frequency and reporting;  
(5)  Provide agencies cyber risk guidance for information technology projects, including the 
recommendation of security controls and remediation plans;  
(6)  Assist agencies in the development of plans and procedures to manage, assist and recover 
in the event of a cyber incident;  
(7)  Assist agencies in the management of the framework relating to information custody, 
classification, accountability and protection;  
(8)  Ensure uniformity and adequacy of the cyber risk assessments;  
(9)  Notwithstanding the provisions of §5A -6B-1(b) of this code, enter into agreements with 
state government entities exempted from the application of this article or other political 
subdivisions of the state that desire to voluntarily participate in the cybersecurity program 
administered pursuant to this article;  
(10)  Develop policy outlining use of the privacy impact a ssessment as it relates to 
safeguarding of data and its relationship with technology; and"
27,,"Page 1 of 1 
W. Va. Code § 5A -6B-1 
    
W. Va. Code § 5A -6B-1 
 Current through all 2024 Regular Session Legislation.  
 
Michie's ™ West Virginia Code   >  Chapter 5A. Department of Administration. (Arts. 1 — 12)  >  Article 6B. 
Cyber Security Program. (§§ 5A -6B-1 — 5A-6B-6) 
 
§ 5A -6B-1. West Virginia Cybersecurity Office; scope; exemptions.   
 
(a)  There is hereby created the West Virginia Cybersecurity  Office within the Office of 
Technology. The office has the authority to set standards for cybersecurity and is charged with 
managing the cybersecurity framework.  
(b)  The provisions of this article are applicable to all state agencies, excluding higher ed ucation 
institutions, the State Police, state constitutional officers identified in §6 -7-2 of this code, the 
Legislature and the Judiciary.  
History   
 
2019, c. 123, effective June 5, 2019.  
 
Michie's ™ West Virginia Code  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
28,,"Page 2 of 3 
Iowa Code § 554G.3  
 Trayce Hockstad   (a)  The security requirements of the federal Health  Insurance Portability and 
Accountability Act of 1996, as set forth in 45 C.F.R. pt. 164, subpt. C.  
(b)  Title V of the federal Gramm -Leach -Bliley Act of 1999, Pub. L. No. 106 -102, as 
amended.  
(c)  The federal Information Security Modernization Act of 2014 , Pub. L. No. 113 -283. 
(d)  The federal Health Information Technology for Economic and Clinical Health Act 
as set forth in 45 C.F.R. pt. 162.  
(e)  Chapter 507F.  
(f)  Any applicable rules, regulations, or guidelines for critical infrastructure protection 
adopted by the federal environmental protection agency, the federal cybersecurity and 
infrastructure security agency, or the north American reliability corporation.  
(2)  When a framework listed in subparagraph (1) is amended, a covered entity whose 
cybersecu rity program reasonably conforms to that framework shall reasonably conform 
the elements of its cybersecurity program to the amended framework within the time frame 
provided in the relevant framework upon which the covered entity intends to rely to 
support  its affirmative defense, but in no event later than one year after the effective date of 
the amended framework.  
c.   
(1)  The cybersecurity  program reasonably complies with both the current version of the 
payment card industry data security standard and conforms to the current version of 
another applicable industry -recognized cybersecurity framework listed in paragraph “a”, 
subject to subpara graph (2) and subsection 2.  
(2)  When a final revision to the payment card industry data security standard is published, 
a covered entity whose cybersecurity program reasonably complies with that standard shall 
reasonably comply the elements of its cyberse curity program with the revised standard 
within the time frame provided in the relevant framework upon which the covered entity 
intends to rely to support its affirmative defense, but not later than the effective date for 
compliance.  
2.  If a covered entit y’s cybersecurity program reasonably conforms to a combination of industry -
recognized cybersecurity frameworks, or complies with a standard, as in the case of the payment 
card industry data security standard, as described in subsection 1, paragraph “a” or “c”, and two or 
more of those frameworks are revised, the covered entity whose cybersecurity program reasonably 
conforms to or complies with, as applicable, those frameworks shall reasonably conform the 
elements of its cybersecurity program to or comply wi th, as applicable, all of the revised 
frameworks within the time frames provided in the relevant frameworks but in no event later than 
one year after the latest publication date stated in the revisions.  
History   
 
2023 H.F. 553, § 3, effective July 1, 2023 ."
29,,"Trayce Hockstad   
Iowa Code § 554G.3  
 This document is current through legislation until February 28, 2024, regular session.  
 
LexisNexis® Iowa Annotated Statutes   >  Title XIII Commerce (Subts. 1 — 5)  >  Subtitle 5 Regulation of 
Commercial Enterprises (Chs. 546 — 554G)   >  Iowa Code Ch. 55 4G Affirmative Defenses for Entities Using 
Cybersecurity Programs (§§ 554G.1 — 554G.4)  
 
554G.3 Cybersecurity program framework.   
 
1.  A covered entity’s cybersecurity program, as described in section 554G.2, reasonably conforms 
to an industry -recognized cybersecurity framework for purposes of section 554G.2 if any of the 
following are true:  
a.   
(1)  The cybersecurity program reasonably conforms to the current version of any of the 
following or any combination of the following, subject to subparagraph (2)  and subsection 
2: 
(a)  The framework for improving critical infrastructure cybersecurity developed by the 
national institute of standards and technology.  
(b)  National institute of standards and technology special publication 800 -171. 
(c)  National institute of standards and technology special publications 800 -53 and 800 -
53a. 
(d)  The federal risk and authorization management program security assessment 
framework.  
(e)  The center for internet security critical security controls for effective cyber de fense.  
(f)  The international organization for standardization/international electrotechnical 
commission 27000 family — information security management systems.  
(2)  When a final revision to a framework listed in subparagraph (1) is published, a covered 
entity whose cybersecurity program reasonably conforms to that framework shall 
reasonably conform the elements of its cybersecurity program to the revised framework 
within the time frame provided in the relevant framework upon which the covered entity 
intend s to rely to support its affirmative defense, but in no event later than one year after 
the publication date stated in the revision.  
b.   
(1)  The covered entity is regulated by the state, by the federal government, or both, or is 
otherwise subject to the requirements of any of the laws or regulations listed below, and the 
cybersecurity program reasonably conforms to the entirety of the current version of any of 
the following, subject to subparagraph (2):"
30,,"Page 1 of 2 
N.J. Stat. § 52:17B -193.3  
    
N.J. Stat. § 52:17B -193.3 
 Current through New Jersey 220th Second Annual Session, L. 2023, c. 280 and J.R. 18  
 
LexisNexis® New Jersey Annotated Statutes   >  Title 52. State Government, Departments and Officers (Subts. 1 
— 5)  >  Subtitle 3. Executive and Administrative Department s (Chs. 14 — 27J)  >  Chapter 17B. Department of 
Law and Public Safety (§§ 52:17B -1 — 52:17B -247) 
 
§ 52:17B -193.3. Report, cybersecurity incidents, New Jersey Office of Homeland 
Security and Preparedness   
 
a.  Every public agency and government contractor shall report cybersecurity incidents to the New 
Jersey Office of Homeland Security and Preparedness. The report shall be made within 72 hours of 
when the public agency or government contractor reasonably believ es that a cybersecurity incident 
has occurred.  
b.  The New Jersey Office of Homeland Security and Preparedness shall receive and maintain 
cybersecurity incident notifications from public agencies, government contractors, and private 
entities in accordance with this act [C.52:17B -193.2 et seq.].  
c.  No later than 90 days after the effective date of this act, the Director of the New Jersey Office 
of Homeland Security and Preparedness shall establish cyber incident reporting capabilities to 
facilitate submissi on of timely, secure, and confidential cybersecurity incident notifications from 
public agencies, government contractors, and private entities to the office.  
d.  No later than 90 days after the effective date of this act, the New Jersey Office of Homeland 
Security and Preparedness shall prominently post instructions for submitting cybersecurity 
incident notifications on its website. The instructions shall include, at a minimum, the types of 
cybersecurity incidents to be reported and any other information to  be included in the notifications 
made through the established cyber incident reporting system.  
e.  The cyber incident reporting system shall permit the New Jersey Office of Homeland Security 
and Preparedness to:  
(1)  securely accept a cybersecurity  incident notification from any individual or private entity, 
regardless of whether the entity is a public agency or government contractor;  
(2)  track and identify trends in cybersecurity incidents reported through the cyber incident 
reporting system; and  
(3)  produce reports on the types of incidents, indicators, defensive measures, and entities 
reported through the cyber incident reporting system.  
f.  Any cybersecurity incident notification submitted to the New Jersey Office of Homeland 
Security and Prepa redness pursuant to P.L.2023, c.19 (C.52:17B -193.2 et seq.) shall be deemed 
confidential, non -public, and not subject to the provisions of P.L.1963, c.73 (C.47:1A -1 et seq.),"
31,,"Page 2 of 2 
N.J. Stat. § 52:17B -193.3  
   commonly known as the open public records act, as amended and supplemented, may n ot be 
discoverable in any civil or criminal action, and may not be subject to subpoena, unless the 
subpoena is issued by the New Jersey State Legislature and is deemed necessary for the purposes 
of legislative oversight.  
g.  Notwithstanding the provisions of subsection f. of this section, the New Jersey Office of 
Homeland Security and Preparedness may anonymize and share cyber threat indicators and 
relevant defensive measures to help prevent additional or future attacks and share cybersecurity 
incident noti fications with relevant law enforcement authorities.  
h.  Information submitted to the New Jersey Office of Homeland Security and Preparedness 
through the cyber incident reporting system shall be subject to privacy and protection procedures 
developed and im plemented by the office, which shall be based on the comparable privacy 
protection procedures developed for information received and shared pursuant to the federal Cyber 
Security Information Sharing Act of 2015 (6 U.S.C. § 1501 et seq.).  
History   
 
L. 2023 , c. 19, § 2, effective March 13, 2023.  
 
LexisNexis® New Jersey Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
32,,"Page 1 of 1 
N.J. Stat. § 52:17B -193.4  
    
N.J. Stat. § 52:17B -193.4 
 Current through New Jersey 220th Second Annual Session, L. 2023, c. 280 and J.R. 18  
 
LexisNexis® New Jersey Annotated Statutes   >  Title 52. State Government, Departments and Officers (Subts. 1 
— 5)  >  Subtitle 3. Executive and Administrative Department s (Chs. 14 — 27J)  >  Chapter 17B. Department of 
Law and Public Safety (§§ 52:17B -1 — 52:17B -247) 
 
§ 52:17B -193.4. Annual report, Governor, Legislature   
 
Not later than one year after the date on which the cyber incident reporting system is established 
and at least once each year thereafter, the Director of the New Jersey Office of Homeland Security 
and Preparedness shall submit an annual report on its activities to the Governor, and to the 
Legislature, pursuant to section 2 of P.L.1991, c.164 (C.52:14 -19.1). The report shall include, at a 
minimum:  
a.  information on the number of notifications received and a description of the cybersecurity 
incident types and associated mitigating measures taken during the one -year period preceding 
the publication of the  report;  
b.  the categories of public agencies and government contractors that submitted cybersecurity 
notifications; and  
c.  any other information required in the submission of a cybersecurity incident notification, 
noting any changes from the report publ ished in the previous year.  
History   
 
L. 2023, c. 19, § 3, effective March 13, 2023.  
 
LexisNexis® New Jersey Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
33,,"Page 1 of 2 
N.J. Stat. § 52:17B -193.2  
    
N.J. Stat. § 52:17B -193.2 
 Current through New Jersey 220th Second Annual Session, L. 2023, c. 280 and J.R. 18  
 
LexisNexis® New Jersey Annotated Statutes   >  Title 52. State Government, Departments and Officers (Subts. 1 
— 5)  >  Subtitle 3. Executive and Administrative Department s (Chs. 14 — 27J)  >  Chapter 17B. Department of 
Law and Public Safety (§§ 52:17B -1 — 52:17B -247) 
 
§ 52:17B -193.2. Definitions   
 
As used in this act, P.L.2023, c.19 (C.52:17B -193.2 et seq.):  
“Cybersecurity  incident” means a malicious or suspicious event occurring on or conducted 
through a computer network that jeopardizes the integrity, confidentiality, or availability of an 
information system or the information the system processes, stores, or transmits.  
“Cyber threat indicator” means information that is necessary to describe or identify:  
(1)  malicious reconnaissance, including, but not limited to, anomalous patterns of 
communication that appear to be transmitted for the purpose of gathering technical 
information related to a cybersecurity threat or vulnerability;  
(2)  a method of defeating a security control or exploitation of a security vulnerability;  
(3)  a security vulnerability, including, but not limited to, anomalous activity that appears 
to indicate  the existence of a security vulnerability;  
(4)  a method of causing a user with legitimate access to an information system or 
information that is stored on, processed by, or transiting an information system to 
unwittingly enable the defeat of a security control or exploitation of a security 
vulnerability;  
(5)  malicious cyber command and control;  
(6)  the actual or potential harm caused by an incident, including but not limited to, a 
description of the data exfiltrated as a result of a particular cyber th reat; and  
(7)  any other attribute of a cyber threat, if disclosure of such attribute is not otherwise 
prohibited by law.  
“Defensive measure” means an action, device, procedure, signature, technique, or other 
measure applied to an information system or inf ormation that is stored on, processed by, or 
transiting an information system that detects, prevents, or mitigates a known or suspected 
cyber threat or security vulnerability, but does not include a measure that destroys, renders 
unusable, provides unautho rized access to, or substantially harms an information system or 
information stored on, processed by, or transiting such information system not owned by the"
34,,"Page 2 of 2 
N.J. Stat. § 58:31 -4.1 
   pursuant to subsection a. of section 4 of P.L.2017, c.133 (C.58:31 -4), a revision pursuant to 
subsection b. of this section, or a certification pursuant to this section. Any audit shall be 
conducted by a qualified and independ ent cybersecurity company, at the water purveyor’s 
expense. Following the audit, the water purveyor shall submit the audit and any corrective action 
plans derived from the audit to the New Jersey Cybersecurity and Communications Integration 
Cell.  
e.  A wat er purveyor shall, upon the request of the board, the department, or the New Jersey 
Cybersecurity and Communications Integration Cell, provide proof of compliance with the 
requirements of this section, in a form and manner as determined by the board, the d epartment, or 
by the New Jersey Cybersecurity and Communications Integration Cell.  
f.  The board shall update any requirements it has established for cybersecurity programs pursuant 
to subsection a. of section 4 of P.L.2017, c.133 (C.58:31 -4) to conform to  the requirements of this 
section.  
History   
 
L. 2021, c. 262, § 3, effective November 8, 2021.  
 
LexisNexis® New Jersey Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
35,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 480.900  
   (b)  Minimiz e the disruptive effects of such  incidents on the delivery of essential services 
to the people of this  State and on the essential functions of government that ensure the  
protection of the health, safety and welfare of the people of this  State; and  
(c)  Ensure the uninterrupted and continuous  delivery of essential services to the people of 
this State and the  uninterrupted and continuous operations of the essential functions  of 
government that ensure the protection of the health, safety and  welfare of  the people of 
this State.  
7.  Protecting and securing the statewide  cyberinfrastructure depends on collaboration and 
cooperation, including  the voluntary sharing of information and analysis regarding 
cybersecurity  threats, among local, state and federa l agencies and across a broad  spectrum of 
the public and private sectors.  
8.  Institutions of higher education play  a critical role in protecting and securing statewide 
cyberinfrastructure  by developing programs that support a skilled workforce, promote  
innovation  and contribute to a more secure statewide cyberinfrastructure.  
9.  It is therefore in the public interest  that the Legislature enact provisions to enable the State 
to prepare  for and mitigate risks to, and otherwise protect, information syst ems  and statewide 
cyberinfrastructure.  
History   
 
2017, ch. 307, § 2, p. 1632, effective July 1, 2017.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
36,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 480.930  
   4.  A private entity may, in its discretion, make use of the information set forth in the statewide 
strategic plan.  
5.  Each agency of the State Government that has adopted a cybersecurity policy shall test the 
adherence of its employees to that policy on a periodic basis. Such an agency shall submit the 
results of the testing to the Office annually for consideration in the update of the statewide 
strategic plan.  
History   
 
2017, ch. 307, § 13, p. 1635, effective July 1, 2017; 2019, ch. 392, § 12, p. 2474, ef fective June 5, 2019.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
37,,"Page 2 of 2 
29 Del. C. § 9030C  
   (3)  Develop recommendations for increasing information sharing between all sect ors in 
Delaware;  
(4)  Recommend resources and possible methods to accomplish the recommendations 
identified in paragraph (d)(3) of this section;  
(5)  Provide recommendations to the Office of the Governor regarding the interoperability of 
equipment, technol ogies, and software infrastructure related to the cyberattacks and 
cybersecurity;  
(6)  Identify and participate in appropriate federal, multistate, or private sector programs and 
efforts that support or complement its cybersecurity mission;  
(7)  Liaise with the National Cybersecurity and Communications Integration Center within the 
United States Department of Homeland Security, other state and federal agencies, and other 
public and private sector entities on issues relating to cybersecurity.  
(e)  The DCSAC may establish a subcommittee.  
(1)  The purpose and scope of the subcommittee will be the exchange of information about 
cybersecurity vulnerabilities and response plans with entities who do not wish to be publicly 
identified.  
(2)  The Chair of th e DCSAC will chair the subcommittee.  
(3)  The subcommittee will include at least 3 members of the DCSAC.  
(4)  The subcommittee will provide updates to the DCSAC as determined by DCSAC.  
(5)  The records of the subcommittee, including its summary information , findings, and 
recommendations, are not public records or subject to public inspection, except if shared with 
DCSAC.  
(6)  This subcommittee is not a public body subject to Chapter 100 of this title.  
(f)  The Delaware Department of Technology and Informati on shall provide staff and fiscal 
support to the DCSAC as part of the Department’s ongoing responsibility.  
History   
 
81 Del. Laws, c. 373, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
38,,"Page 5 of 5 
18 Del. C. § 8604  
   e.  Identification of requirements for the remediation of any identified weaknesses in an 
information system and associated controls.  
f.  Documentation and reporting regarding cybersecurity events and related incident 
response activities.  
g.  As necessary, the evaluation and revision of the incident response plan following a 
cybersecurity event.  
(i) Annual certification to the Commissioner of domiciliary state. —   An insurer do miciled in 
this State shall do all of the following:  
(1)  Submit annually to the Commissioner a written statement by February 15, certifying that 
the insurer is in compliance with the requirements under in this section.  
(2)  Maintain for the Department’s examination all records, schedules, and data supporting a 
certificate under this subsection for a period of 5 years.  
(3)  To the extent an insurer has identified an area, system, or process that requires material 
improvement, updating, or redesign, documen t the identification and the remedial effort 
planned and underway to address the identified area, system, or process. Documentation under 
this paragraph (i)(3) must be available for the Commissioner’s inspection.  
History   
 
82 Del. Laws, c. 176, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
39,,"Page 4 of 5 
18 Del. C. § 8604  
   4.  Cybersecurity events or violations and management’ s responses to the events.  
5.  Recommendations for changes in the information security program.  
(3)  If executive management delegates any of its responsibilities under this section, all of the 
following must occur:  
a.  Executive management shall oversee t he development, implementation, and 
maintenance of the licensee’s information security program that the delegate prepares.  
b.  The delegate shall submit to executive management a report that complies with the 
requirements of the report to the board of dire ctors under paragraph (e)(2) of this section.  
(f) Oversight of third -party service provider arrangements. —    
(1)  A licensee shall exercise due diligence in selecting a third -party service provider.  
(2)  A licensee shall require a third -party service pro vider to implement appropriate 
administrative, technical, and physical measures to protect and secure the information system 
and nonpublic information that the third -party service provider has access to or holds. The 
third -party service provider is not con sidered to have access to or hold encrypted nonpublic 
information for purposes of this section if the associated protective process or key necessary to 
assign meaning to the nonpublic information is not within the third -party service provider’s 
possession.   
(g) Program adjustments. —   A licensee shall monitor, evaluate, and adjust as appropriate the 
information security program consistent with all of the following:  
(1)  Relevant changes in technology.  
(2)  The sensitivity of the licensee’s nonpublic inform ation.  
(3)  Internal or external threats to information.  
(4)  The licensee’s own changing business arrangements, such as mergers and acquisitions, 
alliances and joint ventures, outsourcing arrangements, and changes to information systems.  
(h) Incident resp onse plan. —    
(1)  As part of a licensee’s information security program, the licensee shall establish a written 
incident response plan designed to promptly respond to, and recover from, a cybersecurity 
event that compromises the confidentiality, integrit y, or availability of any of the following:  
a.  Nonpublic information in the licensee’s possession.  
b.  The licensee’s information system.  
c.  The continuing functionality of any aspect of the licensee’s business or operations.  
(2)  An incident response plan under this section must address all of the following areas:  
a.  The internal process for responding to a cybersecurity event.  
b.  The goals of the incident response plan.  
c.  The definition of clear roles, responsibilities, and levels of decision -maki ng authority.  
d.  External and internal communications and information sharing."
40,,"Page 3 of 5 
18 Del. C. § 8604  
   2.  Procedures for evaluating, assessing, or testing the security of an application that a 
licensee uses and was developed externally.  
f.  Modify the information system in accordance with the licensee’s informa tion security 
program.  
g.  Utilize effective controls, which may include multi -factor authentication procedures for 
employees or authorized individuals accessing nonpublic information.  
h.  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions, into an information system.  
i.  Include audit controls within the information security program designed to do both of 
the following:  
1.  Detect and respond to a cybersecurity event.  
2.  Reconstruct material financial transactions sufficient to support the licensee’s 
normal operations and obligations.  
j.  Implement measures to protect against the destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage, other 
catastrophes, or technological failures.  
k.  Develop, implement, and maintain procedures for the secure disposal of nonpublic 
information in any format.  
(3)  Include cybersecurity risks in the licensee’s enterprise risk management process.  
(4)  Stay informed regarding emerging threats or vulnerabilities and utilize reasonable security 
measures when sharing information relative to the character of the sharing and the type of 
information shared.  
(5)  Provide the licensee’s personnel with cybersecurity awareness training that is updated as 
necessary to reflect risks that the licensee identified in the licensee’s risk assessment under this 
section.  
(e) Oversight by board of directors. —   If a licensee has a board of directors, the board or an 
appropriate  committee of the board shall, at a minimum, do all of the following:  
(1)  Require the licensee’s executive management or its delegates to develop, implement, and 
maintain the licensee’s information security program.  
(2)  Require the licensee’s executive management or its delegates to report in writing at least 
annually all of the following information:  
a.  The overall status of the information security program and the licensee’s compliance 
with this chapter.  
b.  Material matters related to the information  security program, including addressing 
issues such as the following:  
1.  Risk assessment, risk management, and control decisions.  
2.  Third -party service provider arrangements.  
3.  Results of testing."
41,,"Page 1 of 2 
29 Del. C. § 9030C  
    
29 Del. C. § 9030C  
This document is current through 84 Del. Laws, c. 254.  
 
Delaware Code Annotated   >  Title 29 State Government (Pts. I — XI)  >  Part VIII Departments of Government 
(Chs. 79 — 90D)   >  Chapter 90C Department of Technology and Information (Subchs. I — III)  >  Subchapter 
III Cyber Security (§ 9030C)  
 
§ 9030C. Delaware Cyber Security Advisory Council   
 
(a)  There is hereby established a Delaware Cyber Security Advisory Council hereinafter referred 
to as the “DCSAC.” The DCSAC shall consist of 17 members to include the following:  
(1)  State Chief Information Officer, who shall serve as chair;  
(2)  State Chief Security Officer;  
(3)  Secretary of the Delaware Department of Safety and Homeland Security;  
(4)  Director of the Delaware Emergency Management Agency;  
(5)  Adjutant General of the Delaware National Guard;  
(6)  President of the League of Local Governments;  
(7)  President of the Delaware State Chamber of Commerce;  
(8)  President of the Delaware Association of School Administrators;  
(9)  Director of Consumer Protection of the Department of Justice;  
(10)  Chief Justice of the Supreme Court;  
(11)  President of the Delaware Healthcare Association;  
(12)  Four private sector representatives appointed by the Governor; and  
(13)  Two representatives of Higher Education appointed by the Governor.  
(b)  Members serving by virtue of position may appoint a des ignee to serve.  
(c)  Members appointed by the Governor shall serve at the pleasure of the Governor.  
(d)  The duties of the DCSAC are to do all of the following:  
(1)  Facilitate cross -industry collaboration to share best practices and mitigate cyber securit y 
risks related to critical infrastructure and protected systems;  
(2)  Develop recommendations for improving the overall cyber security posture across all 
sectors in Delaware;"
42,,"Page 2 of 3 
RSA 21 -R:4 
   XI.  Developing, in concert with the commissioner of administrative services and the state 
budget office established in RSA 21 -I:6, the capital and operating budget requests for 
implementing each agency’s information technology plan, including, but not limited to, 
appropriate standards for the uniform presentation of the general budget requests.  
XII.  Developing, in concert with t he department of administrative services, division of 
procurement and support services, specifications for the procurement of computer hardware, 
software, related licenses, media, documentation, support and maintenance services, and other 
related services.  
XIII.  Developing and implementing a strategy to increase efficiency and effectiveness in all 
areas of state government by using information technology to its fullest potential.  
XIV.  Developing and implementing a strategy to consolidate statewide shared information 
technology services.  
XV.  Developing an information technology satisfaction measurement program to ensure 
information technology resources and strategic plans are meeting the needs of each agency.  
XVI.  Developing and implementing a strategy to  address cyber security risks to the state’s 
data, information, and technology resources.  
XVII.  Developing and implementing a strategy to address the state’s geographical 
information system (GIS) technology.  
XVIII.  Establishing as necessary, after consul tation with the information technology council, 
established under RSA 21 -R:6, statewide standards and protocols for information technology, 
networks, and cyber security, which shall be adhered to by all executive branch agencies 
unless granted a waiver by the commissioner.  
XIX.  Providing telecommunications services to state government.  
XX.  Adopting comprehensive and uniform standards, practices, procedures, instructions, and 
funding processes relative to statewide telephony services applicable to all stat e agencies. The 
comprehensive and uniform requirements shall be in the form of a manual and shall be subject 
to the approval of the governor and council, but shall not be subject to the rulemaking 
requirements of RSA 541 -A. 
XXI.  Establish and maintain wit hin the department a cybersecurity integration center to serve 
as the unified state center for coordinating cybersecurity monitoring, sharing information, 
distributing cybersecurity threat analysis, and enabling situational awareness between and 
among exec utive branch agencies and departments.  
History   
 
2008, 335:1, eff. September 5, 2008; 2012, 5:3, eff. May 11, 2012; 192:1, eff. July 1, 2012; 265:4, 6, 7, 
eff. June 18, 2012; 2014, 327:49, effective August 2, 2014; 2015, 276:30, effective July 1, 2015; 2016, 
147:2, effective July 1, 2016; 2021, 202:Pt III, § 9, effective July 1, 2021; 2023, 135:3, effective August 
29, 2023."
43,,"Page 1 of 2 
RSA 21 -R:4-a 
    
RSA 21 -R:4-a 
 Statutes current through Chapter 8 of the 2024 Regular Session.  
 
LEXIS™ New Hampshire Revised Statutes Annotated   >  Title I The State and Its Government (§§ 1:1 — 21-
V:10)   >  Chapter 21 -R Department of Information Technology (§§ 21 -R:1 — 21-R:16)  
 
21-R:4-a. Duties of the Chief Information Security Officer.   
 
The chief information security officer shall be responsible for the following:  
I.  Chairing the cybersecurity advisory committee.  
II.  Developing, publishing, maintaining, and interpreting the statewide information security 
manual’s policies and standards.  
III.  Developing, managing, and executing th e statewide cyber disruption plan and an 
information security event response process.  
IV.  Staffing and training members of ESF -17 under the state emergency operations plan.  
V.  Identifying security requirements to limit the risks associated with identifie d executive 
branch business objectives as defined by the governor and the heads of state agencies.  
VI.  Providing information security subject matter expertise to the executive branch of the 
New Hampshire state government.  
VII.  Drafting and implementing an information security awareness and training program to be 
used by all state agencies.  
VIII.  Providing security metrics to track the performance of the information security program.  
IX.  Developing an information security governance and risk program, in cluding, but not 
limited to:  
(a)  Coordinating and conducting risk assessments of agencies and their information assets.  
(b)  Conducting and managing vulnerability assessments of agency networks, applications, 
databases, and systems.  
(c)  Conducting penetr ation tests of agency networks, applications, databases, and systems.  
(d)  Conducting information security risk assessments of third parties with access to state 
of New Hampshire information assets.  
X.  Serving as the chief of the New Hampshire cyber integ ration center.  
History"
44,,"Page 4 of 5 
Tenn. Code Ann. § 56 -2-1004 
   administrative, technical, and physical measures to protect and secure the information systems 
and nonpublic information accessible to, or held by, the third -party service provider;  
(7)  The licensee shal l monitor, evaluate, and adjust, as appropriate, its information security 
program, consistent with relevant changes in technology, the sensitivity of its nonpublic 
information, internal or external threats to its information, and its changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements, and changes to information systems;  
(8)   
(A)  As part of a licensee's information security program, a licensee must establish a 
written incident response p lan designed to promptly respond to, and recover from, a 
cybersecurity event that compromises the confidentiality, integrity, or availability of the 
licensee's nonpublic information or information systems or the continuing functionality of 
the licensee's o perations;  
(B)  The incident response plan must address:  
(i)  The licensee's internal process for responding to a cybersecurity event;  
(ii)  The goals of the licensee's incident response plan;  
(iii)  The definition of roles, responsibilities, and levels of decision -making authority 
relating to a cybersecurity event;  
(iv)  External and internal communications and information sharing;  
(v)  The requirements for remediating identified weaknesses in informa tion systems 
and associated controls;  
(vi)  Documentation and reporting regarding cybersecurity events and related incident 
response activities; and  
(vii)  The evaluation and revision, as necessary, of the incident response plan following 
a cybersecurity e vent; and  
(9)   
(A)  Each insurer domiciled in this state shall submit to the commissioner by April 15 of 
each year written certification that the insurer is in compliance with this section. Each 
insurer shall maintain for examination by the department all  records, schedules, and data 
supporting the certification for a period of five (5) years from the date of the corresponding 
certification.  
(B)  If an insurer identifies areas, systems, or processes requiring material improvement, 
updating, or redesign, th en the insurer must document planned and ongoing remedial 
efforts to address those areas, systems, or processes, and the documentation must be made 
available for inspection by the commissioner upon request.  
History    
                                     
Acts 2021, ch. 345, §  1."
