,question,chunks
72,,"Page 2 of 4 
RSA 420 -P:4 
   (1)  Employe e training and management;  
(2)  Information systems, including network and software design, as well as information 
classification, governance, processing, storage, transmission, and disposal; and  
(3)  Detecting, preventing, and responding to attacks, intru sions, or other systems failures.  
(e)  Implement information safeguards to manage the threats identified in its ongoing 
assessment, and no less than annually, assess the effectiveness of the safeguards’ key controls, 
systems, and procedures.  
IV.  Based on its risk assessment and to manage its risk, the licensee shall:  
(a)  Design its program to mitigate the identified risks, commensurate with the size and 
complexity of the licensee, the nature and scope of the licensee’s activities, including its use of 
third-party service providers, and the sensitivity of the nonpublic information used by the 
licensee or in the licensee’s possession, custody, or control.  
(b)  Determine which security measures listed below are appropriate and implement such 
security measures : 
(1)  Place access controls on information systems, including controls to authenticate and 
permit access only to authorized individuals to protect against the unauthorized acquisition 
of nonpublic information.  
(2)  Identify and manage the data, personnel,  devices, systems, and facilities that enable the 
organization to achieve business purposes in accordance with their relative importance to 
business objectives and the organization’s risk strategy.  
(3)  Restrict physical access to nonpublic information to authorized individuals only.  
(4)  Protect by encryption or other appropriate means, all nonpublic information while 
being transmitted over an external network and all nonpublic information stored on a 
laptop computer or other portable computing or storage device or media.  
(5)  Adopt secure development practices for in -house developed applications utilized by 
the licensee.  
(6)  Modify the information system in accordance with the licensee’s information security 
program.  
(7)  Utilize effective controls, which  may include multi -factor authentication procedures 
for any individual accessing nonpublic information.  
(8)  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions into, information systems.  
(9)  Include audit trails within the information security program designed to detect and 
respond to cybersecurity events and designed to reconstruct material financial transactions 
sufficient to support normal operations and obligations of the licensee.  
(10)  Implement  measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage or other 
catastrophes or technological failures."
73,,"Page 2 of 3 
RSA 420 -P:6 
   (f)  Whether the licensee has filed a police report or has notified any regulatory, government, 
or law enforcement agencies and, if so, when such notification was provided.  
(g)  Description of the sp ecific types of information acquired without authorization. Specific 
types of information means particular data elements including, for example, types of medical 
information, types of financial information, or types of information allowing identification o f 
the consumer.  
(h)  The period during which the information system was compromised by the cybersecurity 
event.  
(i)  The number of total consumers in this state affected by the cybersecurity event. The 
licensee shall provide the best estimate in the initia l report to the commissioner and update this 
estimate with each subsequent report to the commissioner pursuant to this section.  
(j)  The results of any internal review identifying a lapse in either automated controls or 
internal procedures, or confirming t hat all automated controls or internal procedures were 
followed.  
(k)  Description of efforts being undertaken to remediate the situation which permitted the 
cybersecurity event to occur.  
(l)  A copy of the licensee’s privacy policy and a statement outlining the steps the licensee will 
take to investigate and notify consumers affected by the cybersecurity event.  
(m)  Name of a contact person who is both familiar with the cybersecurity event and 
authorized to act for the licensee.  
III.  A licensee shall notify consumers by complying with RSA 359 -C:20, I(a) and (c), II -IV, and 
VI, and providing a copy of the notice sent to consumers under that statute to the commissioner, 
when a licensee is require d to notify the commissioner under paragraph I.  
IV.   
(a)  In the case of a cybersecurity event in a system maintained by a third -party service 
provider, of which the licensee has become aware, the licensee shall treat such event as it 
would under paragrap h I, unless the third -party service provider provides the notice required 
under paragraph I to the commissioner.  
(b)  The computation of licensee’s deadlines shall begin on the day after the third -party service 
provider notifies the licensee of the cyberse curity event or the licensee otherwise has actual 
knowledge of the cybersecurity event, whichever is sooner.  
(c)  Nothing in this chapter shall prevent or abrogate an agreement between a licensee and 
another licensee, a third -party service provider or any other party to fulfill any of the 
investigation requirements imposed under RSA 420 -P:5 or notice requirements imposed under 
RSA 420 -P:6. 
V.   
(a)   
(1)  As to notice of cybersecurity events of reinsurers to insurers, in the case of a 
cybersecurity event in volving nonpublic information that is used by the licensee that is 
acting as an assuming insurer or in the possession, custody, or control of a licensee that is"
74,,"Page 2 of 4 
Tenn. Code Ann. § 56 -2-1006 
   (B)  A description of how the nonpublic information was exposed, lost, stolen, or breached, 
including the specific  roles and responsibilities of third -party service providers with respect 
to the nonpublic information, if any;  
(C)  How the cybersecurity event was discovered;  
(D)  Whether lost, stolen, or breached nonpublic information has been recovered and, if so, 
how recovery was accomplished;  
(E)  The identity of the source of the cybersecurity event;  
(F)  Whether the licensee has filed a police report or notified regulatory, governmental, or 
law enforcement agencies and, if so, when the notification was provided;  
(G)  A description of the specific types of nonpublic information or particular data 
elements acquired without authorization, which may include types of medical information, 
types of financial information, or types of information allowing for consumer 
identi fication;  
(H)  The period during which the licensee's information system was compromised by the 
cybersecurity event;  
(I)  The number of total consumers in this state affected by the cybersecurity event. The 
licensee shall provide its best estimate of this number of consumers in its initial report to 
the commissioner and update this estimate with each subsequent report to the 
commissioner pursuant to this subsection (b);  
(J)  The results of an internal review and whether the review identified whether automated 
controls or internal procedures were followed or adhered to;  
(K)  A description of the efforts to remediate the situation that permitted the cybersecurity 
event to occur;  
(L)  A copy of the licensee's privacy policy and a statement outlining the steps that the 
licensee will take to investigate which consumers were affected by the cybersecurity event 
and to notify affected consumers;  
(M)  The name of a person who is both knowledgeable regarding the cybersecurity event 
and authorized to act on behal f of the licensee to serve as a representative of the licensee 
for contact from the commissioner; and  
(N)  A copy of the notice sent to affected consumers, if the notice is required under 
subsection (c).  
(2)  Licensees shall continually provide material up dates or supplements to the information 
provided under subdivision (b)(1).  
(c)  Following a determination that a cybersecurity event has occurred and that the cybersecurity 
event has a reasonable likelihood of materially harming a consumer, a licensee shal l notify 
consumers residing in this state whose nonpublic information has been acquired, or reasonably 
believed to have been acquired, by the cybersecurity event. The disclosure must be made no later 
than forty -five (45) days after the determination of the  cybersecurity event, unless a longer period 
of time is required due to the legitimate needs of law enforcement. For purposes of this section, 
notice may be provided by:"
75,,"Page 4 of 5 
Tenn. Code Ann. § 56 -2-1004 
   administrative, technical, and physical measures to protect and secure the information systems 
and nonpublic information accessible to, or held by, the third -party service provider;  
(7)  The licensee shal l monitor, evaluate, and adjust, as appropriate, its information security 
program, consistent with relevant changes in technology, the sensitivity of its nonpublic 
information, internal or external threats to its information, and its changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements, and changes to information systems;  
(8)   
(A)  As part of a licensee's information security program, a licensee must establish a 
written incident response p lan designed to promptly respond to, and recover from, a 
cybersecurity event that compromises the confidentiality, integrity, or availability of the 
licensee's nonpublic information or information systems or the continuing functionality of 
the licensee's o perations;  
(B)  The incident response plan must address:  
(i)  The licensee's internal process for responding to a cybersecurity event;  
(ii)  The goals of the licensee's incident response plan;  
(iii)  The definition of roles, responsibilities, and levels of decision -making authority 
relating to a cybersecurity event;  
(iv)  External and internal communications and information sharing;  
(v)  The requirements for remediating identified weaknesses in informa tion systems 
and associated controls;  
(vi)  Documentation and reporting regarding cybersecurity events and related incident 
response activities; and  
(vii)  The evaluation and revision, as necessary, of the incident response plan following 
a cybersecurity e vent; and  
(9)   
(A)  Each insurer domiciled in this state shall submit to the commissioner by April 15 of 
each year written certification that the insurer is in compliance with this section. Each 
insurer shall maintain for examination by the department all  records, schedules, and data 
supporting the certification for a period of five (5) years from the date of the corresponding 
certification.  
(B)  If an insurer identifies areas, systems, or processes requiring material improvement, 
updating, or redesign, th en the insurer must document planned and ongoing remedial 
efforts to address those areas, systems, or processes, and the documentation must be made 
available for inspection by the commissioner upon request.  
History    
                                     
Acts 2021, ch. 345, §  1."
76,,"Page 2 of 2 
47-18-2110. Protecting social security numbers from disclosure.  
   (B)  Disclosure is authorized or required under state or federal law; or  
(C)  Disclosure is made:  
(i)  To a consumer reporting agency as defined by the federal Fair Credit Reporting Act 
(15 U.S.C. §  1681 et seq.);  
(ii)  To a financial institution sub ject to the privacy provisions of the federal Gramm -
Leach -Bliley Act (15 U.S.C. §  6802); or  
(iii)  To a financial institution subject to the International Money Laundering 
Abatement and Financial Anti -Terrorism Act of 2001 (31 U.S.C. §  5311 et seq.).  
(c)  On and after January 1, 2009, a violation of subsection (a) is a Class B misdemeanor. Each 
violation of subsection (a) shall constitute a separate offense.  
(d)  In addition to the criminal offense created pursuant to subsections (a) and (b), on and after 
January 1, 2009, it is also a civil violation of this part, subject to the penalty provided in this part, 
for any person, any nonprofit or for profit business entity in this state, including, but not limited to, 
any sole proprietorship, partnership, limited  liability company, or corporation, engaged in any 
business, including, but not limited to, health care, to violate any of the prohibitions of subsection 
(a). 
(e)  Any state agency or nonprofit or for profit business entity engaged in the provision of heal th 
care services under Title XIX, including determining eligibility for Title XIX services, shall be 
exempted from the requirements of subsections (a) and (b).  
History    
                                     
Acts 2007, ch. 170, §  6; 2009, ch. 269, §  1; 2015, ch. 127, §§  1, 2.                                  
 
TENNESSEE CODE ANNOTATED  
Copyright © 2024 by The State of Tennessee All rights reserved  
 
 
End of Document"
77,,"Page 3 of 3 
47-18-2107. Release of personal consumer information.  
   (C)  Notification to major stat ewide media.  
(f)  Notwithstanding subsection (e), if an information holder maintains its own notification 
procedures as part of an information security policy for the treatment of personal information and 
if the policy is otherwise consistent with the timi ng requirements of this section, the information 
holder is in compliance with the notification requirements of this section, as long as the 
information holder notifies subject persons in accordance with its policies in the event of a breach 
of system secur ity. 
(g)  If an information holder discovers circumstances requiring notification pursuant to this section 
of more than one thousand (1,000) persons at one (1) time, the information holder must also 
notify, without unreasonable delay, all consumer reportin g agencies, as defined by 15 U.S.C. 
§ 1681a, and credit bureaus that compile and maintain files on consumers on a nationwide basis, of 
the timing, distribution, and content of the notices.  
(h)  Any customer of an information holder who is a person or busin ess entity, but who is not an 
agency of this state or any political subdivision of this state, and who is injured by a violation of 
this section, may institute a civil action to recover damages and to enjoin the information holder 
from further action in vi olation of this section. The rights and remedies available under this section 
are cumulative to each other and to any other rights and remedies available under law.  
(i)  This section does not apply to any information holder that is subject to:  
(1)  Title V  of the Gramm -Leach -Bliley Act of 1999 (Pub. L. No. 106 -102); or  
(2)  The Health Insurance Portability and Accountability Act of 1996 (42 U.S.C. §  1320d et 
seq.), as expanded by the Health Information Technology for Clinical and Economic Health 
Act (42 U.S .C. §  300jj et seq., and 42 U.S.C. §  17921 et seq.).  
History    
                                     
Acts 2005, ch. 473, §  1; 2016, ch. 692, §§  1-4; 2017, ch. 91, §  1.                                  
 
TENNESSEE CODE ANNOTATED  
Copyright © 2024 by The State  of Tennessee All rights reserved  
 
 
End of Document"
78,,"Page 2 of 3 
47-18-2107. Release of personal consumer information.  
   (iii)  Account, credit card, or debit card number, in combination wi th any required 
security code, access code, or password that would permit access to an individual's 
financial account; and  
(B)  Does not include information that is lawfully made available to the general public 
from federal, state, or local government reco rds or information that has been redacted, or 
otherwise made unusable; and  
(5)  “Unauthorized person” includes an employee of the information holder who is discovered 
by the information holder to have obtained personal information with the intent to use it  for an 
unlawful purpose.  
(b)  Following discovery or notification of a breach of system security by an information holder, 
the information holder shall disclose the breach of system security to any resident of this state 
whose personal information was, or  is reasonably believed to have been, acquired by an 
unauthorized person. The disclosure must be made no later than forty -five (45) days from the 
discovery or notification of the breach of system security, unless a longer period of time is 
required due to the legitimate needs of law enforcement, as provided in subsection (d).  
(c)  Any information holder that maintains computerized data that includes personal information 
that the information holder does not own shall notify the owner or licensee of the infor mation of 
any breach of system security if the personal information was, or is reasonably believed to have 
been, acquired by an unauthorized person. The disclosure must be made no later than forty -five 
(45) days from the discovery or notification of the br each of system security, unless a longer 
period of time is required due to the legitimate needs of law enforcement, as provided in 
subsection (d).  
(d)  The notification required by this section may be delayed if a law enforcement agency 
determines that the  notification will impede a criminal investigation. If the notification is delayed, 
it must be made no later than forty -five (45) days after the law enforcement agency determines that 
notification will not compromise the investigation.  
(e)  For purposes of  this section, notice may be provided by one (1) of the following methods:  
(1)  Written notice;  
(2)  Electronic notice, if the notice provided is consistent with the provisions regarding 
electronic records and signatures set forth in 15 U.S.C. §  7001 or if  the information holder's 
primary method of communication with the resident of this state has been by electronic means; 
or 
(3)  Substitute notice, if the information holder demonstrates that the cost of providing notice 
would exceed two hundred fifty thousand dollars ($250,000), that the affected class of subject 
persons to be notified exceeds five hundred thousand (500,000) persons, or the information 
holder does not have sufficient contact information and the notice consists of all of the 
following:  
(A)  Email notice, when the information holder has an email address for the subject 
persons;  
(B)  Conspicuous posting of the notice on the information holder's website, if the 
information holder maintains a website page; and"
79,,"Page 2 of 2 
Utah Code Ann. § 63A -19-301 
   (iv)  resources needed to develop, implement, and improve privacy programs;  
(d)  monitor high -risk data  processing activities within state agencies;  
(e)  receive information from state agencies regarding the sale, sharing, and processing 
personal data;  
(f)  coordinate with the Cyber Center to develop an incident response plan for data breaches 
affecting gov ernmental entities;  
(g)  coordinate with the state archivist to incorporate data privacy practices into records 
management;  
(h)  coordinate with the state archivist to incorporate data privacy training into the trainings 
described in Section 63A -12-110; an d 
(i)  create a data privacy training program for employees of governmental entities.  
(4)  The data privacy training program described in Subsection (3)(i) shall be made available to all 
governmental entities, and shall be designed to provide instruction r egarding:  
(a)  data privacy best practices, obligations, and responsibilities; and  
(b)  the relationship between privacy, records management, and security.  
(5)   
(a)  Except as provided in Subsection (5)(b), an employee of a state agency shall complete the  
data privacy training program described in Subsection (3)(i):  
(i)  within 30 days of beginning employment; and  
(ii)  at least once in each calendar year.  
(b)  An employee of a state agency that does not have access to personal data as part of the 
employee ’s work duties is not required to complete the data privacy training program 
described in Subsection (3)(i).  
(c)  Each state agency is responsible for monitoring completion of data privacy training by the 
state agency’s employees.  
(6)  To the extent that r esources permit, the office may provide expertise and assistance to 
governmental entities for high risk data processing activities.  
History   
 
2024 ch. 417, § 6, effective May 1, 2024.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
80,,"Page 2 of 3 
Utah Code Ann. § 78B -4-703 
   (D)  the Health Information Technology for Economic and Clinical Health Act, as 
provided in 45 C.F.R. Part 164;  
(E)  Title 13, Chapter 44, Protection of Personal Information Act; or  
(F)  any other applicable federal or state regulation; or  
(iv)  for personal in formation obtained in the breach of system security that is the type of 
information intended to be protected by the PCI data security standard, reasonably 
complies with the current version of the PCI data security standard.  
(2)  A written cybersecurity  program is a reasonable security program under Subsection (1)(b)(i) 
if: 
(a)  the person coordinates, or designates an employee of the person to coordinate, a program 
that provides the administrative, technical, and physical safeguards described in Subsect ions 
78B-4-702(4)(a) and (c);  
(b)  the program under Subsection (2)(a) has practices and procedures to detect, prevent, and 
respond to a breach of system security;  
(c)  the person, or an employee of the person, trains, and manages employees in the practice s 
and procedures under Subsection (2)(b);  
(d)  the person, or an employee of the person, conducts risk assessments to test and monitor the 
practice and procedures under Subsection (2)(b), including risk assessments on:  
(i)  the network and software design for the person;  
(ii)  information processing, transmission, and storage of personal information; and  
(iii)  the storage and disposal of personal information; and  
(e)  the person adjusts the practices and procedures under Subsection (2)(b) in light of chang es 
or new circumstances needed to protect the security, confidentiality, and integrity of personal 
information.  
(3)   
(a)  If a recognized cybersecurity framework described in Subsection (1)(b)(ii) or (iv) is 
revised, a person with a written cybersecurity program that relies upon that recognized 
cybersecurity framework shall reasonably conform to the revised version of the framework no 
later than one year after the day in which the revised version of the framework is published.  
(b)  If a recognized cybersec urity framework described in Subsection (1)(b)(iii) is amended, a 
person with a written cybersecurity program that relies upon that recognized cybersecurity 
framework shall reasonably conform to the amended regulation of the framework in a 
reasonable amoun t of time, taking into consideration the urgency of the amendment in terms 
of: 
(i)  risks to the security of personal information;  
(ii)  the cost and effort of complying with the amended regulation; and  
(iii)  any other relevant factor."
81,,"Page 2 of 3 
Utah Code Ann. § 63A -19-401 
   (i)  identify any non -compliant processing activity;  
(ii)  document the non -compliant processing activity; and  
(iii)  prepare a strategy for bringing the non -compliant processing activity into compliance 
with this part;  
(f)  may not establish, maint ain, or use undisclosed or covert surveillance of individuals unless 
permitted by law;  
(g)  may not sell personal data unless expressly required by law;  
(h)  may not share personal data unless permitted by law;  
(i)   
(i)  that is a designated governmental entity, shall annually report to the state privacy 
officer:  
(A)  the types of personal data the designated governmental entity currently shares or 
sells;  
(B)  the basis for sharing or selling the personal data; and  
(C)  the classes of persons and the gover nmental entities that receive the personal data 
from the designated governmental entity; and  
(ii)  that is a state agency, shall annually report to the chief privacy officer:  
(A)  the types of personal data the state agency currently shares or sells;  
(B)  the basis for sharing or selling the personal data; and  
(C)  the classes of persons and the governmental entities that receive the personal data 
from the state agency; and  
(j)   
(i)  except as provided in Subsection (3), an employee of a governmental entit y shall 
complete a data privacy training program:  
(A)  within 30 days after beginning employment; and  
(B)  at least once in each calendar year; and  
(k)  is responsible for monitoring completion of data privacy training by the governmental 
entity’s employee s. 
(3)  An employee of a governmental entity that does not have access to personal data of 
individuals as part of the employee’s work duties is not required to complete a data privacy 
training program described in Subsection (2)(j)(i).  
(4)   
(a)  A contrac tor that enters into or renews an agreement with a governmental entity after May 
1, 2024, and processes or has access to personal data as a part of the contractor’s duties under 
the agreement, is subject to the requirements of this chapter with regard to t he personal data 
processed or accessed by the contractor to the same extent as required of the governmental 
entity."
82,,"Page 2 of 2 
Utah Code Ann. § 78B -4-702 
   (ii)  protect against any anticipated threat or hazard to the security, confidentiality, or 
integrity of personal information; and  
(iii)  protect against a breach of system security;  
(b)  reaso nably conforming to a recognized cybersecurity framework as described in 
Subsection 78B -4-703(1); and  
(c)  being of an appropriate scale and scope in light of the following factors:  
(i)  the size and complexity of the person;  
(ii)  the nature and scope of the activities of the person;  
(iii)  the sensitivity of the information to be protected;  
(iv)  the cost and availability of tools to improve information security and reduce 
vulnerability; and  
(v)  the resources available to the person.  
(5)   
(a)  Subject to Subsection (5)(b), a person may not claim an affirmative defense under 
Subsection (1), (2), or (3) if:  
(i)  the person had actual notice of a threat or hazard to the security, confidentiality, or 
integrity of personal information;  
(ii)  the person did n ot act in a reasonable amount of time to take known remedial efforts to 
protect the personal information against the threat or hazard; and  
(iii)  the threat or hazard resulted in the breach of system security.  
(b)  A risk assessment to improve the security , confidentiality, or integrity of personal 
information is not an actual notice of a threat or hazard to the security, confidentiality, or 
integrity of personal information.  
History   
 
2021 ch. 40, § 2, effective May 5, 2021.  
 
Utah Code Annotated  
Copyright  © 2024 All rights reserved.  
 
 
End of Document"
83,,"Trayce Hockstad   
Utah Code Ann. § 13 -44-202 
Current through May 1, 2024 of the 2024 General Session.  
 
Utah Code Annotated   >  Title 13 Commerce and Trade (Chs. 1 — 74)  >  Chapter 44 Protection of Personal 
Information Act (Pts. 1 — 3)  >  Part 2 Protection of Personal Information (§§ 13 -44-201 — 13-44-202) 
 
13-44-202. Personal information — Disclosure of system security breach.   
 
(1)   
(a)  A person who owns or licenses computerized data that includes personal information 
concerning a Utah resident shall, when the person becomes aware of a breach of system 
security, conduct in good faith a reasonable and prompt investigation to determine the 
likelihood that personal information has been or will be misused for identity theft or fraud 
purposes.  
(b)  If an investigation under Subsection (1)(a) reveals that the misuse of personal information 
for identity theft or fraud purposes has occurred, or is  reasonably likely to occur, the person 
shall provide notification to each affected Utah resident.  
(c)  If an investigation under Subsection (1)(a) reveals that the misuse of personal information 
relating to 500 or more Utah residents, for identity theft o r fraud purposes, has occurred or is 
reasonably likely to occur, the person shall, in addition to the notification required in 
Subsection (1)(b), provide notification to:  
(i)  the Office of the Attorney General; and  
(ii)  the Utah Cyber Center created in S ection 63A -16-1102.  
(d)  If an investigation under Subsection (1)(a) reveals that the misuse of personal information 
relating to 1,000 or more Utah residents, for identity theft or fraud purposes, has occurred or is 
reasonably likely to occur, the person shall, in addition to the notification required in 
Subsections (1)(b) and (c), provide notification to each consumer reporting agency that 
compiles and maintains files on consumers on a nationwide basis, as defined in 15 U.S.C. Sec. 
1681a.  
(2)  A person re quired to provide notification under Subsection (1) shall provide the notification in 
the most expedient time possible without unreasonable delay:  
(a)  considering legitimate investigative needs of law enforcement, as provided in Subsection 
(4)(a);  
(b)  after determining the scope of the breach of system security; and  
(c)  after restoring the reasonable integrity of the system.  
(3)"
84,,"Page 2 of 2 
18 Okl. St. § 2070  
   B.  A covered entity that satisfies paragraphs 1 through 4 of subsection A of this section is entitled 
to an affirmative defense to any cause of action sounding in tort that is brought alleging that the 
failure to implement reasonable information security controls resulted in a data breach concerning 
personal information or restricted information.  
History   
 
Laws 2023, ch. 84, § 3, effective November 1, 2023.  
 
Oklahoma St atutes, Annotated by LexisNexis®  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
85,,"Page 1 of 2 
18 Okl. St. § 2070  
    
18 Okl. St. § 2070  
This document is current with emergency effective legislation through Chapter 300 of the Second  Regular 
Session of the 59th Legislature (2024) with exceptions to Chapter 182.  
 
Oklahoma Statutes, Annotated by LexisNexis®   >  Title 18. Corporations  (Chs. A — 34)  >  Chapter 34. 
Oklahoma Hospital Cybersecurity Protection Act of 2023 (§§ 2068 — 2072)  
 
§ 2070. Covered Entity’s Cybersecurity Program   
 
A.  The requirements of this section are voluntary; provided, a covered entity may only seek an 
affirmative defense under this act if the following conditions are met:  
1.  A covered entity seeking an affir mative defense under this act shall create, maintain, and 
comply, including documentation of such compliance, with a written cybersecurity program 
that contains administrative, technical, and physical safeguards for the protection of both 
personal informat ion and restricted information and that reasonably conforms to an industry -
recognized cybersecurity framework, as described in this section;  
2.  A covered entity’s cybersecurity program shall be designed to do all of the following with 
respect to the infor mation described in paragraph 1 of this subsection, as applicable:  
a.  protect the security and confidentiality of the information,  
b.  protect against any anticipated threats or hazards to the security or integrity of the 
information, and  
c.  protect agai nst unauthorized access to and acquisition of the information that is likely to 
result in a material risk of identity theft or other fraud to the individual to whom the 
information relates;  
3.  The scale and scope of a covered entity’s cybersecurity  program under this subsection is 
appropriate if it is based on all of the following factors:  
a.  the size and complexity of the covered entity,  
b.  the nature and scope of the activities of the covered entity,  
c.  the sensitivity of the information to be protected,  
d.  the cost and availability of tools to improve information security and reduce 
vulnerabilities, and  
e.  the resources available to the covered entity; and  
4.  The cybersecurity program shall contain requirements that it be reviewed, evaluated , and 
updated on at least an annual basis and shall require documentation of the same."
86,,"Page 2 of 2 
18 Okl. St. § 2069  
   information, can be used to distinguish or trace  the individual’s identity or that is linked or 
linkable to an individual, if the information is not encrypted, redacted, or altered by any 
method or technology in such a manner that the information is unreadable, and the breach of 
which is likely to resul t in a material risk of identity theft or other fraud to person or property; 
and 
5.  “Encrypted” and “redacted” shall have the same meanings as in Section 162 of Title 24 of 
the Oklahoma Statutes.  
History   
 
Laws 2023, ch. 84, § 2, effective November 1, 20 23. 
 
Oklahoma Statutes, Annotated by LexisNexis®  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
87,,"Page 1 of 2 
74 Okl. St. § 3113.1  
    
74 Okl. St. § 3113.1  
This document is current with emergency effective legislation through Chapter 300 of the Second Regular 
Session of the 59th Legislature (2024) with exceptions to Chapter 182.  
 
Oklahoma Statutes, Annotated by LexisNexis®   >  Title 74. State Government  (Chs. 1 — 112)  >  Chapter 49. 
Miscellaneous  (§§ 3101 — 3200.2)   >  Oklahoma Government Web site Information Act  (§§ 3106.3 — 3122)  
 
§ 3113.1. Disclosure of Security Breach of Personal Computer Data —Notice to 
Owner or Licensee of Personal Data —Exception   
 
A.  Any state agency, board, commission or other unit or subdivision of state government that 
owns or licenses computerized data that includes personal information shall disclose any breach of 
the security of the system following discovery or notification of t he breach in the security of the 
data to any resident of Oklahoma whose unencrypted personal information was, or is reasonably 
believed to have been, acquired by an unauthorized person. The disclosure shall be made in the 
most expedient time possible and w ithout unreasonable delay, consistent with the legitimate needs 
of law enforcement, as provided in subsection C of this section, or any measures necessary to 
determine the scope of the breach and restore the reasonable integrity of the data system.  
B.  Any state agency, board, commission or other unit or subdivision of state government that 
maintains computerized data that includes personal information that the state agency, board, 
commission or other unit or subdivision of state government does not own sha ll notify the owner 
or licensee of the information of any breach of the security of the data immediately following 
discovery, if the personal information was, or is reasonably believed to have been, acquired by an 
unauthorized person.  
C.  The notification required by this section may be delayed if a law enforcement agency 
determines that the notification will impede a criminal investigation. The notification required by 
this section shall be made after the law enforcement agency determines that it will not compromise 
the investigation.  
D.  As used in this section:  
1.  “Breach of the security of the system” means unauthorized acquisition of computerized data 
that compromises the security, confidentiality, or integrity of personal information maintained 
by the  state agency, board, commission or other unit or subdivision of state government. Good 
faith acquisition of personal information by an employee or agent of the state agency, board, 
commission or other unit or subdivision of state government for the purpos es of that entity 
shall not be a breach of the security of the system, provided that the personal information is not 
used or subject to further unauthorized disclosure;"
88,,"Page 1 of 2 
18 Okl. St. § 2069  
    
18 Okl. St. § 2069  
This document is current with emergency effective legislation through Chapter 300 of the Second  Regular 
Session of the 59th Legislature (2024) with exceptions to Chapter 182.  
 
Oklahoma Statutes, Annotated by LexisNexis®   >  Title 18. Corporations  (Chs. A — 34)  >  Chapter 34. 
Oklahoma Hospital Cybersecurity Protection Act of 2023 (§§ 2068 — 2072)  
 
§ 2069. Definitions   
 
As used in this act:  
1.  “Covered entity” means any hospital, as defined in Section 1 -701 of Title 63 of the 
Oklahoma Statutes, whether for -profit or not -for-profit, which is owned, either in whole in or 
part, or is managed in whole  or in part, by hospitals whose business is subject to the Health 
Insurance Portability and Accountability Act of 1996, Public Law 104 -191; 
2.  “Data breach” means the unauthorized access and acquisition of unencrypted and 
unredacted computerized data that  compromises the security or confidentiality of personal 
information or restricted information maintained by a covered entity as part of a database of 
personal information or restricted information regarding multiple individuals and that causes, 
or the cov ered entity reasonably believes has caused or will cause, identity theft or other fraud 
to any resident of this state. Good -faith acquisition of personal information or restricted 
information by an employee or agent of a covered entity for the purposes of the covered entity 
is not a breach of the security system; provided, that the personal information or restricted 
information, as the case may be, is not used for a purpose other than a lawful purpose of the 
covered entity or subject to further unauthorized  disclosure;  
3.  “Personal information” means the first name or first initial and last name in combination 
with and linked to any one or more of the following data elements that relate to a resident of 
this state, when the data elements are neither encrypt ed nor redacted:  
a.  Social Security number,  
b.  driver license number or state identification number issued in lieu of a driver license, or  
c.  financial account number, or credit or debit card number, in combination with any 
required security code, access code, or password that would permit access to the financial 
accounts of an individual.  
The term does not include information that is lawfully obtained from publicly available 
information, or from federal, state, or local government records lawfully made available to 
the public;  
4.  “Restricted information” means any information about an individual, other than personal 
information, that, alone or in combination with other information, including personal"
