,question,chunks
68,,"Trayce HockstadA.C.A. § 4-75-604
Current through all legislation of the 2023 Regular Session and the 2023 First Extraordinary Session.
AR - Arkansas Code Annotated  >  Title 4 Business and Commercial Law  >  Subtitle 6. Business Practices  >  
Chapter 75 Unfair Practices  >  Subchapter 6 — Theft of Trade Secrets
4-75-604. Injunctive relief.
(a)  Actual or threatened misappropriation may be enjoined.
(b)  Upon application to the court, an injunction shall be terminated when the trade secret has 
ceased to exist; however, the injunction may be continued for an additional reasonable period of 
time in order to eliminate commercial advantage that otherwise would be derived from the 
misappropriation.
(c)  If the court determines that it would be unreasonable to prohibit future use, an injunction may 
condition future use upon payment of a reasonable royalty for no longer than the period of time the 
use could have been prohibited.
(d)  In appropriate circumstances, affirmative acts to protect a trade secret may be compelled by 
court order.
History
                                                                                    
Acts 1981, No. 439, § 2; A.S.A. 1947, § 70-1002.                                       
Arkansas Code of 1987 Annotated Official Edition
Copyright © 2024 by the State of Arkansas All rights reserved
End of Document"
69,,"Trayce HockstadA.C.A. § 4-75-607
Current through all legislation of the 2023 Regular Session and the 2023 First Extraordinary Session.
AR - Arkansas Code Annotated  >  Title 4 Business and Commercial Law  >  Subtitle 6. Business Practices  >  
Chapter 75 Unfair Practices  >  Subchapter 6 — Theft of Trade Secrets
4-75-607. Attorney's fees.
The court may award reasonable attorneys' fees to the prevailing party if:
(1)  A claim of misappropriation is made in bad faith;
(2)  A motion to terminate an injunction is made or resisted in bad faith; or
(3)  Willful and malicious misappropriation exists.
History
                                                                                    
Acts 1981, No. 439, § 4; A.S.A. 1947, § 70-1004.                                       
Arkansas Code of 1987 Annotated Official Edition
Copyright © 2024 by the State of Arkansas All rights reserved
End of Document"
70,,"Page 2 of 3 
Nev. Rev. Stat. Ann. § 205.4765  
   (d)  Takes;  
(e)  Damages;  
(f)  Transfers;  
(g)  Conceals;  
(h)  Copies;  
(i)  Retains possession of; or  
(j)  Obtains or attempts to obtain access to, permits access to or causes to be accessed,  
equipment or supplies that are used  or intended to be used in a computer, system or network is 
guilty of a misdemeanor.  
3.  Except as otherwise provided in subsection 6, a person who knowingly, willfully and without 
authorization:  
(a)  Destroys;  
(b)  Damages;  
(c)  Takes;  
(d)  Alters;  
(e)  Transfers;  
(f)  Discloses;  
(g)  Conceals;  
(h)  Copies;  
(i)  Uses;  
(j)  Retains possession of; or  
(k)  Obtains or attempts to obtain access to, permits access to or causes to be accessed,  
a computer, system or network is guilty of a misdemeanor.  
4.  Except as otherwise provided in subsection 6, a person who knowingly, willfully and without 
authorization:  
(a)  Obtains and discloses;  
(b)  Publishes;  
(c)  Transfers; or  
(d)  Uses,  
a device used to access a computer, network or data is guilty of a misdemeanor.  
5.  Except as otherwise provided in subsection 6, a person who knowingly, willfully and without 
authorization introduces, causes to be introduced or attempts to introduce a computer contaminant 
into a computer, system or network is guilty of a misdemeanor.  
6.  If the violation of any provision of this section:"
71,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 116.310695  
   (d)  The association or payment processor complies with the requirements of NRS  603A.010 
to 603A.290, inclusive, with respect to any personal information collected through the Internet 
website or online portal.  
(e)  The executive board of the association has conducted an evaluation of the costs and 
benefits of providing units’ owners  the ability to pay obligations through the Internet website 
or electronic portal, including, without limitation, the cost of the cybersecurity insurance 
required by this section and the potential impact on units’ owners in the association, and has 
determi ned that providing units’ owners the ability to make such payments through the Internet 
website or electronic portal is in the best interest of the association.  
2.  Nothing in this section requires a third party who has been assigned a past due obligation for 
collection to provide the debtor with the ability to pay the past due obligation through an Internet 
website or electronic portal.  
3.  As used in this section:  
(a)  “Cybersecurity insurance” means insurance that provides coverage for losses arising out  of 
or relating to data breaches, unauthorized intrusions into an information system, computer 
viruses, ransomware, identity theft and similar exposures.  
(b)  “Obligation” has the meaning ascribed to it in NRS 116.310313.  
(c)  “Payment processor” means a p erson with whom an association has contracted to process 
payments made through an Internet website or electronic portal established and maintained by 
an association pursuant to NRS 116.31069 on behalf of the association.  
(d)  “Personal information” has the  meaning ascribed to it in NRS 603A.040.  
History   
 
2023, ch. 436, § 1, p. 2682, effective June 13, 2023.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
72,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 480.900  
   (b)  Minimiz e the disruptive effects of such  incidents on the delivery of essential services 
to the people of this  State and on the essential functions of government that ensure the  
protection of the health, safety and welfare of the people of this  State; and  
(c)  Ensure the uninterrupted and continuous  delivery of essential services to the people of 
this State and the  uninterrupted and continuous operations of the essential functions  of 
government that ensure the protection of the health, safety and  welfare of  the people of 
this State.  
7.  Protecting and securing the statewide  cyberinfrastructure depends on collaboration and 
cooperation, including  the voluntary sharing of information and analysis regarding 
cybersecurity  threats, among local, state and federa l agencies and across a broad  spectrum of 
the public and private sectors.  
8.  Institutions of higher education play  a critical role in protecting and securing statewide 
cyberinfrastructure  by developing programs that support a skilled workforce, promote  
innovation  and contribute to a more secure statewide cyberinfrastructure.  
9.  It is therefore in the public interest  that the Legislature enact provisions to enable the State 
to prepare  for and mitigate risks to, and otherwise protect, information syst ems  and statewide 
cyberinfrastructure.  
History   
 
2017, ch. 307, § 2, p. 1632, effective July 1, 2017.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
73,,"Page 1 of 2 
Nev. Rev. Stat. Ann. § 116.310695  
    
Nev. Rev. Stat. Ann. § 116.310695  
This document is current through the end of legislation from the  82nd Regular Session (2023). This 
document incorporates revisions received from the Legislative Counsel Bureau for NRS Chapters 1 to 
220. This document is current through the end of legislation from the 34th and 35th Special Sessions 
(2023), subject to re vision by the Legislative Counsel Bureau.  
 
Nevada Revised Statutes Annotated   >  Title 10. Property Rights and Transactions. (Chs. 111 — 120A)   >  
Chapter 116. Common -Interest Ownership (Uniform Act). (Art. 1)   >  Article 3 Management of Common -
Interest Co mmunities.   >  General Provisions. (§§ 116.3101 — 116.31073)  
 
116.310695. Internet website or electronic portal that provides ability to pay 
obligations electronically; cybersecurity  insurance; suspension of payments assigned 
for collection; compliance with requirements relating to personal information; 
requirement to conduct evaluation and make determination that providing ability to 
pay obligations electronically is in best interest  of association   
 
1.  An Internet website or electronic portal established and maintained by an association pursuant 
to NRS 116.31069 may provide units’ owners with the ability to pay obligations electronically 
only if:  
(a)  The association, or if the ass ociation has contracted with a payment processor, the 
payment processor, maintains a policy of cybersecurity insurance in a minimum aggregate 
amount of $5,000,000 that provides coverage for potential losses associated with the 
unauthorized acquisition of p ersonal information provided to process payments through the 
Internet website or electronic portal, including, without limitation, losses caused by identity 
theft.  
(b)  For an association that has contracted with a payment processor who maintains a policy of 
cybersecurity insurance described in paragraph (a), the association must maintain its own 
policy of cybersecurity insurance in a minimum aggregate amount of:  
(1)  For an association that contains 150 units or less, $250,000;  
(2)  For an association that  contains more than 150 units and not more than 250 units, 
$500,000; and  
(3)  For an association that contains 250 units or more, $1,000,000.  
(c)  The Internet website or electronic portal allows the association or payment processor to 
suspend the ability of a unit’s owner to make a payment through the Internet website or 
electronic portal concerning any past due obligation that has been assigned to a third party for 
collection."
74,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 480.930  
   4.  A private entity may, in its discretion, make use of the information set forth in the statewide 
strategic plan.  
5.  Each agency of the State Government that has adopted a cybersecurity policy shall test the 
adherence of its employees to that policy on a periodic basis. Such an agency shall submit the 
results of the testing to the Office annually for consideration in the update of the statewide 
strategic plan.  
History   
 
2017, ch. 307, § 13, p. 1635, effective July 1, 2017; 2019, ch. 392, § 12, p. 2474, ef fective June 5, 2019.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
75,,"Page 2 of 4 
18 Del. C. § 8606  
   (2)  A licensee shall provide as much of the following information as possible:  
a.  Date of the cybersecurity event.  
b.  Description of how the information was exposed, lost, stolen, or breached, including the 
specific role and responsibility of a third -party  service provider, if any.  
c.  How the cybersecurity event was discovered.  
d.  Whether any lost, stolen, or breached information has been recovered and, if so, how it 
was lost, stolen, or breached.  
e.  The identity of the source of the cybersecurity event.  
f.  Whether the licensee has filed a police report or notified a regulatory, government, or 
law-enforcement agency and, if so, when the notification was provided.  
g.  Description of the specific types of information acquired without authorization. For the  
purposes of this paragraph (b)(2)g., “specific types of information” means particular data 
elements, including medical information, financial information, or information allowing 
identification of a consumer.  
h.  The period during which the cybersecurity event compromised the information system.  
i.  The number of total consumers in this State who are affected by the cybersecurity event. 
The licensee shall provide the best estimate in the initial report to the Commissioner and 
update the estimate with each subsequent report to the Commissioner under this section.  
j.  The results of an internal review identifying a lapse in either automated controls or 
internal procedures, or confirming that the automated controls or internal procedures were 
followed.  
k.  Description of efforts being undertaken to remediate the situation which permitted the 
cybersecurity event to occur.  
 l.   A copy of the licensee’s privacy policy and a statement outlining the steps the licensee 
will take to investigate and notify a consumer affected by a cybersecurity event.  
m.  The name of a contact person who is both familiar with the cybersecurity event and 
authorized to act for the licensee.  
(c) Notification to consumers. —   If a licensee determines that a cybersecurity event that has a 
reasonable likelihood of materially harming a consumer has occurred and the event is 1 for which 
the licensee is required under subsection (a) of this section to notify the Commissioner, the 
licensee shall provide notice of the event to each affected consu mer and provide a copy of the 
notice to the Commissioner.  
(1)  A licensee must provide notice under this subsection (c) of this section without 
unreasonable delay but no later than 60 days after determining that a cybersecurity event 
occurred, unless any o f the following apply:  
a.  Federal law requires a shorter time period.  
b.  A law -enforcement agency determines that the notice will impede a criminal 
investigation and the law -enforcement agency has requested that the licensee delay notice."
76,,"Page 1 of 2 
18 Del. C. § 8605  
    
18 Del. C. § 8605  
This document is current through 84 Del. Laws, c. 254.  
 
Delaware Code Annotated   >  Title 18 Insurance Code (Pts. I — II)  >  Part II Miscellaneous (Chs. 77 — 88)  >  
Chapter 86 Insurance Data Security Act (§§ 8601 — 8611)  
 
§ 8605. Investigation of a cybersecurity event.   
 
(a)  If a licensee learns that a cybersecurity  event has or may have occurred, the licensee, or an 
outside vendor or service provider designated to act on behalf of the licensee, shall conduct a 
prompt investigation.  
(b)  During an investigation under this section, the licensee, or an outside vendor o r service 
provider designated to act on behalf of the licensee, shall, at a minimum, do as much of the 
following as possible:  
(1)  Determine whether a cybersecurity event has occurred.  
(2)  Assess the nature and scope of the cybersecurity event.  
(3)  Ident ify the nonpublic information that may have been involved in the cybersecurity event.  
(4)  Perform or oversee reasonable measures to restore the security of the information system 
compromised in the cybersecurity  event to prevent further unauthorized acquisition, release, or 
use of nonpublic information that is in the licensee’s possession, custody, or control.  
(c)  If a licensee provides nonpublic information to a third -party service provider and learns that a 
cybersecurity event has or may have occurred in a system that the third -party service provider 
maintains, the licensee shall complete the steps listed in subsection (b) of this section or make 
reasonable efforts to confirm and document that the third -party s ervice provider has completed the 
steps.  
(d)  A licensee shall maintain records concerning a cybersecurity event for a period of at least 5 
years from the date of the cybersecurity event and shall produce those records upon the 
Commissioner’s demand.  
Histo ry  
 
82 Del. Laws, c. 176, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved."
77,,"Page 2 of 2 
§ 12B -102. Disclosure of breach ofsecurity; notice.  
   (e)  If the breach of security includes a Social Security number, the person shall offer to each 
resident, whose personal information, including Social Security number, was breached or is 
reasonably believed to have been breached, credit monitoring services at no cost to such resident 
for a period of 1 year. Such person shall provide all information nec essary for such resident to 
enroll in such services and shall include information on how such resident can place a credit freeze 
on such resident’s credit file. Such services are not required if, after an appropriate investigation, 
the person reasonably de termines that the breach of security is unlikely to result in harm to the 
individuals whose personal information has been breached.  
(f)  In the case of a breach of security involving personal information defined in § 12B -101(7)a.5. 
of this title for login credentials of an email account furnished by the person, the person cannot 
comply with this section by providing the security breach notification to such email address, but 
may instead comply with this section by providing notice by another method describe d in § 12B -
101(5) of this title or by clear and conspicuous notice delivered to the resident online when the 
resident is connected to the online account from an Internet Protocol address or online location 
from which the person knows the resident customari ly accesses the account.  
History   
 
75 Del. Laws, c. 61, §  1; 81 Del. Laws, c. 129, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
78,,"Page 5 of 5 
18 Del. C. § 8604  
   e.  Identification of requirements for the remediation of any identified weaknesses in an 
information system and associated controls.  
f.  Documentation and reporting regarding cybersecurity events and related incident 
response activities.  
g.  As necessary, the evaluation and revision of the incident response plan following a 
cybersecurity event.  
(i) Annual certification to the Commissioner of domiciliary state. —   An insurer do miciled in 
this State shall do all of the following:  
(1)  Submit annually to the Commissioner a written statement by February 15, certifying that 
the insurer is in compliance with the requirements under in this section.  
(2)  Maintain for the Department’s examination all records, schedules, and data supporting a 
certificate under this subsection for a period of 5 years.  
(3)  To the extent an insurer has identified an area, system, or process that requires material 
improvement, updating, or redesign, documen t the identification and the remedial effort 
planned and underway to address the identified area, system, or process. Documentation under 
this paragraph (i)(3) must be available for the Commissioner’s inspection.  
History   
 
82 Del. Laws, c. 176, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
79,,"Page 4 of 4 
18 Del. C. § 8606  
   contractual relationship with the affected consumer, the licensee who is acting as an assuming 
insurer shall notify its affected ceding insurers and the Commission er of the licensee who is 
acting as an assuming insurer’s state of domicile within 3 business days of determining that a 
cybersecurity event has occurred. A ceding insurer who has a direct contractual relationship 
with an affected consumer shall fulfill th e consumer notification requirements under 
subsection (c) of this section and any other notification requirement under this section relating 
to a cybersecurity event.  
(2)  If a cybersecurity event involves nonpublic information that is in the possession, c ustody, 
or control of a third -party service provider of a licensee who is acting as an assuming insurer, 
the licensee who is acting as an assuming insurer shall notify the affected ceding insurer and 
the Commissioner of the licensee who is acting as an ass uming insurer’s state of domicile 
within 3 business days of receiving notice from the licensee who is acting as an assuming 
insurer’s third -party service provider that a cybersecurity event has occurred. A ceding insurer 
that has a direct contractual relat ionship with an affected consumer shall fulfill the consumer 
notification requirements under subsection (c) of this section and any other notification 
requirement under this section relating to a cybersecurity event.  
(f) Notice regarding cybersecurity even ts of insurers to producers of record. —   If a 
cybersecurity event for which consumer notice is required under this section involves nonpublic 
information that is in the possession, custody, or control of a licensee who is an insurer, or a 
licensee’s thir d-party service provider and for which a consumer accessed the insurer’s services 
through an independent insurance producer, the licensee shall notify the producers of record of the 
consumer who was affected by the cybersecurity event in a reasonable manne r and at a time 
reasonably concurrent with the time at which notice is provided to the affected consumer. The 
insurer is excused from this obligation for a producer who is not authorized by law or contract to 
sell, solicit, or negotiate on behalf of the in surer, and in an instance in which the insurer does not 
have the current producer of record information for the consumer.  
History   
 
82 Del. Laws, c. 176, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
80,,"Page 1 of 3 
RSA 420 -P:6 
    
RSA 420 -P:6 
 Statutes current through Chapter 8 of the 2024 Regular Session.  
 
LEXIS™ New Hampshire Revised Statutes Annotated   >  Title XXXVII Insurance (Chs. 400 — 420-Q)  >  
Chapter 420 -P Insurance Data Security Law (§§ 420 -P:1 — 420-P:14)  
 
420-P:6. Notification of a Cybersecurity Event.   
 
I.  Each licensee shall notify the commissioner within 3 business days of a determination that a 
cybersecurity event has occurred when either of the following criteria has been met:  
(a)  New Hampshire is the licensee’s state of domicile, in the case of an insu rer, or this state is 
the licensee’s home state, in the case of a producer, as those terms are defined in RSA 402 -J, 
and the cybersecurity event has a reasonable likelihood of materially harming a consumer 
residing in this state or reasonable likelihood of  materially harming any material part of the 
normal operations of the licensee; or  
(b)  The licensee reasonably believes that the nonpublic information involves 250 or more 
consumers residing in New Hampshire and that the cybersecurity event:  
(1)  Impacts the licensee, in which case notice shall be provided to any government body, 
self-regulatory agency, or any other supervisory body pursuant to any state or federal law; 
or 
(2)  Has a reasonable likelihood of materially harming:  
(A)  Any consumer residing i n this state; or  
(B)  Any material part of the normal operations of the licensee.  
II.  The licensee shall provide as much of the following information as possible. The licensee shall 
provide the information in electronic form as directed by the commissioner. The licensee shall 
have a continuing obligation to update and supplement initial and  subsequent notifications to the 
commissioner regarding material changes to previously provided information relating to the 
cybersecurity event.  
(a)  Date of the cybersecurity event.  
(b)  Description of how the information was exposed, lost, stolen, or bre ached, including the 
specific roles and responsibilities of third -party service providers, if any.  
(c)  How the cybersecurity event was discovered.  
(d)  Whether any lost, stolen, or breached information has been recovered and, if so, how this 
was done.  
(e)  The identity of the source of the cybersecurity event."
81,,"Page 2 of 3 
RSA 420 -P:6 
   (f)  Whether the licensee has filed a police report or has notified any regulatory, government, 
or law enforcement agencies and, if so, when such notification was provided.  
(g)  Description of the sp ecific types of information acquired without authorization. Specific 
types of information means particular data elements including, for example, types of medical 
information, types of financial information, or types of information allowing identification o f 
the consumer.  
(h)  The period during which the information system was compromised by the cybersecurity 
event.  
(i)  The number of total consumers in this state affected by the cybersecurity event. The 
licensee shall provide the best estimate in the initia l report to the commissioner and update this 
estimate with each subsequent report to the commissioner pursuant to this section.  
(j)  The results of any internal review identifying a lapse in either automated controls or 
internal procedures, or confirming t hat all automated controls or internal procedures were 
followed.  
(k)  Description of efforts being undertaken to remediate the situation which permitted the 
cybersecurity event to occur.  
(l)  A copy of the licensee’s privacy policy and a statement outlining the steps the licensee will 
take to investigate and notify consumers affected by the cybersecurity event.  
(m)  Name of a contact person who is both familiar with the cybersecurity event and 
authorized to act for the licensee.  
III.  A licensee shall notify consumers by complying with RSA 359 -C:20, I(a) and (c), II -IV, and 
VI, and providing a copy of the notice sent to consumers under that statute to the commissioner, 
when a licensee is require d to notify the commissioner under paragraph I.  
IV.   
(a)  In the case of a cybersecurity event in a system maintained by a third -party service 
provider, of which the licensee has become aware, the licensee shall treat such event as it 
would under paragrap h I, unless the third -party service provider provides the notice required 
under paragraph I to the commissioner.  
(b)  The computation of licensee’s deadlines shall begin on the day after the third -party service 
provider notifies the licensee of the cyberse curity event or the licensee otherwise has actual 
knowledge of the cybersecurity event, whichever is sooner.  
(c)  Nothing in this chapter shall prevent or abrogate an agreement between a licensee and 
another licensee, a third -party service provider or any other party to fulfill any of the 
investigation requirements imposed under RSA 420 -P:5 or notice requirements imposed under 
RSA 420 -P:6. 
V.   
(a)   
(1)  As to notice of cybersecurity events of reinsurers to insurers, in the case of a 
cybersecurity event in volving nonpublic information that is used by the licensee that is 
acting as an assuming insurer or in the possession, custody, or control of a licensee that is"
82,,"Page 1 of 2 
RSA 420 -P:5 
    
RSA 420 -P:5 
 Statutes current through Chapter 8 of the 2024 Regular Session.  
 
LEXIS™ New Hampshire Revised Statutes Annotated   >  Title XXXVII Insurance (Chs. 400 — 420-Q)  >  
Chapter 420 -P Insurance Data Security Law (§§ 420 -P:1 — 420-P:14)  
 
420-P:5. Investigation of a Cybersecurity Event.   
 
I.  If the licensee learns that a cybersecurity  event has or may have occurred, the licensee or an 
outside vendor and/or service provider designated to act on behalf of the licensee, shall conduct a 
prompt investigation.  
II.  During the investigation, the licensee, or an outside vendor and/or service p rovider designated 
to act on behalf of the licensee, shall, at a minimum determine as much of the following 
information as possible:  
(a)  Whether a cybersecurity event has occurred.  
(b)  The nature and scope of the cybersecurity event.  
(c)  Identify any no npublic information that may have been involved in the cybersecurity 
event.  
(d)  Perform or oversee reasonable measures to restore the security of the information systems 
compromised in the cybersecurity event in order to prevent further unauthorized acqui sition, 
release, or use of nonpublic information in the licensee’s possession, custody, or control.  
III.  If the licensee learns that a cybersecurity  event has or may have occurred in a system 
maintained by a third -party service provider, the licensee shall complete the steps listed in 
paragraph II above or confirm and document that the third -party service provider has completed 
those steps.  
IV.  The l icensee shall maintain records concerning all cybersecurity events for a period of at least 
5 years from the date of the cybersecurity event and shall produce those records upon demand of 
the commissioner.  
History   
 
2019, 309:1, effective January 1, 2020.  
 
LEXIS™ New Hampshire Revised Statutes Annotated  
Copyright © 2024 All rights reserved."
83,,"Page 4 of 4 
RSA 420 -P:4 
   licensee’s information systems, or the continuing functionality of any aspect of the licensee’s 
business or operations.  
(b)  Such incident response plan shall address the following areas:  
(1)  The internal process for responding to a cybersecurity  event;  
(2)  The goals of the incident response plan;  
(3)  The definition of clear roles, responsibilities, and levels of decision -making authority;  
(4)  External and internal communications and information sharing;  
(5)  Identification of requirements for the remediation of any identified weaknesses in 
information systems and associated controls;  
(6)  Documentation and reporting regarding cybersecurity events and related incident 
response activities; and  
(7)  The evaluation and revision as necessary of the incident response plan following a 
cybersecurity event.  
IX.  Annually, each insurer domiciled in this state shall submit to the commissioner, a written 
statement by March 1, certifying that the insurer is in compliance with the requirements set forth 
in this section. Each insurer shall maintain for examination by the department all records, 
schedules and data supporting this certificate for a period of 5 years. To the extent an insurer has 
identified areas, systems, or processes that require material improv ement, updating, or redesign, 
the insurer shall document the identification and the remedial efforts planned and underway to 
address such areas, systems or processes. Such documentation shall be available for inspection by 
the commissioner.  
History   
 
2019 , 309:1, effective January 1, 2020.  
 
LEXIS™ New Hampshire Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
84,,"Page 2 of 2 
RSA 638:17  
   (2)  Intercepts or adds to data residing within a computer or computer network; or  
(c)  The person knowingly receives or retains data obtained in violation of subparagraph (a) or 
(b) of this paragraph; or  
(d)  The person knowingly  uses or discloses any data he or she knows or believes was obtained 
in violation of subparagraph (a) or (b) of this paragraph.  
V.  A person is guilty of the computer crime of destruction of computer equipment when he or she, 
without authorization, knowing ly or recklessly tampers with, takes, transfers, conceals, alters, 
damages, or destroys any equipment used in a computer or computer network, or knowingly or 
recklessly causes any of the foregoing to occur.  
VI.  A person is guilty of the computer crime of computer contamination if such person knowingly 
introduces, or causes to be introduced, a computer contaminant into any computer, computer 
program, or computer network which results in a loss of property or computer services.  
History   
 
1985, 139:1, eff. J an. 1, 1986; 2002, 261:2, eff. Jan. 1, 2003.  
 
LEXIS™ New Hampshire Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
85,,"Page 2 of 4 
Tenn. Code Ann. § 56 -2-1006 
   (B)  A description of how the nonpublic information was exposed, lost, stolen, or breached, 
including the specific  roles and responsibilities of third -party service providers with respect 
to the nonpublic information, if any;  
(C)  How the cybersecurity event was discovered;  
(D)  Whether lost, stolen, or breached nonpublic information has been recovered and, if so, 
how recovery was accomplished;  
(E)  The identity of the source of the cybersecurity event;  
(F)  Whether the licensee has filed a police report or notified regulatory, governmental, or 
law enforcement agencies and, if so, when the notification was provided;  
(G)  A description of the specific types of nonpublic information or particular data 
elements acquired without authorization, which may include types of medical information, 
types of financial information, or types of information allowing for consumer 
identi fication;  
(H)  The period during which the licensee's information system was compromised by the 
cybersecurity event;  
(I)  The number of total consumers in this state affected by the cybersecurity event. The 
licensee shall provide its best estimate of this number of consumers in its initial report to 
the commissioner and update this estimate with each subsequent report to the 
commissioner pursuant to this subsection (b);  
(J)  The results of an internal review and whether the review identified whether automated 
controls or internal procedures were followed or adhered to;  
(K)  A description of the efforts to remediate the situation that permitted the cybersecurity 
event to occur;  
(L)  A copy of the licensee's privacy policy and a statement outlining the steps that the 
licensee will take to investigate which consumers were affected by the cybersecurity event 
and to notify affected consumers;  
(M)  The name of a person who is both knowledgeable regarding the cybersecurity event 
and authorized to act on behal f of the licensee to serve as a representative of the licensee 
for contact from the commissioner; and  
(N)  A copy of the notice sent to affected consumers, if the notice is required under 
subsection (c).  
(2)  Licensees shall continually provide material up dates or supplements to the information 
provided under subdivision (b)(1).  
(c)  Following a determination that a cybersecurity event has occurred and that the cybersecurity 
event has a reasonable likelihood of materially harming a consumer, a licensee shal l notify 
consumers residing in this state whose nonpublic information has been acquired, or reasonably 
believed to have been acquired, by the cybersecurity event. The disclosure must be made no later 
than forty -five (45) days after the determination of the  cybersecurity event, unless a longer period 
of time is required due to the legitimate needs of law enforcement. For purposes of this section, 
notice may be provided by:"
86,,"Page 4 of 5 
Tenn. Code Ann. § 56 -2-1004 
   administrative, technical, and physical measures to protect and secure the information systems 
and nonpublic information accessible to, or held by, the third -party service provider;  
(7)  The licensee shal l monitor, evaluate, and adjust, as appropriate, its information security 
program, consistent with relevant changes in technology, the sensitivity of its nonpublic 
information, internal or external threats to its information, and its changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements, and changes to information systems;  
(8)   
(A)  As part of a licensee's information security program, a licensee must establish a 
written incident response p lan designed to promptly respond to, and recover from, a 
cybersecurity event that compromises the confidentiality, integrity, or availability of the 
licensee's nonpublic information or information systems or the continuing functionality of 
the licensee's o perations;  
(B)  The incident response plan must address:  
(i)  The licensee's internal process for responding to a cybersecurity event;  
(ii)  The goals of the licensee's incident response plan;  
(iii)  The definition of roles, responsibilities, and levels of decision -making authority 
relating to a cybersecurity event;  
(iv)  External and internal communications and information sharing;  
(v)  The requirements for remediating identified weaknesses in informa tion systems 
and associated controls;  
(vi)  Documentation and reporting regarding cybersecurity events and related incident 
response activities; and  
(vii)  The evaluation and revision, as necessary, of the incident response plan following 
a cybersecurity e vent; and  
(9)   
(A)  Each insurer domiciled in this state shall submit to the commissioner by April 15 of 
each year written certification that the insurer is in compliance with this section. Each 
insurer shall maintain for examination by the department all  records, schedules, and data 
supporting the certification for a period of five (5) years from the date of the corresponding 
certification.  
(B)  If an insurer identifies areas, systems, or processes requiring material improvement, 
updating, or redesign, th en the insurer must document planned and ongoing remedial 
efforts to address those areas, systems, or processes, and the documentation must be made 
available for inspection by the commissioner upon request.  
History    
                                     
Acts 2021, ch. 345, §  1."
87,,"Page 1 of 2 
Tenn. Code Ann. § 56 -2-1005 
    
Tenn. Code Ann. § 56 -2-1005 
Current through Chapter 900, with the exception of Chapter 688 secs 79, 80, and 83, of the 2024 Regular 
Session. The commission may make editorial changes to this version and may relocate or redesignate text. 
Those changes will appear on Lexis Advance after the publication of the certified volumes and 
supplements. Pursuant to TCA sections 1 -1-110, 1 -1-111, and 1 -2-114, the Tennessee Code Commission 
certifies the final, official version of the Tennessee Code. Until the annual issuance of the certified 
volumes and supplements, references to the updates made by the most recent legisla tive session should be 
to the Public Chapter and not TCA.  
 
TN - Tennessee Code Annotated   >  Title 56 Insurance   >  Chapter 2 Insurance Companies   >  Part 10 
Insurance Data Security Law  
 
56-2-1005. Investigation of a cybersecurity event.   
 
(a)  If a licensee learns that a cybersecurity event has or may have occurred, then the licensee or an 
outside vendor or service provider designated to act on behalf of the licensee shall conduct a 
prompt investigation.  
(b)  During the investigation, the licens ee or outside vendor or service provider shall, at a 
minimum:  
(1)  Determine whether a cybersecurity event has occurred;  
(2)  Assess the nature and scope of the cybersecurity event;  
(3)  Identify nonpublic information that may have been involved in the cyb ersecurity event; 
and 
(4)  Take or oversee reasonable measures to restore the security of the information systems 
compromised in the cybersecurity  event in order to prevent further unauthorized acquisition, 
release, or use of nonpublic information in the licensee's possession, custody, or control.  
(c)  If the licensee learns that a cybersecurity event has or may have occurred in a system 
maintained by a third -party service provider, then the licensee shall complete, or confirm and 
document that the third -party service provider has completed, the actions required by subsection 
(b). 
(d)  The licensee shall maintain records concerning all cybersecurity events for a period of at least 
five (5) years from the date of discovery of the cybersecurity event and shall provide those records 
to the commissioner upon request.  
(e)  If the licensee conducts an investigation or review of a potential or suspected cybe rsecurity 
event and determines that an event is not a cybersecurity event, then the licensee must reduce that 
determination to writing and maintain that writing for a period of at least five (5) years from the"
