,question,chunks
10,,"Page 2 of 4 
MCLS § 500.555  
 Trayce Hockstad   (d)  Assess the sufficiency of policies, procedures, information systems, and other safeguards 
in place to manage these threats, including consideration of threats in each relevant area of the 
licensee’s operations, including all of the following:  
(i)  Employee training and management.  
(ii)  Information systems, including network and software design, as well as information 
classification, governance, processing, storage, transmission, and disposal.  
(iii)  Detecting, preventing, and responding to attacks, intrusions, or other systems failures.  
(e)  Implement information safeguards to manage the threats identified in its ongoing 
assessment, and, no less than annually, assess the effectiveness of the s afeguards’ key controls, 
systems, and procedures.  
(4)  Based on its risk assessment, a licensee shall do all of the following:  
(a)  Design its information security program to mitigate the identified risks, commensurate 
with the size and complexity of the l icensee, the nature and scope of the licensee’s activities, 
including its use of third -party service providers, and the sensitivity of the nonpublic 
information used by the licensee or in the licensee’s possession, custody, or control.  
(b)  Determine which  of the following security measures are appropriate and implement those 
appropriate security measures:  
(i)  Placing access controls on information systems, including controls to authenticate and 
permit access only to authorized individuals to protect again st the unauthorized acquisition 
of nonpublic information.  
(ii)  Identifying and managing the data, personnel, devices, systems, and facilities that 
enable the organization to achieve business purposes in accordance with their relative 
importance to business objectives and the organization’s risk strategy.  
(iii)  Restricting physical access to nonpublic information to authorized individuals only.  
(iv)  Protecting by encryption or other appropriate means all nonpublic information while 
being transmitte d over an external network and all nonpublic information stored on a 
laptop computer or other portable computing or storage device or media.  
(v)  Adopting secure development practices for in -house developed applications utilized by 
the licensee.  
(vi)  Addi ng procedures for evaluating, assessing, or testing the security of externally 
developed applications used by the licensee.  
(vii)  Modifying the information system in accordance with the licensee’s information 
security program.  
(viii)  Using effective cont rols, which may include multi -factor authentication procedures 
for employees accessing nonpublic information.  
(ix)  Regularly testing and monitoring systems and procedures to detect actual and 
attempted attacks on, or intrusions into, information systems."
11,,"Page 3 of 5 
18 Del. C. § 8604  
   2.  Procedures for evaluating, assessing, or testing the security of an application that a 
licensee uses and was developed externally.  
f.  Modify the information system in accordance with the licensee’s informa tion security 
program.  
g.  Utilize effective controls, which may include multi -factor authentication procedures for 
employees or authorized individuals accessing nonpublic information.  
h.  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions, into an information system.  
i.  Include audit controls within the information security program designed to do both of 
the following:  
1.  Detect and respond to a cybersecurity event.  
2.  Reconstruct material financial transactions sufficient to support the licensee’s 
normal operations and obligations.  
j.  Implement measures to protect against the destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage, other 
catastrophes, or technological failures.  
k.  Develop, implement, and maintain procedures for the secure disposal of nonpublic 
information in any format.  
(3)  Include cybersecurity risks in the licensee’s enterprise risk management process.  
(4)  Stay informed regarding emerging threats or vulnerabilities and utilize reasonable security 
measures when sharing information relative to the character of the sharing and the type of 
information shared.  
(5)  Provide the licensee’s personnel with cybersecurity awareness training that is updated as 
necessary to reflect risks that the licensee identified in the licensee’s risk assessment under this 
section.  
(e) Oversight by board of directors. —   If a licensee has a board of directors, the board or an 
appropriate  committee of the board shall, at a minimum, do all of the following:  
(1)  Require the licensee’s executive management or its delegates to develop, implement, and 
maintain the licensee’s information security program.  
(2)  Require the licensee’s executive management or its delegates to report in writing at least 
annually all of the following information:  
a.  The overall status of the information security program and the licensee’s compliance 
with this chapter.  
b.  Material matters related to the information  security program, including addressing 
issues such as the following:  
1.  Risk assessment, risk management, and control decisions.  
2.  Third -party service provider arrangements.  
3.  Results of testing."
12,,"Page 2 of 4 
RSA 420 -P:4 
   (1)  Employe e training and management;  
(2)  Information systems, including network and software design, as well as information 
classification, governance, processing, storage, transmission, and disposal; and  
(3)  Detecting, preventing, and responding to attacks, intru sions, or other systems failures.  
(e)  Implement information safeguards to manage the threats identified in its ongoing 
assessment, and no less than annually, assess the effectiveness of the safeguards’ key controls, 
systems, and procedures.  
IV.  Based on its risk assessment and to manage its risk, the licensee shall:  
(a)  Design its program to mitigate the identified risks, commensurate with the size and 
complexity of the licensee, the nature and scope of the licensee’s activities, including its use of 
third-party service providers, and the sensitivity of the nonpublic information used by the 
licensee or in the licensee’s possession, custody, or control.  
(b)  Determine which security measures listed below are appropriate and implement such 
security measures : 
(1)  Place access controls on information systems, including controls to authenticate and 
permit access only to authorized individuals to protect against the unauthorized acquisition 
of nonpublic information.  
(2)  Identify and manage the data, personnel,  devices, systems, and facilities that enable the 
organization to achieve business purposes in accordance with their relative importance to 
business objectives and the organization’s risk strategy.  
(3)  Restrict physical access to nonpublic information to authorized individuals only.  
(4)  Protect by encryption or other appropriate means, all nonpublic information while 
being transmitted over an external network and all nonpublic information stored on a 
laptop computer or other portable computing or storage device or media.  
(5)  Adopt secure development practices for in -house developed applications utilized by 
the licensee.  
(6)  Modify the information system in accordance with the licensee’s information security 
program.  
(7)  Utilize effective controls, which  may include multi -factor authentication procedures 
for any individual accessing nonpublic information.  
(8)  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions into, information systems.  
(9)  Include audit trails within the information security program designed to detect and 
respond to cybersecurity events and designed to reconstruct material financial transactions 
sufficient to support normal operations and obligations of the licensee.  
(10)  Implement  measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage or other 
catastrophes or technological failures."
13,,"Page 4 of 5 
Tenn. Code Ann. § 56 -2-1004 
   administrative, technical, and physical measures to protect and secure the information systems 
and nonpublic information accessible to, or held by, the third -party service provider;  
(7)  The licensee shal l monitor, evaluate, and adjust, as appropriate, its information security 
program, consistent with relevant changes in technology, the sensitivity of its nonpublic 
information, internal or external threats to its information, and its changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements, and changes to information systems;  
(8)   
(A)  As part of a licensee's information security program, a licensee must establish a 
written incident response p lan designed to promptly respond to, and recover from, a 
cybersecurity event that compromises the confidentiality, integrity, or availability of the 
licensee's nonpublic information or information systems or the continuing functionality of 
the licensee's o perations;  
(B)  The incident response plan must address:  
(i)  The licensee's internal process for responding to a cybersecurity event;  
(ii)  The goals of the licensee's incident response plan;  
(iii)  The definition of roles, responsibilities, and levels of decision -making authority 
relating to a cybersecurity event;  
(iv)  External and internal communications and information sharing;  
(v)  The requirements for remediating identified weaknesses in informa tion systems 
and associated controls;  
(vi)  Documentation and reporting regarding cybersecurity events and related incident 
response activities; and  
(vii)  The evaluation and revision, as necessary, of the incident response plan following 
a cybersecurity e vent; and  
(9)   
(A)  Each insurer domiciled in this state shall submit to the commissioner by April 15 of 
each year written certification that the insurer is in compliance with this section. Each 
insurer shall maintain for examination by the department all  records, schedules, and data 
supporting the certification for a period of five (5) years from the date of the corresponding 
certification.  
(B)  If an insurer identifies areas, systems, or processes requiring material improvement, 
updating, or redesign, th en the insurer must document planned and ongoing remedial 
efforts to address those areas, systems, or processes, and the documentation must be made 
available for inspection by the commissioner upon request.  
History    
                                     
Acts 2021, ch. 345, §  1."
14,,"Page 1 of 2 
Utah Code Ann. § 13 -72-201 
    
Utah Code Ann. § 13 -72-201 
Current through May 1, 2024 of the 2024 General Session.  
 
Utah Code Annotated   >  Title 13 Commerce and Trade (Chs. 1 — 74)  >  Chapter 72. Artificial Intelligence 
Policy Act [Effective until May 1, 2025] (Pts. 1 — 3)  >  Part 2. Office of Artificial Intelligence Policy [Effective 
until May 1, 2025] (§ 13 -72-201) 
 
13-72-201. Creation of Office of Artificial Intelligence Policy — Director appointed — 
Duties and authority. [Effective until May 1, 2025]   
 
(1)  There is created in the department the Office of Artificial Intelligence Policy.  
(2)  The executive director of the depa rtment shall appoint a director to oversee the management 
and operations of the office.  
(3)  The office shall:  
(a)  create and administer an artificial intelligence learning laboratory program;  
(b)  consult with businesses and other stakeholders in the sta te about potential regulatory 
proposals;  
(c)  make rules in accordance with Title 63G, Chapter 3, Utah Administrative Rulemaking Act, 
establishing:  
(i)  procedures, requirements, and fees to apply to participate in the learning laboratory 
program;  
(ii)  criteria for invitation, acceptance, denial, or removal of participants;  
(iii)  data usage limitations and cybersecurity criteria for participants;  
(iv)  required participant disclosures to consumers;  
(v)  reporting requirements for participants to the off ice; 
(vi)  criteria for limited extension of the participation period; and  
(vii)  other requirements necessary to administer the learning laboratory; and  
(d)  report annually, before November 30, to the Business and Labor Interim Committee 
regarding:  
(i)  the proposed learning agenda for the learning laboratory;  
(ii)  the findings, participation, and outcomes of the learning laboratory; and  
(iii)  recommended legislation from findings from the learning laboratory."
15,,"Page 3 of 3 
Utah Code Ann. § 63A -16-214 
   (ii)  specific challenges or difficulties of migrating existing solutions to a cloud 
envir onment; and  
(iii)  the total expected cost of ownership of existing or alternative solutions compared to a 
cloud computing solution.  
(6)   
(a)  On or before November 30 of each year, the chief information officer shall report on the 
progress of implementin g zero trust architecture and multi -factor authentication to:  
(i)  the Public Utilities, Energy, and Technology Interim Committee; and  
(ii)  the Cybersecurity Commission created in Section 63C -27-201. 
(b)  The report described in Subsection (6)(a) may include information on:  
(i)  applicable guidance issued by the United States Cybersecurity and Infrastructure 
Security Agency; and  
(ii)  the progress of the division, executive branch agencies, and governmental entities with 
respect to:  
(A)  shifting away from a paradigm of trusted networks toward implementation of 
security controls based on a presumption of compromise;  
(B)  implementing principles of least privilege in administering information security 
programs;  
(C)  limiting the ability of entities that cause incidents to move laterally through or 
between agency systems;  
(D)  identifying incidents quickly; and  
(E)  isolating and removing unauthorized entities from agency systems as quickly as 
practicable, accounting for cyber threat intelligence or law enforcement purposes.  
History   
 
2023 ch. 484, § 1, effective May 3, 2023.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
16,,"Page 2 of 3 
Utah Code Ann. § 78B -4-703 
   (D)  the Health Information Technology for Economic and Clinical Health Act, as 
provided in 45 C.F.R. Part 164;  
(E)  Title 13, Chapter 44, Protection of Personal Information Act; or  
(F)  any other applicable federal or state regulation; or  
(iv)  for personal in formation obtained in the breach of system security that is the type of 
information intended to be protected by the PCI data security standard, reasonably 
complies with the current version of the PCI data security standard.  
(2)  A written cybersecurity  program is a reasonable security program under Subsection (1)(b)(i) 
if: 
(a)  the person coordinates, or designates an employee of the person to coordinate, a program 
that provides the administrative, technical, and physical safeguards described in Subsect ions 
78B-4-702(4)(a) and (c);  
(b)  the program under Subsection (2)(a) has practices and procedures to detect, prevent, and 
respond to a breach of system security;  
(c)  the person, or an employee of the person, trains, and manages employees in the practice s 
and procedures under Subsection (2)(b);  
(d)  the person, or an employee of the person, conducts risk assessments to test and monitor the 
practice and procedures under Subsection (2)(b), including risk assessments on:  
(i)  the network and software design for the person;  
(ii)  information processing, transmission, and storage of personal information; and  
(iii)  the storage and disposal of personal information; and  
(e)  the person adjusts the practices and procedures under Subsection (2)(b) in light of chang es 
or new circumstances needed to protect the security, confidentiality, and integrity of personal 
information.  
(3)   
(a)  If a recognized cybersecurity framework described in Subsection (1)(b)(ii) or (iv) is 
revised, a person with a written cybersecurity program that relies upon that recognized 
cybersecurity framework shall reasonably conform to the revised version of the framework no 
later than one year after the day in which the revised version of the framework is published.  
(b)  If a recognized cybersec urity framework described in Subsection (1)(b)(iii) is amended, a 
person with a written cybersecurity program that relies upon that recognized cybersecurity 
framework shall reasonably conform to the amended regulation of the framework in a 
reasonable amoun t of time, taking into consideration the urgency of the amendment in terms 
of: 
(i)  risks to the security of personal information;  
(ii)  the cost and effort of complying with the amended regulation; and  
(iii)  any other relevant factor."
17,,"Page 3 of 4 
KRS § 292.336  
 Trayce Hockstad   iii.  Other disruptions or cessations of business activities;  
c.  Office relocation in the event of temporary or permanent loss of a principal place of 
business; and  
d.  Assignment of duties to qualified responsible persons in the event of the death or 
unavailability of key personnel; and  
3.  Otherwise minimize service di sruptions and client harm that could result from a sudden 
significant business interruption.  
(c)  The investment adviser shall, at least annually, review the plan, and the review shall be 
documented and maintained for three (3) years.  
(6)   
(a)  Every investment adviser that is registered or required to be registered shall establish and 
implement written physical security and cybersecurity policies and procedures designed to 
ensure the confidentiality, integrity, and availability of physical and e lectronic records and 
information.  
(b)  The policies and procedures shall:  
1.  Be tailored to the investment adviser’s business model, taking into account the size of 
the firm, types of services provided, and the number of locations;  
2.  At a minimum:  
a.  Protect against reasonably anticipated threats or hazards to the security or integrity 
of client records and information;  
b.  Ensure that the investment adviser safeguards confidential client records and 
information; and  
c.  Protect any records and informa tion for which the release could result in harm or 
inconvenience to any client; and  
3.  Cover at least the following five (5) functions:  
a.  Identification -development of organizational understanding to manage information 
security risk to systems, assets, data, and capabilities;  
b.  Protection -development and implementation of appropriate safeguards to ensure 
delivery of critical infrastructure services;  
c.  Detection -development and implementation of appropriate activities to identify the 
occurrence of an information security event;  
d.  Response -development and implementation of appropriate activities to take action 
regarding a detected information security event; and  
e.  Recovery -development and implementation of appropriate activities to maintain 
plans fo r resilience and to restore any capabilities or services that were impaired due to 
an information security event.  
(c)"
18,,"Page 2 of 3 
Va. Code Ann. § 38.2 -623 
   5.  Implement measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage or other catastrophes 
or technological failures;  
6.  Develop, implement, and maintain proc edures for the secure disposal of nonpublic 
information in any format;  
7.  Stay informed regarding emerging threats or vulnerabilities and utilize reasonable security 
measures when sharing information relative to the character of the sharing and the type o f 
information shared; and  
8.  Provide its personnel with cybersecurity awareness training.  
D.   
1.  If a licensee has a board of directors, the board or an appropriate committee of the board 
shall, at a minimum, require the licensee’s information executive  management or its delegates 
to (i) develop, implement, and maintain the licensee’s information security program and (ii) 
report in writing (a) the overall status of the information security program and the licensee’s 
compliance with this article and (b) m aterial matters related to the information security 
program, addressing issues such as risk assessment, risk management and control decisions, 
third -party service provider arrangements, results of testing, cybersecurity events or violations 
and management’ s responses thereto, and recommendations for changes in the information 
security program.  
2.  If executive management delegates any of its responsibilities under this section, it shall 
oversee the development, implementation, and maintenance of the license e’s information 
security program prepared by the delegate and shall receive a report from the delegate 
complying with the requirements of subdivision 1.  
E.  Beginning July 1, 2022, if a licensee utilizes a third -party service provider, the licensee shall:  
1.  Exercise due diligence in selecting its third -party service provider; and  
2.  Require a third -party service provider to implement appropriate administrative, technical, 
and physical measures to protect and secure the information systems and nonpublic 
information that are accessible to, or held by, the third -party service provider.  
F.  Each licensee shall monitor, evaluate, and adjust, as appropriate, the information security 
program consistent with any relevant changes in technology, the sensitivity of its nonpublic 
information, internal or external threats to information, and the licensee’s own changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements, and changes to information systems.  
G.  As part of its information security program, each licensee shall establish a written incident 
response plan designed to promptly respond to, and recover from, any cybersecurity event that 
compromises the confidentiality, integrity, or availability of nonp ublic information in its 
possession; the licensee’s information systems; or the continuing functionality of any aspect of the 
licensee’s business or operations. Such incident response plan shall address:  
1.  The internal process for responding to a cyberse curity event;  
2.  The goals of the incident response plan;"
19,,"Page 3 of 5 
24-A M.R.S. § 2264  
 Trayce Hockstad   (6)  Modify information systems in accordance with the licensee’s information 
security program;  
(7)  Use effective controls, which may include multifactor authentication 
procedures, for individuals accessing nonpublic information;  
(8)  Regularly  test and monitor systems and procedures to detect actual and 
attempted attacks on or intrusions into information systems;  
(9)  Include audit trails within the information security program designed to 
detect and respond to cybersecurity events and to reco nstruct material financial 
transactions sufficient to support normal operations and obligations of the 
licensee;  
(10)  Implement measures to protect against destruction, loss or damage of 
nonpublic information due to environmental hazards, such as fire an d water 
damage, or other catastrophes or technological failures; and  
(11)  Develop, implement and maintain procedures for the secure disposal of 
nonpublic information in any format;  
C.  Include cybersecurity risks in the licensee’s enterprise risk manage ment process;  
D.  Stay informed regarding emerging threats to or vulnerabilities of information 
systems and use reasonable security measures when sharing information relative to the 
character of the sharing and the type of information shared; and  
E.  Provi de its personnel with cybersecurity awareness training that is updated as 
necessary to reflect risks identified by the licensee in its risk assessment.  
5. Oversight by board of directors.  If a licensee has a board of directors, the board or an 
appropriate  committee of the board, at a minimum, shall require the licensee’s executive 
management or the executive management’s delegates to:  
A.  Develop, implement and maintain the licensee’s information security program; and  
B.  Report to the board in writing at least annually the following information:  
(1)  The overall status of the licensee’s information security program and the 
licensee’s compliance with this chapter; and  
(2)  Material matters related to the information security program, addressing 
issues such  as risk assessment, risk management and control decisions, 3rd -
party service provider arrangements, results of testing, cybersecurity events or 
cybersecurity violations and the executive management’s responses to 
cybersecurity events or cybersecurity viol ations, and recommendations for 
changes to the information security program.  
If a licensee’s executive management delegates any of its responsibilities under this 
section, the licensee’s executive management shall oversee each delegate’s efforts 
with resp ect to the development, implementation and maintenance of the licensee’s 
information security program and shall require each delegate to submit a report to 
the board pursuant to paragraph B.  
6. Oversight of 3rd -party service provider arrangements.  A licen see shall:"
20,,"Page 2 of 4 
Minn. Stat. § 60A.9851  
 Trayce Hockstad   (i)  employee training and management;  
(ii)  information systems, including network and software design, as well as information 
classification, governance, processing, storage, transmission, and disposal; and  
(iii)  detecting, preven ting, and responding to attacks, intrusions, or other systems failures; 
and 
(5)  implement information safeguards to manage the threats identified in its ongoing 
assessment, and no less than annually, assess the effectiveness of the safeguards’ key control s, 
systems, and procedures.  
Subd. 4. Risk management. —  Based on its risk assessment, the licensee shall:  
(1)  design its information security program to mitigate the identified risks, commensurate with 
the size and complexity of the licensee, the nature and scope of the licensee’s activities, 
including its use of third -party service providers, and the sensitivity of the nonpublic 
information used by the licensee or in the licensee’s possession, custody, or control;  
(2)  determine which of the following se curity measures are appropriate and implement any 
appropriate security measures:  
(i)  place access controls on information systems, including controls to authenticate and 
permit access only to authorized individuals, to protect against the unauthorized acq uisition 
of nonpublic information;  
(ii)  identify and manage the data, personnel, devices, systems, and facilities that enable the 
organization to achieve business purposes in accordance with their relative importance to 
business objectives and the organiz ation’s risk strategy;  
(iii)  restrict physical access to nonpublic information to authorized individuals only;  
(iv)  protect, by encryption or other appropriate means, all nonpublic information while 
being transmitted over an external network and all nonpublic information stored on a 
laptop computer or other portable computing or storage device or media;  
(v)  adopt secure development practices for in -house developed applications utilized by the 
licensee;  
(vi)  modify the information system in accordanc e with the licensee’s information security 
program;  
(vii)  utilize effective controls, which may include multifactor authentication procedures 
for any authorized individual accessing nonpublic information;  
(viii)  regularly test and monitor systems and pro cedures to detect actual and attempted 
attacks on, or intrusions into, information systems;  
(ix)  include audit trails within the information security program designed to detect and 
respond to cybersecurity events and designed to reconstruct material finan cial transactions 
sufficient to support normal operations and obligations of the licensee;  
(x)  implement measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage, other 
catastrophes, or technological failures; and"
21,,"Page 3 of 5 
NY CLS STATE TECHNOLOGY LAW § 103  
   (f)  data processing consulting and contracting services utilized.  
Such study shall be completed and submitted to the governo r, the temporary president of the 
senate and the speaker of the assembly on or before October first, two thousand two. The 
office shall provide interim reports on October first, two thousand and October first, two 
thousand one.  
12-a.  To develop:  
(a)  a me thodology to ascertain how much the state spends on technology goods and 
services;  
(b)  a process to update the computer hardware and software inventory periodically;  
(c)  a methodology to determine the expected life -cycle of state operations’ computer 
hardware and software which shall include the total cost of ownership; and  
(d)  formal disaster recovery plans for the state data center and statewide network, NY e -
net; such plans shall be confidential.  
Such developments shall be completed and submitted to t he governor, the temporary president 
of the senate and the speaker of the assembly on or before October first, two thousand three.  
12-b.  To request and shall receive from any department, division, board, commission or other 
agency of the state any information and resources necessary to carry out the responsibilities 
and provisions set forth in subdivisions twelve and twelve -a of this section.  
13.  To establish a multi -year statewide strategy plan covering a time period of not less than 
three years t o promote and coordinate interagency technology efforts and initiatives that 
conform to the state’s overarching programmatic policy under which state agencies shall 
develop their information resource management plans. Such plan shall be submitted to the 
governor, the temporary president of the senate and the speaker of the assembly upon 
completion on or before October first, two thousand. Such plan shall be updated as needed, but 
not less than once every three years;  
14.  To coordinate state budget submissi on to address known year two thousand conversion 
issues;  
15.  To conduct selective evaluations of technology activities in state agencies; and  
16.  To perform such acts, directly or by other means, as are necessary or convenient to carry 
out the office’s f unctions, powers and duties.  
17.  To enter into contracts with any person, firm, corporation, not -for-profit corporation, 
political subdivision of the state, or governmental entity.  
18.  To provide for the protection of the state government’s cyber securit y infrastructure, 
including, but not limited to, the identification and mitigation of vulnerabilities, deterring and 
responding to cyber events, and promoting cyber security awareness within the state.  
19.  To maintain, in electronic or paper formats, maps , geographic images, geographic data and 
metadata."
22,,"Page 3 of 3 
NY CLS STATE TECHNOLOGY LAW § 106 -b 
   xii.  existing legislation, including but not limited to section two -d of the education law, 
that may be implicated by or in conflict with biometric technology to ensure the 
maintenance of records related to the use of such technology, protect the privacy intere sts 
of data subjects, and avoid any breaches of data.  
b.  The director, in consultation with the commissioner of education, shall consult with 
stakeholders and other interested parties when preparing such report. The state education 
department, the divisio n of criminal justice services, law enforcement authorities and the state 
university of New York and the city university of New York shall, to the extent practicable, 
identify and provide representatives to the office of information technology, at the requ est of 
the director, in order to participate in the development and drafting of such report.  
4.  The director shall, via scheduled public hearings and other outreach methods, seek feedback 
from teachers, school administrators, parents, individuals with exp ertise in school safety and 
security, and individuals with expertise in data privacy issues and student privacy issues, and 
individuals with expertise in civil rights and civil liberties prior to making such recommendations.  
History   
 
L 2021, ch 2, § 2, e ffective December 22, 2020.  
 
New York Consolidated Laws Service  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
23,,"Page 3 of 4 
La. R.S. § 22:2504  
 Trayce Hockstad   (h)  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on or intrusions into information systems.  
(i)  Include audit trails within the information security program designed to detect and 
respond to cybersecurity events and designed to reconstruct material financial transactions 
sufficient to support normal operations and obligations of the licensee.  
(j)  Implement measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage or other 
catastrophes or technological failures.  
(k)  Develop, implement, and maintain procedures for the secure disposal of nonpublic 
information in any format.  
(3)  Include cybersecurity risks in the licensee’s enterprise risk management process.  
(4)  Stay informed regarding emerging threats or vulnerabilities.  
(5)  Use reasonable security measures when shar ing information relative to the character of the 
sharing and the type of information shared.  
(6)  Provide its personnel with cybersecurity awareness training that reflects current risks 
identified by the licensee in the risk assessment.  
E.  If a licensee h as a board of directors, the board or an appropriate committee of the board shall, 
at a minimum, require a licensee’s executive management or its delegates to do all of the 
following:  
(1)  Develop, implement, and maintain the licensee’s information securit y program.  
(2)  Report in writing, at least annually, all of the following information:  
(a)  The overall status of the information security program and the licensee’s compliance 
with this Chapter.  
(b)  Material matters related to the information security p rogram, addressing issues such as 
risk assessment, risk management and control decisions, third -party service provider 
arrangements, results of testing, cybersecurity events or violations and management’s 
responses thereto, and recommendations for changes in the information security program.  
(3)  If executive management delegates any of the responsibilities provided for in this Section, 
management shall oversee the development, implementation, and maintenance of the 
licensee’s information security program p repared by the delegates and shall receive a report 
from the delegates complying with the requirements of the report to the board of directors 
above.  
F.  With regard to third -party service providers, a licensee shall do all of the following:  
(1)  Exercise due diligence in selecting a third -party service provider.  
(2)  Require third -party service providers to implement appropriate administrative, technical, 
and physical measures to protect and secure the information systems and nonpublic 
information that are  accessible to or held by the third -party service provider.  
G.  A licensee shall monitor, evaluate, and adjust, as appropriate, the information security program 
consistent with any relevant changes in technology, the sensitivity of its nonpublic informatio n,"
24,,"Page 1 of 2 
C.R.S. 2 -3-1701 
    
C.R.S. 2 -3-1701 
Statutes current through Chapter 52 of the 2024 Regular Session, effective as of April 4, 2024. The 2024 
legislative changes are not final until compared and reconciled to the 2024 work product of the Colorado 
Office of Legislative Services later in 2024.  
 
Colorado Revised Statutes Annotated   >  Title 2. Legislative  (§§ 2 -1-100.5 — 2-7-205)  >  Legisla tive Services  
(Art. 3)   >  Article 3. Legislative Services  (Pts. 1 — 19)  >  Part 17. Joint Technology Committee  (§§ 2 -3-1701 
— 2-3-1707)  
 
2-3-1701. Definitions.   
 
As used in this part 17, unless the context otherwise requires:  
(1)  “Artificial intelligence” means systems that can:  
(a)  Perceive an environment through data acquisition, process and interpret the derived 
information, and take actions or imitate intelligent behavior to achieve a specified goal; and  
(b)  Learn from past  behavior and results and adapt their behavior accordingly.  
(2)  “Committee” means the joint technology committee created in section 2 -3-1702.  
(3)  “Cybersecurity ” means a broad range of technologies, processes, and practices designed to 
protect networks, computers, programs, and data from attack, damage, or unauthorized access.  
(4)  “Data privacy” means the collection and dissemination of data and technology and the 
public expectation of privacy. “Data privacy” also includes the way personally identifiable 
information or other sensitive information is collected, stored, used, and finally destroyed or 
deleted, in digital form or otherwise.  
(5)  “Disproportionately  impacted community” has the meaning set forth in section 24 -4-109 
(2)(b)(II).  
(6)  “Facial recognition service” has the meaning set forth in section 24 -18-301 (5).  
(7)  “Information technology” means technology, infrastructure, equipment, systems, or 
software that controls, displays, switches, interchanges, transmits, and receives data or 
information, including audio, video, graphics, and text. “Information technology” shall be 
construed broadly to incorporate future technologies that change or supplant those in effect as 
of September 7, 2021.  
(8)  “Information technology budget request” means a budget request from a state agency or 
state institution of higher education for the installation, development, maintenance, or upgrade 
of information technology,  including the purchase of services from the office on the condition 
that the use of such services is the most cost beneficial option or falls within the duties and 
responsibilities of the office or the office’s chief information officer as described in se ctions"
25,,"Page 2 of 4 
C.R.S. 24 -33.5-1905 
   (d)  Consider establishing relationships with the existing MITRE national cybersecurity 
federally funded research and development center; the aerospace corporation federally funded 
research and development center; or creating a new parallel organization focused on 
cybersecurity for national defense and homeland security requirements;  
(e)  Establishing cooperative relationships with Colorado cyber companies and other 
businesses, local go vernments, institutions of higher education, and other Colorado 
organizations with requirements for cybersecurity participation;  
(f)  Establishing cooperative relations with civilian industrial producers through entities that 
encourage the interstate shar ing of information for cybersecurity;  
(g)  Linking to local and national military, homeland security, and intelligence community 
activities to support research and development, rapid test and evaluation, contracting, and 
production requirements;  
(h)  Establishing protocols for coordinating and sharing information with state and federal law 
enforcement and intelligence agencies responsible for investigating and collecting information 
related to cyber -based criminal and national security threats;  
(i)  Supp orting state and federal law enforcement agencies with their responsibilities to 
investigate and prosecute threats to and attacks against critical infrastructure;  
(j)  Encouraging coordination with the United States department of commerce and the national  
institute of standards and technologies to develop the capability to act as a Colorado in -state 
center of excellence on cybersecurity advice and national institute of standards and 
technologies standards;  
(k)  Studying efforts to protect privacy of perso nal identifying information maintained within 
distributed ledger programs, ensuring that programs make all attempts to follow best practices 
for privacy, and providing advice to all program stakeholders on the requirement to maintain 
privacy in accordance with required regulatory bodies and governing standards; and  
(l)  Encouraging the use of distributed ledger technologies, or blockchains, within their 
proposed curricula for public sector education.  
(3)  The university of Colorado at Colorado Springs sha ll participate in activities in furtherance of 
this section only upon the approval of the board of regents of the university of Colorado, if 
required by the laws and policies of the board of regents.  
(4)   
(a)  The department of higher education shall allocate to the governing boards of the 
institutions of higher education participating in activities related to cybersecurity and 
distributed ledger technologies, such as blockchains, money appropriated to the depar tment of 
higher education by the general assembly for fiscal year 2018 -19 and for each fiscal year 
thereafter.  
(b)  The governing board of each institution of higher education participating in activities 
related to cybersecurity and distributed ledger tec hnologies shall ensure that at least the 
following percentages of the money allocated to the institution pursuant to subsection (4)(a) of 
this section is used to provide scholarships to students at the institution who are doing work in 
connection with cybe rsecurity and distributed ledger technologies:"
