,question,chunks
82,,"Page 1 of 3 
RSA 420 -P:6 
    
RSA 420 -P:6 
 Statutes current through Chapter 8 of the 2024 Regular Session.  
 
LEXIS™ New Hampshire Revised Statutes Annotated   >  Title XXXVII Insurance (Chs. 400 — 420-Q)  >  
Chapter 420 -P Insurance Data Security Law (§§ 420 -P:1 — 420-P:14)  
 
420-P:6. Notification of a Cybersecurity Event.   
 
I.  Each licensee shall notify the commissioner within 3 business days of a determination that a 
cybersecurity event has occurred when either of the following criteria has been met:  
(a)  New Hampshire is the licensee’s state of domicile, in the case of an insu rer, or this state is 
the licensee’s home state, in the case of a producer, as those terms are defined in RSA 402 -J, 
and the cybersecurity event has a reasonable likelihood of materially harming a consumer 
residing in this state or reasonable likelihood of  materially harming any material part of the 
normal operations of the licensee; or  
(b)  The licensee reasonably believes that the nonpublic information involves 250 or more 
consumers residing in New Hampshire and that the cybersecurity event:  
(1)  Impacts the licensee, in which case notice shall be provided to any government body, 
self-regulatory agency, or any other supervisory body pursuant to any state or federal law; 
or 
(2)  Has a reasonable likelihood of materially harming:  
(A)  Any consumer residing i n this state; or  
(B)  Any material part of the normal operations of the licensee.  
II.  The licensee shall provide as much of the following information as possible. The licensee shall 
provide the information in electronic form as directed by the commissioner. The licensee shall 
have a continuing obligation to update and supplement initial and  subsequent notifications to the 
commissioner regarding material changes to previously provided information relating to the 
cybersecurity event.  
(a)  Date of the cybersecurity event.  
(b)  Description of how the information was exposed, lost, stolen, or bre ached, including the 
specific roles and responsibilities of third -party service providers, if any.  
(c)  How the cybersecurity event was discovered.  
(d)  Whether any lost, stolen, or breached information has been recovered and, if so, how this 
was done.  
(e)  The identity of the source of the cybersecurity event."
83,,"Page 2 of 3 
RSA 420 -P:6 
   (f)  Whether the licensee has filed a police report or has notified any regulatory, government, 
or law enforcement agencies and, if so, when such notification was provided.  
(g)  Description of the sp ecific types of information acquired without authorization. Specific 
types of information means particular data elements including, for example, types of medical 
information, types of financial information, or types of information allowing identification o f 
the consumer.  
(h)  The period during which the information system was compromised by the cybersecurity 
event.  
(i)  The number of total consumers in this state affected by the cybersecurity event. The 
licensee shall provide the best estimate in the initia l report to the commissioner and update this 
estimate with each subsequent report to the commissioner pursuant to this section.  
(j)  The results of any internal review identifying a lapse in either automated controls or 
internal procedures, or confirming t hat all automated controls or internal procedures were 
followed.  
(k)  Description of efforts being undertaken to remediate the situation which permitted the 
cybersecurity event to occur.  
(l)  A copy of the licensee’s privacy policy and a statement outlining the steps the licensee will 
take to investigate and notify consumers affected by the cybersecurity event.  
(m)  Name of a contact person who is both familiar with the cybersecurity event and 
authorized to act for the licensee.  
III.  A licensee shall notify consumers by complying with RSA 359 -C:20, I(a) and (c), II -IV, and 
VI, and providing a copy of the notice sent to consumers under that statute to the commissioner, 
when a licensee is require d to notify the commissioner under paragraph I.  
IV.   
(a)  In the case of a cybersecurity event in a system maintained by a third -party service 
provider, of which the licensee has become aware, the licensee shall treat such event as it 
would under paragrap h I, unless the third -party service provider provides the notice required 
under paragraph I to the commissioner.  
(b)  The computation of licensee’s deadlines shall begin on the day after the third -party service 
provider notifies the licensee of the cyberse curity event or the licensee otherwise has actual 
knowledge of the cybersecurity event, whichever is sooner.  
(c)  Nothing in this chapter shall prevent or abrogate an agreement between a licensee and 
another licensee, a third -party service provider or any other party to fulfill any of the 
investigation requirements imposed under RSA 420 -P:5 or notice requirements imposed under 
RSA 420 -P:6. 
V.   
(a)   
(1)  As to notice of cybersecurity events of reinsurers to insurers, in the case of a 
cybersecurity event in volving nonpublic information that is used by the licensee that is 
acting as an assuming insurer or in the possession, custody, or control of a licensee that is"
84,,"Page 1 of 2 
RSA 420 -P:5 
    
RSA 420 -P:5 
 Statutes current through Chapter 8 of the 2024 Regular Session.  
 
LEXIS™ New Hampshire Revised Statutes Annotated   >  Title XXXVII Insurance (Chs. 400 — 420-Q)  >  
Chapter 420 -P Insurance Data Security Law (§§ 420 -P:1 — 420-P:14)  
 
420-P:5. Investigation of a Cybersecurity Event.   
 
I.  If the licensee learns that a cybersecurity  event has or may have occurred, the licensee or an 
outside vendor and/or service provider designated to act on behalf of the licensee, shall conduct a 
prompt investigation.  
II.  During the investigation, the licensee, or an outside vendor and/or service p rovider designated 
to act on behalf of the licensee, shall, at a minimum determine as much of the following 
information as possible:  
(a)  Whether a cybersecurity event has occurred.  
(b)  The nature and scope of the cybersecurity event.  
(c)  Identify any no npublic information that may have been involved in the cybersecurity 
event.  
(d)  Perform or oversee reasonable measures to restore the security of the information systems 
compromised in the cybersecurity event in order to prevent further unauthorized acqui sition, 
release, or use of nonpublic information in the licensee’s possession, custody, or control.  
III.  If the licensee learns that a cybersecurity  event has or may have occurred in a system 
maintained by a third -party service provider, the licensee shall complete the steps listed in 
paragraph II above or confirm and document that the third -party service provider has completed 
those steps.  
IV.  The l icensee shall maintain records concerning all cybersecurity events for a period of at least 
5 years from the date of the cybersecurity event and shall produce those records upon demand of 
the commissioner.  
History   
 
2019, 309:1, effective January 1, 2020.  
 
LEXIS™ New Hampshire Revised Statutes Annotated  
Copyright © 2024 All rights reserved."
85,,"Page 2 of 2 
47-18-2110. Protecting social security numbers from disclosure.  
   (B)  Disclosure is authorized or required under state or federal law; or  
(C)  Disclosure is made:  
(i)  To a consumer reporting agency as defined by the federal Fair Credit Reporting Act 
(15 U.S.C. §  1681 et seq.);  
(ii)  To a financial institution sub ject to the privacy provisions of the federal Gramm -
Leach -Bliley Act (15 U.S.C. §  6802); or  
(iii)  To a financial institution subject to the International Money Laundering 
Abatement and Financial Anti -Terrorism Act of 2001 (31 U.S.C. §  5311 et seq.).  
(c)  On and after January 1, 2009, a violation of subsection (a) is a Class B misdemeanor. Each 
violation of subsection (a) shall constitute a separate offense.  
(d)  In addition to the criminal offense created pursuant to subsections (a) and (b), on and after 
January 1, 2009, it is also a civil violation of this part, subject to the penalty provided in this part, 
for any person, any nonprofit or for profit business entity in this state, including, but not limited to, 
any sole proprietorship, partnership, limited  liability company, or corporation, engaged in any 
business, including, but not limited to, health care, to violate any of the prohibitions of subsection 
(a). 
(e)  Any state agency or nonprofit or for profit business entity engaged in the provision of heal th 
care services under Title XIX, including determining eligibility for Title XIX services, shall be 
exempted from the requirements of subsections (a) and (b).  
History    
                                     
Acts 2007, ch. 170, §  6; 2009, ch. 269, §  1; 2015, ch. 127, §§  1, 2.                                  
 
TENNESSEE CODE ANNOTATED  
Copyright © 2024 by The State of Tennessee All rights reserved  
 
 
End of Document"
86,,"Page 2 of 3 
47-18-2107. Release of personal consumer information.  
   (iii)  Account, credit card, or debit card number, in combination wi th any required 
security code, access code, or password that would permit access to an individual's 
financial account; and  
(B)  Does not include information that is lawfully made available to the general public 
from federal, state, or local government reco rds or information that has been redacted, or 
otherwise made unusable; and  
(5)  “Unauthorized person” includes an employee of the information holder who is discovered 
by the information holder to have obtained personal information with the intent to use it  for an 
unlawful purpose.  
(b)  Following discovery or notification of a breach of system security by an information holder, 
the information holder shall disclose the breach of system security to any resident of this state 
whose personal information was, or  is reasonably believed to have been, acquired by an 
unauthorized person. The disclosure must be made no later than forty -five (45) days from the 
discovery or notification of the breach of system security, unless a longer period of time is 
required due to the legitimate needs of law enforcement, as provided in subsection (d).  
(c)  Any information holder that maintains computerized data that includes personal information 
that the information holder does not own shall notify the owner or licensee of the infor mation of 
any breach of system security if the personal information was, or is reasonably believed to have 
been, acquired by an unauthorized person. The disclosure must be made no later than forty -five 
(45) days from the discovery or notification of the br each of system security, unless a longer 
period of time is required due to the legitimate needs of law enforcement, as provided in 
subsection (d).  
(d)  The notification required by this section may be delayed if a law enforcement agency 
determines that the  notification will impede a criminal investigation. If the notification is delayed, 
it must be made no later than forty -five (45) days after the law enforcement agency determines that 
notification will not compromise the investigation.  
(e)  For purposes of  this section, notice may be provided by one (1) of the following methods:  
(1)  Written notice;  
(2)  Electronic notice, if the notice provided is consistent with the provisions regarding 
electronic records and signatures set forth in 15 U.S.C. §  7001 or if  the information holder's 
primary method of communication with the resident of this state has been by electronic means; 
or 
(3)  Substitute notice, if the information holder demonstrates that the cost of providing notice 
would exceed two hundred fifty thousand dollars ($250,000), that the affected class of subject 
persons to be notified exceeds five hundred thousand (500,000) persons, or the information 
holder does not have sufficient contact information and the notice consists of all of the 
following:  
(A)  Email notice, when the information holder has an email address for the subject 
persons;  
(B)  Conspicuous posting of the notice on the information holder's website, if the 
information holder maintains a website page; and"
87,,"Trayce Hockstad   
Tenn. Code Ann. § 47 -18-2110 
Current through Chapter 900, with the exception of Chapter 688 secs 79, 80, and 83, of the 2024 Regular 
Session. The commission may make editorial changes to this version and may relocate or redesignate text. 
Those changes will appear on Lexis Advance after the publicatio n of the certified volumes and 
supplements. Pursuant to TCA sections 1 -1-110, 1 -1-111, and 1 -2-114, the Tennessee Code Commission 
certifies the final, official version of the Tennessee Code. Until the annual issuance of the certified 
volumes and supplement s, references to the updates made by the most recent legislative session should be 
to the Public Chapter and not TCA.  
 
TN - Tennessee Code Annotated   >  Title 47 Commercial Instruments And Transactions   >  Chapter 18 
Consumer Protection   >  Part 21 Identit y Theft Deterrence  
 
47-18-2110. Protecting social security numbers from disclosure.   
 
(a)  On and after January 1, 2008, any person, nonprofit or for profit business entity in this state, 
including, but not limited to, any sole proprietorship, partnership, limited liability company, or 
corporation, engaged in any business, including, but not limited to, health care, that has obtained a 
federal social security number for a legitimate business or governmental purpose shall make 
reasonable efforts to protect that social security number from disclosure to the public. Social 
security numbers shall not:  
(1)  Be posted or displayed in public;  
(2)  Be required to be transmitted over the Internet, unless the Internet connection used is 
secure or the socia l security number is encrypted;  
(3)  Be required to log onto or access an Internet web site, unless used in combination with a 
password or other authentication device;  
(4)  Be printed on any materials mailed to a consumer, unless the disclosure is required  by law, 
or the document is a form or application; or  
(5)  Be printed on any check, card, identification, or badge that the consumer must display or 
present in order to receive a benefit, good, service or other thing of value to which the 
consumer is entit led based upon the consumer's contract or other agreement with the entity 
issuing the check, card, identification, or badge.  
(b)  The requirements established pursuant to subsection (a) shall not apply:  
(1)  To the disclosure of a federal social security n umber by an entity so long as the disclosure 
is for a legitimate business or governmental purpose and occurs pursuant to the terms of a 
business or governmental contract or other lawful legal obligation; or  
(2)  If the:  
(A)  Person gives permission, in wri ting;"
88,,"Page 3 of 3 
47-18-2107. Release of personal consumer information.  
   (C)  Notification to major stat ewide media.  
(f)  Notwithstanding subsection (e), if an information holder maintains its own notification 
procedures as part of an information security policy for the treatment of personal information and 
if the policy is otherwise consistent with the timi ng requirements of this section, the information 
holder is in compliance with the notification requirements of this section, as long as the 
information holder notifies subject persons in accordance with its policies in the event of a breach 
of system secur ity. 
(g)  If an information holder discovers circumstances requiring notification pursuant to this section 
of more than one thousand (1,000) persons at one (1) time, the information holder must also 
notify, without unreasonable delay, all consumer reportin g agencies, as defined by 15 U.S.C. 
§ 1681a, and credit bureaus that compile and maintain files on consumers on a nationwide basis, of 
the timing, distribution, and content of the notices.  
(h)  Any customer of an information holder who is a person or busin ess entity, but who is not an 
agency of this state or any political subdivision of this state, and who is injured by a violation of 
this section, may institute a civil action to recover damages and to enjoin the information holder 
from further action in vi olation of this section. The rights and remedies available under this section 
are cumulative to each other and to any other rights and remedies available under law.  
(i)  This section does not apply to any information holder that is subject to:  
(1)  Title V  of the Gramm -Leach -Bliley Act of 1999 (Pub. L. No. 106 -102); or  
(2)  The Health Insurance Portability and Accountability Act of 1996 (42 U.S.C. §  1320d et 
seq.), as expanded by the Health Information Technology for Clinical and Economic Health 
Act (42 U.S .C. §  300jj et seq., and 42 U.S.C. §  17921 et seq.).  
History    
                                     
Acts 2005, ch. 473, §  1; 2016, ch. 692, §§  1-4; 2017, ch. 91, §  1.                                  
 
TENNESSEE CODE ANNOTATED  
Copyright © 2024 by The State  of Tennessee All rights reserved  
 
 
End of Document"
89,,"Page 2 of 4 
Tenn. Code Ann. § 56 -2-1006 
   (B)  A description of how the nonpublic information was exposed, lost, stolen, or breached, 
including the specific  roles and responsibilities of third -party service providers with respect 
to the nonpublic information, if any;  
(C)  How the cybersecurity event was discovered;  
(D)  Whether lost, stolen, or breached nonpublic information has been recovered and, if so, 
how recovery was accomplished;  
(E)  The identity of the source of the cybersecurity event;  
(F)  Whether the licensee has filed a police report or notified regulatory, governmental, or 
law enforcement agencies and, if so, when the notification was provided;  
(G)  A description of the specific types of nonpublic information or particular data 
elements acquired without authorization, which may include types of medical information, 
types of financial information, or types of information allowing for consumer 
identi fication;  
(H)  The period during which the licensee's information system was compromised by the 
cybersecurity event;  
(I)  The number of total consumers in this state affected by the cybersecurity event. The 
licensee shall provide its best estimate of this number of consumers in its initial report to 
the commissioner and update this estimate with each subsequent report to the 
commissioner pursuant to this subsection (b);  
(J)  The results of an internal review and whether the review identified whether automated 
controls or internal procedures were followed or adhered to;  
(K)  A description of the efforts to remediate the situation that permitted the cybersecurity 
event to occur;  
(L)  A copy of the licensee's privacy policy and a statement outlining the steps that the 
licensee will take to investigate which consumers were affected by the cybersecurity event 
and to notify affected consumers;  
(M)  The name of a person who is both knowledgeable regarding the cybersecurity event 
and authorized to act on behal f of the licensee to serve as a representative of the licensee 
for contact from the commissioner; and  
(N)  A copy of the notice sent to affected consumers, if the notice is required under 
subsection (c).  
(2)  Licensees shall continually provide material up dates or supplements to the information 
provided under subdivision (b)(1).  
(c)  Following a determination that a cybersecurity event has occurred and that the cybersecurity 
event has a reasonable likelihood of materially harming a consumer, a licensee shal l notify 
consumers residing in this state whose nonpublic information has been acquired, or reasonably 
believed to have been acquired, by the cybersecurity event. The disclosure must be made no later 
than forty -five (45) days after the determination of the  cybersecurity event, unless a longer period 
of time is required due to the legitimate needs of law enforcement. For purposes of this section, 
notice may be provided by:"
90,,"Page 2 of 3 
13-44-202. Personal information — Disclosure of system security breach.  
   (a)  A person who maintains computerized data that includes personal information that the 
person does not own or license shal l notify and cooperate with the owner or licensee of the 
information of any breach of system security immediately following the person’s discovery of 
the breach if misuse of the personal information occurs or is reasonably likely to occur.  
(b)  Cooperation  under Subsection (3)(a) includes sharing information relevant to the breach 
with the owner or licensee of the information.  
(4)   
(a)  Notwithstanding Subsection (2), a person may delay providing notification under 
Subsection (1)(b) at the request of a law  enforcement agency that determines that notification 
may impede a criminal investigation.  
(b)  A person who delays providing notification under Subsection (4)(a) shall provide 
notification in good faith without unreasonable delay in the most expedient tim e possible after 
the law enforcement agency informs the person that notification will no longer impede the 
criminal investigation.  
(5)   
(a)  A notification required by Subsection (1)(b) may be provided:  
(i)  in writing by first -class mail to the most rece nt address the person has for the resident;  
(ii)  electronically, if the person’s primary method of communication with the resident is 
by electronic means, or if provided in accordance with the consumer disclosure provisions 
of 15 U.S.C. Section 7001;  
(iii)  by telephone, including through the use of automatic dialing technology not 
prohibited by other law; or  
(iv)  for residents of the state for whom notification in a manner described in Subsections 
(5)(a)(i) through (iii) is not feasible, by publishin g notice of the breach of system security:  
(A)  in a newspaper of general circulation; and  
(B)  as required in Section 45 -1-101. 
(b)  If a person maintains the person’s own notification procedures as part of an information 
security policy for the treatment  of personal information the person is considered to be in 
compliance with the notification requirement in Subsection (1)(b) if the procedures are 
otherwise consistent with this chapter’s timing requirements and the person notifies each 
affected Utah resid ent in accordance with the person’s information security policy in the event 
of a breach.  
(c)  A person who is regulated by state or federal law and maintains procedures for a breach of 
system security under applicable law established by the primary state or federal regulator is 
considered to be in compliance with this part if the person notifies each affected Utah resident 
in accordance with the other applicable law in the event of a breach.  
(6)"
91,,"Trayce Hockstad   
Utah Code Ann. § 13 -44-202 
Current through May 1, 2024 of the 2024 General Session.  
 
Utah Code Annotated   >  Title 13 Commerce and Trade (Chs. 1 — 74)  >  Chapter 44 Protection of Personal 
Information Act (Pts. 1 — 3)  >  Part 2 Protection of Personal Information (§§ 13 -44-201 — 13-44-202) 
 
13-44-202. Personal information — Disclosure of system security breach.   
 
(1)   
(a)  A person who owns or licenses computerized data that includes personal information 
concerning a Utah resident shall, when the person becomes aware of a breach of system 
security, conduct in good faith a reasonable and prompt investigation to determine the 
likelihood that personal information has been or will be misused for identity theft or fraud 
purposes.  
(b)  If an investigation under Subsection (1)(a) reveals that the misuse of personal information 
for identity theft or fraud purposes has occurred, or is  reasonably likely to occur, the person 
shall provide notification to each affected Utah resident.  
(c)  If an investigation under Subsection (1)(a) reveals that the misuse of personal information 
relating to 500 or more Utah residents, for identity theft o r fraud purposes, has occurred or is 
reasonably likely to occur, the person shall, in addition to the notification required in 
Subsection (1)(b), provide notification to:  
(i)  the Office of the Attorney General; and  
(ii)  the Utah Cyber Center created in S ection 63A -16-1102.  
(d)  If an investigation under Subsection (1)(a) reveals that the misuse of personal information 
relating to 1,000 or more Utah residents, for identity theft or fraud purposes, has occurred or is 
reasonably likely to occur, the person shall, in addition to the notification required in 
Subsections (1)(b) and (c), provide notification to each consumer reporting agency that 
compiles and maintains files on consumers on a nationwide basis, as defined in 15 U.S.C. Sec. 
1681a.  
(2)  A person re quired to provide notification under Subsection (1) shall provide the notification in 
the most expedient time possible without unreasonable delay:  
(a)  considering legitimate investigative needs of law enforcement, as provided in Subsection 
(4)(a);  
(b)  after determining the scope of the breach of system security; and  
(c)  after restoring the reasonable integrity of the system.  
(3)"
92,,"Page 2 of 2 
Utah Code Ann. § 63A -19-405 
   (a)  the total number of  people affected by the data breach, including the total number of Utah 
residents affected; and  
(b)  the type of personal data involved in the data breach.  
(4)  If the information required by Subsection (2)(b) is not available within five days of 
discoveri ng the breach, the governmental entity shall provide as much of the information required 
under Subsection (2)(b) as is available and supplement the notification with additional information 
as soon as the information becomes available.  
(5)   
(a)  A governme ntal entity that experiences a data breach affecting fewer than 500 individuals 
shall create an internal incident report containing the information in Subsection (2)(b) as soon 
as practicable and shall provide additional information as the information beco mes available.  
(b)  A governmental entity shall provide to the Cyber Center:  
(i)  an internal incident report described in Subsection (5)(a) upon request of the Cyber 
Center; and  
(ii)  an annual report logging all of the governmental entity’s data breach  incidents 
affecting fewer than 500 individuals.  
History   
 
2024 ch. 417, § 12, effective May 1, 2024.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
93,,"Page 2 of 2 
Utah Code Ann. § 78B -4-702 
   (ii)  protect against any anticipated threat or hazard to the security, confidentiality, or 
integrity of personal information; and  
(iii)  protect against a breach of system security;  
(b)  reaso nably conforming to a recognized cybersecurity framework as described in 
Subsection 78B -4-703(1); and  
(c)  being of an appropriate scale and scope in light of the following factors:  
(i)  the size and complexity of the person;  
(ii)  the nature and scope of the activities of the person;  
(iii)  the sensitivity of the information to be protected;  
(iv)  the cost and availability of tools to improve information security and reduce 
vulnerability; and  
(v)  the resources available to the person.  
(5)   
(a)  Subject to Subsection (5)(b), a person may not claim an affirmative defense under 
Subsection (1), (2), or (3) if:  
(i)  the person had actual notice of a threat or hazard to the security, confidentiality, or 
integrity of personal information;  
(ii)  the person did n ot act in a reasonable amount of time to take known remedial efforts to 
protect the personal information against the threat or hazard; and  
(iii)  the threat or hazard resulted in the breach of system security.  
(b)  A risk assessment to improve the security , confidentiality, or integrity of personal 
information is not an actual notice of a threat or hazard to the security, confidentiality, or 
integrity of personal information.  
History   
 
2021 ch. 40, § 2, effective May 5, 2021.  
 
Utah Code Annotated  
Copyright  © 2024 All rights reserved.  
 
 
End of Document"
94,,"Page 3 of 3 
13-44-202. Personal information — Disclosure of system security breach.  
   (a)  The following information may be deemed confidential a nd classified as a protected record 
under Subsections 63G -2-305 (1) and (2) if the requirements of Subsection 63G -2-309 (1)(a)(i) 
are met:  
(i)  a notification submitted under Subsection (1)(c), including supporting information 
provided under Subsection (6) (b); and  
(ii)  information produced by the Office of the Attorney General or the Utah Cyber Center 
in providing coordination or assistance to the person providing notification under 
Subsection (1)(c).  
(b)  A person providing notification under Subsection ( 1)(c) to the Office of the Attorney 
General or the Utah Cyber Center of a breach of system security shall include the following 
information in the notification, to the extent the information is known or available at the time 
the person provides the notific ation:  
(i)  the date the breach of system security occurred;  
(ii)  the date the breach of system security was discovered;  
(iii)  the total number of people affected by the breach of system security, including the 
total number of Utah residents affected;  
(iv)  the type of personal information involved in the breach of system security; and  
(v)  a short description of the breach of system security that occurred.  
(7)  A waiver of this section is contrary to public policy and is void and unenforceable.  
History   
 
C. 1953, 13 -42-202, enacted by L. 2006, ch. 343, §  4; recompiled as §  13-44-202; 2009, ch. 388, §  61; 
2019 ch. 348, § 4, effective May 14, 2019; 2023 ch. 496, § 1, effective May 3, 2023; 2024 ch. 426, § 1, 
effective May 1, 2024.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
95,,"Trayce Hockstad   
24 Okl. St. § 163  
This document is current with emergency effective legislation through Chapter 300 of the Second Regular 
Session of the 59th Legislature (2024) with exceptions to Chapter 182.  
 
Oklahoma Statutes, Annotated by LexisNexis®   >  Title 24. Debtor and Creditor (Chs. 1 — 9)  >  Chapter 8. 
Credit Services Organiz ation Act (§§ 131 — 166)  >  Security Breach Notification Act (§§ 161 — 166) 
 
§ 163. Disclosure of Security Breach —Notice   
 
A.  An individual or entity that owns or licenses computerized data that includes personal 
information shall disclose any breach of  the security of the system following discovery or 
notification of the breach of the security of the system to any resident of this state whose 
unencrypted and unredacted personal information was or is reasonably believed to have been 
accessed and acquired  by an unauthorized person and that causes, or the individual or entity 
reasonably believes has caused or will cause, identity theft or other fraud to any resident of this 
state. Except as provided in subsection D of this section or in order to take any me asures necessary 
to determine the scope of the breach and to restore the reasonable integrity of the system, the 
disclosure shall be made without unreasonable delay.  
B.  An individual or entity must disclose the breach of the security of the system if encr ypted 
information is accessed and acquired in an unencrypted form or if the security breach involves a 
person with access to the encryption key and the individual or entity reasonably believes that such 
breach has caused or will cause identity theft or oth er fraud to any resident of this state.  
C.  An individual or entity that maintains computerized data that includes personal information 
that the individual or entity does not own or license shall notify the owner or licensee of the 
information of any breac h of the security of the system as soon as practicable following discovery, 
if the personal information was or if the entity reasonably believes was accessed and acquired by 
an unauthorized person.  
D.  Notice required by this section may be delayed if a law enforcement agency determines and 
advises the individual or entity that the notice will impede a criminal or civil investigation or 
homeland or national security. Notice required by this section must be made without unreasonable 
delay after the law enf orcement agency determines that notification will no longer impede the 
investigation or jeopardize national or homeland security.  
History   
 
Laws 2008, HB 2245, c. 86, § 3, eff. November 1, 2008.  
 
Oklahoma Statutes, Annotated by LexisNexis®  
Copyright © 20 24 All rights reserved."
96,,"Page 2 of 2 
74 Okl. St. § 3113.1  
   2.  “Personal information” means the first name or first initial and last name of an individual in 
combination with any one or more of the following data elements, when either the name or the 
data elements are not encrypted:  
a.  social security number,  
b.  driver license number, or  
c.  account number, credit or debit card number, in combination with any required security 
code, access code, or password that would permit access to the financial account of an 
individual.  
Personal information shall not include publ icly available information that is lawfully 
made available to the general public from federal, state, or local public records; and  
3.  “Notice” means one of the following methods:  
a.  written notice,  
b.  electronic notice, if the notice provided is consist ent with the provisions regarding 
electronic records and signatures set forth in Section 7001 of Title 15 of the United States 
Code, and  
c.  substitute notice, if the agency demonstrates that the cost of providing notice would 
exceed Two Hundred Fifty Thou sand Dollars ($250,000.00), or that the affected class of 
subject persons to be notified exceeds five hundred thousand (500,000), or the agency does 
not have sufficient contact information. Substitute notice shall consist of all of the 
following:  
(1)  e-mail notice when the agency has an e -mail address for the subject persons,  
(2)  conspicuous posting of the notice on the agency’s web site page, if the agency 
maintains one, and  
(3)  notification to major statewide media.  
E.  Notwithstanding paragraph 3 of s ubsection D of this section, a state agency, board, 
commission or other unit or subdivision of state government that maintains its own notification 
procedures as part of an information security policy for the treatment of personal information and 
is otherw ise consistent with the timing requirements of this section shall be deemed to be in 
compliance with the notification requirements of this section if it notifies subject persons in 
accordance with its policies in the event of a breach of security of the sy stem.  
History   
 
Laws 2006, HB 2357, c. 298, § 1, emerg. eff. June 8, 2006.  
 
Oklahoma Statutes, Annotated by LexisNexis®  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
97,,"Trayce Hockstad   
24 Okl. St. § 162  
This document is current with emergency effective legislation through Chapter 300 of the Second Regular 
Session of the 59th Legislature (2024) with exceptions to Chapter 182.  
 
Oklahoma Statutes, Annotated by LexisNexis®   >  Title 24. Debtor and Creditor (Chs. 1 — 9)  >  Chapter 8. 
Credit Services Organization Act (§§ 131 — 166)  >  Security Breach Notification Act (§§ 161 — 166) 
 
§ 162. Definitions   
 
As used in the Security Breach Notification Act:  
1.  “Breach of the security of a system” means the unauthorized access and acquisition of 
unencrypted and unredacted computerized data that compromises the security or 
confidentiality of personal information maintained by an individual or entity as part of a 
database of personal information regarding multiple individuals and that causes, or the 
individual or entity reasonably believes has  caused or will cause, identity theft or other fraud to 
any resident of this state. Good faith acquisition of personal information by an employee or 
agent of an individual or entity for the purposes of the individual or the entity is not a breach of 
the se curity of the system, provided that the personal information is not used for a purpose 
other than a lawful purpose of the individual or entity or subject to further unauthorized 
disclosure;  
2.  “Entity” includes corporations, business trusts, estates, part nerships, limited partnerships, 
limited liability partnerships, limited liability companies, associations, organizations, joint 
ventures, governments, governmental subdivisions, agencies, or instrumentalities, or any other 
legal entity, whether for profit or not -for-profit;  
3.  “Encrypted” means transformation of data through the use of an algorithmic process into a 
form in which there is a low probability of assigning meaning without use of a confidential 
process or key, or securing the information by anot her method that renders the data elements 
unreadable or unusable;  
4.  “Financial institution” means any institution the business of which is engaging in financial 
activities as defined by 15 U.S.C., Section 6809;  
5.  “Individual” means a natural person;  
6.  “Personal information” means the first name or first initial and last name in combination 
with and linked to any one or more of the following data elements that relate to a resident of 
this state, when the data elements are neither encrypted nor redact ed: 
a.  social security number,  
b.  driver license number or state identification card number issued in lieu of a driver 
license, or"
98,,"Page 1 of 2 
74 Okl. St. § 3113.1  
    
74 Okl. St. § 3113.1  
This document is current with emergency effective legislation through Chapter 300 of the Second Regular 
Session of the 59th Legislature (2024) with exceptions to Chapter 182.  
 
Oklahoma Statutes, Annotated by LexisNexis®   >  Title 74. State Government  (Chs. 1 — 112)  >  Chapter 49. 
Miscellaneous  (§§ 3101 — 3200.2)   >  Oklahoma Government Web site Information Act  (§§ 3106.3 — 3122)  
 
§ 3113.1. Disclosure of Security Breach of Personal Computer Data —Notice to 
Owner or Licensee of Personal Data —Exception   
 
A.  Any state agency, board, commission or other unit or subdivision of state government that 
owns or licenses computerized data that includes personal information shall disclose any breach of 
the security of the system following discovery or notification of t he breach in the security of the 
data to any resident of Oklahoma whose unencrypted personal information was, or is reasonably 
believed to have been, acquired by an unauthorized person. The disclosure shall be made in the 
most expedient time possible and w ithout unreasonable delay, consistent with the legitimate needs 
of law enforcement, as provided in subsection C of this section, or any measures necessary to 
determine the scope of the breach and restore the reasonable integrity of the data system.  
B.  Any state agency, board, commission or other unit or subdivision of state government that 
maintains computerized data that includes personal information that the state agency, board, 
commission or other unit or subdivision of state government does not own sha ll notify the owner 
or licensee of the information of any breach of the security of the data immediately following 
discovery, if the personal information was, or is reasonably believed to have been, acquired by an 
unauthorized person.  
C.  The notification required by this section may be delayed if a law enforcement agency 
determines that the notification will impede a criminal investigation. The notification required by 
this section shall be made after the law enforcement agency determines that it will not compromise 
the investigation.  
D.  As used in this section:  
1.  “Breach of the security of the system” means unauthorized acquisition of computerized data 
that compromises the security, confidentiality, or integrity of personal information maintained 
by the  state agency, board, commission or other unit or subdivision of state government. Good 
faith acquisition of personal information by an employee or agent of the state agency, board, 
commission or other unit or subdivision of state government for the purpos es of that entity 
shall not be a breach of the security of the system, provided that the personal information is not 
used or subject to further unauthorized disclosure;"
