,question,chunks
48,,"Page 4 of 5 
18 Del. C. § 8604  
   4.  Cybersecurity events or violations and management’ s responses to the events.  
5.  Recommendations for changes in the information security program.  
(3)  If executive management delegates any of its responsibilities under this section, all of the 
following must occur:  
a.  Executive management shall oversee t he development, implementation, and 
maintenance of the licensee’s information security program that the delegate prepares.  
b.  The delegate shall submit to executive management a report that complies with the 
requirements of the report to the board of dire ctors under paragraph (e)(2) of this section.  
(f) Oversight of third -party service provider arrangements. —    
(1)  A licensee shall exercise due diligence in selecting a third -party service provider.  
(2)  A licensee shall require a third -party service pro vider to implement appropriate 
administrative, technical, and physical measures to protect and secure the information system 
and nonpublic information that the third -party service provider has access to or holds. The 
third -party service provider is not con sidered to have access to or hold encrypted nonpublic 
information for purposes of this section if the associated protective process or key necessary to 
assign meaning to the nonpublic information is not within the third -party service provider’s 
possession.   
(g) Program adjustments. —   A licensee shall monitor, evaluate, and adjust as appropriate the 
information security program consistent with all of the following:  
(1)  Relevant changes in technology.  
(2)  The sensitivity of the licensee’s nonpublic inform ation.  
(3)  Internal or external threats to information.  
(4)  The licensee’s own changing business arrangements, such as mergers and acquisitions, 
alliances and joint ventures, outsourcing arrangements, and changes to information systems.  
(h) Incident resp onse plan. —    
(1)  As part of a licensee’s information security program, the licensee shall establish a written 
incident response plan designed to promptly respond to, and recover from, a cybersecurity 
event that compromises the confidentiality, integrit y, or availability of any of the following:  
a.  Nonpublic information in the licensee’s possession.  
b.  The licensee’s information system.  
c.  The continuing functionality of any aspect of the licensee’s business or operations.  
(2)  An incident response plan under this section must address all of the following areas:  
a.  The internal process for responding to a cybersecurity event.  
b.  The goals of the incident response plan.  
c.  The definition of clear roles, responsibilities, and levels of decision -maki ng authority.  
d.  External and internal communications and information sharing."
49,,"Page 1 of 2 
29 Del. C. § 9030C  
    
29 Del. C. § 9030C  
This document is current through 84 Del. Laws, c. 254.  
 
Delaware Code Annotated   >  Title 29 State Government (Pts. I — XI)  >  Part VIII Departments of Government 
(Chs. 79 — 90D)   >  Chapter 90C Department of Technology and Information (Subchs. I — III)  >  Subchapter 
III Cyber Security (§ 9030C)  
 
§ 9030C. Delaware Cyber Security Advisory Council   
 
(a)  There is hereby established a Delaware Cyber Security Advisory Council hereinafter referred 
to as the “DCSAC.” The DCSAC shall consist of 17 members to include the following:  
(1)  State Chief Information Officer, who shall serve as chair;  
(2)  State Chief Security Officer;  
(3)  Secretary of the Delaware Department of Safety and Homeland Security;  
(4)  Director of the Delaware Emergency Management Agency;  
(5)  Adjutant General of the Delaware National Guard;  
(6)  President of the League of Local Governments;  
(7)  President of the Delaware State Chamber of Commerce;  
(8)  President of the Delaware Association of School Administrators;  
(9)  Director of Consumer Protection of the Department of Justice;  
(10)  Chief Justice of the Supreme Court;  
(11)  President of the Delaware Healthcare Association;  
(12)  Four private sector representatives appointed by the Governor; and  
(13)  Two representatives of Higher Education appointed by the Governor.  
(b)  Members serving by virtue of position may appoint a des ignee to serve.  
(c)  Members appointed by the Governor shall serve at the pleasure of the Governor.  
(d)  The duties of the DCSAC are to do all of the following:  
(1)  Facilitate cross -industry collaboration to share best practices and mitigate cyber securit y 
risks related to critical infrastructure and protected systems;  
(2)  Develop recommendations for improving the overall cyber security posture across all 
sectors in Delaware;"
50,,"Page 2 of 4 
RSA 420 -P:4 
   (1)  Employe e training and management;  
(2)  Information systems, including network and software design, as well as information 
classification, governance, processing, storage, transmission, and disposal; and  
(3)  Detecting, preventing, and responding to attacks, intru sions, or other systems failures.  
(e)  Implement information safeguards to manage the threats identified in its ongoing 
assessment, and no less than annually, assess the effectiveness of the safeguards’ key controls, 
systems, and procedures.  
IV.  Based on its risk assessment and to manage its risk, the licensee shall:  
(a)  Design its program to mitigate the identified risks, commensurate with the size and 
complexity of the licensee, the nature and scope of the licensee’s activities, including its use of 
third-party service providers, and the sensitivity of the nonpublic information used by the 
licensee or in the licensee’s possession, custody, or control.  
(b)  Determine which security measures listed below are appropriate and implement such 
security measures : 
(1)  Place access controls on information systems, including controls to authenticate and 
permit access only to authorized individuals to protect against the unauthorized acquisition 
of nonpublic information.  
(2)  Identify and manage the data, personnel,  devices, systems, and facilities that enable the 
organization to achieve business purposes in accordance with their relative importance to 
business objectives and the organization’s risk strategy.  
(3)  Restrict physical access to nonpublic information to authorized individuals only.  
(4)  Protect by encryption or other appropriate means, all nonpublic information while 
being transmitted over an external network and all nonpublic information stored on a 
laptop computer or other portable computing or storage device or media.  
(5)  Adopt secure development practices for in -house developed applications utilized by 
the licensee.  
(6)  Modify the information system in accordance with the licensee’s information security 
program.  
(7)  Utilize effective controls, which  may include multi -factor authentication procedures 
for any individual accessing nonpublic information.  
(8)  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions into, information systems.  
(9)  Include audit trails within the information security program designed to detect and 
respond to cybersecurity events and designed to reconstruct material financial transactions 
sufficient to support normal operations and obligations of the licensee.  
(10)  Implement  measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage or other 
catastrophes or technological failures."
51,,"Page 1 of 3 
RSA 420 -P:6 
    
RSA 420 -P:6 
 Statutes current through Chapter 8 of the 2024 Regular Session.  
 
LEXIS™ New Hampshire Revised Statutes Annotated   >  Title XXXVII Insurance (Chs. 400 — 420-Q)  >  
Chapter 420 -P Insurance Data Security Law (§§ 420 -P:1 — 420-P:14)  
 
420-P:6. Notification of a Cybersecurity Event.   
 
I.  Each licensee shall notify the commissioner within 3 business days of a determination that a 
cybersecurity event has occurred when either of the following criteria has been met:  
(a)  New Hampshire is the licensee’s state of domicile, in the case of an insu rer, or this state is 
the licensee’s home state, in the case of a producer, as those terms are defined in RSA 402 -J, 
and the cybersecurity event has a reasonable likelihood of materially harming a consumer 
residing in this state or reasonable likelihood of  materially harming any material part of the 
normal operations of the licensee; or  
(b)  The licensee reasonably believes that the nonpublic information involves 250 or more 
consumers residing in New Hampshire and that the cybersecurity event:  
(1)  Impacts the licensee, in which case notice shall be provided to any government body, 
self-regulatory agency, or any other supervisory body pursuant to any state or federal law; 
or 
(2)  Has a reasonable likelihood of materially harming:  
(A)  Any consumer residing i n this state; or  
(B)  Any material part of the normal operations of the licensee.  
II.  The licensee shall provide as much of the following information as possible. The licensee shall 
provide the information in electronic form as directed by the commissioner. The licensee shall 
have a continuing obligation to update and supplement initial and  subsequent notifications to the 
commissioner regarding material changes to previously provided information relating to the 
cybersecurity event.  
(a)  Date of the cybersecurity event.  
(b)  Description of how the information was exposed, lost, stolen, or bre ached, including the 
specific roles and responsibilities of third -party service providers, if any.  
(c)  How the cybersecurity event was discovered.  
(d)  Whether any lost, stolen, or breached information has been recovered and, if so, how this 
was done.  
(e)  The identity of the source of the cybersecurity event."
52,,"Page 3 of 4 
RSA 420 -P:4 
   (11)  Develop, implement, and maintain procedures for the secure  disposal of nonpublic 
information in any format.  
(c)  Include cybersecurity risks in the licensee’s enterprise risk management process.  
(d)  Stay informed regarding emerging threats or vulnerabilities and utilize reasonable security 
measures when sharing information relative to the character of the sharing and the type of 
information shared.  
(e)  Provide its personnel with cybersecurity awareness training that is updated as necessary to 
reflect risks identified by the licensee in the risk assessment.  
V.  If the licensee has a board of directors, the board or an appropriate committee of the board 
shall, at a minimum:  
(a)  Require the licensee’s executive management or its delegates to develop, implement, and 
maintain the licensee’s information security progr am. 
(b)  Require the licensee’s executive management or its delegates to report in writing at least 
annually, the following information:  
(1)  The overall status of the information security program and the licensee’s compliance 
with this chapter; and  
(2)  Material matters related to the information security program, addressing issues such as 
risk assessment, risk management and control decisions, third -party service provider 
arrangements, results of testing, cybersecurity events or violations and management ’s 
responses thereto, and recommendations for changes in the program.  
(c)  If executive management delegates any of its responsibilities under RSA 420 -P:4, it shall 
oversee the development, implementation and maintenance of the licensee’s program prepared 
by the delegates and shall receive a report from the delegates complying with the requirements 
of the report to the board of directors.  
VI.   
(a)  With regard to oversight of third -party service providers, a licensee shall exercise due 
diligence in selecti ng its third -party service provider; and  
(b)  A licensee shall require a third -party service provider to implement appropriate 
administrative, technical, and physical measures to protect and secure the information systems 
and nonpublic information that are  accessible to, or held by, the third -party service provider.  
VII.  The licensee shall monitor, evaluate and adjust, as appropriate, the information security 
program consistent with any relevant changes in technology, the sensitivity of its nonpublic 
infor mation, internal or external threats to information, and the licensee’s own changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements and changes to information systems.  
VIII.   
(a)  As part of  its program, each licensee shall establish a written incident response plan 
designed to promptly respond to, and recover from, any cybersecurity event that compromises 
the confidentiality, integrity or availability of nonpublic information in its possessi on, the"
53,,"Page 2 of 3 
RSA 21 -R:4 
   XI.  Developing, in concert with the commissioner of administrative services and the state 
budget office established in RSA 21 -I:6, the capital and operating budget requests for 
implementing each agency’s information technology plan, including, but not limited to, 
appropriate standards for the uniform presentation of the general budget requests.  
XII.  Developing, in concert with t he department of administrative services, division of 
procurement and support services, specifications for the procurement of computer hardware, 
software, related licenses, media, documentation, support and maintenance services, and other 
related services.  
XIII.  Developing and implementing a strategy to increase efficiency and effectiveness in all 
areas of state government by using information technology to its fullest potential.  
XIV.  Developing and implementing a strategy to consolidate statewide shared information 
technology services.  
XV.  Developing an information technology satisfaction measurement program to ensure 
information technology resources and strategic plans are meeting the needs of each agency.  
XVI.  Developing and implementing a strategy to  address cyber security risks to the state’s 
data, information, and technology resources.  
XVII.  Developing and implementing a strategy to address the state’s geographical 
information system (GIS) technology.  
XVIII.  Establishing as necessary, after consul tation with the information technology council, 
established under RSA 21 -R:6, statewide standards and protocols for information technology, 
networks, and cyber security, which shall be adhered to by all executive branch agencies 
unless granted a waiver by the commissioner.  
XIX.  Providing telecommunications services to state government.  
XX.  Adopting comprehensive and uniform standards, practices, procedures, instructions, and 
funding processes relative to statewide telephony services applicable to all stat e agencies. The 
comprehensive and uniform requirements shall be in the form of a manual and shall be subject 
to the approval of the governor and council, but shall not be subject to the rulemaking 
requirements of RSA 541 -A. 
XXI.  Establish and maintain wit hin the department a cybersecurity integration center to serve 
as the unified state center for coordinating cybersecurity monitoring, sharing information, 
distributing cybersecurity threat analysis, and enabling situational awareness between and 
among exec utive branch agencies and departments.  
History   
 
2008, 335:1, eff. September 5, 2008; 2012, 5:3, eff. May 11, 2012; 192:1, eff. July 1, 2012; 265:4, 6, 7, 
eff. June 18, 2012; 2014, 327:49, effective August 2, 2014; 2015, 276:30, effective July 1, 2015; 2016, 
147:2, effective July 1, 2016; 2021, 202:Pt III, § 9, effective July 1, 2021; 2023, 135:3, effective August 
29, 2023."
54,,"Page 4 of 5 
Tenn. Code Ann. § 56 -2-1004 
   administrative, technical, and physical measures to protect and secure the information systems 
and nonpublic information accessible to, or held by, the third -party service provider;  
(7)  The licensee shal l monitor, evaluate, and adjust, as appropriate, its information security 
program, consistent with relevant changes in technology, the sensitivity of its nonpublic 
information, internal or external threats to its information, and its changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements, and changes to information systems;  
(8)   
(A)  As part of a licensee's information security program, a licensee must establish a 
written incident response p lan designed to promptly respond to, and recover from, a 
cybersecurity event that compromises the confidentiality, integrity, or availability of the 
licensee's nonpublic information or information systems or the continuing functionality of 
the licensee's o perations;  
(B)  The incident response plan must address:  
(i)  The licensee's internal process for responding to a cybersecurity event;  
(ii)  The goals of the licensee's incident response plan;  
(iii)  The definition of roles, responsibilities, and levels of decision -making authority 
relating to a cybersecurity event;  
(iv)  External and internal communications and information sharing;  
(v)  The requirements for remediating identified weaknesses in informa tion systems 
and associated controls;  
(vi)  Documentation and reporting regarding cybersecurity events and related incident 
response activities; and  
(vii)  The evaluation and revision, as necessary, of the incident response plan following 
a cybersecurity e vent; and  
(9)   
(A)  Each insurer domiciled in this state shall submit to the commissioner by April 15 of 
each year written certification that the insurer is in compliance with this section. Each 
insurer shall maintain for examination by the department all  records, schedules, and data 
supporting the certification for a period of five (5) years from the date of the corresponding 
certification.  
(B)  If an insurer identifies areas, systems, or processes requiring material improvement, 
updating, or redesign, th en the insurer must document planned and ongoing remedial 
efforts to address those areas, systems, or processes, and the documentation must be made 
available for inspection by the commissioner upon request.  
History    
                                     
Acts 2021, ch. 345, §  1."
55,,"Page 3 of 5 
Tenn. Code Ann. § 56 -2-1004 
   (vi)  Modify the licensee's information system in accordance with the licensee's 
information security program;  
(vii)  Utilize effective controls that may include multi -factor authentication procedures 
for authorized individuals accessing nonpublic information;  
(viii)  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions into, information systems;  
(ix)  Include audit trails within the information security program designed to detect and 
respond to cybersecurity events and to reconstruct material financial transactions 
sufficient to support normal operations and obligations of the licensee;  
(x)  Implement measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards , such as fire and water damage, 
technological failures, or other catastrophic events; and  
(xi)  Develop, implement, and maintain procedures for the secure disposal of nonpublic 
information in any format;  
(C)  Include cybersecurity risks in the licensee's enterprise risk management process;  
(D)  Remain informed regarding emerging threats or vulnerabilities to the licensee and 
utilize reasonable security measures when sharing information, relative to the nature of the 
sharing and the type of information bein g shared; or  
(E)  Provide personnel with cybersecurity awareness training that is updated as necessary 
to reflect risks identified by the licensee in the risk assessment;  
(5)  If the licensee has a board of directors, then the board or an appropriate commi ttee of the 
board shall, at a minimum:  
(A)  Require the licensee's executive management or delegates to develop, implement, and 
maintain the licensee's information security program;  
(B)  Require the licensee's executive management or delegates to report in  writing, at least 
annually:  
(i)  The status of the licensee's information security program and compliance with this 
part; and  
(ii)  Material matters related to the licensee's information security program, including 
risk assessment, risk management and con trol decisions, third -party service provider 
arrangements, results of testing, cybersecurity events or violations and the licensee's 
responses thereto, and recommendations for changes to the information security 
program; and  
(C)  If the licensee's executiv e management delegates any of the executive management's 
responsibilities under this section, then the executive management must oversee the 
development, implementation, and maintenance of the licensee's information security 
program prepared by the delegat es and must either prepare the report or receive a copy of 
the report prepared by the delegates pursuant to subdivision (5)(B);  
(6)  A licensee shall exercise due diligence in selecting a third -party service provider and, by 
July 1, 2023, require that each  third -party service provider implement appropriate"
56,,"Page 2 of 4 
Tenn. Code Ann. § 56 -2-1006 
   (B)  A description of how the nonpublic information was exposed, lost, stolen, or breached, 
including the specific  roles and responsibilities of third -party service providers with respect 
to the nonpublic information, if any;  
(C)  How the cybersecurity event was discovered;  
(D)  Whether lost, stolen, or breached nonpublic information has been recovered and, if so, 
how recovery was accomplished;  
(E)  The identity of the source of the cybersecurity event;  
(F)  Whether the licensee has filed a police report or notified regulatory, governmental, or 
law enforcement agencies and, if so, when the notification was provided;  
(G)  A description of the specific types of nonpublic information or particular data 
elements acquired without authorization, which may include types of medical information, 
types of financial information, or types of information allowing for consumer 
identi fication;  
(H)  The period during which the licensee's information system was compromised by the 
cybersecurity event;  
(I)  The number of total consumers in this state affected by the cybersecurity event. The 
licensee shall provide its best estimate of this number of consumers in its initial report to 
the commissioner and update this estimate with each subsequent report to the 
commissioner pursuant to this subsection (b);  
(J)  The results of an internal review and whether the review identified whether automated 
controls or internal procedures were followed or adhered to;  
(K)  A description of the efforts to remediate the situation that permitted the cybersecurity 
event to occur;  
(L)  A copy of the licensee's privacy policy and a statement outlining the steps that the 
licensee will take to investigate which consumers were affected by the cybersecurity event 
and to notify affected consumers;  
(M)  The name of a person who is both knowledgeable regarding the cybersecurity event 
and authorized to act on behal f of the licensee to serve as a representative of the licensee 
for contact from the commissioner; and  
(N)  A copy of the notice sent to affected consumers, if the notice is required under 
subsection (c).  
(2)  Licensees shall continually provide material up dates or supplements to the information 
provided under subdivision (b)(1).  
(c)  Following a determination that a cybersecurity event has occurred and that the cybersecurity 
event has a reasonable likelihood of materially harming a consumer, a licensee shal l notify 
consumers residing in this state whose nonpublic information has been acquired, or reasonably 
believed to have been acquired, by the cybersecurity event. The disclosure must be made no later 
than forty -five (45) days after the determination of the  cybersecurity event, unless a longer period 
of time is required due to the legitimate needs of law enforcement. For purposes of this section, 
notice may be provided by:"
57,,"Page 2 of 5 
Tenn. Code Ann. § 56 -2-1004 
   (B)  Identify reas onably foreseeable internal or external threats that could result in 
unauthorized access, transmission, disclosure, misuse, alteration, or destruction of 
nonpublic information, including threats to the security of information systems and 
nonpublic informat ion accessible to or held by third -party service providers;  
(C)  Assess the likelihood and potential damage of reasonably foreseeable internal or 
external threats, taking into consideration the sensitivity of the nonpublic information 
involved;  
(D)  Assess  the sufficiency of policies, procedures, information systems, and other 
safeguards in place to manage threats throughout the licensee's operations, including in:  
(i)  Employee training and management;  
(ii)  Information systems, including network and softw are design, as well as 
information classification, governance, processing, storage, transmission, and disposal; 
and 
(iii)  Detection, prevention, and response to attacks, intrusions, or other information 
systems failures; and  
(E)  Implement information saf eguards to manage the threats identified in the licensee's 
risk assessment and, no less than annually, assess the effectiveness of the safeguards' key 
controls, systems, and procedures;  
(4)  Based on a licensee's risk assessment, the licensee shall:  
(A)  Design an information security program to mitigate the identified risks, commensurate 
with the size and complexity of the licensee and the nature and scope of its activities, 
including its use of third -party service providers, and the sensitivity of the non public 
information used by or in the possession, custody, or control of the licensee;  
(B)  Determine which of the following security measures are appropriate for the licensee 
and implement those security measures:  
(i)  Place access controls on information systems, including controls to authenticate and 
restrict access to authorized individuals to protect against the unauthorized acquisition 
of nonpublic information;  
(ii)  Identify and manage the data, personnel, devices, systems, and facilities that enable 
the licensee to achieve the licensee's business objectives in accordance with the relative 
importance of the data, personnel, devices, systems, and facilities to the licensee's 
business objectives and risk strategy;  
(iii)  Restrict physical access to nonpu blic information to authorized individuals;  
(iv)  Protect by encryption or other appropriate means nonpublic information being 
transmitted over an external network and nonpublic information stored on a laptop 
computer or other portable computing or storage  device or media;  
(v)  Adopt secure development practices for internally developed applications utilized 
by the licensee and procedures for evaluating, assessing, or testing the security of 
externally developed applications utilized by the licensee;"
58,,"Page 2 of 3 
Utah Code Ann. § 78B -4-703 
   (D)  the Health Information Technology for Economic and Clinical Health Act, as 
provided in 45 C.F.R. Part 164;  
(E)  Title 13, Chapter 44, Protection of Personal Information Act; or  
(F)  any other applicable federal or state regulation; or  
(iv)  for personal in formation obtained in the breach of system security that is the type of 
information intended to be protected by the PCI data security standard, reasonably 
complies with the current version of the PCI data security standard.  
(2)  A written cybersecurity  program is a reasonable security program under Subsection (1)(b)(i) 
if: 
(a)  the person coordinates, or designates an employee of the person to coordinate, a program 
that provides the administrative, technical, and physical safeguards described in Subsect ions 
78B-4-702(4)(a) and (c);  
(b)  the program under Subsection (2)(a) has practices and procedures to detect, prevent, and 
respond to a breach of system security;  
(c)  the person, or an employee of the person, trains, and manages employees in the practice s 
and procedures under Subsection (2)(b);  
(d)  the person, or an employee of the person, conducts risk assessments to test and monitor the 
practice and procedures under Subsection (2)(b), including risk assessments on:  
(i)  the network and software design for the person;  
(ii)  information processing, transmission, and storage of personal information; and  
(iii)  the storage and disposal of personal information; and  
(e)  the person adjusts the practices and procedures under Subsection (2)(b) in light of chang es 
or new circumstances needed to protect the security, confidentiality, and integrity of personal 
information.  
(3)   
(a)  If a recognized cybersecurity framework described in Subsection (1)(b)(ii) or (iv) is 
revised, a person with a written cybersecurity program that relies upon that recognized 
cybersecurity framework shall reasonably conform to the revised version of the framework no 
later than one year after the day in which the revised version of the framework is published.  
(b)  If a recognized cybersec urity framework described in Subsection (1)(b)(iii) is amended, a 
person with a written cybersecurity program that relies upon that recognized cybersecurity 
framework shall reasonably conform to the amended regulation of the framework in a 
reasonable amoun t of time, taking into consideration the urgency of the amendment in terms 
of: 
(i)  risks to the security of personal information;  
(ii)  the cost and effort of complying with the amended regulation; and  
(iii)  any other relevant factor."
59,,"Page 2 of 2 
Utah Code Ann. § 63A -16-1102 
   (b)  with respect to executive  branch agencies:  
(i)  identify, analyze, and, when appropriate, mitigate cyber threats and vulnerabilities;  
(ii)  coordinate cybersecurity resilience planning;  
(iii)  provide cybersecurity incident response capabilities; and  
(iv)  recommend to the division standards, policies, or procedures to increase the cyber 
resilience of executive branch agencies individually or collectively;  
(c)  at the request of a governmental entity, coordinate cybersecurity incident response for 
a data breach affecting the  governmental entity in accordance with Section 63a -16-1103;  
(d)  promote cybersecurity best practices;  
(e)  share cyber threat intelligence with governmental entities and, through the Statewide 
Information and Analysis Center, with other public and privat e sector organizations;  
(f)  serve as the state cybersecurity incident response repository to receive reports of 
breaches of system security, including notification or disclosure under Section 13 -44-202 
and data breaches under Section 63A -16-1103;  
(g)  develop incident response plans to coordinate federal, state, local, and private sector 
activities and manage the risks associated with an attack or malfunction of critical 
information technology systems within the state;  
(h)  coordinate, develop, and share b est practices for cybersecurity resilience in the state;  
(i)  identify sources of funding to make cybersecurity improvements throughout the state;  
(j)  develop a sharing platform to provide resources based on information, 
recommendations, and best practice s; and  
(k)  partner with institutions of higher education and other public and private sector 
organizations to increase the state’s cyber resilience.  
History   
 
Contingently enacted by 2023 ch. 496, § 3, effective May 3, 2023; contingently amended by 2024 ch. 417, 
§ 23(1), effective May 1, 2024.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
60,,"Page 3 of 3 
Utah Code Ann. § 63A -16-214 
   (ii)  specific challenges or difficulties of migrating existing solutions to a cloud 
envir onment; and  
(iii)  the total expected cost of ownership of existing or alternative solutions compared to a 
cloud computing solution.  
(6)   
(a)  On or before November 30 of each year, the chief information officer shall report on the 
progress of implementin g zero trust architecture and multi -factor authentication to:  
(i)  the Public Utilities, Energy, and Technology Interim Committee; and  
(ii)  the Cybersecurity Commission created in Section 63C -27-201. 
(b)  The report described in Subsection (6)(a) may include information on:  
(i)  applicable guidance issued by the United States Cybersecurity and Infrastructure 
Security Agency; and  
(ii)  the progress of the division, executive branch agencies, and governmental entities with 
respect to:  
(A)  shifting away from a paradigm of trusted networks toward implementation of 
security controls based on a presumption of compromise;  
(B)  implementing principles of least privilege in administering information security 
programs;  
(C)  limiting the ability of entities that cause incidents to move laterally through or 
between agency systems;  
(D)  identifying incidents quickly; and  
(E)  isolating and removing unauthorized entities from agency systems as quickly as 
practicable, accounting for cyber threat intelligence or law enforcement purposes.  
History   
 
2023 ch. 484, § 1, effective May 3, 2023.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
61,,"Page 1 of 3 
Utah Code Ann. § 78B -4-703 
    
Utah Code Ann. § 78B -4-703 
Current through May 1, 2024 of the 2024 General Session.  
 
Utah Code Annotated   >  Title 78B Judicial Code (§§ 78B -1-101 — 78B-25-115)  >  Chapter 4 Limitations on 
Liability (Pts. 1 — 7)  >  Part 7 Cybersecurity Affirmative Defense Act (§§ 78B -4-701 — 78B-4-706) 
 
78B-4-703. Components of a cybersecurity  program eligible for an affirmative 
defense.   
 
(1)  Subject to Subsection (3), a person’s written cybersecurity program reasonably conforms to a 
recognized cybersecurity framework if the written cybersecurity program:  
(a)  is designed to protect the type  of personal information obtained in the breach of system 
security; and  
(b)   
(i)  is a reasonable security program described in Subsection (2);  
(ii)  reasonably conforms to the current version of any of the following frameworks or 
publications, or any com bination of the following frameworks or publications:  
(A)  NIST special publication 800 -171; 
(B)  NIST special publications 800 -53 and 800 -53a; 
(C)  the Federal Risk and Authorization Management Program Security Assessment 
Framework;  
(D)  the Center for Internet Security Critical Security Controls for Effective Cyber 
Defense; or  
(E)  the International Organization for Standardization/International Electrotechnical 
Commission 27000 Family - Information security management systems;  
(iii)  for personal infor mation obtained in the breach of the system security that is regulated 
by the federal government or state government, reasonably complies with the requirements 
of the regulation, including:  
(A)  the security requirements of the Health Insurance Portability  and Accountability 
Act of 1996, as described in 45 C.F.R. Part 164, Subpart C;  
(B)  Title V of the Gramm -Leach -Bliley Act of 1999, Pub. L. No. 106 -102, as 
amended;  
(C)  the Federal Information Security Modernization Act of 2014, Pub. L. No. 113 -283;"
62,,"Page 2 of 3 
Utah Code Ann. § 63A -16-214 
   (a)  all systems and data owned, managed, maintained, or utilized by or on behalf of an 
executive bran ch agency to access state systems or data; and  
(b)  all hardware, software, internal systems, and essential third -party software, including for 
on-premises, cloud, and hybrid environments.  
(3)   
(a)  On or before November 1, 2023, the chief information off icer shall develop uniform 
technology policies, standards, and procedures for use by executive branch agencies in 
implementing zero trust architecture and multi -factor authentication on all systems in 
accordance with this section.  
(b)  On or before July 1,  2024, the division shall consider adopting the enterprise security 
practices described in this section and consider implementing zero trust architecture and robust 
identity management practices, including:  
(i)  multi -factor authentication;  
(ii)  cloud -based enterprise endpoint detection and response solutions to promote real -time 
detection, and rapid investigation and remediation capabilities; and  
(iii)  robust logging practices to provide adequate data to support security investigations 
and proactive threat hunting.  
(4)   
(a)  If implementing a zero trust architecture and multi -factor authentication, the division shall 
consider prioritizing the use of third -party cloud computing solutions that meet or exceed 
industry standards.  
(b)  The division shall consider giving preference to zero trust architecture solutions that 
comply with, are authorized by, or align to applicable federal guidelines, programs, and 
frameworks, including:  
(i)  the Federal Risk and Authorization Management Program;  
(ii)  the Conti nuous Diagnostics and Mitigation Program; and  
(iii)  guidance and frameworks from the National Institute of Standards and Technology.  
(5)   
(a)  In procuring third -party cloud computing solutions, the division may utilize established 
purchasing vehicles, i ncluding cooperative purchasing contracts and federal supply contracts, 
to facilitate efficient purchasing.  
(b)  The chief information officer shall establish a list of approved vendors that are authorized 
to provide zero trust architecture to governmental  entities in the state.  
(c)  If an executive branch agency determines that procurement of a third -party cloud 
computing solution is not feasible, the executive branch agency shall provide a written 
explanation to the division of the reasons that a cloud co mputing solution is not feasible, 
including:  
(i)  the reasons why the executive branch agency determined that a third -party cloud 
computing solution is not feasible;"
63,,"Page 1 of 2 
18 Okl. St. § 2070  
    
18 Okl. St. § 2070  
This document is current with emergency effective legislation through Chapter 300 of the Second  Regular 
Session of the 59th Legislature (2024) with exceptions to Chapter 182.  
 
Oklahoma Statutes, Annotated by LexisNexis®   >  Title 18. Corporations  (Chs. A — 34)  >  Chapter 34. 
Oklahoma Hospital Cybersecurity Protection Act of 2023 (§§ 2068 — 2072)  
 
§ 2070. Covered Entity’s Cybersecurity Program   
 
A.  The requirements of this section are voluntary; provided, a covered entity may only seek an 
affirmative defense under this act if the following conditions are met:  
1.  A covered entity seeking an affir mative defense under this act shall create, maintain, and 
comply, including documentation of such compliance, with a written cybersecurity program 
that contains administrative, technical, and physical safeguards for the protection of both 
personal informat ion and restricted information and that reasonably conforms to an industry -
recognized cybersecurity framework, as described in this section;  
2.  A covered entity’s cybersecurity program shall be designed to do all of the following with 
respect to the infor mation described in paragraph 1 of this subsection, as applicable:  
a.  protect the security and confidentiality of the information,  
b.  protect against any anticipated threats or hazards to the security or integrity of the 
information, and  
c.  protect agai nst unauthorized access to and acquisition of the information that is likely to 
result in a material risk of identity theft or other fraud to the individual to whom the 
information relates;  
3.  The scale and scope of a covered entity’s cybersecurity  program under this subsection is 
appropriate if it is based on all of the following factors:  
a.  the size and complexity of the covered entity,  
b.  the nature and scope of the activities of the covered entity,  
c.  the sensitivity of the information to be protected,  
d.  the cost and availability of tools to improve information security and reduce 
vulnerabilities, and  
e.  the resources available to the covered entity; and  
4.  The cybersecurity program shall contain requirements that it be reviewed, evaluated , and 
updated on at least an annual basis and shall require documentation of the same."
64,,"Page 2 of 2 
18 Okl. St. § 2070  
   B.  A covered entity that satisfies paragraphs 1 through 4 of subsection A of this section is entitled 
to an affirmative defense to any cause of action sounding in tort that is brought alleging that the 
failure to implement reasonable information security controls resulted in a data breach concerning 
personal information or restricted information.  
History   
 
Laws 2023, ch. 84, § 3, effective November 1, 2023.  
 
Oklahoma St atutes, Annotated by LexisNexis®  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
