,question,chunks
42,,"Trayce Hockstad   
Md. Transportation Code Ann. § 15 -207.1 
 Current through all legislation from the 2023 Regular Session of the General Assembly.  
 
Michie’s™ Annotated Code of Maryland   >  Transportation (Titles 1 — 27)  >  Title 15. Vehicle Laws — 
Licensing of Businesses and Occupations. (Subts. 1 — 9)  >  Subti tle 2. Manufacturers, Distributors, and 
Factory Branches. (§§ 15 -201 — 15-214) 
 
§ 15-207.1. Access to consumer data from dealer.   
 
(a)   
(1)  In this section the following words have the meanings indicated.  
(2)   
(i)  “Consumer data” means nonpublic personal information, as defined in 15 U.S.C. 
§ 6809(4), collected by a dealer and provided by the dealer directly to a manufacturer, 
distributor, or factory branch, or its agent.  
(ii)  “Consumer data” does not include the same or similar data that is obta ined by a 
manufacturer from any other source.  
(3)  “Data management system” means a computer hardware or software system that:  
(i)  Is owned, leased, or licensed by a dealer, including a system of web -based applications;  
(ii)  Is located at the dealership or hosted remotely; and  
(iii)  Stores and provides access to consumer data collected and stored by the dealer.  
(b)  Notwithstanding the provisions of any franchise agreement, a manufacturer, distributor, or 
factory branch, or its agent:  
(1)  Shall allow a dealer to furnish consumer data in a widely accepted file format, such as 
comma -separated values, and through a third -party vendor selected by the dealer;  
(2)  May access or obtain consumer data directly from a dealer’s data management system only 
with the  express written consent of the dealer;  
(3)  May not take any adverse action against a dealer for refusing to grant access to the dealer’s 
data management system;  
(4)  May require that a franchised dealer of the manufacturer, distributor, or factory branch  
provide consumer data or transactional data that pertains to:  
(i)  Claims for warranty parts or repairs;  
(ii)  Sales and deliveries of new or certified pre -owned vehicles of any line make of the 
manufacturer, distributor, or factory branch;  
(iii)  Safety or recall obligations; or"
43,,"Trayce Hockstad   
Md. Public Safety Code Ann. § 3 -509 
 Current through all legislation from the 2023 Regular Session of the General Assembly.  
 
Michie’s™ Annotated Code of Maryland   >  Public Safety (Titles 1 — 15)  >  Title 3. Law Enforcement. (Subts. 
1 — 7)  >  Subtitle 5. Miscellaneous Provisions. (§§ 3 -501 — 3-530) 
 
§ 3-509. Use of captured license plate data.   
 
(a)   
(1)  In this section the following words have the meanings indicated.  
(2)   
(i)  “Active data” means:  
1.  data uploaded to individual automatic license plate reader system units before 
operation; and  
2.  data gathered during the operation of an automatic license plate reader system.  
(ii)  “Active data” does not include historical data.  
(3)  “Automatic license plat e reader system” means a system of one or more mobile or fixed 
high-speed cameras used in combination with computer algorithms to convert images of 
license plates into computer -readable data.  
(4)   
(i)  “Captured plate data” means the global positioning sy stem coordinates, dates and 
times, photographs, license plate numbers, and any other data collected by or derived from 
an automatic license plate reader system.  
(ii)  “Captured plate data” includes active data and historical data.  
(5)  “Center” means the M aryland Coordination and Analysis Center.  
(6)  “Historical data” means any data collected by an automatic license plate reader system and 
stored in an automatic license plate reader database operated by the Maryland Coordination 
and Analysis Center or by a  law enforcement agency.  
(7)  “Law enforcement agency” has the meaning stated in §  3-201(d) of this title.  
(8)  “Legitimate law enforcement purpose” means the investigation, detection, or analysis of a 
crime or a violation of the Maryland vehicle laws or t he operation of terrorist or missing or 
endangered person searches or alerts.  
(b)   
(1)  A law enforcement agency may not use captured plate data unless the agency has a 
legitimate law enforcement purpose."
44,,"Page 2 of 3 
Md. Insurance Code Ann. § 33 -101 
 Trayce Hockstad   (i)  the unauthorized acquisition of encrypted nonpublic information if the encryption, 
process, or key is not also acquired, released, or used without authorization; or  
(ii)  an event with regard to which the carrier has reasonably determined that the nonpublic 
information accessed by an unauthorized person has not been and will not be used or 
released and has been returned or destroyed.  
(f)  “Encrypted” means the transformation of data into a form which results in a l ow probability of 
assigning meaning without the use of a protective process or key.  
(g)  “Information security program” means the administrative, technical, and physical safeguards 
that a carrier uses to access, collect, distribute, process, protect, store , use, transmit, dispose of, or 
otherwise handle nonpublic information.  
(h)   
(1)  “Information system” means a discrete set of electronic information resources organized 
for the collection, processing, maintenance, use, sharing, dissemination, or disposit ion of 
electronic information.  
(2)  “Information system” includes industrial or process control systems, telephone switching 
and private branch exchange systems, environmental control systems, and other specialized 
systems.  
(i)  “Multifactor authentication ” means authentication through verification of at least two of the 
following types of authentication factors:  
(1)  knowledge factors, such as a password;  
(2)  possession factors, such as a token or text message on a mobile phone; or  
(3)  inherence factors,  such as a biometric characteristic.  
(j)  “Nonpublic information” means information that is not publicly available information and is:  
(1)  business -related information of a carrier the tampering with which, or unauthorized 
disclosure, access, or use of wh ich, would cause a material adverse impact to the business, 
operations, or security of the carrier;  
(2)  information concerning a consumer that, because of name, number, personal mark, or 
other identifier, can be used to identify the consumer, in combinati on with one or more of the 
following data elements:  
(i)  Social Security number;  
(ii)  driver’s license number or nondriver identification card number;  
(iii)  account, credit, or debit card number;  
(iv)  a security code, an access code, or a password that would allow access to a 
consumer’s financial account; or  
(v)  biometric records; or  
(3)  information or data, except age or gender, in any form or medium created by or derived 
from a health care provider or a consumer that can be used to identify a particu lar consumer 
and that relates to:"
45,,"Page 5 of 7 
W. Va. Code § 18 -2-5h 
   (2)  Criminal records;  
(3)  Medical and health records; and  
(4)  Student biometric information.  
(e) Data Inventory — School Responsibilities. —   Schools shall not collect the following 
individual student data:  
(1)  Political affiliation and beliefs;  
(2)  Religion and religious beliefs and affiliations;  
(3)  Any data collected through affective computing;  
(4)  Any data concerning the sexual orientation or beliefs about sexual orientation of the 
student or any student’s family member; and  
(5)  Any data  concerning firearm’s ownership by any member of a student’s family.  
(f) Data Governance Manager. —   The state superintendent shall appoint a data governance 
manager, who shall report to and be under the general supervision of the state superintendent. Th e 
data governance manager shall have primary responsibility for privacy policy, including:  
(1)  Assuring that the use of technologies sustain, and do not erode, privacy protections 
relating to the use, collection, and disclosure of student data;  
(2)  Assur ing that student data contained in the student data system is handled in full 
compliance with the Student Data Accessibility, Transparency, and Accountability Act, 
FERPA, and other state and federal privacy laws;  
(3)  Evaluating legislative and regulatory proposals involving collection, use, and disclosure of 
student data by the Department of Education;  
(4)  Conducting a privacy impact assessment on proposed rules of the state board and 
department in general and on the privacy of student data, including the  type of personal 
information collected and the number of students affected;  
(5)  Coordinating with the general counsel of the state board and department, other legal 
entities, and organization officers to ensure that programs, policies, and procedures involving 
civil rights, civil liberties, and privacy considerations are addressed in an integrated and 
comprehensive manner;  
(6)  Preparing a report to the Legislature on an annual basis on activities of the department that 
affect privacy, including compla ints of privacy violations, internal controls, and other matters;  
(7)  Establishing department -wide policies necessary for implementing Fair Information 
Practice Principles to enhance privacy protections;  
(8)  Working with the Office of Data Management and  Analysis, the general counsel, and other 
officials in engaging with stakeholders about the quality, usefulness, openness, and privacy of 
data;  
(9)  Establishing and operating a department -wide Privacy Incident Response Program to 
ensure that incidents are  properly reported, investigated and mitigated, as appropriate;  
(10)  Establishing and operating a process for parents to file complaints of privacy violations;"
46,,"Page 2 of 7 
W. Va. Code § 18 -2-5h 
   indication of “graduate” or “nongraduate,” degrees and awards receives, most recent previous 
school attended, and photograph.  
(11)  “Confidential student i nformation” means data relating to a person’s Social Security 
number, or other identification number issued by a state or federal agency, except for the state -
assigned student identifier as defined in this section, religious affiliation, whether the person  or 
a member of their household owns or possesses a firearm, whether the person or their family 
are or were recipients of financial assistance from a state or federal agency, medical, 
psychological or behavioral diagnoses, criminal history, criminal histor y of parents, siblings or 
any members of the person’s household, vehicle registration number, driver’s license number, 
biometric information, handwriting sample, credit card numbers, consumer credit history, 
credit score, or genetic information;  
(12)  “Affective computing” means human -computer interaction in which the device has the 
ability to detect and appropriately respond to its user’s emotions and other stimuli; and  
(13)  “Fair Information Practice Principles” are United States Federal Trade Commission  
guidelines that represent widely accepted concepts concerning fair information practice in an 
electronic marketplace.  
(c) Data Inventory — State Responsibilities. —   The Department of Education shall:  
(1)  Create, publish, and make publicly available a d ata inventory and dictionary or index of 
data elements with definitions of individual student data fields in the student data system to 
include, but not be limited to:  
(A)  Any individual student data required to be reported by state and federal education 
mandates;  
(B)  Any individual student data which has been proposed in accordance with paragraph 
(A), subdivision (7) of this subsection for inclusion in the student data system with a 
statement regarding the purpose or reason and legal authority for the pr oposed collection; 
and 
(C)  Any individual student data that the department collects or maintains with no current 
identified purpose;  
(2)  Develop, publish, and make publicly available policies and procedures to comply with all 
relevant state and federal p rivacy laws and policies, including, but not limited to, the Federal 
Family Educational Rights and Privacy Act (FERPA) and other relevant privacy laws and 
policies. The policies and procedures specifically shall include, but are not limited to:  
(A)  Access to student and redacted data in the statewide longitudinal data system shall be 
restricted to:  
(i)  The authorized staff of the department and the contractors working on behalf of the 
department who require access to perform their assigned duties as  required by law and 
defined by interagency data -sharing agreements;  
(ii)  District administrators, teachers and school personnel who require access to 
perform their assigned duties;  
(iii)  Students and their parents; and"
47,,"Page 4 of 7 
W. Va. Code § 18 -2-5h 
   (B)  Privacy compliance standards;  
(C)  Privacy and security audits;  
(D)  Breach planning, notification and procedures;  
(E)  Data retention and disposition policies; and  
(F)  Data security policies including electronic, physical, and administrative safeguards, 
such as data encryption and training of employees;  
(5)  Ensure routine and ongoing compliance by the department with FERPA, other relevant 
privacy laws and policies, and the privacy and security policies and procedures developed 
under the authority of this act, including the performance of compliance audits;  
(6)  Ensure that any contracts that govern databases, assessments or instructional supports that 
include student or redacted data and are outsourced to private vendors include express 
provisions that safeguard privacy and security and in clude penalties for noncompliance; and  
(7)  Notify the Governor and the Legislature annually of the following:  
(A)  New student data proposed for inclusion in the state student data system. Any proposal 
by the Department of Education to collect new student  data must include a statement 
regarding the purpose or reason and legal authority for the proposed collection. The 
proposal shall be announced to the general public for a review and comment period of at 
least sixty days and approved by the state board bef ore it becomes effective. Any new 
student data collection approved by the state board is a provisional requirement for a period 
sufficient to allow schools and school districts the opportunity to meet the new 
requirement;  
(B)  Changes to existing data coll ections required for any reason, including changes to 
federal reporting requirements made by the U.S. Department of Education and a statement 
of the reasons the changes were necessary;  
(C)  An explanation of any exceptions granted by the state board in the  past year regarding 
the release or out -of-state transfer of student or redacted data; and  
(D)  The results of any and all privacy compliance and security audits completed in the past 
year. Notifications regarding privacy compliance and security audits sha ll not include any 
information that would itself pose a security threat to the state or local student information 
systems or to the secure transmission of data between state and local systems by exposing 
vulnerabilities.  
(8)  Notify the Governor upon the s uspicion of a data security breach or confirmed breach and 
upon regular intervals as the breach is being managed. The parents shall be notified as soon as 
possible after the suspected or confirmed breach.  
(9)  Prohibit the collection of confidential studen t information as defined in subdivision ten of 
subsection (b) of this section.  
(d) Data Inventory — District Responsibilities. —   A school district shall not report to the state 
the following individual student data:  
(1)  Juvenile delinquency records;"
48,,"Page 3 of 7 
W. Va. Code § 18 -2-5h 
   (iv)  The authorized staff of othe r West Virginia state agencies as required by law and 
defined by interagency data -sharing agreements;  
(B)  Ensure that any inter -agency data -sharing agreements shall be posted on the 
Department website, and parents shall be notified of their right to opt o ut of sharing the 
child’s data pursuant to agreements.  
(C)  Use only aggregate data in public reports or in response to record requests in 
accordance with this section;  
(D)  Unless otherwise prohibited by law, develop criteria for the approval of research and 
data requests from state and local agencies, the Legislature, researchers working on behalf 
of the department, and the public. Student data maintained by the department shall remain 
redacted; and  
(E)  Notification to students and parents regarding stud ent privacy rights under federal and 
state law;  
(3)  Unless otherwise provided by law, the department shall not transfer confidential student 
information or redacted data that is confidential under this section to any federal, state or local 
agency or othe r person or entity, public or private, with the following exceptions:  
(A)  A student transfers out -of-state or a school or school district seeks help with locating 
an out -of-state transfer;  
(B)  A student leaves the state to attend an out -of-state institut ion of higher education or 
training program;  
(C)  A student registers for or takes a national or multistate assessment;  
(D)  A student voluntarily participates in a program for which a data transfer is a condition 
or requirement of participation;  
(E)  The department enters into a contract that governs databases, assessments, student or 
redacted data, special education or instructional supports with an in -state or out -of-state 
contractor for the purposes of state level reporting;  
(F)  A student is classi fied as “migrant” for federal reporting purposes;  
(G)  A federal agency is performing a compliance review; or  
(H)  In the event that the ACT or the SAT tests are adopted for use as the state summative 
assessment, nothing in this article prevents the ACT or  the College Board from using a 
student’s assessment results and necessary directory or other permissible information under 
this Act. If information classified as confidential is required, the ACT, SAT or College 
Board shall obtain affirmative written cons ent from the student if the student is eighteen 
years of age or older, or from the student’s parent or guardian if the student is under 
eighteen years of age. The consent shall contain a detailed list of confidential information 
required and the purpose of  its requirement.  
(4)  Develop a detailed data security plan that includes:  
(A)  Guidelines for the student data system and for individual student data including 
guidelines for authentication of authorized access;"
49,,"Page 1 of 2 
W. Va. Code § 5A -6B-2 
    
W. Va. Code § 5A -6B-2 
 Current through all 2024 Regular Session Legislation.  
 
Michie's ™ West Virginia Code   >  Chapter 5A. Department of Administration. (Arts. 1 — 12)  >  Article 6B. 
Cyber Security Program. (§§ 5A -6B-1 — 5A-6B-6) 
 
§ 5A -6B-2. Definitions.   
 
As used in this article:  
“Cybersecurity  framework” means computer technology security guidance for organizations to 
assess and improve their ability to prevent, detect, and respond to cyber incidents.  
“Cyber incident” means any event that threatens the security, confidentiality, integrity, or 
availability of information assets, information systems, or the networks that deliver the 
information.  
“Cyber risk assessment” means the process of identifying, analyzing and evaluating risk and 
applying the appropriate security controls relevant to the inf ormation custodians.  
“Cyber risk management service” means technologies, practices and policies that address 
threats and vulnerabilities in networks, computers, programs and data, flowing from or enabled 
by connection to digital infrastructure, information  systems or industrial control systems, 
including, but not limited to, information security, supply chain assurance, information 
assistance and hardware or software assurance.  
“Enterprise” means the collective departments, agencies and boards within state government 
that provide services to citizens and other state entities.  
“Information custodian” means a department, agency or person that has the actual custody of, 
or is responsible for the accountability for a set of data assets.  
“Plan of action and miles tones” means a remedial plan, or the process of accepting or resolving 
risk, which helps the information custodian to identify and assess information system security 
and privacy weaknesses, set priorities and monitor progress toward mitigating the weakness es. 
“Privacy impact assessment” means a procedure or tool for identifying and assessing privacy 
risks throughout the development life cycle of a program or system.  
“Security controls” means safeguards or countermeasures to avoid, detect, counteract or 
minimize security risks to physical property, information, computer systems or other assets.  
History   
 
2019, c. 123, effective June 5, 2019."
50,,"Page 3 of 3 
Iowa Code § 507F.3  
 Trayce Hockstad   (3)  Payment for the provision of health care services to a consumer.  
16.  “Person” means an  individual or a nongovernmental entity, including but not limited to a 
nongovernmental partnership, corporation, branch, agency, or association.  
17.  “Publicly available information” means information that a licensee has a reasonable basis 
to believe is l awfully made available to the general public from federal, state, or local 
government records, by widely distributed media, or by disclosure to the general public as 
required by federal, state, or local law. For purposes of this definition, a licensee has a 
reasonable basis to believe that information is lawfully made available to the general public if 
the licensee has determined all of the following:  
a.  That the information is of a type that is available to the general public.  
b.  That if a consumer may d irect that the information not be made available to the general 
public, that the consumer has not directed that the information not be made available to the 
general public.  
18.  “Risk assessment” means the assessment that a licensee is required to conduct pursuant to 
section 507F.4, subsection 3.  
19.  “Third -party service provider” means a person that is not a licensee that contracts with a 
licensee to maintain, process, store, or is otherwise permitted access to nonpublic information 
through the person’s p rovision of services to the licensee.  
History   
 
2021 Acts, ch 79, § 3, effective January 1, 2022.  
 
LexisNexis® Iowa Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
51,,"Page 2 of 2 
Iowa Code § 507F.7  
 Trayce Hockstad   f.  The identity of any regulatory, governmental, or law enforcement agencies the licensee has 
notified , and the date and time of each notification.  
g.  A description of the specific types of nonpublic information that were lost, stolen, or 
breached.  
h.  The total number of consumers affected by the cybersecurity event. The licensee shall 
provide the best e stimate of affected consumers in the licensee’s initial report to the 
commissioner and shall update the estimate in each subsequent report to the commissioner 
under subsection 3.  
i.  The results of any internal review conducted by the licensee that identif ied a lapse in the 
licensee’s automated controls or internal procedures, or that confirmed the licensee’s 
compliance with all automated controls or internal procedures.  
j.  A description of the licensee’s efforts to remediate the circumstances that allowed  the 
cybersecurity event.  
k.  A copy of the licensee’s privacy policy.  
l.  A statement outlining the steps the licensee is taking to identify and notify consumers 
affected by the cybersecurity event.  
m.  The contact information for the individual authorize d to act on behalf of the licensee and 
who is also knowledgeable regarding the cybersecurity event.  
3.  A licensee shall have a continuing obligation to update and supplement the licensee’s initial 
notification to the commissioner as material changes to information previously provided to the 
commissioner occur.  
History   
 
2021 Acts, ch 79, § 7, effective January 1, 2022.  
 
LexisNexis® Iowa Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
52,,"Page 2 of 3 
Iowa Code § 507F.3  
 Trayce Hockstad   10.  “Information security program” means the administrative, technical, and physical 
safeguards that a licensee uses to access, collect, distribute, process, protect, store, use, 
transmit, dispose of, or otherwise handle nonpublic inf ormation.  
11.  “Information system” means a discrete set of electronic information resources organized 
for the collection, processing, maintenance, use, sharing, dissemination, or disposition of 
electronic nonpublic information, and any specialized system such as an industrial or process 
controls system, a telephone switching and private branch exchange system, or an 
environmental control system.  
12.  “Insurer” means the same as defined in section 521A.1.  
13.  “Licensee” means a person licensed, authorized to operate, or registered, or a person 
required to be licensed, authorized to operate, or registered pursuant to the insurance laws of 
this state. “Licensee” does not include a purchasing group or a risk retention group chartered 
and licensed in a state ot her than this state, or a person acting as an assuming insurer that is 
domiciled in another state or jurisdiction.  
14.  “Multi -factor authentication” means authentication through verification of at least two of 
the following types of authentication factors : 
a.  A knowledge factor, such as a password.  
b.  A possession factor, such as a token or text message on a mobile phone.  
c.  An inherence factor, such as a biometric characteristic.  
15.  “Nonpublic information” means electronic information that is not pub licly available 
information and that is any of the following:  
a.  Business -related information of a licensee the tampering of which, or unauthorized 
disclosure, access, or use of which, will cause a material adverse impact to the business, 
operations, or security of the licensee.  
b.  Information concerning a consumer which can be used to identify the consumer due to a 
name, number, personal mark, or other identifier, used in combination with any one or 
more of the following data elements:  
(1)  A social sec urity number.  
(2)  A driver’s license number or a nondriver identification card number.  
(3)  A financial account number, a credit card number, or a debit card number.  
(4)  A security code, an access code, or a password that will permit access to a 
consumer ’s financial accounts.  
(5)  A biometric record.  
c.  Information or data, except age or gender, in any form or medium created by or derived 
from a health care provider or a consumer, and that relates to any of the following:  
(1)  The past, present, or futur e physical, mental or behavioral health or condition of a 
consumer, or a member of the consumer’s family.  
(2)  The provision of health care services to a consumer."
53,,"Page 3 of 3 
Iowa Code § 22.3A  
 Trayce Hockstad   3.  A government body is granted and may apply for and receive any legal protection necessary to 
secure a right to or an interest in data processing software developed by the government b ody, 
including but not limited to federal copyright, patent, and trademark protections, and any trade 
secret protection available under chapter 550. The government body may enter into agreements for 
the sale or distribution of its data processing software,  including marketing and licensing 
agreements. The government body may impose conditions upon the use of the data processing 
software that is otherwise consistent with state and federal law.  
History   
 
96 Acts, ch 1099, § 15; 98 Acts, ch 1224, § 18; 99 Acts, ch 207, § 12; 2003 Acts, ch 35, § 38, 49; 2011 
Acts, ch 127, § 45, 89; 2015 Acts, ch 42, § 2, effective July 1, 2015.  
 
LexisNexis® Iowa Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
54,,"Page 2 of 3 
Iowa Code § 715.3  
 Trayce Hockstad   9.  “Owner or operator” mea ns the owner or lessee of a computer, or a person using such 
computer with the owner or lessee’s authorization, but does not include a person who owned a 
computer prior to the first retail sale of the computer.  
10.  “Person” means the same as defined in se ction 4.1.  
11.  “Personally identifiable information” means any of the following information with respect 
to the owner or operator of a computer:  
a.  The first name or first initial in combination with the last name.  
b.  A home or other physical address in cluding street name.  
c.  An electronic mail address.  
d.  Credit or debit card number, bank account number, or any password or access code 
associated with a credit or debit card or bank account.  
e.  Social security number, tax identification number, driver’ s license number, passport 
number, or any other government -issued identification number.  
f.  Account balance, overdraft history, or payment history that personally identifies an 
owner or operator of a computer.  
12.  “Ransomware” means a computer  or data contaminant, encryption, or lock that is placed 
or introduced without authorization into a computer, computer network, or computer system 
that restricts access by an authorized person to a computer, computer data, a computer system, 
or a computer network in a manner that results in the person responsible for the placement or 
introduction of the contaminant, encryption, or lock making a demand for payment of money 
or other consideration to remove the contaminant, encryption, or lock.  
13.  “Transmit”  means to transfer, send, or make available computer software using the 
internet or any other medium, including local area networks of computers other than a wireless 
transmission, and a disc or other data storage device. “Transmit” does not include an act ion by 
a person providing any of the following:  
a.  An internet connection, telephone connection, or other means of transmission capability 
such as a compact disc or digital video disc through which the computer software was 
made available.  
b.  The storage  or hosting of the computer software program or an internet site through 
which the software was made available.  
c.  An information location tool, such as a directory, index, reference, pointer, or hypertext 
link, through which the user of the computer loca ted the computer software, unless the 
person transmitting receives a direct economic benefit from the execution of such software 
on the computer.  
History   
 
2005 Acts, ch 94, § 3; 2013 Acts, ch 90, § 190, 191, 257; 2023 H.F. 143, § 2, effective July 1, 2023.  
 
LexisNexis® Iowa Annotated Statutes"
55,,"Page 2 of 2 
N.J. Stat. § 52:17B -193.2  
   entity operating the measure, or another entity that is authorized to provide consent and has 
provi ded consent to that private entity for operation of such measure.  
“Government contractor” means an individual or entity that performs work for or on behalf of 
a public agency on a contract basis with access to or hosting of the public agency’s network, 
systems, applications, or information.  
“Information resource” means information and related resources, such as personnel, 
equipment, funds, and information technology.  
“Information system” means a discrete set of information resources organized for the 
collec tion, processing, maintenance, use, sharing, dissemination, or disposition of information.  
“Information technology” means any equipment or interconnected system or subsystem of 
equipment that is used in automatic acquisition, storage, manipulation, managem ent, 
movement, control, display, switching, interchange, transmission, or reception of data or 
information used by a public agency or a government contractor under contract with a public 
agency which requires the use of such equipment or requires the use, to a significant extent, of 
such equipment in the performance of a service or the furnishing of a product.  
The term information technology includes, but is not limited to, computers, ancillary 
equipment, software, firmware, and similar procedures, services , including support services, 
and related resources.  
“Private entity” means any individual, corporation, company, partnership, firm, association, or 
other entity, but does not include a public agency as defined in this act, or a foreign 
government, or any component thereof.  
“Public agency” means any public agency of the State or any political subdivision thereof.  
History   
 
L. 2023, c. 19, § 1, effective March 13, 2023.  
 
LexisNexis® New Jersey Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
56,,"Page 2 of 3 
N.J. Stat. § 2C:20 -23 
   j.  “Financial instrument” i ncludes but is not limited to a check, draft, warrant, money order, 
note, certificate of deposit, letter of credit, bill of exchange, credit or debit card, transaction 
authorization mechanism, marketable security and any computer representation of these it ems. 
k.  “Services” includes but is not limited to the use of a computer system, computer network, 
computer programs, data prepared for computer use and data contained within a computer 
system or computer network.  
l.  “Personal identifying information” sha ll have the meaning set forth in subsection a. of N.J.S. 
2C:21 -17, and shall also include passwords and other codes that permit access to any data, data 
base, computer, computer storage medium, computer program, computer software, computer 
equipment, compu ter system or computer network, where access is intended to be secure, 
restricted or limited.  
m.  “Internet” means the international computer network of both federal and non -federal 
interoperable packet switched data networks.  
n.  “Alter,” “damage” or “des troy” shall include, but not be limited to, any change or 
impairment to the integrity or availability of any data or other information, data base, computer 
program, computer software, computer equipment, computer, computer storage medium, 
computer system, or computer network by any means including introduction of a computer 
contaminant.  
o.  “User of computer services” shall include, but not be limited to, any person, business, 
computer, computer network, computer system, computer equipment or any other devi ce 
which makes use of any resources of a computer, computer network, computer system, 
computer storage medium, computer equipment, data or data base.  
p.  “Computer contaminant” means any set of computer instructions that are designed to alter, 
damage, dest roy, record or transmit information within a computer, computer system or 
computer network without the authorization of the owner of the information. They include, but 
are not limited to, a group of computer instructions commonly called viruses or worms, t hat 
are self -replicating or self -propagating and are designed to contaminate other computer 
programs or computer data, consume computer resources, alter, damage, destroy, record or 
transmit data or in some other fashion usurp the normal operation of the co mputer, computer 
program, computer operations, computer services or computer network.  
q.  “Authorization” means permission, authority or consent given by a person who possesses 
lawful authority to grant such permission, authority or consent to another pers on to access, 
operate, use, obtain, take, copy, alter, damage or destroy a computer, computer network, 
computer system, computer equipment, computer software, computer program, computer 
storage medium, or data. An actor has authorization if a reasonable pe rson would believe that 
the act was authorized.  
History   
 
L. 1984, c. 184, §  2; amended 2003, c. 39, §  1, eff. Apr. 14, 2003.  
 
LexisNexis® New Jersey Annotated Statutes"
57,,"Page 3 of 4 
N.J. Stat. § 2C:20 -8 
   h.  Any person who, with the intent of de priving a telephone company of its lawful charges 
therefor, purposely or knowingly makes use of any telecommunications service by means of the 
unauthorized use of any electronic or mechanical device or connection, or by the unauthorized use 
of billing info rmation, or by the use of a computer, computer equipment or computer software, or 
by the use of misidentifying or misleading information given to a representative of the telephone 
company is guilty of a crime of the third degree.  
The existence of any of th e conditions with reference to electronic or mechanical devices, 
computers, computer equipment or computer software described in this subsection is presumptive 
evidence that the person to whom telecommunications service is at the time being furnished has, 
with intent to obtain telecommunications service without authorization or compensation or to 
otherwise defraud, created or caused to be created the condition so existing.  
i.  Any person who purposely or knowingly manufactures, constructs, sells, offers for  sale, 
distributes, installs, or otherwise provides any service, equipment, device, computer, computer 
equipment, computer software or instrument designed or intended to facilitate the receipt of any 
telecommunications service and avoid the lawful payment of the charges therefor to the provider, 
in whole or in part, is guilty of a crime of the third degree.  
Any communications paraphernalia, computer, computer equipment or computer software 
prohibited under this subsection shall be subject to forfeiture and may be seized by the State or any 
law enforcement officer in accordance with the provisions of N.J.S.2C:64 -1 et seq.  
j.  Any person who purposely or knowingly maintains or possesses any equipment, device, 
computer, computer equipment, computer software or instrument of the type described in 
subsection i. of this section, or maintains or possesses any equipment, device, computer, computer 
equipment, computer software or instrument actually used to facilitate the receipt of any 
telecommunications service with  intent to obtain such service and avoid the lawful payment, in 
whole or in part, of the charges therefor to the provider, is guilty of a crime of the third degree.  
k.  In addition to any other disposition authorized by law, and notwithstanding the provisi ons of 
N.J.S.2C:43 -3, every person who violates this section shall be sentenced to make restitution to the 
vendor and to pay a minimum fine of $500.00 for each offense. In determining the amount of 
restitution, the court shall consider the costs expended b y the vendor, including but not limited to 
the repair and replacement of damaged equipment, the cost of the services unlawfully obtained, 
investigation expenses, and attorney fees.  
l.  The presumptions of evidence applicable to offenses defined in subsecti ons c., d., e. and h. of 
this section shall also apply in any prosecution for theft of services brought pursuant to the 
provisions of subsection a. or b. of this section.  
History   
 
L. 1978, c. 95; Amended 1983, c. 15, §  1; 1985, c. 10, §  1; 1989, c. 112, § 1; 1997, c. 6, §  4. 
 
LexisNexis® New Jersey Annotated Statutes  
Copyright © 2024 All rights reserved."
58,,"Page 2 of 2 
N.J. Stat. § 58:31 -4.1 
   pursuant to subsection a. of section 4 of P.L.2017, c.133 (C.58:31 -4), a revision pursuant to 
subsection b. of this section, or a certification pursuant to this section. Any audit shall be 
conducted by a qualified and independ ent cybersecurity company, at the water purveyor’s 
expense. Following the audit, the water purveyor shall submit the audit and any corrective action 
plans derived from the audit to the New Jersey Cybersecurity and Communications Integration 
Cell.  
e.  A wat er purveyor shall, upon the request of the board, the department, or the New Jersey 
Cybersecurity and Communications Integration Cell, provide proof of compliance with the 
requirements of this section, in a form and manner as determined by the board, the d epartment, or 
by the New Jersey Cybersecurity and Communications Integration Cell.  
f.  The board shall update any requirements it has established for cybersecurity programs pursuant 
to subsection a. of section 4 of P.L.2017, c.133 (C.58:31 -4) to conform to  the requirements of this 
section.  
History   
 
L. 2021, c. 262, § 3, effective November 8, 2021.  
 
LexisNexis® New Jersey Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
