,question,chunks
10,,"Page 2 of 2 
Tex. Gov’t Code § 2157.007  
   (c)  A state agency shall ensure that information resources projects that use cloud computing 
service options meet or exceed required state standards for cybersecurity.  
(d)  Using existing resources, the department may review the process for the coordinated 
development, hosting, and management of computer software for state agencies that use cloud 
computing servic es. 
(e)  Not later than November 15 of each even -numbered year, the department, using existing 
resources, shall submit a report to the governor, lieutenant governor, and speaker of the house of 
representatives on the use of cloud computing service options by state agencies. The report must 
include use cases that provided cost savings and other benefits, including security enhancements. 
A state agency shall cooperate with the department in the creation of the report by providing 
timely and accurate informati on and any assistance required by the department.  
History   
 
Enacted by Acts 2013, 83rd Leg., ch. 1002 (H.B. 2422), §  1, effective June 14, 2013; Acts 2015, 84th 
Leg., ch. 820 (H.B. 3707), § 1, effective September 1, 2015; Acts 2017, 85th Leg., ch. 555 (S. B. 532), § 4, 
effective September 1, 2017; Acts 2019, 86th Leg., ch. 1314 (H.B. 3875), §§ 1, 2, effective September 1, 
2019; Acts 2019, 86th Leg., ch. 604 (S.B. 819), § 4, effective September 1, 2019.  
 
Texas Statutes & Codes Annotated by LexisNexis®  
Copyri ght © 2024 All rights reserved.  
 
 
End of Document"
11,,"Page 1 of 1 
Tex. Transp. Code § 201.712  
    
Tex. Transp. Code § 201.712  
 This document is current through the 2023 Regular Session; the 1st C.S.; the 2nd C.S.; the 3rd C.S. and 
the 4th C.S. of the 88th Legislature; and the November 7, 2023 general election results.  
 
Texas Statutes & Codes Annotated by LexisNexis®   >  Transpor tation Code   >  Title 6 Roadways (Subts. A — Z)  
>  Subtitle A Texas Department of Transportation (Chs. 201 — 220)  >  Chapter 201 General Provisions and 
Administration (Subchs. A — Y)  >  Subchapter I Funds and Expenditures (§§ 201.701 — 201.712)  
 
Sec. 201.712.  Purchase of Cybersecurity Insurance.   
 
(a)  In this section, “cyber attack” means an attempt to gain illegal access to a computer or 
computer system for the purpose of causing damage, harm, or disruption.  
(b)  The department may purchase i nsurance coverage that the department considers necessary to 
protect against liability, revenue, and property losses that may result from a data breach or cyber 
attack.  
(c)  Insurance purchased under this section may include coverage for business and depen dent 
business interruption loss, breach response, data recovery, cyber extortion or ransomware 
response, fiduciary liability, media liability, professional liability, or expenses for general incident 
management, such as investigation, remediation, and noti fication.  
History   
 
Acts 2021, 87th Leg., ch. 129 (H.B. 3390), § 1, effective September 1, 2021.  
 
Texas Statutes & Codes Annotated by LexisNexis®  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
12,,"Acts 2007, 80th Leg., ch. 254 (H.B. 2176), §  1, effective September 1, 2007; am. Acts 
2007, 80th Leg., ch. 856 (H.B. 1287), §  3, effective June 15, 2007; am. Acts 2007, 80th Leg., ch. 1377 
(S.B. 530) , § 1, effective June 15, 2007; am. Acts 2009, 81st Leg., ch. 529 (S.B. 1344), §  2, effective June 
19, 2009; am. Acts 2009, 81st Leg., ch. 773 (S.B. 891), §  1, effective June 19, 2009; am. Acts 2009, 81st 
Leg., ch. 895 (H.B. 3), §  25, effective June 19, 20 09; am. Acts 2009, 81st Leg., ch. 1419 (H.B. 3076), §  1,"
13,,"Page 2 of 2 
Tex. Gov’t Code § 2054.510  
   Acts 2023, 88th Leg., ch. 1079 (S.B. 621), § 1, effective September 1, 2023.  
 
Texas Statut es & Codes Annotated by LexisNexis®  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
14,,"Page 2 of 2 
Tex. Gov’t Code § 325.011  
   (8)  an assessment of the agency’s rulemaking process and the extent to which the agency has 
encouraged participa tion by the public in making its rules and decisions and the extent to 
which the public participation has resulted in rules that benefit the public;  
(9)  the extent to which the agency has complied with:  
(A)  federal and state laws and applicable rules reg arding equality of employment 
opportunity and the rights and privacy of individuals; and  
(B)  state law and applicable rules of any state agency regarding purchasing guidelines and 
programs for historically underutilized businesses;  
(10)  the extent to whi ch the agency issues and enforces rules relating to potential conflicts of 
interest of its employees;  
(11)  the extent to which the agency complies with Chapters 551 and 552 and follows records 
management practices that enable the agency to respond efficie ntly to requests for public 
information;  
(12)  the effect of federal intervention or loss of federal funds if the agency is abolished;  
(13)  the extent to which the purpose and effectiveness of reporting requirements imposed on 
the agency justifies the continuation of the requirement; and  
(14)  an assessment of the agency’s cybersecurity practices using confidential information 
available from the Department of Information Resources or any other appropriate state agency.  
History   
 
Enacted by Acts 1985, 6 9th Leg., ch. 479 (S.B. 813), §  1, effective September 1, 1985; am. Acts 1999, 
76th Leg., ch. 1319 (S.B. 1851), §  33, effective September 1, 1999; am. Acts 1999, 76th Leg., ch. 1499 
(S.B. 178), §  1.06, effective September 1, 1999; am. Acts 2007, 80th Leg.,  ch. 928 (H.B. 3249), §  1.06, 
effective June 15, 2007; am. Acts 2011, 82nd Leg., ch. 668 (S.B. 1618), §  3, effective September 1, 2011; 
am. Acts 2011, 82nd Leg., ch. 990 (H.B. 1781), §  5, effective June 17, 2011; Acts 2017, 85th Leg., ch. 
683 (H.B. 8), § 2 , effective September 1, 2017.  
 
Texas Statutes & Codes Annotated by LexisNexis®  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
15,,"Trayce HockstadA.R.S. § 44-407
Current through chapter 1 of the 56th Legislature's 2nd Regular session (2024), including all legislation 
enacted through March 1, 2024
LexisNexis® Arizona Annotated Revised Statutes  >  Title 44 Trade and Commerce (Chs. 1 — 40)  >  Chapter 4 
Uniform Trade Secrets Act (Art. 1)  >  Article 1. General Provisions (§§ 44-401 — 44-407)
44-407. Effect on other laws
A.  Except as provided in subsection B, this chapter displaces conflicting tort, restitutionary and 
other laws of this state providing civil remedies for misappropriation of a trade secret.
B.  This chapter does not affect:
1.  Contractual remedies, whether or not based on misappropriation of a trade secret.
2.  Other civil remedies that are not based on misappropriation of a trade secret.
3.  Criminal remedies, whether or not based on misappropriation of a trade secret.
History
Laws 1990, 2nd Reg. Sess., Ch. 37, § 1.
LexisNexis® Arizona Annotated Revised Statutes
Copyright © 2024 All rights reserved.
End of Document"
16,,"Trayce HockstadA.R.S. Title 18, Ch. 5, Art. 4
Current through chapter 1 of the 56th Legislature's 2nd Regular session (2024), including all legislation 
enacted through March 1, 2024
LexisNexis® Arizona Annotated Revised Statutes  >  Title 18 Information Technology (Chs. 1 — 6)  >  Chapter 
5 Network Security (Arts. 1 — 4)  >  Article 4. Data Security Breaches (§§ 18-551 — 18-552)
Article 4. Data Security Breaches
History
2018 2nd Reg. Sess. Ch. 177, § 1.
LexisNexis® Arizona Annotated Revised Statutes
Copyright © 2024 All rights reserved.
End of Document"
17,,"Page 2 of 2
44-401. Definitions
Trayce HockstadLaws 1990, 2nd Reg. Sess., Ch. 37, § 1.
LexisNexis® Arizona Annotated Revised Statutes
Copyright © 2024 All rights reserved.
End of Document"
18,,"Trayce HockstadA.R.S. § 44-404
Current through chapter 1 of the 56th Legislature's 2nd Regular session (2024), including all legislation 
enacted through March 1, 2024
LexisNexis® Arizona Annotated Revised Statutes  >  Title 44 Trade and Commerce (Chs. 1 — 40)  >  Chapter 4 
Uniform Trade Secrets Act (Art. 1)  >  Article 1. General Provisions (§§ 44-401 — 44-407)
44-404. Attorney fees
The court may award reasonable attorney fees to the prevailing party for any of the following:
1.  A claim of misappropriation made in bad faith.
2.  A motion to terminate an injunction made or resisted in bad faith.
3.  Willful and malicious misappropriation.
History
Laws 1990, 2nd Reg. Sess., Ch. 37, § 1.
LexisNexis® Arizona Annotated Revised Statutes
Copyright © 2024 All rights reserved.
End of Document"
19,,"Trayce HockstadA.R.S. § 44-402
Current through chapter 1 of the 56th Legislature's 2nd Regular session (2024), including all legislation 
enacted through March 1, 2024
LexisNexis® Arizona Annotated Revised Statutes  >  Title 44 Trade and Commerce (Chs. 1 — 40)  >  Chapter 4 
Uniform Trade Secrets Act (Art. 1)  >  Article 1. General Provisions (§§ 44-401 — 44-407)
44-402. Injunctive relief
A.  Actual or threatened misappropriation may be enjoined.  On application to the court, the court 
shall terminate an injunction if the trade secret has ceased to exist, but the court may continue the 
injunction for an additional reasonable period of time in order to eliminate commercial advantage 
that otherwise would be derived from the misappropriation.
B.  In exceptional circumstances an injunction may condition future use on payment of a 
reasonable royalty for no longer than the period of time for which the use could have been 
prohibited.  Exceptional circumstances include, but are not limited to, a material and prejudicial 
change of position before acquiring knowledge or reason to know of misappropriation that renders 
a prohibitive injunction inequitable.
C.  In appropriate circumstances, affirmative acts to protect a trade secret may be compelled by 
court order.
History
Laws 1990, 2nd Reg. Sess., Ch. 37, § 1.
LexisNexis® Arizona Annotated Revised Statutes
Copyright © 2024 All rights reserved.
End of Document"
20,,"Page 1 of 2 
Utah Code Ann. § 41 -6a-2002 
    
Utah Code Ann. § 41 -6a-2002 
Current through May 1, 2024 of the 2024 General Session.  
 
Utah Code Annotated   >  Title 41 Motor Vehicles (Chs. 1 — 27)  >  Chapter 6a Traffic Code (Pts. 1 — 20)  >  
Part 20 Automatic License Plate Reader System Act (§§ 41 -6a-2001 — 41-6a-2006)  
 
Notice    
 This section has more than one version with varying effective dates.  
 
  
41-6a-2002. Definitions. [Effective until January 1, 2025]   
 
As used in this chapter:  
(1)  “Automatic license plate reader system” means a system of one or more mobile or fixed 
automated high -speed cameras used in combination with computer  algorithms to convert an 
image of a license plate into computer -readable data.  
(2)  “Captured plate data” means the global positioning system coordinates, date and time, 
photograph, license plate number, and any other data captured by or derived from an a utomatic 
license plate reader system.  
(3)   
(a)  “Governmental entity” means:  
(i)  executive department agencies of the state;  
(ii)  the offices of the governor, the lieutenant governor, the state auditor, the attorney 
general, and the state treasurer;  
(iii)  the Board of Pardons and Parole;  
(iv)  the Board of Examiners;  
(v)  the National Guard;  
(vi)  the Career Service Review Office;  
(vii)  the State Board of Education;  
(viii)  the Utah Board of Higher Education;  
(ix)  the State Archives;  
(x)  the Office of the Legislative Auditor General;"
21,,"Page 1 of 2 
Utah Code Ann. § 13 -72-201 
    
Utah Code Ann. § 13 -72-201 
Current through May 1, 2024 of the 2024 General Session.  
 
Utah Code Annotated   >  Title 13 Commerce and Trade (Chs. 1 — 74)  >  Chapter 72. Artificial Intelligence 
Policy Act [Effective until May 1, 2025] (Pts. 1 — 3)  >  Part 2. Office of Artificial Intelligence Policy [Effective 
until May 1, 2025] (§ 13 -72-201) 
 
13-72-201. Creation of Office of Artificial Intelligence Policy — Director appointed — 
Duties and authority. [Effective until May 1, 2025]   
 
(1)  There is created in the department the Office of Artificial Intelligence Policy.  
(2)  The executive director of the depa rtment shall appoint a director to oversee the management 
and operations of the office.  
(3)  The office shall:  
(a)  create and administer an artificial intelligence learning laboratory program;  
(b)  consult with businesses and other stakeholders in the sta te about potential regulatory 
proposals;  
(c)  make rules in accordance with Title 63G, Chapter 3, Utah Administrative Rulemaking Act, 
establishing:  
(i)  procedures, requirements, and fees to apply to participate in the learning laboratory 
program;  
(ii)  criteria for invitation, acceptance, denial, or removal of participants;  
(iii)  data usage limitations and cybersecurity criteria for participants;  
(iv)  required participant disclosures to consumers;  
(v)  reporting requirements for participants to the off ice; 
(vi)  criteria for limited extension of the participation period; and  
(vii)  other requirements necessary to administer the learning laboratory; and  
(d)  report annually, before November 30, to the Business and Labor Interim Committee 
regarding:  
(i)  the proposed learning agenda for the learning laboratory;  
(ii)  the findings, participation, and outcomes of the learning laboratory; and  
(iii)  recommended legislation from findings from the learning laboratory."
22,,"Page 2 of 2 
Utah Code Ann. § 41 -6a-2002 
   (xi)  the Office of the Legislative Fiscal Analyst;  
(xii)  the Office of Legislative Research and General Counsel;  
(xiii)  the Legislature;  
(xiv)  legislative committees, except any political party, group, caucus, or rul es or 
sifting committee of the Legislature;  
(xv)  courts, the Judicial Council, the Administrative Office of the Courts, and similar 
administrative units in the judicial branch;  
(xvi)  any state -funded institution of higher education or public education;  
(xvii)  any political subdivision of the state; or  
(xviii)  a law enforcement agency.  
(b)  “Governmental entity” includes:  
(i)  every office, agency, board, bureau, committee, department, advisory board, or 
commission of an entity listed in Subsections (3)(a)(i) through (xviii) that is funded or 
established by the government to carry out the public’s business; or  
(ii)  a person acting as an agent of a governmental entity or acting on behalf of a 
governmental entity.  
(4)  “Nongovernmental entity” means a person that is not a governmental entity.  
(5)  “Secured area” means an area, enclosed by clear boundaries, to which access is limited and 
not open to the public and entry is only obtainable through specific access -control points.  
History   
 
C. 1953, 41 -6a-2002, enacted by L. 2013, ch. 447, §  2; 2014 ch. 276, § 1, effective May 13, 2014; 2018 
ch. 25, § 3, effective May 8, 2018; 2020 ch. 365, § 22, effective July 1, 2020; 2023 ch. 524, § 1, effective 
May 3, 2023.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
23,,"Page 1 of 1 
Utah Code Ann. § 13 -72-304 
    
Utah Code Ann. § 13 -72-304 
Current through May 1, 2024 of the 2024 General Session.  
 
Utah Code Annotated   >  Title 13 Commerce and Trade (Chs. 1 — 74)  >  Chapter 72. Artificial Intelligence 
Policy Act [Effective until May 1, 2025] (Pts. 1 — 3)  >  Part 3. Artificial Intelligence Learning Laboratory 
Program [Effective until May 1, 2025] (§§ 13 -72-301 — 13-72-305) 
 
13-72-304. Participation in Artificial Intelligence Learning Laboratory. [Effective 
until May 1, 2025]   
 
(1)   
(a)  The office may approve an applicant to participate in the program.  
(b)  An approved applicant becomes a participant by entering into  a participation agreement 
with the office and relevant state agencies.  
(2)  A participant shall:  
(a)  provide required information to state agencies in accordance with the terms of the 
participation agreement; and  
(b)  report to the office as required in the participation agreement.  
(3)  The office may establish additional cybersecurity auditing procedures applicable to 
participants demonstrating artificial intelligence technologies that the office considers higher risk.  
(4)  A participant shall retain records as required by office rule or the participation agreement.  
(5)  A participant shall immediately report to the office any incidents resulting in consumer harm, 
privacy breach, or unauthorized data usage, which may result in removal of the participan t from 
the learning laboratory.  
History   
 
2024 ch. 186, § 9, effective May 1, 2024.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
24,,"Page 1 of 1 
Utah Code Ann. § 78B -4-705 
    
Utah Code Ann. § 78B -4-705 
Current through May 1, 2024 of the 2024 General Session.  
 
Utah Code Annotated   >  Title 78B Judicial Code (§§ 78B -1-101 — 78B-25-115)  >  Chapter 4 Limitations on 
Liability (Pts. 1 — 7)  >  Part 7 Cybersecurity Affirmative Defense Act (§§ 78B -4-701 — 78B-4-706) 
 
78B-4-705. Choice of law.   
 
A choice of law provision in an agreement  that designates this state as the governing law shall 
apply this part, if applicable, to the fullest extent possible in a civil action brought against a person 
regardless of whether the civil action is brought in this state or another state.  
History   
 
2021 ch. 40, § 5, effective May 5, 2021.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
