,question,chunks
35,,"Page 2 of 2 
Utah Code Ann. § 63A -16-1102 
   (b)  with respect to executive  branch agencies:  
(i)  identify, analyze, and, when appropriate, mitigate cyber threats and vulnerabilities;  
(ii)  coordinate cybersecurity resilience planning;  
(iii)  provide cybersecurity incident response capabilities; and  
(iv)  recommend to the division standards, policies, or procedures to increase the cyber 
resilience of executive branch agencies individually or collectively;  
(c)  at the request of a governmental entity, coordinate cybersecurity incident response for 
a data breach affecting the  governmental entity in accordance with Section 63a -16-1103;  
(d)  promote cybersecurity best practices;  
(e)  share cyber threat intelligence with governmental entities and, through the Statewide 
Information and Analysis Center, with other public and privat e sector organizations;  
(f)  serve as the state cybersecurity incident response repository to receive reports of 
breaches of system security, including notification or disclosure under Section 13 -44-202 
and data breaches under Section 63A -16-1103;  
(g)  develop incident response plans to coordinate federal, state, local, and private sector 
activities and manage the risks associated with an attack or malfunction of critical 
information technology systems within the state;  
(h)  coordinate, develop, and share b est practices for cybersecurity resilience in the state;  
(i)  identify sources of funding to make cybersecurity improvements throughout the state;  
(j)  develop a sharing platform to provide resources based on information, 
recommendations, and best practice s; and  
(k)  partner with institutions of higher education and other public and private sector 
organizations to increase the state’s cyber resilience.  
History   
 
Contingently enacted by 2023 ch. 496, § 3, effective May 3, 2023; contingently amended by 2024 ch. 417, 
§ 23(1), effective May 1, 2024.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
36,,"Page 2 of 3 
Utah Code Ann. § 63A -16-214 
   (a)  all systems and data owned, managed, maintained, or utilized by or on behalf of an 
executive bran ch agency to access state systems or data; and  
(b)  all hardware, software, internal systems, and essential third -party software, including for 
on-premises, cloud, and hybrid environments.  
(3)   
(a)  On or before November 1, 2023, the chief information off icer shall develop uniform 
technology policies, standards, and procedures for use by executive branch agencies in 
implementing zero trust architecture and multi -factor authentication on all systems in 
accordance with this section.  
(b)  On or before July 1,  2024, the division shall consider adopting the enterprise security 
practices described in this section and consider implementing zero trust architecture and robust 
identity management practices, including:  
(i)  multi -factor authentication;  
(ii)  cloud -based enterprise endpoint detection and response solutions to promote real -time 
detection, and rapid investigation and remediation capabilities; and  
(iii)  robust logging practices to provide adequate data to support security investigations 
and proactive threat hunting.  
(4)   
(a)  If implementing a zero trust architecture and multi -factor authentication, the division shall 
consider prioritizing the use of third -party cloud computing solutions that meet or exceed 
industry standards.  
(b)  The division shall consider giving preference to zero trust architecture solutions that 
comply with, are authorized by, or align to applicable federal guidelines, programs, and 
frameworks, including:  
(i)  the Federal Risk and Authorization Management Program;  
(ii)  the Conti nuous Diagnostics and Mitigation Program; and  
(iii)  guidance and frameworks from the National Institute of Standards and Technology.  
(5)   
(a)  In procuring third -party cloud computing solutions, the division may utilize established 
purchasing vehicles, i ncluding cooperative purchasing contracts and federal supply contracts, 
to facilitate efficient purchasing.  
(b)  The chief information officer shall establish a list of approved vendors that are authorized 
to provide zero trust architecture to governmental  entities in the state.  
(c)  If an executive branch agency determines that procurement of a third -party cloud 
computing solution is not feasible, the executive branch agency shall provide a written 
explanation to the division of the reasons that a cloud co mputing solution is not feasible, 
including:  
(i)  the reasons why the executive branch agency determined that a third -party cloud 
computing solution is not feasible;"
37,,"Page 2 of 3 
Utah Code Ann. § 63C -27-201 
   (p)  the executive director of the D epartment of Natural Resources shall designate a 
representative with professional experience in information technology or cybersecurity;  
(q)  the highest ranking information technology official, or the official’s designee, from each 
of: 
(i)  the Judicial C ouncil;  
(ii)  the Utah Board of Higher Education;  
(iii)  the State Board of Education; and  
(iv)  the State Tax Commission;  
(r)  the governor shall appoint:  
(i)  one representative from the Utah National Guard; and  
(ii)  one representative from the Governor’s Office of Economic Opportunity;  
(s)  the president of the Senate shall appoint one member of the Senate; and  
(t)  the speaker of the House of Representatives shall appoint one member of the House of 
Representatives.  
(3)   
(a)  The governor’s des ignee shall serve as cochair of the commission.  
(b)  The commissioner of the Department of Public Safety shall serve as cochair of the 
commission.  
(4)   
(a)  The members described in Subsection (2) shall represent urban, rural, and suburban 
population area s. 
(b)  No fewer than half of the members described in Subsection (2) shall have professional 
experience in cybersecurity or in information technology.  
(5)  In addition to the membership described in Subsection (2), the commission shall seek 
information an d advice from state and private entities with expertise in critical infrastructure.  
(6)  As necessary to improve information and protect potential vulnerabilities, the commission 
shall seek information and advice from federal entities including:  
(a)  the Cybersecurity and Infrastructure Security Agency;  
(b)  the Federal Energy Regulatory Commission;  
(c)  the Federal Bureau of Investigation; and  
(d)  the United States Department of Transportation.  
(7)   
(a)  Except as provided in Subsections (7)(b) and (c),  a member is appointed for a term of four 
years.  
(b)  A member shall serve until the member’s successor is appointed and qualified."
38,,"Page 3 of 4 
KRS § 292.336  
 Trayce Hockstad   iii.  Other disruptions or cessations of business activities;  
c.  Office relocation in the event of temporary or permanent loss of a principal place of 
business; and  
d.  Assignment of duties to qualified responsible persons in the event of the death or 
unavailability of key personnel; and  
3.  Otherwise minimize service di sruptions and client harm that could result from a sudden 
significant business interruption.  
(c)  The investment adviser shall, at least annually, review the plan, and the review shall be 
documented and maintained for three (3) years.  
(6)   
(a)  Every investment adviser that is registered or required to be registered shall establish and 
implement written physical security and cybersecurity policies and procedures designed to 
ensure the confidentiality, integrity, and availability of physical and e lectronic records and 
information.  
(b)  The policies and procedures shall:  
1.  Be tailored to the investment adviser’s business model, taking into account the size of 
the firm, types of services provided, and the number of locations;  
2.  At a minimum:  
a.  Protect against reasonably anticipated threats or hazards to the security or integrity 
of client records and information;  
b.  Ensure that the investment adviser safeguards confidential client records and 
information; and  
c.  Protect any records and informa tion for which the release could result in harm or 
inconvenience to any client; and  
3.  Cover at least the following five (5) functions:  
a.  Identification -development of organizational understanding to manage information 
security risk to systems, assets, data, and capabilities;  
b.  Protection -development and implementation of appropriate safeguards to ensure 
delivery of critical infrastructure services;  
c.  Detection -development and implementation of appropriate activities to identify the 
occurrence of an information security event;  
d.  Response -development and implementation of appropriate activities to take action 
regarding a detected information security event; and  
e.  Recovery -development and implementation of appropriate activities to maintain 
plans fo r resilience and to restore any capabilities or services that were impaired due to 
an information security event.  
(c)"
39,,"Page 3 of 6 
KRS § 304.3 -756 
 Trayce Hockstad   1.  Place access controls on information systems, including controls to authenticate and 
permit access only to authorized individuals to protect against the unauthorized acquisition 
of nonpubl ic information;  
2.  Identify and manage the data, personnel, devices, systems, and facilities that enable the 
organization to achieve business purposes in accordance with their relative importance to 
business objectives and the organization’s risk strategy ; 
3.  Restrict physical access to nonpublic information to authorized individuals only;  
4.  Protect, by encryption or other appropriate means, all nonpublic information:  
a.  While being transmitted over an external network; and  
b.  Stored on a laptop computer or other portable computing or storage device or 
media;  
5.  Adopt:  
a.  Secure development practices for in -house developed applications utilized by the 
licensee; and  
b.  Procedures for evaluating, assessing, or testing the security of externally d eveloped 
applications utilized by the licensee;  
6.  Modify the information system in accordance with the licensee’s information security 
program;  
7.  Utilize effective controls, which may include multi -factor authentication procedures for 
any individual ac cessing nonpublic information;  
8.  Regularly test and monitor systems and procedures to detect actual and attempted 
attacks on, or intrusions into, information systems;  
9.  Include audit trails within the information security program designed to:  
a.  Detec t and respond to cybersecurity events; and  
b.  Reconstruct material financial transactions sufficient to support normal operations 
and obligations of the licensee;  
10.  Implement measures to protect against destruction, loss, or damage of nonpublic 
informa tion due to environmental hazards, such as fire and water damage, or other 
catastrophes or technological failures; and  
11.  Develop, implement, and maintain procedures for the secure disposal of nonpublic 
information in any format;  
(c)  Include cybersecuri ty risks in the licensee’s enterprise risk management process;  
(d)  Stay informed regarding emerging threats or vulnerabilities;  
(e)  Utilize reasonable security measures when sharing information commensurate with the 
character of the sharing and the type of information shared; and  
(f)  Provide its personnel with cybersecurity awareness training that is updated as necessary to 
reflect risks identified by the licensee in its risk assessment."
40,,"Page 3 of 4 
KRS § 42.726  
 Trayce Hockstad   4.  Provision of training, orientation programs, and other communications that in crease 
awareness of the importance of security among agency employees responsible for personal 
information; and  
5.  Development of and making available a cyber security incident response plan and 
procedure; and  
(q)  Preparing proposed legislation and fundi ng proposals for the General Assembly that will 
further solidify coordination and expedite implementation of information technology systems.  
(3)  The Commonwealth Office of Technology may:  
(a)  Provide general consulting services, technical training, and support for generic software 
applications, upon request from a local government, if the executive director finds that the 
requested services can be rendered within the established terms of the federally approved cost 
allocation plan;  
(b)  Promulgate admini strative regulations in accordance with KRS Chapter 13A necessary for 
the implementation of KRS 42.720 to 42.742, 45.253, 171.420, 186A.040, and 186A.285;  
(c)  Solicit, receive, and consider proposals from any state agency, federal agency, local 
government , university, nonprofit organization, private person, or corporation;  
(d)  Solicit and accept money by grant, gift, donation, bequest, legislative appropriation, or 
other conveyance to be held, used, and applied in accordance with KRS 42.720 to 42.742, 
45.253, 171.420, 186A.040, and 186A.285;  
(e)  Make and enter into memoranda of agreement and contracts necessary or incidental to the 
performance of duties and execution of its powers, including but not limited to agreements or 
contracts with the United State s, other state agencies, and any governmental subdivision of the 
Commonwealth;  
(f)  Accept grants from the United States government and its agencies and instrumentalities, 
and from any source, other than any person, firm, or corporation, or any director, o fficer, or 
agent thereof that manufactures or sells information resources technology equipment, goods, or 
services. To these ends, the Commonwealth Office of Technology shall have the power to 
comply with those conditions and execute those agreements that are necessary, convenient, or 
desirable; and  
(g)  Purchase interest in contractual services, rentals of all types, supplies, materials, 
equipment, and other services to be used in the research and development of beneficial 
applications of information resou rces technologies. Competitive bids may not be required for:  
1.  New and emerging technologies as approved by the executive director or her or his 
designee; or  
2.  Related professional, technical, or scientific services, but contracts shall be submitted in  
accordance with KRS 45A.690 to 45A.725.  
(4)  Nothing in this section shall be construed to alter or diminish the provisions of KRS 171.410 
to 171.740 or the authority conveyed by these statutes to the Archives and Records Commission 
and the Department for  Libraries and Archives."
41,,"Page 4 of 5 
Va. Code Ann. § 2.2 -3705.2  
   the safety or security of any person; governmental facility, building, or structure or persons 
using such facility, building, or structure; or public or p rivate commercial office, multifamily 
residential, or retail building or its occupants:  
a.  Critical infrastructure information or the location or operation of security equipment and 
systems of any public building, structure, or information storage facilit y, including 
ventilation systems, fire protection equipment, mandatory building emergency equipment 
or systems, elevators, electrical systems, telecommunications equipment and systems, or 
utility equipment and systems;  
b.  Vulnerability assessments, inform ation not lawfully available to the public regarding 
specific cybersecurity threats or vulnerabilities, or security plans and measures of an entity, 
facility, building structure, information technology system, or software program;  
c.  Surveillance techniqu es, personnel deployments, alarm or security systems or 
technologies, or operational or transportation plans or protocols; or  
d.  Interconnectivity, network monitoring, network operation centers, master sites, or 
systems related to the Statewide Agencies R adio System (STARS) or any other similar 
local or regional public safety communications system.  
The same categories of records of any person or entity submitted to a public body for the 
purpose of antiterrorism response planning or cybersecurity planning o r protection may be 
withheld from disclosure if such person or entity in writing (a) invokes the protections of 
this subdivision, (b) identifies with specificity the records or portions thereof for which 
protection is sought, and (c) states with reasonable  particularity why the protection of such 
records from public disclosure is necessary to meet the objective of antiterrorism, 
cybersecurity planning or protection, or critical infrastructure information security and 
resilience. Such statement shall be a pu blic record and shall be disclosed upon request.  
Any public body receiving a request for records excluded under clauses (a) and (b) of this 
subdivision 14 shall notify the Secretary of Public Safety and Homeland Security or his 
designee of such request and  the response made by the public body in accordance with 
§ 2.2-3704.  
Nothing in this subdivision 14 shall prevent the disclosure of records relating to (1) the 
structural or environmental soundness of any such facility, building, or structure or (2) an 
inquiry into the performance of such facility, building, or structure after it has been 
subjected to fire, explosion, natural disaster, or other catastrophic event.  
As used in this subdivision, “critical infrastructure information” means the same as that 
term is defined in 6 U.S.C. §  131. 
15.  Information held by the Virginia Commercial Space Flight Authority that is categorized as 
classified or sensitive but unclassified, including national security, defense, and foreign policy 
information, provided that such  information is exempt under the federal Freedom of 
Information Act, 5 U.S.C. §  552. 
History"
42,,"Page 4 of 5 
Va. Code Ann. § 2.2 -3705.2  
   a public institution of higher education pursuant to § 23.1 -805 or by a private nonprofit 
institution of higher education, to the extent such records reveal security plans, walk -through 
checklists, or vulnerability and threat assessment components.  
14.  Information contained in (i) engineering, architectural, or construction drawings; (ii) 
operational, procedural, tactical planning, or training manuals; (iii) staff meeting minutes ; or 
(iv) other records that reveal any of the following, the disclosure of which would jeopardize 
the safety or security of any person; governmental facility, building, or structure or persons 
using such facility, building, or structure; or public or priv ate commercial office, multifamily 
residential, or retail building or its occupants:  
a.  Critical infrastructure information or the location or operation of security equipment and 
systems of any public building, structure, or information storage facility, including 
ventilation systems, fire protection equipment, mandatory building emergency equipment 
or systems, elevators, electrical systems, telecommunications equipment and systems, or 
utility equipment and systems;  
b.  Vulnerability assessments, informati on not lawfully available to the public regarding 
specific cybersecurity threats or vulnerabilities, or security plans and measures of an entity, 
facility, building structure, information technology system, or software program;  
c.  Surveillance techniques,  personnel deployments, alarm or security systems or 
technologies, or operational or transportation plans or protocols; or  
d.  Interconnectivity, network monitoring, network operation centers, master sites, or 
systems related to the Statewide Agencies Radi o System (STARS) or any other similar 
local or regional public safety communications system.  
The same categories of records of any person or entity submitted to a public body for the 
purpose of antiterrorism response planning or cybersecurity planning or p rotection may be 
withheld from disclosure if such person or entity in writing (a) invokes the protections of 
this subdivision, (b) identifies with specificity the records or portions thereof for which 
protection is sought, and (c) states with reasonable pa rticularity why the protection of such 
records from public disclosure is necessary to meet the objective of antiterrorism, 
cybersecurity planning or protection, or critical infrastructure information security and 
resilience. Such statement shall be a publi c record and shall be disclosed upon request.  
Any public body receiving a request for records excluded under clauses (a) and (b) of this 
subdivision 14 shall notify the Secretary of Public Safety and Homeland Security or his 
designee of such request and th e response made by the public body in accordance with § 
2.2-3704.  
Nothing in this subdivision 14 shall prevent the disclosure of records relating to (1) the 
structural or environmental soundness of any such facility, building, or structure or (2) an 
inquir y into the performance of such facility, building, or structure after it has been 
subjected to fire, explosion, natural disaster, or other catastrophic event.  
As used in this subdivision, “critical infrastructure information” means the same as that 
term is  defined in 6 U.S.C. § 671.  
15.  Information held by the Virginia Commercial Space Flight Authority that is categorized as 
classified or sensitive but unclassified, including national security, defense, and foreign policy"
43,,"Page 2 of 3 
Va. Code Ann. § 38.2 -623 
   5.  Implement measures to protect against destruction, loss, or damage of nonpublic 
information due to environmental hazards, such as fire and water damage or other catastrophes 
or technological failures;  
6.  Develop, implement, and maintain proc edures for the secure disposal of nonpublic 
information in any format;  
7.  Stay informed regarding emerging threats or vulnerabilities and utilize reasonable security 
measures when sharing information relative to the character of the sharing and the type o f 
information shared; and  
8.  Provide its personnel with cybersecurity awareness training.  
D.   
1.  If a licensee has a board of directors, the board or an appropriate committee of the board 
shall, at a minimum, require the licensee’s information executive  management or its delegates 
to (i) develop, implement, and maintain the licensee’s information security program and (ii) 
report in writing (a) the overall status of the information security program and the licensee’s 
compliance with this article and (b) m aterial matters related to the information security 
program, addressing issues such as risk assessment, risk management and control decisions, 
third -party service provider arrangements, results of testing, cybersecurity events or violations 
and management’ s responses thereto, and recommendations for changes in the information 
security program.  
2.  If executive management delegates any of its responsibilities under this section, it shall 
oversee the development, implementation, and maintenance of the license e’s information 
security program prepared by the delegate and shall receive a report from the delegate 
complying with the requirements of subdivision 1.  
E.  Beginning July 1, 2022, if a licensee utilizes a third -party service provider, the licensee shall:  
1.  Exercise due diligence in selecting its third -party service provider; and  
2.  Require a third -party service provider to implement appropriate administrative, technical, 
and physical measures to protect and secure the information systems and nonpublic 
information that are accessible to, or held by, the third -party service provider.  
F.  Each licensee shall monitor, evaluate, and adjust, as appropriate, the information security 
program consistent with any relevant changes in technology, the sensitivity of its nonpublic 
information, internal or external threats to information, and the licensee’s own changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements, and changes to information systems.  
G.  As part of its information security program, each licensee shall establish a written incident 
response plan designed to promptly respond to, and recover from, any cybersecurity event that 
compromises the confidentiality, integrity, or availability of nonp ublic information in its 
possession; the licensee’s information systems; or the continuing functionality of any aspect of the 
licensee’s business or operations. Such incident response plan shall address:  
1.  The internal process for responding to a cyberse curity event;  
2.  The goals of the incident response plan;"
44,,"Page 3 of 3 
Va. Code Ann. § 38.2 -623 
   3.  The definition of clear roles, responsibilities, and levels of decision -making authority;  
4.  External and internal communications and information sharing;  
5.  Identification of requirements fo r the remediation of any identified weaknesses in 
information systems and associated controls;  
6.  Documentation and reporting regarding cybersecurity events and related incident response 
activities; and  
7.  The evaluation and revision, as necessary, of th e incident response plan following a 
cybersecurity event.  
H.  Beginning in 2023 and annually thereafter, each insurer domiciled in the Commonwealth shall, 
by February 15, submit to the Commissioner a written statement certifying that the insurer is in 
comp liance with the requirements set forth in this section, any rules adopted pursuant to this 
article, and any requirements prescribed by the Commission. Each insurer shall maintain for 
examination by the Bureau all records, schedules, and data supporting thi s certificate for a period 
of five years. To the extent an insurer has identified areas, systems, or processes that require 
material improvement, updating, or redesign, the insurer shall document the identification and the 
remedial efforts planned and unde rway to address such areas, systems, or processes. Such 
documentation must be available for inspection by the Commissioner.  
History   
 
2020, c. 264.  
 
Code of Virginia 1950  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
45,,"Page 3 of 4 
Va. Code Ann. § 2.2 -2009 
   other technology assets. Su ch policies, standards, and guidelines shall include the expunging, in a 
manner as determined by the CIO, of all confidential data and personal identifying information of 
citizens of the Commonwealth prior to such sale, disposal, or other transfer of compu ters or other 
technology assets.  
G.  The CIO shall provide all directors of agencies and departments with all such information, 
guidance, and assistance required to ensure that agencies and departments understand and adhere 
to the policies, standards, and guidelines developed pursuant to this section.  
H.  The CIO shall promptly notify all public bodies as defined in § 2.2 -5514 of hardware, 
software, or services that have been prohibited pursuant to Chapter 55.3 (§ 2.2 -5514 et seq.). The 
CIO shall restrict a ccess to prohibited applications and websites in accordance with the provisions 
of § 2.2 -5514.1.  
I.   
1.  This subsection applies to the Commonwealth’s executive, legislative, and judicial branches 
and independent agencies.  
2.  In collaboration with the he ads of executive branch and independent agencies and 
representatives of the Chief Justice of the Supreme Court and the Joint Rules Committee of the 
General Assembly, the CIO shall develop and annually update a curriculum and materials for 
training all stat e employees in information security awareness and in proper procedures for 
detecting, assessing, reporting, and addressing information security threats. The curriculum 
shall include activities, case studies, hypothetical situations, and other methods of in struction 
(i) that focus on forming good information security habits and procedures among state 
employees and (ii) that teach best practices for detecting, assessing, reporting, and addressing 
information security threats.  
3.  Every state agency shall prov ide annual information security training for each of its 
employees using the curriculum and materials developed by the CIO pursuant to subdivision 2. 
Employees shall complete such training within 30 days of initial employment and by January 
31 each year th ereafter.  
State agencies may develop additional training materials that address specific needs of such 
agency, provided that such materials do not contradict the training curriculum and materials 
developed by the CIO.  
The CIO shall coordinate with and assi st state agencies in implementing the annual 
information security training requirement.  
4.  Each state agency shall (i) monitor and certify the training activity of its employees to 
ensure compliance with the annual information security training requirement, (ii) evaluate the 
efficacy of the information security training program, and (iii) forward to the CIO such 
certification and evaluation, together with any suggestions for improving the curriculum and 
materials, or any other aspects of the trai ning program. The CIO shall consider such 
evaluations when it annually updates its curriculum and materials.  
History"
46,,"Page 3 of 5 
24-A M.R.S. § 2264  
 Trayce Hockstad   (6)  Modify information systems in accordance with the licensee’s information 
security program;  
(7)  Use effective controls, which may include multifactor authentication 
procedures, for individuals accessing nonpublic information;  
(8)  Regularly  test and monitor systems and procedures to detect actual and 
attempted attacks on or intrusions into information systems;  
(9)  Include audit trails within the information security program designed to 
detect and respond to cybersecurity events and to reco nstruct material financial 
transactions sufficient to support normal operations and obligations of the 
licensee;  
(10)  Implement measures to protect against destruction, loss or damage of 
nonpublic information due to environmental hazards, such as fire an d water 
damage, or other catastrophes or technological failures; and  
(11)  Develop, implement and maintain procedures for the secure disposal of 
nonpublic information in any format;  
C.  Include cybersecurity risks in the licensee’s enterprise risk manage ment process;  
D.  Stay informed regarding emerging threats to or vulnerabilities of information 
systems and use reasonable security measures when sharing information relative to the 
character of the sharing and the type of information shared; and  
E.  Provi de its personnel with cybersecurity awareness training that is updated as 
necessary to reflect risks identified by the licensee in its risk assessment.  
5. Oversight by board of directors.  If a licensee has a board of directors, the board or an 
appropriate  committee of the board, at a minimum, shall require the licensee’s executive 
management or the executive management’s delegates to:  
A.  Develop, implement and maintain the licensee’s information security program; and  
B.  Report to the board in writing at least annually the following information:  
(1)  The overall status of the licensee’s information security program and the 
licensee’s compliance with this chapter; and  
(2)  Material matters related to the information security program, addressing 
issues such  as risk assessment, risk management and control decisions, 3rd -
party service provider arrangements, results of testing, cybersecurity events or 
cybersecurity violations and the executive management’s responses to 
cybersecurity events or cybersecurity viol ations, and recommendations for 
changes to the information security program.  
If a licensee’s executive management delegates any of its responsibilities under this 
section, the licensee’s executive management shall oversee each delegate’s efforts 
with resp ect to the development, implementation and maintenance of the licensee’s 
information security program and shall require each delegate to submit a report to 
the board pursuant to paragraph B.  
6. Oversight of 3rd -party service provider arrangements.  A licen see shall:"
47,,"Page 4 of 5 
24-A M.R.S. § 2264  
 Trayce Hockstad   A.  Exercise due diligence in selecting its 3rd -party service providers; and  
B.  Require each 3rd -party service provider to implement appropriate administrative, 
technical and physical safeguards to protect and secure the information systems and  
nonpublic information that are accessible to or held by the 3rd -party service provider.  
7. Program adjustments.  A licensee shall monitor, evaluate and adjust, as appropriate, its 
information security program consistent with any relevant changes in techno logy, the 
sensitivity of the licensee’s nonpublic information, internal or external threats to nonpublic 
information and the licensee’s own changing business arrangements, such as mergers and 
acquisitions, alliances and joint ventures, outsourcing arrangem ents and changes to 
information systems.  
8. Incident response plan.  As part of its information security program, a licensee shall 
establish a written incident response plan designed to promptly respond to and recover 
from any cybersecurity  event that compromises the confidentiality, integrity or availability 
of nonpublic information in its possession; the licensee’s information systems; or the 
continuing functionality of any aspect of the licensee’s business or operations. The incident 
response plan must address the following areas:  
A.  The internal process for responding to a cybersecurity event;  
B.  The goals of the incident response plan;  
C.  The definition of clear roles, responsibilities and levels of decision -making 
authority;  
D.  External and internal communications and information sharing;  
E.  Requirements for the remediation of any identified weaknesses in the licensee’s 
information systems and associated controls;  
F.  Documentation and reporting regarding cybersecurity events and re lated incident 
response activities; and  
G.  The evaluation and revision as necessary of the incident response plan following a 
cybersecurity event.  
9. Annual certification to superintendent.  By April 15th annually, an insurance carrier 
domiciled in this S tate shall submit to the superintendent a written statement certifying that 
the insurance carrier is in compliance with the requirements set forth in this section. An 
insurance carrier shall maintain for examination by the superintendent all records, 
sched ules and data supporting this certification for a period of 5 years. To the extent that an 
insurance carrier has identified areas, systems or processes that require material 
improvement, updating or redesign, the insurance carrier shall document the identi fication 
and the remedial efforts planned and underway to address such areas, systems or processes. 
The documentation required pursuant to this subsection must be available for inspection by 
the superintendent.  
History"
48,,"Page 2 of 4 
35-A M.R.S. § 3143  
 Trayce Hockstad   F.  It is in the public interest to establish a nonwires alternative coordinator for the State.  
3. Smart grid policy; g oals.  In order to improve the overall reliability and efficiency of the 
electric system, reduce ratepayers’ costs in a way that improves the overall efficiency of electric 
energy resources, reduce and better manage energy consumption and reduce greenhouse  gas 
emissions, it is the policy of the State to promote in a timely and responsible manner, with 
consideration of all relevant factors, the development, implementation, availability and use of 
smart grid functions and associated infrastructure, technology  and applications in the State 
through:  
A.  Increased use of digital information and control technology to improve the reliability, 
security and efficiency of the electric system;  
B.  Deployment and integration into the electric system of renewable capacit y resources, as 
defined in section 3210 -C, subsection 1, paragraph E, that are interconnected to the electric 
grid at a voltage level less than 69 kilovolts;  
C.  Deployment and integration into the electric system of demand response technologies, 
demand -side resources and energy -efficiency resources;  
D.  Deployment of smart grid technologies, including real -time, automated, interactive 
technologies that optimize the physical operation of energy -consuming appliances and devices, 
for purposes of metering, com munications concerning grid operation and status and 
distribution system operations;  
E.  Deployment and integration into the electric system of advanced electric storage and peak -
reduction technologies, including plug -in electric and hybrid electric vehicl es; 
F.  Provision to consumers of timely energy consumption information and control options; and  
G.  Identification and elimination of barriers to adoption of smart grid functions and associated 
infrastructure, technology and applications.  
It is the policy  of the State to promote the development, implementation, availability and use of 
smart grid functions in accordance with this subsection in a manner that is consistent with 
applicable standards for reliability, safety, security and privacy and that takes into account the 
implementation of smart grid functions in other jurisdictions.  
The commission may adopt rules regarding the implementation of smart grid functions in the State 
in accordance with this subsection, including, but not limited to, rules regar ding cybersecurity and 
protection of consumer privacy, and access to smart grid infrastructure and information, including, 
but not limited to, open access issues, coordination between smart grid users and methods to 
address financial disincentives for tran smission and distribution utilities to promote smart grid 
functions. Rules adopted pursuant to this subsection are routine technical rules as described in 
Title 5, chapter 375, subchapter 2 -A.  
4. Resource assessment policy.  In order to meet the goals of the smart grid policy as specified in 
subsection 3, it is the policy of the State that all available energy resources be assessed, including 
but not limited to the following types of resources:  
A.  Energy efficiency;"
49,,"Page 2 of 5 
24-A M.R.S. § 2264  
 Trayce Hockstad   C.  Assess the likelihood and potential damage of the threats described in parag raph B, 
taking into consideration the sensitivity of the nonpublic information;  
D.  Assess the sufficiency of policies, procedures and other safeguards in place to 
manage the threats described in paragraph B, including consideration of threats in each 
relevant area of the licensee’s operations, including:  
(1)  Employee training and management;  
(2)  Information systems, including network and software design, as well as 
information classification, governance, processing, storage, transmission and 
disposal; a nd  
(3)  Detecting, preventing and responding to attacks, intrusions or other system 
failures; and  
E.  At least annually, assess the effectiveness of the key controls, information systems 
and procedures and other safeguards in paragraph D implemented to m anage the threats 
described in paragraph B that are identified in the licensee’s ongoing assessment.  
4. Risk management.  Based on its risk assessment pursuant to subsection 3, a licensee 
shall:  
A.  Design its information security program to mitigate the i dentified risks, 
commensurate with the size and complexity of the licensee, the nature and scope of the 
licensee’s activities, including its use of 3rd -party service providers, and the sensitivity 
of the nonpublic information used by the licensee or in the  licensee’s possession, 
custody or control;  
B.  Consider the following security measures and implement the measures considered 
appropriate:  
(1)  Place access controls on information systems, including controls to 
authenticate and permit access only to authorized individuals to protect against 
the unauthorized acquisition of nonpublic information;  
(2)  Identify and manage the data, personnel, devic es, systems and facilities that 
enable the licensee to achieve its business purposes in accordance with their 
relative importance to business objectives and the licensee’s risk management 
strategy;  
(3)  Restrict access at physical locations containing non public information to 
only authorized individuals;  
(4)  Protect, by encryption or other appropriate means, all nonpublic 
information while it is being transmitted over an external network and all 
nonpublic information stored on a laptop computer or other portable computing 
or storage device or media;  
(5)  Adopt secure development practices for applications developed and used by 
the licensee and procedures for evaluating, assessing or testing the security of 
externally developed applications used by the li censee;"
50,,"Revised Statutes of Nebraska Annotated   >  Chapter 81 State Administrative Departments (Arts. 1 — 37)  >  
Article 8 Independent Boards and Commissions (§§ 81 -801 — 81-8,319)   >  (c) Emergency Management (§§ 81 -
825 — 81-829.75)  
 
§ 81-829.01. Terms, defined.   
 
For purposes of the Critical Infrastructure Utility Worker Protection Act, unless the context 
otherwise requires:  
(1)  Civil defense emergency has the same meaning  as in section 81 -829.39;  
(2)  Critical infrastructure utility worker means an essential critical infrastructure worker 
identified in the Guidance on the Essential Critical Infrastructure Workforce, Version 4.1, as 
released on August 5, 2021, by the United  States Department of Homeland Security 
Cybersecurity and Infrastructure Security Agency;  
(3)  Disaster has the same meaning as in section 81 -829.39;  
(4)  Emergency has the same meaning as in section 81 -829.39;  
(5)  Priority access means access at least eq ual to that provided to hospital and medical 
personnel, law enforcement personnel, or other emergency responders;  
(6)  Utility means any legal entity, including a political subdivision, that owns or operates a 
utility system, or any part thereof, in this state; and"
