,question,chunks
58,,"Page 2 of 2 
N.J. Stat. § 52:18A -233.4  
    
 
End of Document"
59,,"Page 3 of 4 
N.J. Stat. § 2C:20 -8 
   h.  Any person who, with the intent of de priving a telephone company of its lawful charges 
therefor, purposely or knowingly makes use of any telecommunications service by means of the 
unauthorized use of any electronic or mechanical device or connection, or by the unauthorized use 
of billing info rmation, or by the use of a computer, computer equipment or computer software, or 
by the use of misidentifying or misleading information given to a representative of the telephone 
company is guilty of a crime of the third degree.  
The existence of any of th e conditions with reference to electronic or mechanical devices, 
computers, computer equipment or computer software described in this subsection is presumptive 
evidence that the person to whom telecommunications service is at the time being furnished has, 
with intent to obtain telecommunications service without authorization or compensation or to 
otherwise defraud, created or caused to be created the condition so existing.  
i.  Any person who purposely or knowingly manufactures, constructs, sells, offers for  sale, 
distributes, installs, or otherwise provides any service, equipment, device, computer, computer 
equipment, computer software or instrument designed or intended to facilitate the receipt of any 
telecommunications service and avoid the lawful payment of the charges therefor to the provider, 
in whole or in part, is guilty of a crime of the third degree.  
Any communications paraphernalia, computer, computer equipment or computer software 
prohibited under this subsection shall be subject to forfeiture and may be seized by the State or any 
law enforcement officer in accordance with the provisions of N.J.S.2C:64 -1 et seq.  
j.  Any person who purposely or knowingly maintains or possesses any equipment, device, 
computer, computer equipment, computer software or instrument of the type described in 
subsection i. of this section, or maintains or possesses any equipment, device, computer, computer 
equipment, computer software or instrument actually used to facilitate the receipt of any 
telecommunications service with  intent to obtain such service and avoid the lawful payment, in 
whole or in part, of the charges therefor to the provider, is guilty of a crime of the third degree.  
k.  In addition to any other disposition authorized by law, and notwithstanding the provisi ons of 
N.J.S.2C:43 -3, every person who violates this section shall be sentenced to make restitution to the 
vendor and to pay a minimum fine of $500.00 for each offense. In determining the amount of 
restitution, the court shall consider the costs expended b y the vendor, including but not limited to 
the repair and replacement of damaged equipment, the cost of the services unlawfully obtained, 
investigation expenses, and attorney fees.  
l.  The presumptions of evidence applicable to offenses defined in subsecti ons c., d., e. and h. of 
this section shall also apply in any prosecution for theft of services brought pursuant to the 
provisions of subsection a. or b. of this section.  
History   
 
L. 1978, c. 95; Amended 1983, c. 15, §  1; 1985, c. 10, §  1; 1989, c. 112, § 1; 1997, c. 6, §  4. 
 
LexisNexis® New Jersey Annotated Statutes  
Copyright © 2024 All rights reserved."
60,,"Page 5 of 6 
MCLS § 15.243  
 Trayce Hockstad   (aa)  Research data on road and attendant infrastructure collected, measured, recorded, 
processed, or disseminated by a public agency or private entity, or information about software 
or hardware created or used by the priva te entity for such purposes.  
(bb)  Records or information that would reveal the specific location or GPS coordinates of 
game, including, but not limited to, records or information of the specific location or GPS 
coordinates of game obtained by the departme nt of natural resources during any restoration, 
management, or research project conducted under section 40501 of the natural resources and 
environmental protection act, 1994 PA 451, MCL 324.40501, or in connection with the 
expenditure of money under sectio n 43553 of the natural resources and environmental 
protection act, 1994 PA 451, MCL 324.43553. As used in this subdivision, “game” means that 
term as defined in section 40103 of the natural resources and environmental protection act, 
1994 PA 451, MCL 324.4 0103.  
(cc)  Information that would reveal the identity of a party who proceeds anonymously in a civil 
action in which the party alleges that the party was the victim of sexual misconduct. As used in 
this subdivision, “sexual misconduct” means the conduct d escribed in section 90, 136, 145a, 
145b, 145c, 520b, 520c, 520d, 520e, or 520g of the Michigan penal code, 1931 PA 328, MCL 
750.90, 750.136, 750.145a, 750.145b, 750.145c, 750.520b, 750.520c, 750.520d, 750.520e, and 
750.520g, regardless of whether the condu ct resulted in a criminal conviction.  
(2)  A public body shall exempt from disclosure information that, if released, would prevent the 
public body from complying with 20 USC 1232g, commonly referred to as the family educational 
rights and privacy act of 19 74. A public body that is a local or intermediate school district or a 
public school academy shall exempt from disclosure directory information, as defined by 20 USC 
1232g, commonly referred to as the family educational rights and privacy act of 1974, requ ested 
for the purpose of surveys, marketing, or solicitation, unless that public body determines that the 
use is consistent with the educational mission of the public body and beneficial to the affected 
students. A public body that is a local or intermedia te school district or a public school academy 
may take steps to ensure that directory information disclosed under this subsection is not used, 
rented, or sold for the purpose of surveys, marketing, or solicitation. Before disclosing the 
directory informati on, a public body that is a local or intermediate school district or a public 
school academy may require the requestor to execute an affidavit stating that directory information 
provided under this subsection will not be used, rented, or sold for the purpo se of surveys, 
marketing, or solicitation.  
(3)  This act does not authorize the withholding of information otherwise required by law to be 
made available to the public or to a party in a contested case under the administrative procedures 
act of 1969, 1969 PA 306, MCL 24.201 to 24.328.  
(4)  Except as otherwise exempt under subsection (1), this act does not authorize the withholding 
of a public record in the possession of the executive office of the governor or lieutenant governor, 
or an employee of either ex ecutive office, if the public record is transferred to the executive office 
of the governor or lieutenant governor, or an employee of either executive office, after a request 
for the public record has been received by a state officer, employee, agency, dep artment, division, 
bureau, board, commission, council, authority, or other body in the executive branch of 
government that is subject to this act.  
History"
61,,"Page 4 of 5 
MCLS § 500.561  
 Trayce Hockstad   (11)  Subject to subsection (12), a person that knowingly fails to provide a notice of a 
cybersecurity event required under this section may be ordered to pay a civil fine of not more than 
$250.00 for each failure to provide no tice. The attorney general or a prosecuting attorney may 
bring an action to recover a civil fine under this section.  
(12)  The aggregate liability of a person for civil fines under subsection (11) for multiple violations 
of subsection (11) that arise from the same cybersecurity event must not exceed $750,000.00.  
(13)  Subsections (10) and (11) do not affect the availability of any civil remedy for a violation of 
state or federal law.  
(14)  This section applies to the discovery or notification of a breach of  the security of a database 
that occurs after December 31, 2019.  
(15)  This section does not apply to the access or acquisition by a person or agency of federal, 
state, or local government records or documents lawfully made available to the general public.  
(16)  This section deals with subject matter that is of statewide concern, and any charter, 
ordinance, resolution, regulation, rule, or other action by a municipal corporation or other political 
subdivision of this state to regulate, directly or indirectl y, any matter expressly set forth in this 
section is preempted.  
(17)  As used in this section:  
(a)  “Data” means computerized information.  
(b)  “Identity theft” means a person doing any of the following:  
(i)  With intent to defraud or violate the law, using or attempting to use the personal 
information of another person to do either of the following:  
(A)  Obtain credit, goods, services, money, property, a vital record, a confidential 
telephone record, medical records or information, or employment.  
(B)  Commit another unlawful act.  
(ii)  By concealing, withholding, or misrepresenting the person’s identity, using or 
attempting to use the personal information of another person to do either of the following:  
(A)  Obtain credit, goods, services, money, proper ty, a vital record, a confidential 
telephone record, medical records or information, or employment.  
(B)  Commit another unlawful act.  
(c)  “Personal information” means the first name or first initial and last name linked to 1 or 
more of the following data elements of a resident of this state:  
(i)  A Social Security number.  
(ii)  A driver license number or state personal identification card number.  
(iii)  A demand deposit or other financial account number, or credit card or debit card 
number, in combination with any required security code, access code, or password that 
would permit access to any of the resident’s financial accounts.  
History"
62,,"Trayce Hockstad   
MCLS § 257.204a  
This document is current through Act 35 of the 2024 Regular Legislative Session and E.R.O. 2024 -1 
 
Michigan Compiled Laws Service   >  Chapter 257 Motor Vehicles (§§ 257.1 — 257.2153)   >  Act 300 of 1949 
(Chs. I — IX)   >  Chapter II Administration, Registration, Certificate of Title And Anti -Theft (§§ 257.201 — 
257.259)  
 
§ 257.204a. Central file of individual driving records; certified copies as evidence; 
electronic certification; use of computer -generated certified information; persons 
who may receive information contained in records maintained by secretary of state.   
 
Sec. 204a.  
(1)  The secretary of state shall create and maintain a computerized central file that provides an 
individual historical driving record for a natural person with respect to all of the following:  
(a)  A license issued to the individual under chapter III.  
(b)  A conviction, civil infraction determination, or other licensing action that is entered 
against the individual for a violation of this act or a local ordinance that substantially 
corresponds to a provision of this act, or that is reported to the secretary of state by another 
jurisdiction.  
(c)  A failure of the individual, including a nonresident, to comply with a suspension issued 
under section 321a.  
(d)  A cancellation, denial, revocation, suspension, or restriction of the individ ual’s operating 
privilege, a failure to pay a department of state driver responsibility fee, or other licensing 
action regarding that individual, under this act or that is reported to the secretary of state by 
another jurisdiction. This subdivision also ap plies to nonresidents.  
(e)  An accident in which the individual is involved.  
(f)  A conviction of the person for an offense described in former section 319e.  
(g)  Any driving record requested and received by the secretary of state under section 307.  
(h)  Any notice given by the secretary of state and the information provided in that notice 
under section 317(2) or (3).  
(i)  Any other information received by the secretary of state regarding the individual that is 
required to be maintained as part of the indiv idual’s driving record as provided by law.  
(2)  A secretary of state certified computer -generated or paper copy of an order, record, or paper 
maintained in the computerized central file of the secretary of state is admissible in evidence in the 
same manner  as the original and is prima facie proof of the contents of and the facts stated in the 
original."
63,,"Page 2 of 3 
MCLS § 500.553  
 Trayce Hockstad   (g)  “Licensee” means a licensed insurer or producer, a nd other persons licensed or required to 
be licensed, authorized, or registered, or holding or required to hold a certificate of authority 
under this act. Licensee does not include a purchasing group or a risk retention group chartered 
and licensed in a st ate other than this state or a person that is acting as an assuming insurer that 
is domiciled in another state or jurisdiction.  
(h)  “Multi -factor authentication” means authentication through verification of at least 2 of the 
following types of authenticat ion factors:  
(i)  Knowledge factors, such as a password.  
(ii)  Possession factors, such as a token or text message on a mobile phone.  
(iii)  Inherence factors, such as a biometric characteristic.  
(i)  “Nonpublic information” means electronic information th at is not publicly available 
information and is any of the following:  
(i)  Business -related information of a licensee, the tampering with which, or unauthorized 
disclosure, access, or use of which, would cause a material adverse impact to the business, 
operations, or security of the licensee.  
(ii)  Any information concerning a consumer that because of name, number, personal mark, 
or other identifier can be used to identify the consumer, in combination with any 1 or more 
of the following data elements:  
(A)  Social Security number.  
(B)  Driver license number or nondriver identification card number.  
(C)  Financial account number, or credit or debit card number.  
(D)  Any security code, access code, or password that would permit access to a 
consumer’s financial a ccount.  
(E)  Biometric records.  
(iii)  Any information or data, except age or gender, in any form or medium created by or 
derived from a health care provider or a consumer, that can be used to identify a particular 
consumer, and that relates to any of the following:  
(A)  The past, present, or future physical, mental, or behavioral health or condition of 
any consumer or a member of the consumer’s family.  
(B)  The provision of health care to any consumer.  
(C)  Payment for the provision of health care to any c onsumer.  
(j)  “Publicly available information” means any information that a licensee has a reasonable 
basis to believe is lawfully made available to the general public from federal, state, or local 
government records, by widely distributed media, or by dis closures to the general public that 
are required to be made by federal, state, or local law. A licensee has a reasonable basis to 
believe that information is lawfully made available to the general public if both of the 
following apply:"
64,,"Page 4 of 6 
MCLS § 15.243  
 Trayce Hockstad   (x)  Identify or provide a means of identifying residences that law enforcement agencies 
are requested to check in the absence of their owners or tenants.  
(t)  Except as otherwise provided in this su bdivision, records and information pertaining to an 
investigation or a compliance conference conducted by the department under article 15 of the 
public health code, 1978 PA 368, MCL 333.16101 to 333.18838, before a complaint is issued. 
This subdivision doe s not apply to records or information pertaining to 1 or more of the 
following:  
(i)  The fact that an allegation has been received and an investigation is being conducted, 
and the date the allegation was received.  
(ii)  The fact that an allegation was rece ived by the department; the fact that the department 
did not issue a complaint for the allegation; and the fact that the allegation was dismissed.  
(u)  Records of a public body’s security measures, including security plans, security codes and 
combinations,  passwords, passes, keys, and security procedures, to the extent that the records 
relate to the ongoing security of the public body.  
(v)  Records or information relating to a civil action in which the requesting party and the 
public body are parties.  
(w)  Information or records that would disclose the Social Security number of an individual.  
(x)  Except as otherwise provided in this subdivision, an application for the position of 
president of an institution of higher education established under section 4, 5 , or 6 of article 
VIII of the state constitution of 1963, materials submitted with such an application, letters of 
recommendation or references concerning an applicant, and records or information relating to 
the process of searching for and selecting an in dividual for a position described in this 
subdivision, if the records or information could be used to identify a candidate for the position. 
However, after 1 or more individuals have been identified as finalists for a position described 
in this subdivision , this subdivision does not apply to a public record described in this 
subdivision, except a letter of recommendation or reference, to the extent that the public record 
relates to an individual identified as a finalist for the position.  
(y)  Records or inf ormation of measures designed to protect the security or safety of persons or 
property, or the confidentiality, integrity, or availability of information systems, whether 
public or private, including, but not limited to, building, public works, and public water supply 
designs to the extent that those designs relate to the ongoing security measures of a public 
body, capabilities and plans for responding to a violation of the Michigan anti -terrorism act, 
chapter LXXXIII -A of the Michigan penal code, 1931 PA 3 28, MCL 750.543a to 750.543z, 
emergency response plans, risk planning documents, threat assessments, domestic 
preparedness strategies, and cybersecurity plans, assessments, or vulnerabilities, unless 
disclosure would not impair a public body’s ability to p rotect the security or safety of persons 
or property or unless the public interest in disclosure outweighs the public interest in 
nondisclosure in the particular instance.  
(z)  Information that would identify or provide a means of identifying a person that  may, as a 
result of disclosure of the information, become a victim of a cybersecurity incident or that 
would disclose a person’s cybersecurity plans or cybersecurity -related practices, procedures, 
methods, results, organizational information system infras tructure, hardware, or software."
65,,"Page 2 of 2
4-75-601. Definitions.
Trayce Hockstad(B)  Is the subject of efforts that are reasonable under the circumstances to maintain its 
secrecy.
History
                                                                                    
Acts 1981, No. 439, § 1; A.S.A. 1947, § 70-1001.                                       
Arkansas Code of 1987 Annotated Official Edition
Copyright © 2024 by the State of Arkansas All rights reserved
End of Document"
66,,"Trayce HockstadA.C.A. § 4-75-605
Current through all legislation of the 2023 Regular Session and the 2023 First Extraordinary Session.
AR - Arkansas Code Annotated  >  Title 4 Business and Commercial Law  >  Subtitle 6. Business Practices  >  
Chapter 75 Unfair Practices  >  Subchapter 6 — Theft of Trade Secrets
4-75-605. Preservation of secrecy.
In an action under this subchapter, a court shall preserve the secrecy of an alleged trade secret by 
reasonable means, which may include granting protective orders in connection with discovery 
proceedings, holding in camera hearings, sealing the records of the action, and ordering any person 
involved in the litigation not to disclose an alleged trade secret without prior court approval.
History
                                                                                    
Acts 1981, No. 439, § 5; A.S.A. 1947, § 70-1005.                                       
Arkansas Code of 1987 Annotated Official Edition
Copyright © 2024 by the State of Arkansas All rights reserved
End of Document"
67,,"Trayce HockstadA.C.A. Tit. 4, Subtit. 6., Ch. 75, Subch. 6 Note
Current through all legislation of the 2023 Regular Session and the 2023 First Extraordinary Session.
AR - Arkansas Code Annotated  >  Title 4 Business and Commercial Law  >  Subtitle 6. Business Practices  >  
Chapter 75 Unfair Practices  >  Subchapter 6 — Theft of Trade Secrets
Tit. 4, Subtit. 6., Ch. 75, Subch. 6 Note
Arkansas Code of 1987 Annotated Official Edition
Copyright © 2024 by the State of Arkansas All rights reserved
End of Document"
68,,"Trayce HockstadA.C.A. § 4-75-607
Current through all legislation of the 2023 Regular Session and the 2023 First Extraordinary Session.
AR - Arkansas Code Annotated  >  Title 4 Business and Commercial Law  >  Subtitle 6. Business Practices  >  
Chapter 75 Unfair Practices  >  Subchapter 6 — Theft of Trade Secrets
4-75-607. Attorney's fees.
The court may award reasonable attorneys' fees to the prevailing party if:
(1)  A claim of misappropriation is made in bad faith;
(2)  A motion to terminate an injunction is made or resisted in bad faith; or
(3)  Willful and malicious misappropriation exists.
History
                                                                                    
Acts 1981, No. 439, § 4; A.S.A. 1947, § 70-1004.                                       
Arkansas Code of 1987 Annotated Official Edition
Copyright © 2024 by the State of Arkansas All rights reserved
End of Document"
69,,"Trayce HockstadA.C.A. § 4-75-604
Current through all legislation of the 2023 Regular Session and the 2023 First Extraordinary Session.
AR - Arkansas Code Annotated  >  Title 4 Business and Commercial Law  >  Subtitle 6. Business Practices  >  
Chapter 75 Unfair Practices  >  Subchapter 6 — Theft of Trade Secrets
4-75-604. Injunctive relief.
(a)  Actual or threatened misappropriation may be enjoined.
(b)  Upon application to the court, an injunction shall be terminated when the trade secret has 
ceased to exist; however, the injunction may be continued for an additional reasonable period of 
time in order to eliminate commercial advantage that otherwise would be derived from the 
misappropriation.
(c)  If the court determines that it would be unreasonable to prohibit future use, an injunction may 
condition future use upon payment of a reasonable royalty for no longer than the period of time the 
use could have been prohibited.
(d)  In appropriate circumstances, affirmative acts to protect a trade secret may be compelled by 
court order.
History
                                                                                    
Acts 1981, No. 439, § 2; A.S.A. 1947, § 70-1002.                                       
Arkansas Code of 1987 Annotated Official Edition
Copyright © 2024 by the State of Arkansas All rights reserved
End of Document"
70,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 480.900  
   (b)  Minimiz e the disruptive effects of such  incidents on the delivery of essential services 
to the people of this  State and on the essential functions of government that ensure the  
protection of the health, safety and welfare of the people of this  State; and  
(c)  Ensure the uninterrupted and continuous  delivery of essential services to the people of 
this State and the  uninterrupted and continuous operations of the essential functions  of 
government that ensure the protection of the health, safety and  welfare of  the people of 
this State.  
7.  Protecting and securing the statewide  cyberinfrastructure depends on collaboration and 
cooperation, including  the voluntary sharing of information and analysis regarding 
cybersecurity  threats, among local, state and federa l agencies and across a broad  spectrum of 
the public and private sectors.  
8.  Institutions of higher education play  a critical role in protecting and securing statewide 
cyberinfrastructure  by developing programs that support a skilled workforce, promote  
innovation  and contribute to a more secure statewide cyberinfrastructure.  
9.  It is therefore in the public interest  that the Legislature enact provisions to enable the State 
to prepare  for and mitigate risks to, and otherwise protect, information syst ems  and statewide 
cyberinfrastructure.  
History   
 
2017, ch. 307, § 2, p. 1632, effective July 1, 2017.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
71,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 116.310695  
   (d)  The association or payment processor complies with the requirements of NRS  603A.010 
to 603A.290, inclusive, with respect to any personal information collected through the Internet 
website or online portal.  
(e)  The executive board of the association has conducted an evaluation of the costs and 
benefits of providing units’ owners  the ability to pay obligations through the Internet website 
or electronic portal, including, without limitation, the cost of the cybersecurity insurance 
required by this section and the potential impact on units’ owners in the association, and has 
determi ned that providing units’ owners the ability to make such payments through the Internet 
website or electronic portal is in the best interest of the association.  
2.  Nothing in this section requires a third party who has been assigned a past due obligation for 
collection to provide the debtor with the ability to pay the past due obligation through an Internet 
website or electronic portal.  
3.  As used in this section:  
(a)  “Cybersecurity insurance” means insurance that provides coverage for losses arising out  of 
or relating to data breaches, unauthorized intrusions into an information system, computer 
viruses, ransomware, identity theft and similar exposures.  
(b)  “Obligation” has the meaning ascribed to it in NRS 116.310313.  
(c)  “Payment processor” means a p erson with whom an association has contracted to process 
payments made through an Internet website or electronic portal established and maintained by 
an association pursuant to NRS 116.31069 on behalf of the association.  
(d)  “Personal information” has the  meaning ascribed to it in NRS 603A.040.  
History   
 
2023, ch. 436, § 1, p. 2682, effective June 13, 2023.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
72,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 480.930  
   4.  A private entity may, in its discretion, make use of the information set forth in the statewide 
strategic plan.  
5.  Each agency of the State Government that has adopted a cybersecurity policy shall test the 
adherence of its employees to that policy on a periodic basis. Such an agency shall submit the 
results of the testing to the Office annually for consideration in the update of the statewide 
strategic plan.  
History   
 
2017, ch. 307, § 13, p. 1635, effective July 1, 2017; 2019, ch. 392, § 12, p. 2474, ef fective June 5, 2019.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
73,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 205.477  
   (b)  The owner or  other person authorized to give consent would authorize the defendant to use 
or access the computer, system, network, telecommunications device, telecommunications 
service or information service.  
5.  A defendant who intends to offer an affirmative defense  described in subsection 4 at a trial or 
preliminary hearing must, not less than 14 days before the trial or hearing or at such other time as 
the court may direct, file and serve on the prosecuting attorney a written notice of that intent.  
History   
 
1983,  p. 1204; 1991, ch. 23, § 8, p. 51; 1995, ch. 443, § 156, p. 1229; 1999, ch. 530, § 29, p. 2709; 2001, 
ch. 274, § 6, p. 1242; 2011, ch. 524, § 1, p. 3650.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
74,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 649.___ [Added by 2023 Nev. SB 276, § 9]  
   (h)  A procedure for the secure disposal of data in accordance with any applicable law or 
contract;  
(i)  A procedure for conducting an annual risk assessment concerning the protection of the data 
of debtors, customers and the collection agency and a plan to implement new policies based on 
the results of the risk assessment; and  
(j)  Procedures to:  
(1)  Prevent a former collection agent from accessing any system of the collection agency;  
and 
(2)  Remotely disable or remove all data from an electronic device owned by the collection 
agency at the remote location.  
2.  A collection agency that complies with the requirements of 16 C.F.R. Part 314 satisfies the 
requirements of this section.  
History   
 
2023, ch. 534, § 9, effective October 1, 2023.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
75,,"Trayce Hockstad   
6 Del. C. § 12B -100 
This document is current through 84 Del. Laws, c.  269. 
 
Delaware Code Annotated   >  Title 6 Commerce and Trade (Subts. I — IV)  >  Subtitle II Other Laws Relating to 
Commerce  and Trade (Chs. 12 — 50E)   >  Chapter 12B Computer Security Breaches (§§ 12B -100 — 12B-104) 
 
§ 12B -100. Protection of personal in formation.   
 
Any person who conducts business in this State and owns, licenses, or maintains personal 
information shall implement and maintain reasonable procedures and practices to prevent the 
unauthorized acquisition, use, modification, disclosure, or destruction of personal information 
collected or maintained in the regular course of business.  
History   
 
81 Del. Laws, c. 129, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
76,,"Page 2 of 2 
§ 12B -102. Disclosure of breach ofsecurity; notice.  
   (e)  If the breach of security includes a Social Security number, the person shall offer to each 
resident, whose personal information, including Social Security number, was breached or is 
reasonably believed to have been breached, credit monitoring services at no cost to such resident 
for a period of 1 year. Such person shall provide all information nec essary for such resident to 
enroll in such services and shall include information on how such resident can place a credit freeze 
on such resident’s credit file. Such services are not required if, after an appropriate investigation, 
the person reasonably de termines that the breach of security is unlikely to result in harm to the 
individuals whose personal information has been breached.  
(f)  In the case of a breach of security involving personal information defined in § 12B -101(7)a.5. 
of this title for login credentials of an email account furnished by the person, the person cannot 
comply with this section by providing the security breach notification to such email address, but 
may instead comply with this section by providing notice by another method describe d in § 12B -
101(5) of this title or by clear and conspicuous notice delivered to the resident online when the 
resident is connected to the online account from an Internet Protocol address or online location 
from which the person knows the resident customari ly accesses the account.  
History   
 
75 Del. Laws, c. 61, §  1; 81 Del. Laws, c. 129, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
77,,"Page 2 of 3 
§ 12B -101. Definitions.  
   d.  Substitute notice, if the person required to provide notice under this chapter 
demonstrates that the cost of provi ding notice will exceed $75,000, or that the affected 
number of Delaware residents to be notified exceeds 100,000 residents, or that the person 
does not have sufficient contact information to provide notice. Substitute notice consists of 
all of the followi ng: 
1.  Electronic notice if the person has email addresses for the members of the affected 
class of Delaware residents.  
2.  Conspicuous posting of the notice on a website page of the person if the person 
maintains 1 or more website pages.  
3.  Notice to ma jor statewide media, including newspapers, radio, and television and 
publication on the major social media platforms of the person providing notice.  
(6)  “Person” means an individual; corporation; business trust; estate trust; partnership; limited 
liabilit y company; association; joint venture; government; governmental subdivision, agency, 
or instrumentality; public corporation; or any other legal or commercial entity.  
(7)   
a.  “Personal information” means a Delaware resident’s first name or first initial a nd last 
name in combination with any 1 or more of the following data elements that relate to that 
individual:  
1.  Social Security number.  
2.  Driver’s license number or state or federal identification card number.  
3.  Account number, credit card number, or  debit card number, in combination with any 
required security code, access code, or password that would permit access to a 
resident’s financial account.  
4.  Passport number.  
5.  A username or email address, in combination with a password or security questi on 
and answer that would permit access to an online account.  
6.  Medical history, medical treatment by a health -care professional, diagnosis of 
mental or physical condition by a health care professional, or deoxyribonucleic acid 
profile.  
7.  Health insuran ce policy number, subscriber identification number, or any other 
unique identifier used by a health insurer to identify the person..  
8.  Unique biometric data generated from measurements or analysis of human body 
characteristics for authentication purposes . 
9.  An individual taxpayer identification number.  
b.  Personal information’' does not include publicly available information that is lawfully 
made available to the general public from federal, state, or local government records or 
widely -distributed medi a. 
History"
78,,"Page 2 of 4 
18 Del. C. § 8606  
   (2)  A licensee shall provide as much of the following information as possible:  
a.  Date of the cybersecurity event.  
b.  Description of how the information was exposed, lost, stolen, or breached, including the 
specific role and responsibility of a third -party  service provider, if any.  
c.  How the cybersecurity event was discovered.  
d.  Whether any lost, stolen, or breached information has been recovered and, if so, how it 
was lost, stolen, or breached.  
e.  The identity of the source of the cybersecurity event.  
f.  Whether the licensee has filed a police report or notified a regulatory, government, or 
law-enforcement agency and, if so, when the notification was provided.  
g.  Description of the specific types of information acquired without authorization. For the  
purposes of this paragraph (b)(2)g., “specific types of information” means particular data 
elements, including medical information, financial information, or information allowing 
identification of a consumer.  
h.  The period during which the cybersecurity event compromised the information system.  
i.  The number of total consumers in this State who are affected by the cybersecurity event. 
The licensee shall provide the best estimate in the initial report to the Commissioner and 
update the estimate with each subsequent report to the Commissioner under this section.  
j.  The results of an internal review identifying a lapse in either automated controls or 
internal procedures, or confirming that the automated controls or internal procedures were 
followed.  
k.  Description of efforts being undertaken to remediate the situation which permitted the 
cybersecurity event to occur.  
 l.   A copy of the licensee’s privacy policy and a statement outlining the steps the licensee 
will take to investigate and notify a consumer affected by a cybersecurity event.  
m.  The name of a contact person who is both familiar with the cybersecurity event and 
authorized to act for the licensee.  
(c) Notification to consumers. —   If a licensee determines that a cybersecurity event that has a 
reasonable likelihood of materially harming a consumer has occurred and the event is 1 for which 
the licensee is required under subsection (a) of this section to notify the Commissioner, the 
licensee shall provide notice of the event to each affected consu mer and provide a copy of the 
notice to the Commissioner.  
(1)  A licensee must provide notice under this subsection (c) of this section without 
unreasonable delay but no later than 60 days after determining that a cybersecurity event 
occurred, unless any o f the following apply:  
a.  Federal law requires a shorter time period.  
b.  A law -enforcement agency determines that the notice will impede a criminal 
investigation and the law -enforcement agency has requested that the licensee delay notice."
79,,"Page 1 of 2 
18 Del. C. § 8605  
    
18 Del. C. § 8605  
This document is current through 84 Del. Laws, c. 254.  
 
Delaware Code Annotated   >  Title 18 Insurance Code (Pts. I — II)  >  Part II Miscellaneous (Chs. 77 — 88)  >  
Chapter 86 Insurance Data Security Act (§§ 8601 — 8611)  
 
§ 8605. Investigation of a cybersecurity event.   
 
(a)  If a licensee learns that a cybersecurity  event has or may have occurred, the licensee, or an 
outside vendor or service provider designated to act on behalf of the licensee, shall conduct a 
prompt investigation.  
(b)  During an investigation under this section, the licensee, or an outside vendor o r service 
provider designated to act on behalf of the licensee, shall, at a minimum, do as much of the 
following as possible:  
(1)  Determine whether a cybersecurity event has occurred.  
(2)  Assess the nature and scope of the cybersecurity event.  
(3)  Ident ify the nonpublic information that may have been involved in the cybersecurity event.  
(4)  Perform or oversee reasonable measures to restore the security of the information system 
compromised in the cybersecurity  event to prevent further unauthorized acquisition, release, or 
use of nonpublic information that is in the licensee’s possession, custody, or control.  
(c)  If a licensee provides nonpublic information to a third -party service provider and learns that a 
cybersecurity event has or may have occurred in a system that the third -party service provider 
maintains, the licensee shall complete the steps listed in subsection (b) of this section or make 
reasonable efforts to confirm and document that the third -party s ervice provider has completed the 
steps.  
(d)  A licensee shall maintain records concerning a cybersecurity event for a period of at least 5 
years from the date of the cybersecurity event and shall produce those records upon the 
Commissioner’s demand.  
Histo ry  
 
82 Del. Laws, c. 176, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved."
