,question,chunks
10,,"Page 2 of 3 
ORS § 276A.555  
   (b)  Provide to public, private and nonprofit sectors in this state information and recomme nd 
best practices concerning cybersecurity, cyber resilience and recovery measures, including 
legal, insurance and other topics.  
(c)  Coordinate the sharing of information related to cybersecurity threats, risks, warnings and 
incidents, and promote public awareness and shared, real -time situational awareness among 
public, private and nonprofit sector entities.  
(d)  Provide cybersecurity assessment, scanning and analysis, monitoring and incident 
response services to public bodies, with priority given to publ ic bodies with the greatest need 
for services, including local governments, regional governments, special districts, education 
service districts, school districts and libraries.  
(e)  Collaborate with public bodies to coordinate cybersecurity efforts with o ngoing 
information technology modernization and resilience projects.  
(f)  Identify and participate in appropriate federal, multistate, regional, state, local or private 
sector programs and efforts that support or complement the center’s purpose.  
(g)  Pursu e and leverage federal sources of cybersecurity and cyber resilience funding to 
achieve state goals related to cybersecurity and cyber resilience.  
(h)  Manage and award funds distributed to the center for cybersecurity and cyber resilience 
initiatives.  
(i)  Encourage the development of Oregon’s cybersecurity workforce by, at a minimum:  
(A)  Identifying gaps and needs in workforce programs.  
(B)  Fostering the growth and development of cybersecurity  workforce development 
programs and career and technical education in school districts, community colleges 
operated under ORS chapter 341, and public universities listed in ORS 352.002.  
(C)  Assisting in curriculum review and standardization and providing recommendations to 
improve programs.  
(D)  Fostering industry involvement in internships, mentorship and apprenticeship 
programs and experiential learning programs.  
(E)  Building awareness of industry and career opportunities to recruit students into cyber -
related educational tracks.  
(4)   
(a)  Portland State University, Oregon State University and the University of Oregon shall 
enter into an operating agreement for administering the center, including the provision of 
administrative and staff support and fac ilities.  
(b)  A public university listed in ORS 352.002, or a community college operated under ORS 
chapter 341, not listed in paragraph (a) of this subsection may join the operating agreement and 
provide administrative and staff support and facilities. The  process for joining the operating 
agreement shall be described in the operating agreement or the charter developed under 
subsection (5) of this section."
11,,"Trayce Hockstad   
Md. State Finance and Procurement Code Ann. § 3.5-407 
 Current through all legislation from the 2023 Regular Session of the General Assembly.  
 
Michie’s™ Annotated Code of Maryland   >  State Finance and Procurement (Divs. I — II)  >  Division I. State 
Finance. (Titles 1 — 10A)   >  Title 3.5. Departmen t of Information Technology. (Subts. 1 — 7)  >  Subtitle 4. 
Telecommunications. (§§ 3.5 -401 — 3.5-407) 
 
§ 3.5 -407. Local cybersecurity preparedness and response plans — Report of 
incidents.    
 
(a)  This section does not apply to municipal governments.  
(b)  In a manner and frequency established in regulations adopted by the Department, each county 
government, local school system, and local health department shall:  
(1)  in consultation with the local emergency manager, create or update a cybersecurity  
preparedness and response plan; and  
(2)  complete a cybersecurity preparedness assessment.  
(c)  The assessment required under paragraph (b)(2) of this section may, in accordance with the 
preference of each county government, be performed by the Department  or by a vendor authorized 
by the Department.  
(d)   
(1)  Each local government shall report a cybersecurity incident, including an attack on a State 
system being used by the local government, to the appropriate local emergency manager and 
the State Securit y Operations Center in the Department in accordance with paragraph (2) of 
this subsection.  
(2)  For the reporting of cybersecurity incidents to local emergency managers under 
subparagraph (i) of this paragraph, the State Chief Information Security Officer shall 
determine:  
(i)  the criteria for determining when an incident must be reported;  
(ii)  the manner in which to report; and  
(iii)  the time period within which a report must be made.  
(3)  The State Security Operations Center shall immediately notify the  appropriate agencies of 
a cybersecurity incident reported under this subsection through the State Security Operations 
Center.  
History"
12,,"Trayce Hockstad   
Md. State Finance and Procurement Code Ann. § 3.5-406 
 Current through all legislation from the 2023 Regular Session of the General Assembly.  
 
Michie’s™ Annotated Code of Maryland   >  State Finance and Procurement (Divs. I — II)  >  Division I. State 
Finance. (Titles 1 — 10A)   >  Title 3.5. Departmen t of Information Technology. (Subts. 1 — 7)  >  Subtitle 4. 
Telecommunications. (§§ 3.5 -401 — 3.5-407) 
 
§ 3.5 -406. Annual reports — Items included — Cybersecurity preparedness 
assessments performed — Cybersecurity incidents.   
 
(a)  On or before December 1  each year, each unit of State government shall:  
(1)  report the results of any cybersecurity preparedness assessments performed in the prior 
year to the Office of Security Management in accordance with guidelines developed by the 
Office; and  
(2)  submit a  report to the Governor and the Office of Security Management that includes:  
(i)  an inventory of all information systems and applications used or maintained by the unit;  
(ii)  a full data inventory of the unit;  
(iii)  a list of all cloud or statistical an alysis system solutions used by the unit;  
(iv)  a list of all permanent and transient vendor interconnections that are in place;  
(v)  the number of unit employees who have received cybersecurity training;  
(vi)  the total number of unit employees who use th e network;  
(vii)  the number of information technology staff positions, including vacancies;  
(viii)  the number of noninformation technology staff positions, including vacancies;  
(ix)  the unit’s information technology budget, itemized to include the follo wing 
categories:  
1.  services;  
2.  equipment;  
3.  applications;  
4.  personnel;  
5.  software licensing;  
6.  development;  
7.  network projects;  
8.  maintenance; and"
13,,"Page 2 of 3 
Md. State Finance and Procurement Code Ann. § 3.5 -2A.04  
 Trayce Hockstad   that introduces a serious risk to entities  connected to the network or to the State, take or direct 
actions required to mitigate the threat;  
(8)  manage security awareness training for all appropriate employees of units of State 
government;  
(9)  assist in the development of data management, data g overnance, and data specification 
standards to promote standardization and reduce risk;  
(10)  assist in the development of a digital identity standard and specification applicable to all 
parties communicating, interacting, or conducting business with or on  behalf of a unit of State 
government;  
(11)  develop and maintain information technology security policy, standards, and guidance 
documents, consistent with best practices developed by the National Institute of Standards and 
Technology;  
(12)  to the extent  practicable, seek, identify, and inform relevant stakeholders of any available 
financial assistance provided by the federal government or non -State entities to support the 
work of the Office;  
(13)  provide technical assistance to localities in mitigating and recovering from cybersecurity 
incidents; and  
(14)  provide technical services, advice, and guidance to units of local government to improve 
cybersecurity preparedness, prevention, response, and recovery practices.  
(c)  The Office, in coordination with the Maryland Department of Emergency Management, shall:  
(1)  assist local political subdivisions, including counties, school systems, school boards, and 
local health departments, in:  
(i)  the development of cybersecurity preparedness and response plans; an d 
(ii)  implementing best practices and guidance developed by the Department; and  
(2)  connect local entities to appropriate resources for any other purpose related to 
cybersecurity preparedness and response.  
(d)  The Office, in coordination with the Maryl and Department of Emergency Management, may:  
(1)  conduct regional exercises, as necessary, in coordination with the National Guard, local 
emergency managers, and other State and local entities; and  
(2)  establish regional assistance groups to deliver or c oordinate support services to local 
political subdivisions, agencies, or regions.  
(e)   
(1)  On or before December 31 each year, the Office shall report to the Governor and, in 
accordance with § 2 -1257 of the State Government Article, the Senate Budget and  Taxation 
Committee, the Senate Education, Health, and Environmental Affairs Committee, the House 
Appropriations Committee, the House Health and Government Operations Committee, and the 
Joint Committee on Cybersecurity, Information Technology, and Biotechn ology on the 
activities of the Office and the state of cybersecurity preparedness in Maryland, including:"
14,,"Page 3 of 5 
Md. Public Utility Companies Code Ann. § 2 -108 
 Trayce Hockstad   1.  a general overview of cybersecurity technology and policies used by public service 
companies in the State, grouped by the following types:  
A.  investor -owned electric companies;  
B.  electric cooperatives;  
C.  municipal electric companies;  
D.  gas companies ; and  
E.  water companies;  
2.  general recommendations for improving cybersecurity technology and policies used 
by public service companies in the State, grouped by the following types:  
A.  investor -owned electric companies;  
B.  electric cooperatives;  
C.  municipal electric companies;  
D.  gas companies; and  
E.  water companies; and  
3.  for each certification collected:  
A.  the name of the public service company;  
B.  the date of the public service company’s most recent cybersecurity assessment;  
C.  the cyber security framework used in the cybersecurity assessment of the public 
service company; and  
D.  the name of the entity that completed the cybersecurity assessment.  
(9)  Subject to § 3 -104 of this article, the Commission may delegate to a commissioner or 
personnel the authority to perform an administrative function necessary to carry out a duty of 
the Commission.  
(10)   
(i)  Except as provided in subparagraph (ii) of this paragraph or otherwise by law, all 
personnel of the Commission are subject to the provis ions of the State Personnel and 
Pensions Article.  
(ii)  The following are in the executive service, management service, or are special 
appointments in the State Personnel Management System:  
1.  each commissioner of the Commission;  
2.  the Executive Directo r; 
3.  the General Counsel and each assistant general counsel;  
4.  the Executive Secretary;  
5.  the commissioners’ personal staff members;  
6.  the chief public utility law judge; and"
15,,"Page 2 of 2 
Md. State Finance and Procurement Code Ann. § 3.5 -2A.03  
 Trayce Hockstad   (1)   
(i)  There is a Director of Local Cybersecurity  who shall be appointed by the State Chief 
Information Security Officer.  
(ii)  the Director of Local Cybersecurity shall work in coordination with the Maryland 
Department of Emergency Management to provide technical assistance, coordinate 
resources, and im prove cybersecurity preparedness for units of local government.  
(2)   
(i)  There is a Director of State Cybersecurity who shall be appointed by the State Chief 
Information Security Officer.  
(ii)  The Director of State Cybersecurity is responsible for imple mentation of this section 
with respect to units of State government.  
(f)  The Department shall provide the office with sufficient staff to perform the functions of this 
subtitle.  
History   
 
2022, ch. 241, § 2; ch. 242, § 2.  
 
Michie’s™ Annotated Code of Mar yland 
Copyright © 2024 All rights reserved.  
 
 
End of Document"
16,,"Page 1 of 2 
W. Va. Code § 5A -6B-2 
    
W. Va. Code § 5A -6B-2 
 Current through all 2024 Regular Session Legislation.  
 
Michie's ™ West Virginia Code   >  Chapter 5A. Department of Administration. (Arts. 1 — 12)  >  Article 6B. 
Cyber Security Program. (§§ 5A -6B-1 — 5A-6B-6) 
 
§ 5A -6B-2. Definitions.   
 
As used in this article:  
“Cybersecurity  framework” means computer technology security guidance for organizations to 
assess and improve their ability to prevent, detect, and respond to cyber incidents.  
“Cyber incident” means any event that threatens the security, confidentiality, integrity, or 
availability of information assets, information systems, or the networks that deliver the 
information.  
“Cyber risk assessment” means the process of identifying, analyzing and evaluating risk and 
applying the appropriate security controls relevant to the inf ormation custodians.  
“Cyber risk management service” means technologies, practices and policies that address 
threats and vulnerabilities in networks, computers, programs and data, flowing from or enabled 
by connection to digital infrastructure, information  systems or industrial control systems, 
including, but not limited to, information security, supply chain assurance, information 
assistance and hardware or software assurance.  
“Enterprise” means the collective departments, agencies and boards within state government 
that provide services to citizens and other state entities.  
“Information custodian” means a department, agency or person that has the actual custody of, 
or is responsible for the accountability for a set of data assets.  
“Plan of action and miles tones” means a remedial plan, or the process of accepting or resolving 
risk, which helps the information custodian to identify and assess information system security 
and privacy weaknesses, set priorities and monitor progress toward mitigating the weakness es. 
“Privacy impact assessment” means a procedure or tool for identifying and assessing privacy 
risks throughout the development life cycle of a program or system.  
“Security controls” means safeguards or countermeasures to avoid, detect, counteract or 
minimize security risks to physical property, information, computer systems or other assets.  
History   
 
2019, c. 123, effective June 5, 2019."
17,,"Page 1 of 2 
W. Va. Code § 5A -6B-4 
    
W. Va. Code § 5A -6B-4 
 Current through all 2024 Regular Session Legislation.  
 
Michie's ™ West Virginia Code   >  Chapter 5A. Department of Administration. (Arts. 1 — 12)  >  Article 6B. 
Cyber Security Program. (§§ 5A -6B-1 — 5A-6B-6) 
 
§ 5A -6B-4. Responsibilities of agencies for cybersecurity.   
 
State agencies and other entities subject to the provisions of this article shall:  
(1)  Undergo an appropriate cyber risk assessment as required by the cybersecurity framework 
or as directed by the Chief Information Security Officer;  
(2)  Adhere to the cybersecurity standard established by the Chief Information Security Of ficer 
in the use of information technology infrastructure;  
(3)  Adhere to enterprise cybersecurity policies and standards;  
(4)  Manage cybersecurity policies and procedures where more restricted security controls are 
deemed appropriate;  
(5)  Submit all cyb ersecurity policy and standard exception requests to the Chief Information 
Security Officer for approval;  
(6)  Complete and submit a cyber risk self -assessment report to the Chief Information Security 
Officer by December 31, 2020;  
(7)  Manage a plan of action and milestones based on the findings of the cyber risk assessment 
and business needs; and  
(8)  Submit annual reports to the Chief Security Information Officer no later than November 1 
of each year beginning on November 1, 2023. The report shall cont ain an analysis and 
evaluation of each agency or entity’s cybersecurity readiness, ability to keep user data safe, 
data classifications, and other steps that the agency or entity has taken towards information 
technology modernization that are consistent wi th the objectives of §5A -6-4d and §5A -6-4e of 
this code.  
History   
 
2019, c. 123, effective June 5, 2019; 2023, c. 167, effective June 8, 2023.  
 
Michie's ™ West Virginia Code  
Copyright © 2024 All rights reserved."
18,,"Page 2 of 3 
Iowa Code § 554G.3  
 Trayce Hockstad   (a)  The security requirements of the federal Health  Insurance Portability and 
Accountability Act of 1996, as set forth in 45 C.F.R. pt. 164, subpt. C.  
(b)  Title V of the federal Gramm -Leach -Bliley Act of 1999, Pub. L. No. 106 -102, as 
amended.  
(c)  The federal Information Security Modernization Act of 2014 , Pub. L. No. 113 -283. 
(d)  The federal Health Information Technology for Economic and Clinical Health Act 
as set forth in 45 C.F.R. pt. 162.  
(e)  Chapter 507F.  
(f)  Any applicable rules, regulations, or guidelines for critical infrastructure protection 
adopted by the federal environmental protection agency, the federal cybersecurity and 
infrastructure security agency, or the north American reliability corporation.  
(2)  When a framework listed in subparagraph (1) is amended, a covered entity whose 
cybersecu rity program reasonably conforms to that framework shall reasonably conform 
the elements of its cybersecurity program to the amended framework within the time frame 
provided in the relevant framework upon which the covered entity intends to rely to 
support  its affirmative defense, but in no event later than one year after the effective date of 
the amended framework.  
c.   
(1)  The cybersecurity  program reasonably complies with both the current version of the 
payment card industry data security standard and conforms to the current version of 
another applicable industry -recognized cybersecurity framework listed in paragraph “a”, 
subject to subpara graph (2) and subsection 2.  
(2)  When a final revision to the payment card industry data security standard is published, 
a covered entity whose cybersecurity program reasonably complies with that standard shall 
reasonably comply the elements of its cyberse curity program with the revised standard 
within the time frame provided in the relevant framework upon which the covered entity 
intends to rely to support its affirmative defense, but not later than the effective date for 
compliance.  
2.  If a covered entit y’s cybersecurity program reasonably conforms to a combination of industry -
recognized cybersecurity frameworks, or complies with a standard, as in the case of the payment 
card industry data security standard, as described in subsection 1, paragraph “a” or “c”, and two or 
more of those frameworks are revised, the covered entity whose cybersecurity program reasonably 
conforms to or complies with, as applicable, those frameworks shall reasonably conform the 
elements of its cybersecurity program to or comply wi th, as applicable, all of the revised 
frameworks within the time frames provided in the relevant frameworks but in no event later than 
one year after the latest publication date stated in the revisions.  
History   
 
2023 H.F. 553, § 3, effective July 1, 2023 ."
19,,"Trayce Hockstad   
Iowa Code § 554G.3  
 This document is current through legislation until February 28, 2024, regular session.  
 
LexisNexis® Iowa Annotated Statutes   >  Title XIII Commerce (Subts. 1 — 5)  >  Subtitle 5 Regulation of 
Commercial Enterprises (Chs. 546 — 554G)   >  Iowa Code Ch. 55 4G Affirmative Defenses for Entities Using 
Cybersecurity Programs (§§ 554G.1 — 554G.4)  
 
554G.3 Cybersecurity program framework.   
 
1.  A covered entity’s cybersecurity program, as described in section 554G.2, reasonably conforms 
to an industry -recognized cybersecurity framework for purposes of section 554G.2 if any of the 
following are true:  
a.   
(1)  The cybersecurity program reasonably conforms to the current version of any of the 
following or any combination of the following, subject to subparagraph (2)  and subsection 
2: 
(a)  The framework for improving critical infrastructure cybersecurity developed by the 
national institute of standards and technology.  
(b)  National institute of standards and technology special publication 800 -171. 
(c)  National institute of standards and technology special publications 800 -53 and 800 -
53a. 
(d)  The federal risk and authorization management program security assessment 
framework.  
(e)  The center for internet security critical security controls for effective cyber de fense.  
(f)  The international organization for standardization/international electrotechnical 
commission 27000 family — information security management systems.  
(2)  When a final revision to a framework listed in subparagraph (1) is published, a covered 
entity whose cybersecurity program reasonably conforms to that framework shall 
reasonably conform the elements of its cybersecurity program to the revised framework 
within the time frame provided in the relevant framework upon which the covered entity 
intend s to rely to support its affirmative defense, but in no event later than one year after 
the publication date stated in the revision.  
b.   
(1)  The covered entity is regulated by the state, by the federal government, or both, or is 
otherwise subject to the requirements of any of the laws or regulations listed below, and the 
cybersecurity program reasonably conforms to the entirety of the current version of any of 
the following, subject to subparagraph (2):"
20,,"Page 2 of 2 
N.J. Stat. § 52:17B -193.3  
   commonly known as the open public records act, as amended and supplemented, may n ot be 
discoverable in any civil or criminal action, and may not be subject to subpoena, unless the 
subpoena is issued by the New Jersey State Legislature and is deemed necessary for the purposes 
of legislative oversight.  
g.  Notwithstanding the provisions of subsection f. of this section, the New Jersey Office of 
Homeland Security and Preparedness may anonymize and share cyber threat indicators and 
relevant defensive measures to help prevent additional or future attacks and share cybersecurity 
incident noti fications with relevant law enforcement authorities.  
h.  Information submitted to the New Jersey Office of Homeland Security and Preparedness 
through the cyber incident reporting system shall be subject to privacy and protection procedures 
developed and im plemented by the office, which shall be based on the comparable privacy 
protection procedures developed for information received and shared pursuant to the federal Cyber 
Security Information Sharing Act of 2015 (6 U.S.C. § 1501 et seq.).  
History   
 
L. 2023 , c. 19, § 2, effective March 13, 2023.  
 
LexisNexis® New Jersey Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
21,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 480.930  
   4.  A private entity may, in its discretion, make use of the information set forth in the statewide 
strategic plan.  
5.  Each agency of the State Government that has adopted a cybersecurity policy shall test the 
adherence of its employees to that policy on a periodic basis. Such an agency shall submit the 
results of the testing to the Office annually for consideration in the update of the statewide 
strategic plan.  
History   
 
2017, ch. 307, § 13, p. 1635, effective July 1, 2017; 2019, ch. 392, § 12, p. 2474, ef fective June 5, 2019.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
22,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 480.900  
   (b)  Minimiz e the disruptive effects of such  incidents on the delivery of essential services 
to the people of this  State and on the essential functions of government that ensure the  
protection of the health, safety and welfare of the people of this  State; and  
(c)  Ensure the uninterrupted and continuous  delivery of essential services to the people of 
this State and the  uninterrupted and continuous operations of the essential functions  of 
government that ensure the protection of the health, safety and  welfare of  the people of 
this State.  
7.  Protecting and securing the statewide  cyberinfrastructure depends on collaboration and 
cooperation, including  the voluntary sharing of information and analysis regarding 
cybersecurity  threats, among local, state and federa l agencies and across a broad  spectrum of 
the public and private sectors.  
8.  Institutions of higher education play  a critical role in protecting and securing statewide 
cyberinfrastructure  by developing programs that support a skilled workforce, promote  
innovation  and contribute to a more secure statewide cyberinfrastructure.  
9.  It is therefore in the public interest  that the Legislature enact provisions to enable the State 
to prepare  for and mitigate risks to, and otherwise protect, information syst ems  and statewide 
cyberinfrastructure.  
History   
 
2017, ch. 307, § 2, p. 1632, effective July 1, 2017.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
23,,"Page 5 of 5 
18 Del. C. § 8604  
   e.  Identification of requirements for the remediation of any identified weaknesses in an 
information system and associated controls.  
f.  Documentation and reporting regarding cybersecurity events and related incident 
response activities.  
g.  As necessary, the evaluation and revision of the incident response plan following a 
cybersecurity event.  
(i) Annual certification to the Commissioner of domiciliary state. —   An insurer do miciled in 
this State shall do all of the following:  
(1)  Submit annually to the Commissioner a written statement by February 15, certifying that 
the insurer is in compliance with the requirements under in this section.  
(2)  Maintain for the Department’s examination all records, schedules, and data supporting a 
certificate under this subsection for a period of 5 years.  
(3)  To the extent an insurer has identified an area, system, or process that requires material 
improvement, updating, or redesign, documen t the identification and the remedial effort 
planned and underway to address the identified area, system, or process. Documentation under 
this paragraph (i)(3) must be available for the Commissioner’s inspection.  
History   
 
82 Del. Laws, c. 176, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
24,,"Page 4 of 5 
Tenn. Code Ann. § 56 -2-1004 
   administrative, technical, and physical measures to protect and secure the information systems 
and nonpublic information accessible to, or held by, the third -party service provider;  
(7)  The licensee shal l monitor, evaluate, and adjust, as appropriate, its information security 
program, consistent with relevant changes in technology, the sensitivity of its nonpublic 
information, internal or external threats to its information, and its changing business 
arrangements, such as mergers and acquisitions, alliances and joint ventures, outsourcing 
arrangements, and changes to information systems;  
(8)   
(A)  As part of a licensee's information security program, a licensee must establish a 
written incident response p lan designed to promptly respond to, and recover from, a 
cybersecurity event that compromises the confidentiality, integrity, or availability of the 
licensee's nonpublic information or information systems or the continuing functionality of 
the licensee's o perations;  
(B)  The incident response plan must address:  
(i)  The licensee's internal process for responding to a cybersecurity event;  
(ii)  The goals of the licensee's incident response plan;  
(iii)  The definition of roles, responsibilities, and levels of decision -making authority 
relating to a cybersecurity event;  
(iv)  External and internal communications and information sharing;  
(v)  The requirements for remediating identified weaknesses in informa tion systems 
and associated controls;  
(vi)  Documentation and reporting regarding cybersecurity events and related incident 
response activities; and  
(vii)  The evaluation and revision, as necessary, of the incident response plan following 
a cybersecurity e vent; and  
(9)   
(A)  Each insurer domiciled in this state shall submit to the commissioner by April 15 of 
each year written certification that the insurer is in compliance with this section. Each 
insurer shall maintain for examination by the department all  records, schedules, and data 
supporting the certification for a period of five (5) years from the date of the corresponding 
certification.  
(B)  If an insurer identifies areas, systems, or processes requiring material improvement, 
updating, or redesign, th en the insurer must document planned and ongoing remedial 
efforts to address those areas, systems, or processes, and the documentation must be made 
available for inspection by the commissioner upon request.  
History    
                                     
Acts 2021, ch. 345, §  1."
25,,"Page 3 of 3 
Utah Code Ann. § 63A -16-214 
   (ii)  specific challenges or difficulties of migrating existing solutions to a cloud 
envir onment; and  
(iii)  the total expected cost of ownership of existing or alternative solutions compared to a 
cloud computing solution.  
(6)   
(a)  On or before November 30 of each year, the chief information officer shall report on the 
progress of implementin g zero trust architecture and multi -factor authentication to:  
(i)  the Public Utilities, Energy, and Technology Interim Committee; and  
(ii)  the Cybersecurity Commission created in Section 63C -27-201. 
(b)  The report described in Subsection (6)(a) may include information on:  
(i)  applicable guidance issued by the United States Cybersecurity and Infrastructure 
Security Agency; and  
(ii)  the progress of the division, executive branch agencies, and governmental entities with 
respect to:  
(A)  shifting away from a paradigm of trusted networks toward implementation of 
security controls based on a presumption of compromise;  
(B)  implementing principles of least privilege in administering information security 
programs;  
(C)  limiting the ability of entities that cause incidents to move laterally through or 
between agency systems;  
(D)  identifying incidents quickly; and  
(E)  isolating and removing unauthorized entities from agency systems as quickly as 
practicable, accounting for cyber threat intelligence or law enforcement purposes.  
History   
 
2023 ch. 484, § 1, effective May 3, 2023.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
26,,"Page 2 of 2 
Utah Code Ann. § 63A -16-1102 
   (b)  with respect to executive  branch agencies:  
(i)  identify, analyze, and, when appropriate, mitigate cyber threats and vulnerabilities;  
(ii)  coordinate cybersecurity resilience planning;  
(iii)  provide cybersecurity incident response capabilities; and  
(iv)  recommend to the division standards, policies, or procedures to increase the cyber 
resilience of executive branch agencies individually or collectively;  
(c)  at the request of a governmental entity, coordinate cybersecurity incident response for 
a data breach affecting the  governmental entity in accordance with Section 63a -16-1103;  
(d)  promote cybersecurity best practices;  
(e)  share cyber threat intelligence with governmental entities and, through the Statewide 
Information and Analysis Center, with other public and privat e sector organizations;  
(f)  serve as the state cybersecurity incident response repository to receive reports of 
breaches of system security, including notification or disclosure under Section 13 -44-202 
and data breaches under Section 63A -16-1103;  
(g)  develop incident response plans to coordinate federal, state, local, and private sector 
activities and manage the risks associated with an attack or malfunction of critical 
information technology systems within the state;  
(h)  coordinate, develop, and share b est practices for cybersecurity resilience in the state;  
(i)  identify sources of funding to make cybersecurity improvements throughout the state;  
(j)  develop a sharing platform to provide resources based on information, 
recommendations, and best practice s; and  
(k)  partner with institutions of higher education and other public and private sector 
organizations to increase the state’s cyber resilience.  
History   
 
Contingently enacted by 2023 ch. 496, § 3, effective May 3, 2023; contingently amended by 2024 ch. 417, 
§ 23(1), effective May 1, 2024.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
27,,"Page 2 of 3 
Utah Code Ann. § 78B -4-703 
   (D)  the Health Information Technology for Economic and Clinical Health Act, as 
provided in 45 C.F.R. Part 164;  
(E)  Title 13, Chapter 44, Protection of Personal Information Act; or  
(F)  any other applicable federal or state regulation; or  
(iv)  for personal in formation obtained in the breach of system security that is the type of 
information intended to be protected by the PCI data security standard, reasonably 
complies with the current version of the PCI data security standard.  
(2)  A written cybersecurity  program is a reasonable security program under Subsection (1)(b)(i) 
if: 
(a)  the person coordinates, or designates an employee of the person to coordinate, a program 
that provides the administrative, technical, and physical safeguards described in Subsect ions 
78B-4-702(4)(a) and (c);  
(b)  the program under Subsection (2)(a) has practices and procedures to detect, prevent, and 
respond to a breach of system security;  
(c)  the person, or an employee of the person, trains, and manages employees in the practice s 
and procedures under Subsection (2)(b);  
(d)  the person, or an employee of the person, conducts risk assessments to test and monitor the 
practice and procedures under Subsection (2)(b), including risk assessments on:  
(i)  the network and software design for the person;  
(ii)  information processing, transmission, and storage of personal information; and  
(iii)  the storage and disposal of personal information; and  
(e)  the person adjusts the practices and procedures under Subsection (2)(b) in light of chang es 
or new circumstances needed to protect the security, confidentiality, and integrity of personal 
information.  
(3)   
(a)  If a recognized cybersecurity framework described in Subsection (1)(b)(ii) or (iv) is 
revised, a person with a written cybersecurity program that relies upon that recognized 
cybersecurity framework shall reasonably conform to the revised version of the framework no 
later than one year after the day in which the revised version of the framework is published.  
(b)  If a recognized cybersec urity framework described in Subsection (1)(b)(iii) is amended, a 
person with a written cybersecurity program that relies upon that recognized cybersecurity 
framework shall reasonably conform to the amended regulation of the framework in a 
reasonable amoun t of time, taking into consideration the urgency of the amendment in terms 
of: 
(i)  risks to the security of personal information;  
(ii)  the cost and effort of complying with the amended regulation; and  
(iii)  any other relevant factor."
28,,"Page 2 of 3 
Utah Code Ann. § 63A -16-214 
   (a)  all systems and data owned, managed, maintained, or utilized by or on behalf of an 
executive bran ch agency to access state systems or data; and  
(b)  all hardware, software, internal systems, and essential third -party software, including for 
on-premises, cloud, and hybrid environments.  
(3)   
(a)  On or before November 1, 2023, the chief information off icer shall develop uniform 
technology policies, standards, and procedures for use by executive branch agencies in 
implementing zero trust architecture and multi -factor authentication on all systems in 
accordance with this section.  
(b)  On or before July 1,  2024, the division shall consider adopting the enterprise security 
practices described in this section and consider implementing zero trust architecture and robust 
identity management practices, including:  
(i)  multi -factor authentication;  
(ii)  cloud -based enterprise endpoint detection and response solutions to promote real -time 
detection, and rapid investigation and remediation capabilities; and  
(iii)  robust logging practices to provide adequate data to support security investigations 
and proactive threat hunting.  
(4)   
(a)  If implementing a zero trust architecture and multi -factor authentication, the division shall 
consider prioritizing the use of third -party cloud computing solutions that meet or exceed 
industry standards.  
(b)  The division shall consider giving preference to zero trust architecture solutions that 
comply with, are authorized by, or align to applicable federal guidelines, programs, and 
frameworks, including:  
(i)  the Federal Risk and Authorization Management Program;  
(ii)  the Conti nuous Diagnostics and Mitigation Program; and  
(iii)  guidance and frameworks from the National Institute of Standards and Technology.  
(5)   
(a)  In procuring third -party cloud computing solutions, the division may utilize established 
purchasing vehicles, i ncluding cooperative purchasing contracts and federal supply contracts, 
to facilitate efficient purchasing.  
(b)  The chief information officer shall establish a list of approved vendors that are authorized 
to provide zero trust architecture to governmental  entities in the state.  
(c)  If an executive branch agency determines that procurement of a third -party cloud 
computing solution is not feasible, the executive branch agency shall provide a written 
explanation to the division of the reasons that a cloud co mputing solution is not feasible, 
including:  
(i)  the reasons why the executive branch agency determined that a third -party cloud 
computing solution is not feasible;"
