,question,chunks
57,,"Page 2 of 2 
N.J. Stat. § 52:17B -193.3  
   commonly known as the open public records act, as amended and supplemented, may n ot be 
discoverable in any civil or criminal action, and may not be subject to subpoena, unless the 
subpoena is issued by the New Jersey State Legislature and is deemed necessary for the purposes 
of legislative oversight.  
g.  Notwithstanding the provisions of subsection f. of this section, the New Jersey Office of 
Homeland Security and Preparedness may anonymize and share cyber threat indicators and 
relevant defensive measures to help prevent additional or future attacks and share cybersecurity 
incident noti fications with relevant law enforcement authorities.  
h.  Information submitted to the New Jersey Office of Homeland Security and Preparedness 
through the cyber incident reporting system shall be subject to privacy and protection procedures 
developed and im plemented by the office, which shall be based on the comparable privacy 
protection procedures developed for information received and shared pursuant to the federal Cyber 
Security Information Sharing Act of 2015 (6 U.S.C. § 1501 et seq.).  
History   
 
L. 2023 , c. 19, § 2, effective March 13, 2023.  
 
LexisNexis® New Jersey Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
58,,"Page 1 of 1 
N.J. Stat. § 52:17B -193.4  
    
N.J. Stat. § 52:17B -193.4 
 Current through New Jersey 220th Second Annual Session, L. 2023, c. 280 and J.R. 18  
 
LexisNexis® New Jersey Annotated Statutes   >  Title 52. State Government, Departments and Officers (Subts. 1 
— 5)  >  Subtitle 3. Executive and Administrative Department s (Chs. 14 — 27J)  >  Chapter 17B. Department of 
Law and Public Safety (§§ 52:17B -1 — 52:17B -247) 
 
§ 52:17B -193.4. Annual report, Governor, Legislature   
 
Not later than one year after the date on which the cyber incident reporting system is established 
and at least once each year thereafter, the Director of the New Jersey Office of Homeland Security 
and Preparedness shall submit an annual report on its activities to the Governor, and to the 
Legislature, pursuant to section 2 of P.L.1991, c.164 (C.52:14 -19.1). The report shall include, at a 
minimum:  
a.  information on the number of notifications received and a description of the cybersecurity 
incident types and associated mitigating measures taken during the one -year period preceding 
the publication of the  report;  
b.  the categories of public agencies and government contractors that submitted cybersecurity 
notifications; and  
c.  any other information required in the submission of a cybersecurity incident notification, 
noting any changes from the report publ ished in the previous year.  
History   
 
L. 2023, c. 19, § 3, effective March 13, 2023.  
 
LexisNexis® New Jersey Annotated Statutes  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
59,,"Page 2 of 3 
N.J. Stat. § 2C:20 -25 
   (2)  is or contains governmental records or other information that is protected from 
disclosure by law,  court order or rule of court; or  
(3)  has a value exceeding $5,000.  
A violation of subsection f. is a crime of the fourth degree, except that it is a crime of the third 
degree if the value of the damage exceeds $5,000.  
A violation of any subsection of thi s section is a crime of the first degree if the offense results 
in: 
(1)  a substantial interruption or impairment of public communication, transportation, 
supply of water, gas or power, or other public service.  The term ‘substantial interruption or 
impair ment‘ shall mean such interruption or impairment that:  
(a)  affects 10 or more structures or habitations;  
(b)  lasts for two or more hours; or  
(c)  creates a risk of death or significant bodily injury to any person;  
(2)  damages or loss in excess of $250,0 00; or  
(3)  significant bodily injury to any person.  
Every sentence of imprisonment for a crime  of the first degree committed in violation of this 
section shall include a minimum term of one -third to one -half of the sentence imposed, during 
which term the defendant shall not be eligible for parole.  
h.  Every sentence imposed upon a conviction pursua nt to this section shall, if the victim is a 
government agency, include a period of imprisonment. The period of imprisonment shall 
include a minimum term of one -third to one -half of the sentence imposed, during which term 
the defendant shall not be eligibl e for parole.  The victim shall be deemed to be a government 
agency if a computer, computer network, computer storage medium, computer system, 
computer equipment, computer program, computer software, computer data or data base that is 
a subject of the crim e is owned, operated or maintained by or on behalf of a governmental 
agency or unit of State or local government or a public authority.  The defendant shall be 
strictly liable under this subsection and it shall not be a defense that the defendant did not 
know or intend that the victim was a government agency, or that the defendant intended that 
there be other victims of the crime.  
A violation of any subsection of this section shall be a distinct offense from a violation of any 
other subsection of this secti on, and a conviction for a violation of any subsection of this section 
shall not merge with a conviction for a violation of any other subsection of this section or section 
10 of P.L. 1984, c. 184 (C. 2C:20 -31), or for conspiring or attempting to violate an y subsection of 
this section or section 10 of P.L. 1984, c. 184 (C. 2C:20 -31), and a separate sentence shall be 
imposed for each such conviction.  
When a violation of any subsection of this section involves an offense committed against a person 
under 18 yea rs of age, the violation shall constitute an aggravating circumstance to be considered 
by the court when determining the appropriate sentence to be imposed.  
History"
60,,"Page 2 of 3 
MCLS § 500.559  
 Trayce Hockstad   (c)  How the cybersecurity event was discovered.  
(d)  Whether any lost, stolen, or breached information has been recovered and, if so, how this 
was done.  
(e)  The identity of the source of the cy bersecurity event.  
(f)  Whether the licensee has filed a police report or has notified any regulatory, government, 
or law enforcement agencies and, if so, when the notification was provided.  
(g)  A description of the specific types of information acquired without authorization. As used 
in this subdivision, “specific types of information” means particular data elements including, 
for example, types of medical information, types of financial information, or types of 
information allowing identification of the consumer.  
(h)  The period during which the information system was compromised by the cybersecurity 
event.  
(i)  The number of total consumers in this state affected by the cybersecurity  event. The 
licensee shall provide the best estimate in the initial report to the director and update this 
estimate with each subsequent report to the director under this section.  
(j)  The results of any internal review identifying a lapse in either automa ted controls or 
internal procedures, or confirming that all automated controls or internal procedures were 
followed.  
(k)  A description of efforts being undertaken to remediate the situation that permitted the 
cybersecurity event to occur.  
(l)  A copy of t he licensee’s privacy policy and a statement outlining the steps the licensee will 
take to investigate and notify consumers affected by the cybersecurity event.  
(m)  The name of a contact person who is both familiar with the cybersecurity event and 
authori zed to act for the licensee.  
(3)  A licensee shall comply with this chapter, as applicable, and provide a copy of the notice sent 
to consumers under this chapter, if a licensee is required to notify the director under section 559.  
(4)  For a cybersecurity event in a system maintained by a third -party service provider, of which 
the licensee has become aware, the licensee shall treat the event as it would under this section. The 
computation of the licensee’s deadlines begins on the day after the third -party s ervice provider 
notifies the licensee of the cybersecurity event or the licensee otherwise has actual knowledge of 
the cybersecurity event, whichever is earlier. This chapter does not prevent or abrogate an 
agreement between a licensee and another licensee , a third -party service provider, or any other 
party to fulfill any of the investigation requirements imposed under section 557 or notice 
requirements imposed under this section.  
(5)  For a cybersecurity event involving nonpublic information that is used b y the licensee that is 
acting as an assuming insurer or in the possession, custody, or control of a licensee that is acting as 
an assuming insurer and that does not have a direct contractual relationship with the affected 
consumers, the assuming insurer sh all notify its affected ceding insurers and the director of its 
state of domicile within 10 business days after making the determination that a cybersecurity event 
has occurred. The ceding insurers that have a direct contractual relationship with affected"
61,,"Trayce Hockstad   
MCLS § 500.557  
This document is current through Act 35 of the 2024 Regular Legislative  Session and E.R.O. 2024 -1 
 
Michigan Compiled Laws Service   >  Chapter 500 Insurance Code of 1956 (§§ 500.100 — 500.8302)   >  Act 218 
of 1956 (Chs. 1 — 83)   >  Chapter 5A Data Security (§§ 500.550 — 500.565)  
 
§ 500.557. Investigation of cybersecurity  event; investigation; maintenance of records.   
 
Sec. 557.  
(1)  If the licensee learns that a cybersecurity event has or may have occurred, the licensee or an 
outside vendor or service provider, or both, designated to act on behalf of the licensee, shall 
conduct a prompt investigation.  
(2)  During the investigation under subsection (1), the licensee, or an outside vendor or service 
provider, or both, designated to act on behalf of the licensee, shall, at a minimum, do as much of 
the following as possible:  
(a)  Determine whether a cybersecurity event has occurred.  
(b)  Assess the nature and scope of the cybersecurity event.  
(c)  Identify any nonpublic information that may have been involved in the cybersecurity 
event.  
(d)  Perform or oversee reasonable measu res to restore the security of the information systems 
compromised in the cybersecurity event to prevent further unauthorized acquisition, release, or 
use of nonpublic information in the licensee’s possession, custody, or control.  
(3)  The licensee shall m aintain records concerning all cybersecurity events for at least 5 years 
from the date of the cybersecurity event and shall produce those records on demand of the director.  
History   
 
Pub Acts 2018, No. 690, effective January 20, 2021.  
 
Michigan Compiled L aws Service  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
62,,"Trayce Hockstad   
MCLS § 500.553  
This document is current through Act 35 of the 2024 Regular Legislative  Session and E.R.O. 2024 -1 
 
Michigan Compiled Laws Service   >  Chapter 500 Insurance Code of 1956 (§§ 500.100 — 500.8302)   >  Act 218 
of 1956 (Chs. 1 — 83)   >  Chapter 5A Data Security (§§ 500.550 — 500.565)  
 
§ 500.553. Definitions.   
 
Sec. 553.  
As used in this chapter:  
(a)  “Authorized individual” means an individual known to and screened by the licensee and 
determined to be necessary and appropriate to have access to the nonpublic information held 
by the licensee and its information systems.  
(b)  “Consumer” means an individual, including, but not limited to, an applicant, a 
policyholder, an insured, a beneficiary, a claimant, and a certificate holder, who is a resident of 
this state and whose nonpublic information is in a licensee’s possession, cus tody, or control.  
(c)  “Cybersecurity event” means an event that results in unauthorized access to and 
acquisition of, or disruption or misuse of, an information system or nonpublic information 
stored on an information system. Cybersecurity event does not include either of the following:  
(i)  The unauthorized acquisition of encrypted nonpublic information if the encryption, 
process, or key is not also acquired, released, or used without authorization.  
(ii)  The unauthorized access to data by a person if the  access meets both of the following 
criteria:  
(A)  The person acted in good faith in accessing the data.  
(B)  The access was related to activities of the person.  
(d)  “Encrypted” means the transformation of data into a form that results in a low probabilit y 
of assigning meaning without the use of a protective process or key.  
(e)  “Information security program” means the administrative, technical, and physical 
safeguards that a licensee uses to access, collect, distribute, process, protect, store, use, 
trans mit, dispose of, or otherwise handle nonpublic information.  
(f)  “Information system” means a discrete set of electronic information resources organized 
for the collection, processing, maintenance, use, sharing, dissemination, or disposition of 
electronic nonpublic information, as well as any specialized system such as an industrial or 
process controls system, a telephone switching and private branch exchange system, or an 
environmental control system."
63,,"Page 2 of 2 
MCLS § 750.540  
 Trayce Hockstad   (b)  “Computer network” means the interconnection of hardw ire or wireless communication 
lines with a computer through remote terminals, or a complex consisting of 2 or more 
interconnected computers.  
(c)  “Computer program” means a series of internal or external instructions communicated in a 
form acceptable to a computer that directs the functioning of a computer, computer system, or 
computer network in a manner designed to provide or produce products or results from the 
computer, computer system, or computer network.  
(d)  “Computer system” means a set of related,  connected or unconnected, computer 
equipment, devices, software, or hardware.  
(e)  “Internet” means that term as defined in section 230 of title II of the communications act of 
1934, 47 USC 230, and includes voice over internet protocol services.  
(7)  This section does not prohibit a person from being charged with, convicted of, or punished for 
any other violation of law committed by that person while violating or attempting to violate this 
section.  
History   
 
Pub Acts 1931, No. 328, Ch. LXXXII, § 540, eff  September 18, 1931; amended by Pub Acts 2006, No. 
60, imd eff March 20, 2006, by enacting § 1 eff June 1, 2006; 2006, No. 61, imd eff March 20, 2006, by 
enacting § 1 eff June 1, 2006.  
 
Michigan Compiled Laws Service  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
64,,"Trayce Hockstad   
MCLS § 500.561  
This document is current through Act 35 of the 2024 Regular Legislative  Session and E.R.O. 2024 -1 
 
Michigan Compiled Laws Service   >  Chapter 500 Insurance Code of 1956 (§§ 500.100 — 500.8302)   >  Act 218 
of 1956 (Chs. 1 — 83)   >  Chapter 5A Data Security (§§ 500.550 — 500.565)  
 
§ 500.561. Notice of cybersecurity  event to residents of this state; conditions and 
requirements; duties of licensee; substitute notice; notification to certain consumer 
reporting agencies; exception; compliance with health insurance portability and 
accountability act considered compliance  with section; notice with intent to defraud; 
misdemeanor; penalty; failure to provide notice; civil fine; aggregate liability; 
applicability of section; definitions.   
 
Sec. 561.  
(1)  Unless the licensee determines that the cybersecurity event has not or is not likely to cause 
substantial loss or injury to, or result in identity theft with respect to, 1 or more residents of this 
state, a licensee that owns or licenses data that are included in a database that discovers a 
cybersecurity event, or receives no tice of a cybersecurity event under subsection (2), shall provide 
a notice of the cybersecurity event to each resident of this state who meets 1 or more of the 
following:  
(a)  That resident’s unencrypted and unredacted personal information was accessed and  
acquired by an unauthorized person.  
(b)  That resident’s personal information was accessed and acquired in encrypted form by a 
licensee with unauthorized access to the encryption key.  
(2)  Unless the licensee determines that the cybersecurity  event has not or is not likely to cause 
substantial loss or injury to, or result in identity theft with respect to, 1 or more residents of this 
state, a licensee that maintains a database that includes data that the licensee does not own or 
license that d iscovers a breach of the security of the database shall provide a notice to the owner or 
licensor of the information of the cybersecurity event.  
(3)  In determining whether a cybersecurity event is not likely to cause substantial loss or injury to, 
or resu lt in identity theft with respect to, 1 or more residents of this state under subsection (1) or 
(2), a licensee shall act with the care an ordinarily prudent person or agency in like position would 
exercise under similar circumstances.  
(4)  A licensee shal l provide any notice required under this section without unreasonable delay. A 
licensee may delay providing notice without violating this subsection if either of the following is 
met: 
(a)  A delay is necessary in order for the licensee to take any measures  necessary to determine 
the scope of the cybersecurity event and restore the reasonable integrity of the database."
65,,"Page 2 of 2
4-75-601. Definitions.
Trayce Hockstad(B)  Is the subject of efforts that are reasonable under the circumstances to maintain its 
secrecy.
History
                                                                                    
Acts 1981, No. 439, § 1; A.S.A. 1947, § 70-1001.                                       
Arkansas Code of 1987 Annotated Official Edition
Copyright © 2024 by the State of Arkansas All rights reserved
End of Document"
66,,"Trayce HockstadA.C.A. § 4-75-606
Current through all legislation of the 2023 Regular Session and the 2023 First Extraordinary Session.
AR - Arkansas Code Annotated  >  Title 4 Business and Commercial Law  >  Subtitle 6. Business Practices  >  
Chapter 75 Unfair Practices  >  Subchapter 6 — Theft of Trade Secrets
4-75-606. Damages.
(a)  In addition to or in lieu of injunctive relief, a complainant may recover damages for the actual 
loss caused by misappropriation.
(b)  A complainant also may recover for the unjust enrichment caused by misappropriation that is 
not taken into account in computing damages for actual loss.
History
                                                                                    
Acts 1981, No. 439, § 3; A.S.A. 1947, § 70-1003.                                       
Arkansas Code of 1987 Annotated Official Edition
Copyright © 2024 by the State of Arkansas All rights reserved
End of Document"
67,,"Trayce HockstadA.C.A. § 4-75-602
Current through all legislation of the 2023 Regular Session and the 2023 First Extraordinary Session.
AR - Arkansas Code Annotated  >  Title 4 Business and Commercial Law  >  Subtitle 6. Business Practices  >  
Chapter 75 Unfair Practices  >  Subchapter 6 — Theft of Trade Secrets
4-75-602. Effect of subchapter on other law.
(a)  This subchapter displaces conflicting tort, restitutionary, and other law of this state pertaining 
to civil liability for misappropriation of a trade secret.
(b)  This subchapter does not affect:
(1)  Contractual or other civil liability or relief that is not based upon misappropriation of a 
trade secret; or
(2)  Criminal liability for misappropriation of a trade secret.
History
                                                                                    
Acts 1981, No. 439, § 7; A.S.A. 1947, § 70-1007.                                       
Arkansas Code of 1987 Annotated Official Edition
Copyright © 2024 by the State of Arkansas All rights reserved
End of Document"
68,,"Trayce HockstadA.C.A. § 4-75-603
Current through all legislation of the 2023 Regular Session and the 2023 First Extraordinary Session.
AR - Arkansas Code Annotated  >  Title 4 Business and Commercial Law  >  Subtitle 6. Business Practices  >  
Chapter 75 Unfair Practices  >  Subchapter 6 — Theft of Trade Secrets
4-75-603. Statute of limitations.
An action for misappropriation must be brought within three (3) years after the misappropriation is 
discovered or, by the exercise of reasonable diligence, should have been discovered. For the 
purposes of this section, a continuing misappropriation constitutes a single claim.
History
                                                                                    
Acts 1981, No. 439, § 6; A.S.A. 1947, § 70-1006.                                       
Arkansas Code of 1987 Annotated Official Edition
Copyright © 2024 by the State of Arkansas All rights reserved
End of Document"
69,,"Trayce HockstadA.C.A. § 4-75-607
Current through all legislation of the 2023 Regular Session and the 2023 First Extraordinary Session.
AR - Arkansas Code Annotated  >  Title 4 Business and Commercial Law  >  Subtitle 6. Business Practices  >  
Chapter 75 Unfair Practices  >  Subchapter 6 — Theft of Trade Secrets
4-75-607. Attorney's fees.
The court may award reasonable attorneys' fees to the prevailing party if:
(1)  A claim of misappropriation is made in bad faith;
(2)  A motion to terminate an injunction is made or resisted in bad faith; or
(3)  Willful and malicious misappropriation exists.
History
                                                                                    
Acts 1981, No. 439, § 4; A.S.A. 1947, § 70-1004.                                       
Arkansas Code of 1987 Annotated Official Edition
Copyright © 2024 by the State of Arkansas All rights reserved
End of Document"
70,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 480.900  
   (b)  Minimiz e the disruptive effects of such  incidents on the delivery of essential services 
to the people of this  State and on the essential functions of government that ensure the  
protection of the health, safety and welfare of the people of this  State; and  
(c)  Ensure the uninterrupted and continuous  delivery of essential services to the people of 
this State and the  uninterrupted and continuous operations of the essential functions  of 
government that ensure the protection of the health, safety and  welfare of  the people of 
this State.  
7.  Protecting and securing the statewide  cyberinfrastructure depends on collaboration and 
cooperation, including  the voluntary sharing of information and analysis regarding 
cybersecurity  threats, among local, state and federa l agencies and across a broad  spectrum of 
the public and private sectors.  
8.  Institutions of higher education play  a critical role in protecting and securing statewide 
cyberinfrastructure  by developing programs that support a skilled workforce, promote  
innovation  and contribute to a more secure statewide cyberinfrastructure.  
9.  It is therefore in the public interest  that the Legislature enact provisions to enable the State 
to prepare  for and mitigate risks to, and otherwise protect, information syst ems  and statewide 
cyberinfrastructure.  
History   
 
2017, ch. 307, § 2, p. 1632, effective July 1, 2017.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
71,,"Page 3 of 3 
Nev. Rev. Stat. Ann. § 205.4765  
   (a)  Was committed to devise or execute a scheme to defraud or illegally obtain property;  
(b)  Caused response costs, loss, injury or other damage in excess of $500; or  
(c)  Caused an interruption or impairment of a public service, including, without limitation, a 
governmental operation, a system of public communication or transportation or a supply of 
water, gas or electricity,  
the person is guilty of a category C felony and shall be punished as provi ded in NRS 193.130, 
and may be further punished by a fine of not more than $100,000. In addition to any other 
penalty, the court shall order the person to pay restitution.  
7.  The provisions of this section do not apply to a person performing any testing, including, 
without limitation, penetration testing, of an information system of an agency that uses the 
equipment or services of the Office of the Chief Information Officer within the Office of the 
Governor that is authorized by the Chief of that Office or  the head of the Office of Information 
Security of the Office of the Chief Information Officer. As used in this subsection:  
(a)  “Information system” has the meaning ascribed to it in NRS 242.057.  
(b)  “Penetration testing” has the meaning ascribed to it i n NRS 242.171.  
History   
 
1983, p. 1203; 1991, ch. 23, § 7, p. 50; 1995, ch. 443, § 155, p. 1228; 1999, ch. 530, § 28, p. 2707; 2001, 
ch. 274, § 5, p. 1240; 2011, ch. 331, § 18, p. 1862; 2023, ch. 532, § 48, effective July 1, 2023.  
 
Nevada Revised Statutes  Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
72,,"Page 2 of 3 
Nev. Rev. Stat. Ann. § 205.4765  
   (d)  Takes;  
(e)  Damages;  
(f)  Transfers;  
(g)  Conceals;  
(h)  Copies;  
(i)  Retains possession of; or  
(j)  Obtains or attempts to obtain access to, permits access to or causes to be accessed,  
equipment or supplies that are used  or intended to be used in a computer, system or network is 
guilty of a misdemeanor.  
3.  Except as otherwise provided in subsection 6, a person who knowingly, willfully and without 
authorization:  
(a)  Destroys;  
(b)  Damages;  
(c)  Takes;  
(d)  Alters;  
(e)  Transfers;  
(f)  Discloses;  
(g)  Conceals;  
(h)  Copies;  
(i)  Uses;  
(j)  Retains possession of; or  
(k)  Obtains or attempts to obtain access to, permits access to or causes to be accessed,  
a computer, system or network is guilty of a misdemeanor.  
4.  Except as otherwise provided in subsection 6, a person who knowingly, willfully and without 
authorization:  
(a)  Obtains and discloses;  
(b)  Publishes;  
(c)  Transfers; or  
(d)  Uses,  
a device used to access a computer, network or data is guilty of a misdemeanor.  
5.  Except as otherwise provided in subsection 6, a person who knowingly, willfully and without 
authorization introduces, causes to be introduced or attempts to introduce a computer contaminant 
into a computer, system or network is guilty of a misdemeanor.  
6.  If the violation of any provision of this section:"
73,,"Page 1 of 2 
Nev. Rev. Stat. Ann. § 480.900  
    
Nev. Rev. Stat. Ann. § 480.900  
This document is current through the end of legislation from the 82nd Regular Session (2023). This 
document incorporates revisions received from the Legislative Counsel Bureau for NRS Chapters 1 to 
220. This document is current through the end of legislation from the 34th and 35th Special Sessions 
(2023), subject to revision  by the Legislative Counsel Bureau.  
 
Nevada Revised Statutes Annotated   >  Title 43. Public Safety; Vehicles; Watercraft. (Chs. 480 — 490)  >  
Chapter 480. Administration of Laws Relating to Public Safety. (§§ 480.010 — 480.950)   >  Security of 
Information  Systems (§§ 480.900 — 480.950)  
 
480.900. Legislative findings and declarations regarding security of information 
systems.   
 
The Legislature hereby finds and declares that:  
1.  The protection and security of information systems,  and the coordination of efforts to 
promote the protection and security  of information systems, are essential to protecting the 
health, safety  and welfare of the people of this State.  
2.  The continued development of technologies relating  to information systems and the 
expandin g and diverse applications  of those technologies pose significant implications for the 
functioning  of any infrastructure in this State that is critical to the health,  safety and welfare 
of the people of this State, particularly in the  areas of transpor tation, health care, energy, 
education, law enforcement  and commercial enterprises.  
3.  Information systems and the application of information  systems relating to the operation of 
State Government and local governments  make up a statewide cyberinfrastru cture that is 
integral to the delivery  of essential services to the people of this State and the essential  
functions of government that ensure the protection of the health,  safety and welfare of the 
people of this State.  
4.  Protecting and securing the statewide cyberinfrastructure  requires the identification of the 
areas in which information systems  may be vulnerable to attack, unauthorized use or misuse 
or other dangerous,  harmful or destructive acts.  
5.  Protecting and securing the statewide cyberi nfrastructure  requires an ability to identify and 
eliminate threats to information  systems in both the public and private sectors.  
6.  Protecting and securing the statewide cyberinfrastructure  requires a strategic statewide plan 
for responding to incidents in  which information systems are compromised, breached or 
damaged, including,  without limitation, actions taken to:  
(a)  Minimize the harmful impacts of such incidents on the  health, safety and welfare of 
the people of this State;"
74,,"Page 2 of 2 
Nev. Rev. Stat. Ann. § 116.310695  
   (d)  The association or payment processor complies with the requirements of NRS  603A.010 
to 603A.290, inclusive, with respect to any personal information collected through the Internet 
website or online portal.  
(e)  The executive board of the association has conducted an evaluation of the costs and 
benefits of providing units’ owners  the ability to pay obligations through the Internet website 
or electronic portal, including, without limitation, the cost of the cybersecurity insurance 
required by this section and the potential impact on units’ owners in the association, and has 
determi ned that providing units’ owners the ability to make such payments through the Internet 
website or electronic portal is in the best interest of the association.  
2.  Nothing in this section requires a third party who has been assigned a past due obligation for 
collection to provide the debtor with the ability to pay the past due obligation through an Internet 
website or electronic portal.  
3.  As used in this section:  
(a)  “Cybersecurity insurance” means insurance that provides coverage for losses arising out  of 
or relating to data breaches, unauthorized intrusions into an information system, computer 
viruses, ransomware, identity theft and similar exposures.  
(b)  “Obligation” has the meaning ascribed to it in NRS 116.310313.  
(c)  “Payment processor” means a p erson with whom an association has contracted to process 
payments made through an Internet website or electronic portal established and maintained by 
an association pursuant to NRS 116.31069 on behalf of the association.  
(d)  “Personal information” has the  meaning ascribed to it in NRS 603A.040.  
History   
 
2023, ch. 436, § 1, p. 2682, effective June 13, 2023.  
 
Nevada Revised Statutes Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
75,,"Page 2 of 4 
18 Del. C. § 8606  
   (2)  A licensee shall provide as much of the following information as possible:  
a.  Date of the cybersecurity event.  
b.  Description of how the information was exposed, lost, stolen, or breached, including the 
specific role and responsibility of a third -party  service provider, if any.  
c.  How the cybersecurity event was discovered.  
d.  Whether any lost, stolen, or breached information has been recovered and, if so, how it 
was lost, stolen, or breached.  
e.  The identity of the source of the cybersecurity event.  
f.  Whether the licensee has filed a police report or notified a regulatory, government, or 
law-enforcement agency and, if so, when the notification was provided.  
g.  Description of the specific types of information acquired without authorization. For the  
purposes of this paragraph (b)(2)g., “specific types of information” means particular data 
elements, including medical information, financial information, or information allowing 
identification of a consumer.  
h.  The period during which the cybersecurity event compromised the information system.  
i.  The number of total consumers in this State who are affected by the cybersecurity event. 
The licensee shall provide the best estimate in the initial report to the Commissioner and 
update the estimate with each subsequent report to the Commissioner under this section.  
j.  The results of an internal review identifying a lapse in either automated controls or 
internal procedures, or confirming that the automated controls or internal procedures were 
followed.  
k.  Description of efforts being undertaken to remediate the situation which permitted the 
cybersecurity event to occur.  
 l.   A copy of the licensee’s privacy policy and a statement outlining the steps the licensee 
will take to investigate and notify a consumer affected by a cybersecurity event.  
m.  The name of a contact person who is both familiar with the cybersecurity event and 
authorized to act for the licensee.  
(c) Notification to consumers. —   If a licensee determines that a cybersecurity event that has a 
reasonable likelihood of materially harming a consumer has occurred and the event is 1 for which 
the licensee is required under subsection (a) of this section to notify the Commissioner, the 
licensee shall provide notice of the event to each affected consu mer and provide a copy of the 
notice to the Commissioner.  
(1)  A licensee must provide notice under this subsection (c) of this section without 
unreasonable delay but no later than 60 days after determining that a cybersecurity event 
occurred, unless any o f the following apply:  
a.  Federal law requires a shorter time period.  
b.  A law -enforcement agency determines that the notice will impede a criminal 
investigation and the law -enforcement agency has requested that the licensee delay notice."
76,,"Page 1 of 2 
18 Del. C. § 8605  
    
18 Del. C. § 8605  
This document is current through 84 Del. Laws, c. 254.  
 
Delaware Code Annotated   >  Title 18 Insurance Code (Pts. I — II)  >  Part II Miscellaneous (Chs. 77 — 88)  >  
Chapter 86 Insurance Data Security Act (§§ 8601 — 8611)  
 
§ 8605. Investigation of a cybersecurity event.   
 
(a)  If a licensee learns that a cybersecurity  event has or may have occurred, the licensee, or an 
outside vendor or service provider designated to act on behalf of the licensee, shall conduct a 
prompt investigation.  
(b)  During an investigation under this section, the licensee, or an outside vendor o r service 
provider designated to act on behalf of the licensee, shall, at a minimum, do as much of the 
following as possible:  
(1)  Determine whether a cybersecurity event has occurred.  
(2)  Assess the nature and scope of the cybersecurity event.  
(3)  Ident ify the nonpublic information that may have been involved in the cybersecurity event.  
(4)  Perform or oversee reasonable measures to restore the security of the information system 
compromised in the cybersecurity  event to prevent further unauthorized acquisition, release, or 
use of nonpublic information that is in the licensee’s possession, custody, or control.  
(c)  If a licensee provides nonpublic information to a third -party service provider and learns that a 
cybersecurity event has or may have occurred in a system that the third -party service provider 
maintains, the licensee shall complete the steps listed in subsection (b) of this section or make 
reasonable efforts to confirm and document that the third -party s ervice provider has completed the 
steps.  
(d)  A licensee shall maintain records concerning a cybersecurity event for a period of at least 5 
years from the date of the cybersecurity event and shall produce those records upon the 
Commissioner’s demand.  
Histo ry  
 
82 Del. Laws, c. 176, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved."
77,,"Trayce Hockstad   
6 Del. C. § 12B -104 
This document is current through 84 Del. Laws, c. 269.  
 
Delaware Code Annotated   >  Title 6 Commerce and Trade (Subts. I — IV)  >  Subtitle II Other Laws Relating to 
Commerce  and Trade (Chs. 12 — 50E)   >  Chapter 12B Computer Security Breaches (§§ 12B -100 — 12B-104) 
 
§ 12B -104. Violations.   
 
(a)  Pursuant to the enforcement duties and powers of the Director of Consumer Protection of the 
Department of Justice under Chapter 25 of Title 29, the Attorney General may bring an action in 
law or equity to address the violations of this chapter and for other relief that ma y be appropriate 
to ensure proper compliance with this chapter or to recover direct economic damages resulting 
from a violation, or both. The provisions of this chapter are not exclusive and do not relieve a 
person subject to this chapter from compliance w ith all other applicable provisions of law.  
(b)  Nothing in this chapter may be construed to modify any right which a person may have at 
common law, by statute, or otherwise.  
History   
 
75 Del. Laws, c. 61, §  1; 77 Del. Laws, c. 282, §  16; 81 Del. Laws, c.  129, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
78,,"Trayce Hockstad   
6 Del. C. Subtit. II, Ch. 12B  
This document is current through 84 Del. Laws, c. 269.  
 
Delaware Code Annotated   >  Title 6 Commerce and Trade (Subts. I — IV)  >  Subtitle II Other Laws Relating to 
Commerce  and Trade (Chs. 12 — 50E)   >  Chapter 12B Computer Security Breaches (§§ 12B -100 — 12B-104) 
 
Chapter 12B Computer Security Brea ches    
History   
 
81 Del. Laws, c. 129, § 1.  
 
Delaware Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
