,question,chunks
10,,"Page 3 of 6 
Fla. Stat. § 501.171  
   3.  Any services related to the breach being offered or scheduled to be offered, without 
charge, by the covered entity to individuals, and instructions as to how to use such services.  
4.  A copy of the notice required under subsection (4) or an explanation of the other actions 
taken pursuant to subsection (4).  
5.  The name, address, telephone number, and e -mail address of the employee or agent of 
the covered entity from whom additional information may be obtained about the breach.  
(c)  The covered entity must p rovide the following information to the department upon its 
request:  
1.  A police report, incident report, or computer forensics report.  
2.  A copy of the policies in place regarding breaches.  
3.  Steps that have been taken to rectify the breach.  
(d)  A co vered entity may provide the department with supplemental information regarding a 
breach at any time.  
(e)  For a covered entity that is the judicial branch, the Executive Office of the Governor, the 
Department of Financial Services, or the Department of Agriculture and Consumer Services, in 
lieu of providing the written notice to the department, the covered entity may post the 
information described in subparagraphs (b)1. -4. on an agency -managed website.  
(4) Notice to individuals of security breach.   
(a)  A covered entity shall give notice to each individual in this state whose personal 
information was, or the covered entity reasonably believes to have been, accessed as a result of 
the breach. Notice to individuals shall be made as expeditiously as practic able and without 
unreasonable delay, taking into account the time necessary to allow the covered entity to 
determine the scope of the breach of security, to identify individuals affected by the breach, 
and to restore the reasonable integrity of the data sy stem that was breached, but no later than 
30 days after the determination of a breach or reason to believe a breach occurred unless 
subject to a delay authorized under paragraph (b) or waiver under paragraph (c).  
(b)  If a federal, state, or local law enfo rcement agency determines that notice to individuals 
required under this subsection would interfere with a criminal investigation, the notice shall be 
delayed upon the written request of the law enforcement agency for a specified period that the 
law enforc ement agency determines is reasonably necessary. A law enforcement agency may, 
by a subsequent written request, revoke such delay as of a specified date or extend the period 
set forth in the original request made under this paragraph to a specified date if  further delay is 
necessary.  
(c)  Notwithstanding paragraph (a), notice to the affected individuals is not required if, after an 
appropriate investigation and consultation with relevant federal, state, or local law enforcement 
agencies, the covered entity reasonably determines that the breach has not and will not likely 
result in identity theft or any other financial harm to the individuals whose personal 
information has been accessed. Such a determination must be documented in writing and 
maintained for at  least 5 years. The covered entity shall provide the written determination to 
the department within 30 days after the determination.  
(d)  The notice to an affected individual shall be by one of the following methods:"
11,,"Page 3 of 7 
Fla. Stat. § 501.171  
   2.  The number of individuals in this state who were or potentially have been affected by 
the breach.  
3.  Any services related to the breach being offered or scheduled to be offered, without 
charge, by the covered entity to individuals, and instructions as to how to use such services.  
4.  A copy of the notice required under subsection (4) or an explanation of the other actions 
taken pursuant to subsection (4).  
5.  The name, address, telephone number, and e -mail address of the employee or agent of 
the covered en tity from whom additional information may be obtained about the breach.  
(c)  The covered entity must provide the following information to the department upon its 
request:  
1.  A police report, incident report, or computer forensics report.  
2.  A copy of the  policies in place regarding breaches.  
3.  Steps that have been taken to rectify the breach.  
(d)  A covered entity may provide the department with supplemental information regarding a 
breach at any time.  
(e)  For a covered entity that is the judicial branch, the Executive Office of the Governor, the 
Department of Financial Services, or the Department of Agriculture and Consumer Services, in 
lieu of providing the written notice to the department, the covered entity may post the 
information described in subparagraphs (b)1. -4. on an agency -managed website.  
(4) Notice to individuals of security breach.   
(a)  A covered entity shall give notice to each individual in this state whose personal 
information was, or the covered entity reasonably believes to have been, accessed as a result of 
the breach. Notice to individuals shall be made as expeditiously as practicable and without 
unreasonable delay, taking into account the time necessary to allow the covered entity to 
determine the scope of the breach of securit y, to identify individuals affected by the breach, 
and to restore the reasonable integrity of the data system that was breached, but no later than 
30 days after the determination of a breach or reason to believe a breach occurred unless 
subject to a delay authorized under paragraph (b) or waiver under paragraph (c).  
(b)  If a federal, state, or local law enforcement agency determines that notice to individuals 
required under this subsection would interfere with a criminal investigation, the notice shall be 
delayed upon the written request of the law enforcement agency for a specified period that the 
law enforcement agency determines is reasonably necessary. A law enforcement agency may, 
by a subsequent written request, revoke such delay as of a specified dat e or extend the period 
set forth in the original request made under this paragraph to a specified date if further delay is 
necessary.  
(c)  Notwithstanding paragraph (a), notice to the affected individuals is not required if, after an 
appropriate investigat ion and consultation with relevant federal, state, or local law enforcement 
agencies, the covered entity reasonably determines that the breach has not and will not likely 
result in identity theft or any other financial harm to the individuals whose persona l 
information has been accessed. Such a determination must be documented in writing and"
12,,"Page 4 of 7 
Fla. Stat. § 501.171  
   maintained for at least 5 years. The covered entity shall provide the written determination to 
the department within 30 days after the determination.  
(d)  The notice to  an affected individual shall be by one of the following methods:  
1.  Written notice sent to the mailing address of the individual in the records of the covered 
entity; or  
2.  E-mail notice sent to the e -mail address of the individual in the records of the  covered 
entity.  
(e)  The notice to an individual with respect to a breach of security shall include, at a 
minimum:  
1.  The date, estimated date, or estimated date range of the breach of security.  
2.  A description of the personal information that was acce ssed or reasonably believed to 
have been accessed as a part of the breach of security.  
3.  Information that the individual can use to contact the covered entity to inquire about the 
breach of security and the personal information that the covered entity ma intained about 
the individual.  
(f)  A covered entity required to provide notice to an individual may provide substitute notice 
in lieu of direct notice if such direct notice is not feasible because the cost of providing notice 
would exceed $250,000, becaus e the affected individuals exceed 500,000 persons, or because 
the covered entity does not have an e -mail address or mailing address for the affected 
individuals. Such substitute notice shall include the following:  
1.  A conspicuous notice on the Internet w ebsite of the covered entity if the covered entity 
maintains a website; and  
2.  Notice in print and to broadcast media, including major media in urban and rural areas 
where the affected individuals reside.  
(g)  Notice provided pursuant to rules, regulation s, procedures, or guidelines established by the 
covered entity’s primary or functional federal regulator is deemed to be in compliance with the 
notice requirement in this subsection if the covered entity notifies affected individuals in 
accordance with the  rules, regulations, procedures, or guidelines established by the primary or 
functional federal regulator in the event of a breach of security. Under this paragraph, a 
covered entity that timely provides a copy of such notice to the department is deemed to  be in 
compliance with the notice requirement in subsection (3).  
(5) Notice to credit reporting agencies.   If a covered entity discovers circumstances requiring 
notice pursuant to this section of more than 1,000 individuals at a single time, the covered e ntity 
shall also notify, without unreasonable delay, all consumer reporting agencies that compile and 
maintain files on consumers on a nationwide basis, as defined in the Fair Credit Reporting Act, 15 
U.S.C. s. 1681a(p), of the timing, distribution, and co ntent of the notices.  
(6) Notice by third -party agents; duties of third -party agents; notice by agents.   
(a)  In the event of a breach of security of a system maintained by a third -party agent, such 
third -party agent shall notify the covered entity of the  breach of security as expeditiously as 
practicable, but no later than 10 days following the determination of the breach of security or"
13,,"Page 4 of 6 
Fla. Stat. § 501.171  
   1.  Written notice sent to the mailing address of the individual in the records of the covered 
entity; or  
2.  E-mail notice sent to the e -mail address of the individual in the records of the covered 
entity.  
(e)  The notice to an individual with respect to a breach of security shall include, at a 
minimum:  
1.  The date, estimated date, or estimated date range of the breach of security.  
2.  A description of the personal information that was accessed or reasonably believed to 
have been accessed as a part of the breach of security.  
3.  Information th at the individual can use to contact the covered entity to inquire about the 
breach of security and the personal information that the covered entity maintained about 
the individual.  
(f)  A covered entity required to provide notice to an individual may prov ide substitute notice 
in lieu of direct notice if such direct notice is not feasible because the cost of providing notice 
would exceed $250,000, because the affected individuals exceed 500,000 persons, or because 
the covered entity does not have an e -mail address or mailing address for the affected 
individuals. Such substitute notice shall include the following:  
1.  A conspicuous notice on the Internet website of the covered entity if the covered entity 
maintains a website; and  
2.  Notice in print and to br oadcast media, including major media in urban and rural areas 
where the affected individuals reside.  
(g)  Notice provided pursuant to rules, regulations, procedures, or guidelines established by the 
covered entity’s primary or functional federal regulator is deemed to be in compliance with the 
notice requirement in this subsection if the covered entity notifies affected individuals in 
accordance with the rules, regulations, procedures, or guidelines established by the primary or 
functional federal regulator  in the event of a breach of security. Under this paragraph, a 
covered entity that timely provides a copy of such notice to the department is deemed to be in 
compliance with the notice requirement in subsection (3).  
(5) Notice to credit reporting agencies.    If a covered entity discovers circumstances requiring 
notice pursuant to this section of more than 1,000 individuals at a single time, the covered entity 
shall also notify, without unreasonable delay, all consumer reporting agencies that compile and 
maintain files on consumers on a nationwide basis, as defined in the Fair Credit Reporting Act, 15 
U.S.C. s. 1681a(p), of the timing, distribution, and content of the notices.  
(6) Notice by third -party agents; duties of third -party agents; notice by agents.   
(a)  In the event of a breach of security of a system maintained by a third -party agent, such 
third -party agent shall notify the covered entity of the breach of security as expeditiously as 
practicable, but no later than 10 days following the determinatio n of the breach of security or 
reason to believe the breach occurred. Upon receiving notice from a third -party agent, a 
covered entity shall provide notices required under subsections (3) and (4). A third -party agent 
shall provide a covered entity with all  information that the covered entity needs to comply with 
its notice requirements."
14,,"Page 5 of 7 
Fla. Stat. § 501.171  
   reason to believe the breach occurred. Upon receiving notice from a third -party agent, a 
covered entity shall provide no tices required under subsections (3) and (4). A third -party agent 
shall provide a covered entity with all information that the covered entity needs to comply with 
its notice requirements.  
(b)  An agent may provide notice as required under subsections (3) a nd (4) on behalf of the 
covered entity; however, an agent’s failure to provide proper notice shall be deemed a 
violation of this section against the covered entity.  
(7) Annual report.   By February 1 of each year, the department shall submit a report to the 
President of the Senate and the Speaker of the House of Representatives describing the nature of 
any reported breaches of security by governmental entities or third -party agents of gov ernmental 
entities in the preceding calendar year along with recommendations for security improvements. 
The report shall identify any governmental entity that has violated any of the applicable 
requirements in subsections (2) -(6) in the preceding calendar year.  
(8) Requirements for disposal of customer records.   Each covered entity or third -party agent 
shall take all reasonable measures to dispose, or arrange for the disposal, of customer records 
containing personal information within its custody or contro l when the records are no longer to be 
retained. Such disposal shall involve shredding, erasing, or otherwise modifying the personal 
information in the records to make it unreadable or undecipherable through any means.  
(9) Enforcement.   
(a)  A violation of this section shall be treated as an unfair or deceptive trade practice in any 
action brought by the department under s. 501.207 against a covered entity or third -party 
agent.  
(b)  In addition to the remedies provided for in paragraph (a), a covered enti ty that violates 
subsection (3) or subsection (4) shall be liable for a civil penalty not to exceed $500,000, as 
follows:  
1.  In the amount of $1,000 for each day up to the first 30 days following any violation of 
subsection (3) or subsection (4) and, ther eafter, $50,000 for each subsequent 30 -day period 
or portion thereof for up to 180 days.  
2.  If the violation continues for more than 180 days, in an amount not to exceed $500,000.  
The civil penalties for failure to notify provided in this paragraph apply  per breach and not per 
individual affected by the breach.  
(c)  All penalties collected pursuant to this subsection shall be deposited into the General 
Revenue Fund.  
(10) No private cause of action.   This section does not establish a private cause of acti on. 
(11) Public records exemption.   
(a)  All information received by the department pursuant to a notification required by this 
section, or received by the department pursuant to an investigation by the department or a law 
enforcement agency, is confident ial and exempt from s. 119.07(1) and s. 24(a), Art. I of the 
State Constitution, until such time as the investigation is completed or ceases to be active. This 
exemption shall be construed in conformity with s. 119.071(2)(c)."
15,,"Page 2 of 2 
Utah Code Ann. § 63A -19-406 
   (i)  text message with a summary of the data breach notice and instructions for accessing 
the full notice; or  
(ii)  telephone message with a summary of the data breach notice and instructions for 
accessing the full data breach notice.  
(5)  A governmental entity shall also provide a data breach notice in a manner that is reasonably 
calculated to have the best chance of being received by the affected individual or the legal 
guardian of an individual, such as through a press release, posting on appropriate social media 
accounts, or publishing notice in a newspaper of general circulation w hen: 
(a)  a data breach affects more than 500 individuals; and  
(b)  a governmental entity is unable to obtain an individual’s contact information to provide 
notice for any method listed in Subsection (4).  
History   
 
2024 ch. 417, § 13, effective May 1, 2024.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
16,,"Page 2 of 2 
Utah Code Ann. § 63A -19-405 
   (a)  the total number of  people affected by the data breach, including the total number of Utah 
residents affected; and  
(b)  the type of personal data involved in the data breach.  
(4)  If the information required by Subsection (2)(b) is not available within five days of 
discoveri ng the breach, the governmental entity shall provide as much of the information required 
under Subsection (2)(b) as is available and supplement the notification with additional information 
as soon as the information becomes available.  
(5)   
(a)  A governme ntal entity that experiences a data breach affecting fewer than 500 individuals 
shall create an internal incident report containing the information in Subsection (2)(b) as soon 
as practicable and shall provide additional information as the information beco mes available.  
(b)  A governmental entity shall provide to the Cyber Center:  
(i)  an internal incident report described in Subsection (5)(a) upon request of the Cyber 
Center; and  
(ii)  an annual report logging all of the governmental entity’s data breach  incidents 
affecting fewer than 500 individuals.  
History   
 
2024 ch. 417, § 12, effective May 1, 2024.  
 
Utah Code Annotated  
Copyright © 2024 All rights reserved.  
 
 
End of Document"
17,,"Page 2 of 3 
13-44-202. Personal information — Disclosure of system security breach.  
   (a)  A person who maintains computerized data that includes personal information that the 
person does not own or license shal l notify and cooperate with the owner or licensee of the 
information of any breach of system security immediately following the person’s discovery of 
the breach if misuse of the personal information occurs or is reasonably likely to occur.  
(b)  Cooperation  under Subsection (3)(a) includes sharing information relevant to the breach 
with the owner or licensee of the information.  
(4)   
(a)  Notwithstanding Subsection (2), a person may delay providing notification under 
Subsection (1)(b) at the request of a law  enforcement agency that determines that notification 
may impede a criminal investigation.  
(b)  A person who delays providing notification under Subsection (4)(a) shall provide 
notification in good faith without unreasonable delay in the most expedient tim e possible after 
the law enforcement agency informs the person that notification will no longer impede the 
criminal investigation.  
(5)   
(a)  A notification required by Subsection (1)(b) may be provided:  
(i)  in writing by first -class mail to the most rece nt address the person has for the resident;  
(ii)  electronically, if the person’s primary method of communication with the resident is 
by electronic means, or if provided in accordance with the consumer disclosure provisions 
of 15 U.S.C. Section 7001;  
(iii)  by telephone, including through the use of automatic dialing technology not 
prohibited by other law; or  
(iv)  for residents of the state for whom notification in a manner described in Subsections 
(5)(a)(i) through (iii) is not feasible, by publishin g notice of the breach of system security:  
(A)  in a newspaper of general circulation; and  
(B)  as required in Section 45 -1-101. 
(b)  If a person maintains the person’s own notification procedures as part of an information 
security policy for the treatment  of personal information the person is considered to be in 
compliance with the notification requirement in Subsection (1)(b) if the procedures are 
otherwise consistent with this chapter’s timing requirements and the person notifies each 
affected Utah resid ent in accordance with the person’s information security policy in the event 
of a breach.  
(c)  A person who is regulated by state or federal law and maintains procedures for a breach of 
system security under applicable law established by the primary state or federal regulator is 
considered to be in compliance with this part if the person notifies each affected Utah resident 
in accordance with the other applicable law in the event of a breach.  
(6)"
18,,"Page 1 of 2 
Utah Code Ann. § 63A -19-406 
    
Utah Code Ann. § 63A -19-406 
Current through May 1, 2024 of the 2024 General Session.  
 
Utah Code Annotated   >  Title 63A Utah Government Operations Code (Chs. 1 — 19)  >  Chapter 19. 
Government Data Privacy Act (Pts. 1 — 6)  >  Part 4. Duties of Governmental Entities (§§ 63A -19-401 — 63A-
19-406) 
 
63A-19-406. Data breach notice to individuals affected by data breach.   
 
(1)  A governmental entity shall provide a data breach notice to an individual or legal guardian of 
an individual affected by the data breach:  
(a)  after determining the scope of the data breach;  
(b)  after restoring the reasonable integrity of the affected system, if necessary; and  
(c)  without unreasonable delay except as provided in Subsection (1)(b).  
(2)  A governmental entity shall delay providing notification under Subsection (1) at the request of 
a law enforcement agency that determines th at notification may impede a criminal investigation, 
until such time as the law enforcement agency informs the governmental entity that notification 
will no longer impede the criminal investigation.  
(3)  The data breach  notice to an affected individual shall include:  
(a)  a description of the data breach;  
(b)  the individual’s personal data that was accessed or may have been accessed;  
(c)  steps the governmental entity is taking or has taken to mitigate the impact of the  data 
breach;  
(d)  recommendations to the individual on how to protect themselves from identity theft and 
other financial losses; and  
(e)  any other language required by the Cyber Center.  
(4)  Unless the governmental entity reasonably believes that providi ng notification would pose a 
threat to the safety of an individual, or unless an individual has designated to the governmental 
entity a preferred method of communication, a governmental entity shall provide notice by:  
(a)   
(i)  email, if reasonably availa ble and allowed by law; or  
(ii)  mail; and  
(b)  one of the following methods, if the individual’s contact information is reasonably 
available and the method is allowed by law:"
19,,"Page 1 of 2 
Utah Code Ann. § 63A -19-405 
    
Utah Code Ann. § 63A -19-405 
Current through May 1, 2024 of the 2024 General Session.  
 
Utah Code Annotated   >  Title 63A Utah Government Operations Code (Chs. 1 — 19)  >  Chapter 19. 
Government Data Privacy Act (Pts. 1 — 6)  >  Part 4. Duties of Governmental Entities (§§ 63A -19-401 — 63A-
19-406) 
 
63A-19-405. Data breach  notification to the Cyber Center and the Office of the 
Attorney General.   
 
(1)   
(a)  A governmental entity that identifies a data breach affecting 500 or more individuals shall 
notify the Cyber Center and the attorney general of the data breach.  
(b)  In addition to the notification required by Subsection (1)(a), a governmental entity that 
identifies the unauthorized access, acquisition, disclosure, loss of access, or destruction of data 
that compromises the security, confidentiality, availability, or int egrity of the computer 
systems used or information maintained by the governmental entity shall notify the Cyber 
Center.  
(2)  The notification under Subsection (1) shall:  
(a)  be made without unreasonable delay, but no later than five days from the discover y of the 
data breach; and  
(b)  include the following information:  
(i)  the date and time the data breach occurred;  
(ii)  the date the data breach was discovered;  
(iii)  a short description of the data breach that occurred;  
(iv)  the means by which access was gained to the system, computer, or network;  
(v)  the individual or entity who perpetrated the data breach;  
(vi)  steps the governmental entity is or has taken to mitigate the impact of the data breach; 
and 
(vii)  any other details requested by the Cybe r Center.  
(3)  For a data breach under Subsection (1)(a), the governmental entity shall provide the following 
information to the Cyber Center and the attorney general in addition to the information required 
under Subsection (2)(b):"
